group,ATF3,BARX2,CEBPA,E2F3,E2F4,ELF1,ETV7,FOS,FOXA2,FOXD2,FOXK1,FOXP1,GLI2,GLIS1,GTF2B,HES1,HOXA1,HOXA6,HOXC6,IRF1,JUND,KLF10,KLF4,KMT2A,LHX2,MNT,MYB,MZF1,NANOG,NFAT5,NFYA,NKX2-1,NR2F2,ONECUT1,PAX5,POU2F2,PRDM14,REST,RFX2,RUNX2,SIX5,SMAD3,SP1,SP4,STAT2,TAL1,TCF12,TCF4,TCF7L2,TEAD4,TFAP2C,USF1,VDR
progressive,-0.138061020451854,-0.175687143723511,-0.214927722911946,-0.156604608648102,0.0162280243924218,0.3540547135186,0.0130539611350649,-0.25714681825999,0.152388422442988,0.119591358597437,-0.134658024006889,0.0123623921308324,0.0515004283289846,0.0440267136418649,-0.119188340798419,-0.0449662935993394,-0.0275721407825394,0.36243223735263,-0.157689656568536,0.291963740542041,0.0005294079963435,-0.161028265554486,-0.0361118256244589,0.089124166879938,0.150938512254804,0.0512524173757426,0.283259509971528,-0.255029186274616,0.206430963042703,-0.0472937810066875,0.0834079913518506,0.0826472654471948,-0.246129408606354,-0.0108838652941973,-0.215054113109272,0.281377965335875,-0.0116422064781489,-0.0839445535103069,0.150893202561423,0.237470487729222,-0.302866683601872,-0.0263797804304143,-0.316783913631876,0.0621696687597994,-0.0383987727798347,0.31505260640059,0.11880201604433,0.146018833441936,-0.105917370079267,-0.324453175416744,-0.338627955282806,-0.213680513983624,-0.0188226005186458
progressive,0.0504220135904953,-0.0030066658029146,0.0218622275672041,-0.0427830533645707,0.0273124483399476,-0.0770077658274105,-0.099042229808645,0.0248114812321086,0.0341224716691231,-0.0070491094929437,0.014946031106092,0.0081092678770214,-0.002037737665538,-0.0162712290861891,-0.0659909270706152,0.0575820150212395,-0.0722983975752909,0.0054376372904399,-0.0279353307139754,0.0227776759047904,-0.0251410111749339,-0.015874849393626,0.017510702093093,-0.0231685503238458,-0.0040306466753694,0.0457582604617263,-0.0026747764571573,-0.0182326793902616,-0.0076995182345106,0.0416285188632161,0.012261030569563,0.0326258237426396,0.0323568518084003,-0.0341208987338351,0.0143664044524828,0.0360013428705783,0.0488899746200329,-0.0293745665024488,-0.0255845789261356,-0.001327557383029,0.0285802341820346,0.0084065526464437,0.0365683860418839,0.0108626910985763,0.0521986439982338,0.0318008191841103,0.125042063650799,0.0417653642332676,-0.0847025652560573,0.132286217119448,0.116086556588861,-0.0350953321447196,-0.0879483172227402
progressive,0.144026078862907,0.025658437914966,-0.055776180280902,0.117787171877072,-0.105856943736955,-0.064073245531525,-0.0881328747773302,0.01454737640757,0.0709753250310625,-0.0391673249300612,-0.080520902528907,-0.0991695370446684,0.0989161146332212,0.133708609249461,-0.0572827648920743,-0.119439455000025,-0.190789101207628,-0.0562969749613073,-0.0024698997715052,-0.0187563584154285,0.0437769778453149,0.133162239830286,0.0650636854147957,0.0068354301803189,0.0041454326569757,-0.0323404196626656,-0.0139800822021285,-0.0129694925246755,0.139946520533065,0.139196328195815,0.0232373626447487,-0.0501629126169507,0.100347525012252,-0.156050856037264,-0.0039284348734735,-0.134444851729201,-0.020018045528077,-0.0146024008455295,0.072893430438805,-0.0395307962174274,0.0748402105536533,-0.0051839220494505,0.105315224270284,0.0679249561886889,0.0010369394083068,0.0488764257576163,0.0097253756613177,0.045541634820438,0.0663486222899622,0.0940592392431918,-0.0243564512139529,-0.0034936643143852,-0.109061536004032
progressive,-0.0297713690823894,0.150047028861428,-0.0104962711966614,0.192794334541103,-0.122753926609217,0.13890461811875,-0.0354299851065989,0.216617583516976,0.0218093075337426,0.0041048042587876,0.208451330683225,0.0354034122681263,-0.199560618358484,-0.0608727786588527,-0.206796821845696,-0.0187282568413715,0.118884082185344,-0.0063033569997805,-0.0331670981250934,-0.18015405485084,0.09758665143481,0.198973218771196,0.139904595987586,-0.135914474505364,0.0411263625328483,0.0334901678981019,0.0360397618210218,0.0211184137334561,0.10382147848274,0.0368173669889557,0.0647468187940628,-0.14377723755235,-0.0762346764368846,-0.240092588451815,-0.157168549572075,0.235896877114042,0.111084254808425,0.002344004067369,0.16316142393286,-0.132605456830307,0.0404214830281025,0.135957830189188,-0.0797604725310596,0.016468167000758,-0.132696363909292,-0.213902958281437,0.146219141550934,0.154002186082502,-0.0495331694832989,-0.121209904836916,0.121714788767895,-0.0396494721419523,-0.0371012767894783
progressive,-0.0490580993925028,-0.182253654866678,0.0529668473522026,-0.117229313808283,0.0026499986167455,-0.0095731200029934,-0.539440343421275,0.435991022420069,-0.0822493320672414,-0.143232425235099,0.136176803918014,0.138396177759539,0.158072417488875,0.135514304263828,-0.105569319894603,-0.104939945223126,-0.075061210819319,-0.252677368106693,0.346056694364265,-0.0613143429949512,-0.160490541226655,-0.181061155489143,0.15876804212577,-0.118521188133947,-0.0731399618221784,0.184009278950272,0.357451688416271,-0.0152374920462872,0.121866811387588,0.0955324501336787,-0.0851974555283709,-0.146180548696229,0.137932428001608,-0.0508137234760968,-0.0515093481129925,0.287061100158967,-0.0812555825859618,0.103018696225985,0.126570558932311,0.37116543125793,-0.0932799513094449,0.004769997510142,0.0680718394676525,0.0778105843841925,-0.0245787371703154,-0.0518074729573764,-0.0573724700525421,0.351257316649629,0.425821652728308,0.385641048701903,0.281462978081092,0.185764903033866,-0.23866550042065
stable,0.117075787434746,0.0702904752002485,-0.164135117446913,0.12338175306895,-0.184769243956848,0.122050343812818,-0.166220359637469,-0.123587352850934,0.160242009994162,0.112428698849747,-0.0776674171135025,0.130711815070358,-0.191581700356232,-0.0319493762124403,-0.05846270802103,-0.136365364481435,-0.0090000538874578,0.384217976432259,-0.140000410122296,-0.164668679014718,0.0355117555199771,-0.0791086409576574,-0.156934629743473,0.0920047168550831,0.1360331049587,0.18394081811738,0.132826499228733,0.261043848515563,0.102272998326122,0.212897536859289,0.0936467981508347,0.0786664186490756,-0.0706009990420431,0.0658466646313147,-0.0979337660220756,0.0832814965039626,0.0847228685459421,-0.14644449612902,0.0310039728900945,-0.181546336466176,0.0911902216111268,0.155962254417052,0.236010370784071,0.163449208515428,-0.0876194444268631,0.153786265758571,-0.121752367386838,0.0435428426309792,0.0484260103505527,-0.154795295346941,0.0289085544489167,-0.188292647236517,-0.0061422564373051
stable,0.0250227653124072,-0.0268518815813943,-0.0332499989173195,0.0421562035129643,-0.117246605482442,-0.078266091403341,0.0337148571956256,-0.136075260556605,-0.0380615347381565,0.0384708121353608,0.0649803660172416,-0.105033338461239,-0.0281302418467361,0.0216329631661179,-0.0747423898616701,-0.0440427954658181,0.13007694660406,0.06316514496853,-0.104317734617054,0.0183562175847971,-0.0015019469915923,0.154644959252907,-0.0891340484615113,-0.0893873204310776,0.125789007947239,-0.0267520886357797,0.0524115076771714,0.0152683206790381,0.117429138148788,-0.0913440200862302,0.147566607724406,0.240555948211434,0.0233439700627637,0.0796120329672953,-0.103950774481597,-0.0896203811711522,0.0110751221604589,-0.0559750000769039,0.138788618115848,-0.082958886250915,0.0687301806888495,0.0571870422454765,-0.0939841119385666,-0.0038072903554745,0.0014185756699395,-0.0950395170785795,-0.0064038017442197,0.0962686124720356,-0.113460157957381,-0.157905283210266,-0.0853520221429012,-0.0282805628660797,0.127171582364647
stable,-0.231954682640963,0.13443258678659,-0.0966162158895044,0.137471402305106,-0.521613919044095,0.100075030300823,0.145681968895784,-0.220738241621401,0.115557342427679,0.0822456655377157,-0.100182088842126,0.42303770832151,-0.19966417952958,0.164310155082458,-0.0577869064862472,-0.40761304310151,0.131533770899008,-0.0134976114765511,-0.238460547843206,-0.355459062942267,-0.0886938838331029,0.23946525107697,-0.3933248454738,0.427344755790843,0.37001078928703,0.390837793206614,-0.20037241295666,-0.279587498248268,0.387584860605492,0.445322355457292,0.37703547665097,0.352626129233949,-0.106218543517118,-0.392995434577484,-0.369277850042727,0.0215928842535186,-0.429140045175765,-0.165619563395314,-0.245205235945277,-0.331354420604339,-0.409087156862524,0.0685668780681908,0.152649009352869,0.45522115289159,-0.363537865174419,-0.0662033548871229,-0.191074790408139,0.194245370285181,0.107511481285159,0.140699629089003,-0.376228419954996,-0.41283420580812,-0.426290640922631
stable,-0.0947323402040681,-0.238212582563613,-0.0945668041332936,-0.0604725502727984,-0.114578138539836,-0.0271244440746003,-0.212487783027726,-0.0344006191258093,0.0441721886767538,0.16311973827875,-0.100941178201925,0.218668208117912,0.13784460389034,0.0825728510650104,-0.0082175070357626,-0.122806763669904,0.224833809082358,0.116669575613129,0.152887385486023,-0.194865603553108,0.0084373982342542,0.145049129000468,-0.0013959385072777,0.225127820909554,0.210855893852404,0.209384599372609,0.0388342680661809,-0.152862678609788,-0.0057838797266146,-0.0657536450680307,0.0250268302822484,0.170831989695507,0.121607244828695,-0.0204251745834787,0.153838600221071,0.118849957440868,0.00160224092384,0.135582689371025,-0.140495651710356,0.0859873413606881,-0.0851522489439449,0.127381241804816,-0.0727864573883249,-0.0941850828954628,-0.0755894524971862,0.12628302115617,0.116495392135672,-0.222097522539331,0.293383037196379,-0.152952858708046,-0.205120192534447,0.21592821554345,-0.293168087373135
stable,0.0042097242392373,-0.0350088705399189,-0.175379382987525,0.0452334914967952,-0.0301867027033489,0.0122629412088522,-0.0243696370398883,-0.0338920869619417,0.091698761255455,0.0673467825752648,-0.0590228997995463,-0.0614969843426077,0.031281138167562,-0.0079443955334268,-0.0189160751711877,-0.0153381278011476,-0.0585880447464941,0.138540599123773,0.0152152849573944,-0.0695673811255874,-0.0010472986503848,0.0342293185630046,-0.0998293591671614,0.129634660442886,0.0724695253637684,0.101526954429841,-0.0092369491796181,-0.0721649784772686,0.0938978730754133,-0.0298426278897201,0.0072017873334418,-0.005191653460496,0.0295257823624549,0.152965373393221,-0.0852047439489354,0.0367183816062977,0.12340427431137,0.0274530546291161,-0.0234412571533236,-0.0687784496405408,0.0785867352874628,0.0241958290116407,0.143721389582504,-0.0056822591613754,-0.0027502536319977,0.0707861429271868,0.0283678437998155,-0.0311985410704377,0.0114109373170792,-0.142193104012539,0.0616805547160542,-0.0969557841450772,-0.0221020930942708
