group,AR,CDX2,CEBPA,DUX4,E2F2,E2F7,EBF1,EPAS1,ESR1,ESR2,ETV7,FOSL2,GATA2,GRHL2,GTF2B,HIF1A,HNF4A,HSF1,IRF1,JUNB,JUND,KLF10,KMT2A,MAFK,MAX,MEIS1,NANOG,NFYA,NR2C2,PPARG,RFX2,RXRG,SP4,TFAP4,THAP1,USF1,USF2,VDR,ZNF263
progressive,0.311157592199225,-0.0531632025324074,-0.361944286367717,0.0036621604296399,-0.165051599689047,0.0428527771425763,-0.0821281873072629,0.346752508214974,-0.306615413243313,0.163502400408423,-0.0642436441327259,-0.332578251483232,0.215785584414559,0.265284334802415,-0.164618465570648,-0.321085301198724,0.0805148200090986,0.323338056957382,0.080118353329294,-0.0689852022859957,0.0068866033110563,0.175206188464851,0.163316771500538,0.255077036583631,0.205862458844884,-0.165860575053041,-0.0740659342462658,0.261803219850836,0.402005754747276,-0.276639782192193,0.325221846615182,-0.267440838534762,-0.0549644904533692,0.334308496241917,0.0605196074004576,0.0041571708506676,-0.0722669380402162,0.151885697518658,0.0112683622231161
progressive,0.154718360652111,-0.148762920373015,0.125594118682317,0.0821407946950688,-0.029017666983073,0.150443352734061,-0.253692749552579,0.172517884490679,-0.0790523716643845,-0.13496446170494,0.0812206472745053,-0.120098752113503,0.0199182645957058,-0.097369759875048,0.0469958165036103,-0.0979896960654113,-0.0738316983712036,-0.0258827112117077,0.0497540071810743,-0.137832980009503,-0.170381881587805,-0.143982056532077,-0.0887927250282291,0.122772133118435,0.165598015634565,0.0830624431717833,0.116503722631856,0.138528719535491,0.0347704646817838,-0.145245195283145,-0.131882793426935,-0.0681449471431368,0.0723306422202027,-0.058831644254252,0.143847712006563,-0.178917637390471,-0.0429046879640574,-0.0573898798212157,-0.148414675345983
progressive,-0.0236875853578859,0.138980843173747,0.138212897727873,0.199252538045635,0.222278127378261,0.0212590142413814,0.0692225423780142,0.165908527125187,0.154425413324933,-0.111389660368386,0.124535654082262,-0.048977937482945,-0.14606517748266,-0.127236237186444,0.130510900839206,0.0318862671190803,0.014435420705188,-0.0718735321363768,-0.129262801636076,-0.0764090690358882,0.0033978956029805,-0.0057310370994986,0.115443540681982,0.0484151281493244,-0.0981151748039776,0.0133992203432883,0.26375469559881,-0.0481558902052668,-0.14264398803543,0.0178310620651767,0.0160524643446427,0.02735223304823,-0.0677813296919203,-0.156211525188773,-0.162893852830814,-0.176148050208296,-0.0501539009103366,-0.0221922708399886,-0.247023704113634
progressive,0.52078294606556,-0.492480812494104,0.128450762746357,0.226854077801358,-0.1012690609383,0.264223131839691,-0.341317822398062,0.051060648503104,0.290468190812731,-0.298128785627613,-0.155352016263697,-0.421221080062014,-0.0030127770260056,-0.0210513199968938,0.0209206256478217,0.125289593178176,0.52476776231279,-0.03863107134656,-0.456746799218642,0.472513166474933,0.0672653863885743,0.0060296382504198,-0.311961965637212,-0.19034542822775,-0.140685659778763,-0.247381259002494,-0.0113404575809432,-0.130129368292252,0.198459369065976,0.0314891697295578,0.503909761040565,0.524475061426847,0.209839307231535,-0.297655018612226,-0.489331895521148,0.335066276034114,0.0583060164797883,0.494706700626738,-0.33428483273862
progressive,0.140441007138031,0.0265548811647741,0.544916053889957,-0.468466436753186,-0.0717198187453736,-0.0807775372334747,0.512827617744398,-0.460861662868978,0.513136754894162,-0.387596158374782,-0.607949118726947,-0.557312453595515,0.0791391103397226,-0.495144972777866,-0.574809616272188,0.527728028363049,0.321317153465264,-0.463149277777236,0.0767278405715592,0.186780665887736,-0.118430442074796,0.155681468621423,-0.0128910191451814,0.264899623633236,0.0220723924931883,0.461294454878649,0.520803356208323,-0.521607112797711,-0.455977295902699,-0.505284671290143,-0.308797098899801,-0.259149672647615,-0.28125297885578,0.733056923236657,-0.138277047089679,-0.143841515785441,0.507077666758777,-0.425990992375538,0.499874771169264
stable,0.0112160879214499,-0.0134877924023561,-0.0065803120683811,0.180770058687044,0.0323745006501054,-0.0277724979218908,0.0280356725105168,-9.56826258143524e-06,-0.239216795945374,-0.0001960546476463,-0.122704773005785,-0.0497468181899781,0.0426152889351605,0.0201756763733236,0.0370023661078717,0.032194266793064,0.0616020376312859,0.0701362647070146,-0.0290610397387363,0.119395290975886,0.0835363322464954,-0.167858304112672,-0.0051418516818809,0.112118769385614,-0.0774322543959051,-0.0211792071210973,0.0308280894199266,-0.0552340746775215,-0.331835446190023,-0.0219766886499143,-0.0710544863413766,-0.0450018125670439,0.0858095524917709,-0.0773095248496254,0.0364428595850405,-0.0546334056785355,0.126901166662293,-0.106678596328793,-0.236750410478281
stable,-0.136039807023388,-0.0628452204037377,-0.0611720385251725,0.0237154290604014,-0.146506738354999,-0.0297203400472548,-0.12957433166576,0.264033069684738,0.157226980090536,-0.154567826855062,-0.191491757264687,-0.0601242545816596,-0.035878570489116,0.134270270230411,-0.0197673015925087,-0.273540087906734,-0.0062727655288039,0.0405339066684487,-0.081178712389334,0.106264320452791,0.025958256344925,0.0614392870613722,-0.0722467936250559,0.15052516249001,-0.106108576974779,-0.0385989303054431,0.0320255859241334,0.0942441963813168,0.007728391342753,-0.131263875699603,0.0574517692196632,-0.125914662935353,-0.0648401913360942,-0.0381389719404192,-0.0438275479252403,0.114574477316523,-0.0011114145473699,-0.007264190937472,-0.0141805345738589
stable,-0.284586050627501,-0.093547113642391,-0.0467216527461912,-0.0159704846167121,0.283460131462023,-0.190448029054292,-0.0875821376380491,0.154195028974355,-0.105540947589542,0.0090872057469091,-0.128466578256832,-0.0926687369884719,-0.110467842093798,0.194903794262354,0.125312407545031,0.130414977380071,-0.0071947033198288,-0.0502671003311013,-0.118796449821413,0.0787903858565491,0.0299286881717185,-0.0212327592979187,0.181648292030483,-0.0611749413243157,0.185481208338494,0.0979709378812203,0.167123136271584,0.11905197757528,-0.0919500651807199,-0.134263864172699,-0.23922188907373,0.157245391536147,0.081681043572174,-0.0177352231668588,-0.119626915021482,0.0632111781129464,0.0285871674639146,-0.130957973857039,0.177288349730121
stable,0.0308170831880338,0.105750087745121,-0.0118682858667264,-0.135922940724277,0.058588823949429,-0.117290839748642,0.19283074528755,0.002873146314733,0.017415890674763,0.173397872183123,-0.189855244640566,0.0037341268742612,-0.0067782651322851,-0.062380750917197,0.0950149245448503,0.0582709234351417,-0.0707208227427801,0.0725969174445211,-0.141493424735993,0.0817678656142642,0.150339247379761,0.108130729096431,0.180229120734457,-0.0025793291727402,-0.106813368631923,0.15891533625383,0.11266201559364,-0.009092677209786,0.107753824320023,0.250514034438706,-0.0342200636932458,-0.0812452564354737,0.0250382780059701,-0.155804968721996,0.005383837876434,0.0639269034185035,-0.0922019866608535,-0.293504058152992,-0.0653550473955669
stable,0.0068641847768694,-0.256796538336582,-0.0436384338933386,0.223159964274004,-0.0172925447072125,0.0193261433148815,-0.0431053430939028,0.101039150482791,-0.104502455776893,0.0089397972370352,-0.0384555354839204,0.0067862898128722,0.0618709813417608,0.0756992596536701,-0.0670790056825741,-0.139946952731823,-0.030061231828485,0.0117122996013055,0.0037366699356741,0.0058253259121379,-0.0172653135065201,0.088679068672075,0.0563709653027676,-0.0908362374341462,0.0242444642937075,-0.0347647238055466,0.0313832951804168,0.0387297239265217,0.0220256935213306,-0.14971059676493,0.003107102882357,-0.022520981006864,-0.0225446881698197,0.0155469560927482,0.057012248637391,0.122769053667862,-0.0717431840438463,-0.0084260657617891,-0.063557256282112
stable,0.0371830536231792,-0.0126929211444259,0.124551304594589,0.0994297070564531,-0.0035423000121208,0.0675217835239997,0.0149705155971278,-0.0507915103316767,0.01862881106533,-0.176082877772336,-0.101009553332012,-0.0146769760756154,-0.199664872356411,0.0064066776010715,0.0126364029502638,0.123774845215105,-0.0619803373351277,-0.119551959618832,-0.103459365528182,0.0657756376404875,0.110477978341438,-0.152274514504837,-0.10763342650646,0.100076263361397,0.140998099095774,-0.0787801486197445,0.198852608257065,-0.109920489975985,-0.10632670218489,0.130951176339819,-0.252081798607107,0.0654723331953765,-0.0050824947797332,-0.0440835996329242,0.11835590443138,0.0599684671670207,-0.168522755559516,-0.0831654870358861,0.0145808063735071
stable,-0.0905730022155294,-0.0417931794324454,-0.0368881855658187,0.128549143181741,-0.140811832171971,-0.0669967757600393,-0.0158278644872231,0.0467162899972381,-0.172050332225495,-0.125105608372434,0.0201948060398956,-0.050673630712427,-0.0886838256225597,-0.0989713858653632,0.146681914809323,0.115114998520623,-0.172105090967321,-0.143043863872339,-0.198390512985402,0.0322573940556451,0.158392793692255,-0.0466577172136937,-0.0554692433111789,-0.0294663328118677,-0.176772660736929,0.0031388201191001,0.0356483495755375,-0.137011820677698,-0.101865426235558,0.037835157638378,-0.187070300947133,-0.145103855048017,-0.144186850446108,-0.0939226843553893,-0.200906418362296,0.0232851333428521,0.104268681165961,-0.0099229106112958,0.199412403734588
stable,-0.0610145209833515,-0.0645846231244995,0.0315712066956813,0.0721692881573639,-0.109057709120282,-0.214945534985132,-0.166692164874985,-0.161842017979878,0.161644640538405,0.0227013640577709,-0.0583960273569371,-0.192393939795204,-0.040058789907485,-0.139054885636203,0.108485302397782,-0.0153333826095,0.10316935754533,-0.0589378798174834,0.0459580253344191,0.110426270719114,0.228189825125482,0.0196665023818982,-0.0252354029666242,-0.025040818237678,-0.0077634869416985,-0.0372106977808391,-0.0175672656328583,0.0296838297550522,0.24482610195507,0.102713339601024,-0.014072301808589,0.197567235540998,0.103006265341439,-0.244844315297636,-0.155531525277793,0.0280445406169569,-0.0371623275583384,-0.0021134541946311,-0.172565151011844
stable,-0.0898465459006111,-0.133491310914143,0.0733659570557183,0.238371117431936,0.0653355458960128,-0.0731173147711789,-0.032681675640608,-0.0961241645582287,-0.182004072145092,0.0854486344767854,-0.242954608737308,-0.138726938559786,-0.174330444100447,0.194198813694403,0.181324235743046,0.0269786489488083,0.0452739341410662,-0.0577922029327925,0.161829264035043,-0.0708262405553519,0.171229748687435,-0.0895933483777762,-0.0925143883521126,-0.0317277086842529,0.0282580653001551,-0.178230991962622,-0.0136305105307104,-0.0881670321741108,-0.0313260841193817,0.0936637565997486,0.0441978709998749,-0.0884806853450769,0.125404209418886,0.0073055226609901,0.0145299199509472,0.103039990532659,-0.0307969655439482,0.113438283018644,-0.148762102194126
stable,0.454083310564574,0.0029740850836034,0.208542846062273,-0.0689987739395999,0.501668671902229,-0.455629834808048,-0.221271930220096,0.085534687004435,0.029383960626002,0.516777024126934,-0.101237856245861,0.103022307296023,0.519156292193817,0.216394430682987,-0.560198666347545,-0.0107067063009724,0.270046925591193,0.23316827055451,-0.344636979487967,0.339283626337481,-0.53248019336836,0.575901835588971,0.570310555631796,0.548421289416475,-0.461578004975254,0.0766124317536247,0.069117737342944,0.0177255470982765,0.112777306370243,0.324413200919464,-0.196408578921171,-0.0989775515823226,0.497029099171807,-0.358674661082575,0.317870213735536,-0.480017332493596,0.231264856101004,0.133714865358811,-0.215442723456233
stable,-0.0147130127282141,-0.0712233603396038,0.0144955545454532,0.26270309841341,-0.0410473921767338,-0.160567733367258,0.0734528242561768,-0.118387438962931,-0.178621397923997,0.110203887195442,-0.295367594654497,-0.0323434393959263,-0.0172020808515868,-0.121243197747135,0.0713810085213528,-0.0738769397185813,-0.229088482728108,0.0447088758316037,-0.0587569804635429,-0.0504374048224209,0.284270364259838,0.140587795245201,-0.129032921584711,0.043467469531445,0.115077367191358,-0.276373261443771,0.197710779082154,0.135669559006993,-0.168882876137726,-0.0425146498614507,-0.0110483563080535,-0.0664461658946023,0.258091832842548,0.0213757523330298,0.0667209813732921,0.207404769644948,0.0588677572261393,0.0476272123482431,-0.0778445839730625
