group,AR,ARNT,BATF,BCL11A,CEBPB,DUX4,E2F3,EHF,ELF1,ELK1,ELK4,EPAS1,ETS2,ETV1,ETV6,ETV7,FOXG1,FOXP3,GATA3,HINFP,HNF4A,HOXB13,IRF2,IRF3,IRF4,JUNB,MXI1,MYC,NANOG,NFYA,OTX2,PAX6,PGR,PPARG,PRDM14,RARG,RBPJ,RFX2,SPDEF,SPI1,STAT5B,TAL1,TCF7L2,TEAD4,TFAP4,THAP1,TP63,USF1,VEZF1,ZBTB7B,ZFP42,ZNF263
progressive,0.0765383361564272,-0.097394305743359,-0.0786912406971674,-0.10621933819086,0.0631940803429062,0.0308958218079658,0.153902186907997,0.0236444265574549,-0.259204547238911,0.149896564952022,-0.114101595447317,0.0225398317440686,-0.0427696297488896,0.0412475872140961,-0.0364586644775039,0.106693070998299,0.158674693161163,-0.372621340806168,-0.304265449031704,0.048498982464607,-0.138981948685568,-0.0706026047919242,-0.16358791212941,0.0387311748260631,0.0631401404687918,-0.225635183844405,0.172441087119927,-0.326753686113576,0.114101595447317,0.181388070587165,-0.218709773050499,0.202605202809471,0.303876143853313,0.209352377497608,0.0540454086507189,-0.0403165380826431,0.0273967656262833,-0.0024976506926889,-0.0522255242023372,0.0158278352347018,0.14246927880766,-0.11974183011015,0.251423134094928,0.0205276399184093,-0.106411645568137,0.181739852374867,0.0861724667156441,0.340219892946834,-0.153930329451013,-0.0592377078372102,0.313322657459089,-0.0261561485216519
progressive,0.0083865941460286,0.0232073925411497,0.0053577389812421,0.0550011515121546,0.0279704248005387,-0.022551217424273,0.0326612316957751,-0.0106194335952599,-0.0693394230063406,0.0869992928966129,-0.0660178246102543,0.0676060142666759,-0.0082237028992161,-0.0718627006220582,-0.0054499415737774,0.0365468026162026,0.0343308669756029,-0.0345114303859846,0.035800729971604,0.0100254952283446,0.0439183998894045,-8.8360817846385e-05,0.0285728150717697,0.0550457160985467,0.132915415624284,-0.027613908109402,0.0186502794050896,-0.0035490314576735,0.007344704850379,-0.001687307443397,0.0293196560713061,-0.0103489726571562,0.0230660152325955,-0.0850438295799255,0.0634945469945367,-0.0163897791780977,-0.0382202796707194,-0.0043634876917358,0.0287018987013192,-0.0053277731386681,-0.0365429608415137,0.0055897821724561,-0.0155699444594708,0.0712503217366359,0.0275378409705603,0.0020860836561124,0.0052701465183335,-0.0322824327114423,-0.0129037528253234,-0.0060031571289896,0.0103843169842947,-0.0141423409850484
progressive,-0.0896228148360416,0.0015392718255969,0.0278114065743151,-0.0976165769577886,-0.167227321094694,0.234914551811994,0.201387935768401,0.15172778367559,0.0292277210898294,0.0443099721378401,-0.0026620257632889,0.257901420931942,-0.10863047800844,-0.0436137263694972,0.0219094556903488,0.145837360039444,-0.199981611534331,-0.0020272586499873,-0.0921219221634711,0.0353033491742874,0.150506663889832,0.0396045495776154,0.161187043236885,-0.014534322534955,-0.0923493931871239,-0.188354460899642,0.132567960831964,0.0446557895724475,0.174770752068263,-0.108366119791763,0.17827810933837,-0.092914228330316,-0.120658776867274,-0.0296111942006496,0.153124117628216,0.166567194036188,-0.186043631953277,-0.16618679485812,0.146912468019479,0.0779011407692268,0.0349667535379362,-0.154473574106373,0.15911598104518,0.01841439415125,-0.155798439122513,-0.0604711735818258,0.128937646251775,-0.205873572136853,-0.0353978726064134,0.0950483061434377,0.169713364207927,-0.324810178179782
progressive,0.346171998237525,-0.352333884453698,0.0461269109287974,-0.303498512976848,-0.0861113213508662,0.268498999268986,0.0531320755057903,0.274057159105327,-0.0630520199670626,-0.0845327707247006,-0.198739523834251,-0.0092594456466399,0.229962978281101,-0.141806464583878,0.346257849236492,-0.0092275976954102,0.215628630840692,-0.0690671286688727,-0.245910493685969,-0.060534647126388,0.203486253261002,-0.373703859728798,-0.146470112398725,-0.110542854024608,-0.0695240775343417,0.337512124890122,-0.104311733131849,-0.0120620653548497,0.0648105807523524,-0.198595515706952,0.0238527307774815,0.0482884175318189,-0.233048075469782,0.110715940716074,0.202550200433556,0.113391168619365,0.213440815060567,0.271775184165046,-0.0313093054458165,0.154692422590104,0.381618767956133,-0.165135781206368,0.249021900051753,-0.0769266491549394,-0.31346692171173,-0.323951821133946,-0.199937283739193,0.0821261733665639,-0.0389043494673239,0.125112599365411,0.0182765699252281,-0.144881868917837
progressive,-0.156933711594742,-0.0713306219435276,-0.231435993028867,0.0021884450485119,0.33759143617915,0.109961434539,0.0243900614826913,0.0190299569435823,-0.0192519731079241,-0.0030447931109731,-0.0647970033928977,0.0435468848058975,-0.0401214925560526,-0.0979408450696368,0.112942794460161,-0.026800522695545,-0.123123821424977,0.112467045536571,-0.183670801100475,0.0191251067283002,-0.0950863515280995,-0.0906460282412636,0.184146550024065,0.0252464095451525,-0.0420879214402228,-0.0588660001454812,-0.0457987630442214,-0.0426905367434363,0.10114422115514,0.0638137889508126,0.0262613405821435,0.0231848308762644,-0.0414218729471974,0.0308602468435093,0.3410485450239,0.108978220096915,-0.210217591036772,-0.116590202874347,-0.14986091093071,-0.0197277220315136,-0.0822411305911814,0.143549308544422,-0.0209646692328465,0.0492241552940662,0.151890773004693,0.454752537761805,0.185351780630491,-0.104728196379514,0.174853587716615,-0.0103713265342523,0.009610128256509,0.045132714551196
stable,-0.129800956352092,-0.188688255506779,-0.125459390072256,-0.175296370388705,0.183647952624919,0.126062628140637,-0.158611315195917,0.161510499200216,-0.177850507072925,0.195716889322443,-0.098236287741075,-0.15127963011081,0.174776541817425,0.130508334915981,-0.0319315635874967,0.0490774101289381,-0.0881026164474757,-0.0540662496423892,-0.138450346420213,-0.0897620187765878,-0.139751495734711,-0.159794681367244,0.237088825240441,0.213270413132311,0.0352252677160346,0.13714395366818,-0.105540687530856,0.227919266748606,-0.10792349003855,-0.194801909472405,0.0465847381847245,0.202555934030901,0.184662849090227,0.115889048461347,-0.141839063578918,-0.217678250636561,0.145887774162297,-0.207174625694586,-0.129175385123835,0.169392016971393,-0.119258588232767,-0.145607929958985,-0.171790404140653,0.12123084900153,0.0928820583119183,-0.129228402103366,0.0338085200240067,0.0951396494732664,-0.138373442669685,0.150115878279895,0.125232611398822,-0.10855537281199
stable,0.0183216298969339,0.206054637572973,-0.0872244313755531,-0.210809983613653,0.0743479585628378,-0.0427956285605609,0.0848964744664589,0.0355122182630212,0.13737555859496,-0.177776113496245,0.149324825932938,0.0234597899942085,0.176188926644716,-0.136664618204143,0.206656202519049,-0.0272264068724839,0.109523971623558,0.25276976005389,-0.0781537268787195,-0.0219440700525959,0.166745972764928,-0.172408016384458,0.0912501934836983,0.0279566122564096,-0.0268094129894081,-0.0601701665382584,-0.243812159710141,-0.0394248762180818,-0.0184670495223285,0.173719900269962,-0.0593001345914533,0.157385671920087,-0.0653816578996209,-0.0786191939702602,0.213492789266765,0.0989189036433946,0.0874978699874061,-0.113004099410778,-0.135150762616702,0.173243247053391,-0.162292030648677,0.0522702764612683,0.0901514674251616,-0.0713165186796127,0.0338200061264853,-0.177706510940501,0.133713345550302,0.141288216550021,-0.0759774041089256,0.172294290779982,-0.210905065676411,-0.137592445130271
stable,-0.0811790239789044,-0.167834475751983,0.139812873655447,-0.18833008875413,0.103494647415642,0.148544004794362,-0.140091613992276,0.095722710965228,-0.0416634821107647,0.245160324486483,0.0651186616304219,0.10337987198283,-0.0090508627017481,0.108257827877341,-0.0728496068548318,-0.434588978097528,0.115267327524076,0.190158297433921,-0.108602154175777,-0.13153264600258,-0.0506159658701026,-0.306155268780873,0.0373430068899121,0.0146584624191356,0.0329241527266492,-0.0600111548702868,-0.01365007825943,0.07493196113585,-0.298465314782468,-0.465709516879988,0.0350065070076673,0.332512627101634,-0.0543871586624977,0.35490203474518,0.103732396526467,-0.390097101392467,0.0728168138740284,0.191855334190499,0.0039925454128182,-0.067381377305859,-0.251349999613132,-0.31624730862313,-0.162907330386266,-0.0384251752564255,0.0869095973743047,-0.228091577978295,-0.0860077904022103,0.175598213957196,0.0572401479923965,-0.184845834543765,0.112512717136587,0.0543953569076985
stable,-0.0344212451182142,0.114975298616999,0.0609084934879568,0.0670748695654899,-0.131193864063293,-0.206039130134224,0.129071981211958,0.197201026779532,-0.166511835325637,0.18714883741077,-0.0606415667756439,-0.28438396531359,0.0243788963655751,0.156309576561013,-0.0313226811167569,-0.0660674364899863,-0.117082420544151,0.0695633153673749,-0.119089906233067,-0.0481759663029289,-0.353515523648606,-0.108078256792397,-0.0356992951370766,0.0785637888880829,0.0071934903852809,0.116618681509396,-0.0665533169110167,0.195899605297379,0.0226051253095602,0.229323257956212,0.098288073827888,0.085601059492425,0.176720244475337,0.103385512979154,-0.113007175392572,6.64241588244137e-05,-0.0706125710613976,-0.0163428032248363,0.0296620771461465,0.152629186131335,-0.120907960061631,-0.0705006340530083,-0.19410369285509,0.145749365384947,-0.171472735928209,0.0389712999976866,-0.148445694202412,-0.0003358110251678,0.144530359062817,-0.0728660721533666,-0.0630758891888571,-0.245833351655125
stable,0.042532775057538,-0.28017263502059,0.08465655519762,-0.0631632715178473,-0.0742946410542025,0.104073879826669,-0.0130914325024424,-0.0537855753078777,0.0237394444090769,0.0047633763830847,-0.0127663085066437,-0.0532236448632258,-0.0906586478551095,0.018032957724197,0.0618914893809279,0.0125352259052359,-0.106458832030391,0.026840303284182,0.0025618238202345,-0.0651665708191826,0.0198894237819765,0.0751438991797043,-0.12478503050098,0.0485073837863851,0.132273809749472,0.0462598039213507,0.0517469395268594,0.0293027876032996,-0.0264940814705271,-0.0103825862205547,-0.0070816292074852,0.00384609435158,0.0022262455245564,0.0354314671679267,0.0567267341088062,0.0468648287876776,0.0321416740226019,-0.0331653912338748,-0.0916626863842564,0.058034183857079,0.0140214867555193,-0.0769995610605699,0.0954936905925715,0.0071216488350781,0.0140983093030498,0.0397861324607015,0.0136479702313193,0.0890262633291354,0.0722506598619336,0.0308793527905508,0.0159279063910033,0.0385323260430319
