group,AHR,AR,ASCL2,ATF1,BACH2,BARX2,BATF,CDX2,CEBPA,DUX4,E2F2,E2F6,E2F7,EBF1,EPAS1,ESR1,ETV5,FOS,FOXD2,FOXP1,GATA3,HNF4A,HOXB13,IRF1,IRF3,JUND,KLF5,LHX2,MAF,MAFK,MAX,MYC,MYOD1,NFYA,NR2F2,NRF1,PBX1,PGR,POU2F1,POU2F2,PPARG,PRDM1,RARG,RBPJ,RELA,RUNX1,SOX17,SPI1,STAT1,STAT2,TBP,TCF12,TEAD4,TP73,VDR,ZBTB33,ZBTB7A,ZFP42,ZNF143,ZNF263,ZNF384
progressive,-0.0540160661412814,-0.123377793011086,-0.182364590521293,0.0646831143111851,-0.0903000493375837,0.0528758604623429,-0.0905285616327428,-0.167567830460524,0.0205189906271778,0.211531711411659,-0.0342250167430126,-0.103624436362534,0.158472098794446,-0.105346523865228,-0.0540113545475667,0.243391508109932,-0.0040048546574285,0.0382039576350107,-0.063637140506539,0.148787417914041,-0.0043488009985959,-0.0039082669862787,0.0062193037033007,-0.0822149545232927,0.0030460453365029,0.130979949469628,0.0413418790489488,0.266084899236408,0.387441418543921,-0.133568970215813,-0.0989081310541977,0.106557403449886,-0.198247372933283,0.0699836572401346,0.0855224933109572,0.0713594426048041,0.0553188218033743,0.045132356192362,-0.240762438817173,-0.151016001741057,0.14488150672462,0.107492654802239,-0.0549842986496361,-0.0627042449510439,0.0998528055939793,-0.219984310535691,0.0563977767640227,0.0832467935467949,-0.0523175366071602,0.145034633520345,0.176084036099702,0.0849170535186283,-0.161428623850371,-0.163254366414787,0.0706739057193267,0.0547204494016173,0.009585737412398,0.155602738222241,-0.137448967639804,0.155668700534246,0.150497726432449
progressive,0.142800100390246,0.139334781032422,-0.112474253694059,-0.103374465863458,0.0578504950582059,-0.130303048006365,-0.16762054807055,-0.125819253297777,0.136591468394073,0.101697345162967,-0.122102052939227,-0.126539695538986,0.12946448765612,0.100308088463307,-0.0591333672358201,-0.122418077548834,-0.162512526534074,0.144258976372716,0.117199760294649,-0.132801519796182,0.0567115548810069,-0.099194179938354,0.111180430168587,0.0369248160195734,0.173446665130837,-0.118033627210098,-0.0103185163993346,-0.133755069298933,-0.116183631661282,0.156393852038161,0.118819777538453,-0.0560583852052095,-0.024373789135537,0.122791205615128,0.0818448982143874,-0.0234875121981974,-0.144801068091671,-0.132083424272372,0.1349745801068,0.0933281686822998,0.0946438949034871,0.0299683634125472,0.122401650527048,0.0552628480072621,0.132185897598754,-0.126181430016214,-0.112107383540827,0.136484301632894,0.0872360903168978,-0.135227243346659,-0.0167790293962344,-0.0398355278323188,-0.0385065035458758,0.16445560853968,-0.0764591817858059,0.0902836939778642,0.0757191835662797,-0.133541518015709,-0.143567476979417,-0.0852038330501651,-0.126098512668148
progressive,-0.0040134623750307,-0.226316133998889,0.065837518505167,0.351126522853614,-0.0295643553031388,0.182175724733488,0.213150319207042,-0.130640196290835,0.384517025149322,0.374925556344113,0.0463098898835799,0.0839579787003135,0.144174500359655,0.25952008859813,0.373922958436349,0.304960190250855,-0.149954408206175,0.263247204097513,0.35408518467331,0.290161507350421,-0.24692312912761,0.124953178449552,0.111726716464203,-0.0038038840987523,0.160129318366592,-0.214400879690769,0.2088704697922,0.126004908260912,-0.0745753204853889,-0.108355807265894,-0.316331155189446,0.0764515450539763,-0.159924346206275,-0.0486497967923583,-0.040249008963368,-0.247239415757012,-0.0472157593561385,-0.212688939924832,-0.215293698501435,0.0731159494113771,0.0805686450381557,0.302475190689268,0.360479241314785,-0.350552293730331,-0.188079997710986,-0.0965587766008022,0.373969787281964,0.0027214468476442,-0.362731632020282,-0.115495287007245,-0.204799430967642,0.38250261710187,-0.141051553737309,0.429990137299776,0.226267769781287,-0.363725785382115,0.0684346002218328,0.311155416219963,-0.105668906287966,-0.355886176014515,-0.0232255720532098
progressive,0.116384564627355,0.24762513416768,-0.28255915359016,0.0175087635193146,0.0694950381594926,0.0628756677860538,-0.0818040607799074,-0.461219522960896,-0.0968744019076608,0.168017323692501,-0.256443538433052,0.164114734431121,0.358964446986011,-0.170402857927167,-0.0003827432406845,0.0325053395861361,0.0229395421562276,0.0693238475463864,-0.0492875868449513,0.153336684773444,-0.147346405108331,0.211715467429855,-0.209604116534879,-0.312083271279764,0.109669160495344,0.401956951366904,0.197684796123161,-0.377149622196136,0.146470966932365,-0.168352745950701,-0.0400878311324975,0.0443258426520772,0.0489507727931489,-0.171116848045244,0.319864789311281,-0.183780778034294,0.0007348670221143,-0.350002687979583,-0.369910903669589,0.020431530084542,0.0376354908049115,0.027609009692579,0.180135670589374,0.062332868281083,0.253458141155712,-0.101001069939041,0.290250205037515,-0.009817712071959,-0.079720545756981,0.0927240733850379,0.111999022985911,-0.0313167478496103,0.0754199035252892,0.19140502338873,0.132434728451261,-0.0989732266602146,-0.214443382890734,0.0182227536373916,-0.270300235539435,-0.407567271378538,0.262762281388353
progressive,0.328882310525312,0.18993753731449,-0.13066693705956,-0.0744035194689551,0.143989079615496,0.137586690717255,-0.133965137401078,0.201384232617407,0.0211149492452098,0.0484382756038656,-0.358048748839522,0.0923496095625102,-0.262400938935494,0.0427472632498734,0.123488501022138,0.0547759939071751,0.474617496203965,-0.17891120087863,0.0580418589512275,-0.0690358600896216,-0.358081084136988,0.120384312465415,-0.101953192909872,-0.0860118912592006,0.281155411465695,0.099334033815137,0.0909268564740121,0.391839134691351,0.181789042353092,0.180042936289936,0.0599173062042477,0.0760202843422484,-0.216420145939034,-0.0475005519773555,0.122777124477889,0.43180556235916,0.0196921961567117,-0.211084821857166,-0.0564574293754001,-0.192492025814294,-0.104475346112209,0.0947424215749842,0.184214189663032,-0.0064347241957071,-0.16953396461353,0.0905388329044217,-0.210211768825588,-0.16655911724667,0.159801040076304,-0.439501363156036,-0.0183664489606113,0.229548276710175,-0.0979759513215707,0.134126813888408,0.103246604808507,0.260751838764735,0.143956744318031,-0.263985368511321,-0.261948244770972,0.120675330142608,0.0006143706518514
stable,-0.148453984762054,-0.192984292889031,-0.0130324684347815,-0.0890461162276751,-0.270532179248376,-0.187420841334822,-0.157197549102989,-0.188827683349323,0.134443176761587,0.188663624523571,-0.188349521947635,0.141491692880086,-0.220828659404857,0.220174363904696,-0.1930662495593,-0.306174795682915,-0.231093562623314,0.194708050193596,-0.194390261992251,0.366432588834535,-0.221607587237911,-0.167610071318073,-0.207187335351597,0.133144624240997,0.330210019843932,0.321306906718863,-0.176222262511222,0.0486374526940961,0.219033711335821,-0.162410963233528,-0.0059837098409261,0.339794343233657,-0.396387412352397,-0.224996665286288,0.231813665935045,-0.0534888996134582,0.115979599821806,0.249730654927724,-0.158161776602966,-0.204302848518693,0.119072712450862,-0.242867971921929,-0.344212147226661,0.258918579605745,-0.0297606007578459,-0.2849244979737,0.105778273641646,0.201235292792141,-0.175137767234756,0.165537391976474,-0.199672587618916,0.181154308238861,0.141531749808869,-0.121006841374142,-0.0282873204958485,0.110898868205975,0.208256263710219,0.156515853887621,0.0644467004087232,-0.201367053900497,-0.213430736298612
stable,-0.219407452850438,0.12695574540619,-0.259126855730998,0.106289659697892,-0.33680542916633,-0.0665155023299969,-0.0899043793630233,-0.225618353902411,0.0162813712509497,-0.0153486783360121,-0.235478517093216,-0.0345171043736935,-0.233842726784096,0.194487316802294,-0.0050255908431964,0.238890717190293,0.0585151250783169,-0.0997234766883276,-0.0490500652904372,0.169194476914224,-0.0117846589785985,0.258336026715064,-0.229772228418838,-0.239792299601063,-0.186351919962527,-0.0944502462319589,-0.231694235366298,0.226368739262928,0.259023568857163,0.324712153986391,0.0263873074246772,-0.268501695056793,-0.163659296012767,0.202936307524067,0.147264682526648,-0.167080829261094,0.0548391079059008,-0.175516753571117,-0.0767328141086435,0.209499379483215,-0.160970104032539,-0.235879220386892,0.131282594325788,0.155926469096926,0.132047912728305,0.128536159017893,0.092408152738413,0.0663842160024107,0.0079468671845121,0.0680430280846147,-0.043677281220733,0.227652980874957,0.20707276015816,-0.122140461571165,-0.0572483053486217,0.0138671961275621,0.146977221468141,-0.275228408267861,0.208701706156364,-0.0673106868165148,-0.19431745344954
stable,0.134513597991732,-0.175478587236775,0.228718489200615,0.128250556716728,-0.212262814130068,-0.138807791880156,0.0498855693792973,-0.0269805012234952,-0.020806584727308,0.172553674041074,0.289177498248579,0.0076971399886848,-0.0683830121099999,-0.0280499985692914,0.0104924171424704,-0.15458287773065,-0.000340294610026,0.111592325330691,0.070748869874943,0.0494156387273565,-0.17509778136365,-0.0593976139547878,-0.0156697565664384,-0.165877417882468,0.0120318451402073,0.0761854813827404,-0.201162728041123,-0.0832506456670911,0.0938078808305188,-0.192809305590245,0.0895217891947143,-0.0138629542322523,-0.201106012272785,0.181328413628175,0.0334055875508921,0.0407705351821705,0.259831139260141,0.146869533236726,0.027353204844,0.0013773829453436,0.037950951270526,-0.0406571036454952,-0.160489419890388,0.05861169545068,0.313621994402118,0.0857542417265686,0.0759424138041503,-0.0409001712240852,0.11868989862552,0.138613337817284,0.0610828824996788,0.103020142059082,-0.0414997379179407,-0.18876628153303,-0.103133573595757,0.0763880376982321,0.0077700602622618,0.0892787216161243,-0.384792181413284,-0.135623606600627,-0.0460856129006729
stable,0.326200421460762,-0.433160333075886,0.264420121547093,-0.0039485479546303,0.21582232754357,0.393212608236064,0.162346629258448,0.0929928051409819,0.283347849881674,0.100683107103142,-0.149513240188408,0.210062507899339,0.0677542121148972,-0.193983670294809,-0.103636611241726,-0.388170485231769,0.171468675195532,0.276364296644603,-0.234246451795212,-0.213445413586901,-0.287855957928458,-0.153896055431949,-0.369565112167668,0.111631021949622,-0.0742292955290985,0.31681440913238,-0.126037261452607,-0.284955976929124,0.271289329895768,-0.118040417874745,0.358111160368284,-0.0293233816988045,0.0220174731912537,0.434545852521457,-0.0460262504495838,0.129510183328907,0.416809014035177,-0.0316041972918211,-0.318495522278806,-0.234972663480029,-0.258396335511564,-0.016729630320404,-0.31618186294125,-0.306505122651945,0.381432651861252,-0.353674821985494,-0.300270893364366,0.358569756356853,-0.302348564315231,0.343397162814615,0.272680931516254,-0.0512471893963717,0.288334016876754,0.0601064853771397,0.0616477085005274,0.260997073505094,-0.0268394214636366,-0.261563932207145,-0.235411796508871,-0.11901843160103,0.358937119721702
stable,0.385093932875706,-0.241721453424095,-0.171755743495667,0.233356229810658,-0.338375584106322,0.329575321501119,0.255864276420792,0.0370951855766693,-0.0244624588144655,0.213451051510244,-0.322293313276955,-0.419263980045134,-0.399296147179252,0.25661589811649,-0.19685052859435,-0.327576808687463,-0.228092267333878,0.137556653324539,-0.162368047721234,0.296494503440417,-0.207325355668397,0.178471343259697,0.204068390477679,0.241282824847848,-0.176785590475592,0.312706978288644,-0.230917363555487,-0.297166781333716,0.315208778817164,0.357473665314532,-0.236425604248818,-0.0843736959968323,-0.310980667861714,-0.241310422692161,0.352679612078751,-0.146847710025896,0.140706863340465,-0.245580536447823,0.205079627705433,-0.187079819494119,-0.226152726265249,-0.251472489736657,-0.099641084531291,-0.0787755292195834,0.208656205768799,-0.299298854660811,0.0618674208699484,0.179331351759495,-0.0393948505427909,0.252809260320552,0.263983403716447,0.276817473535384,0.159448783179505,-0.236088183307712,0.363878602858124,0.187090168685736,0.351856431783357,0.0371560686588861,-0.226501242285657,-0.179965356291002,0.0584180632747067
