group,AR,ARNT,ASCL1,ATF1,BATF,CEBPB,CTCF,DUX4,E2F4,E2F8,EGR2,ELF1,ESR1,ETV5,ETV6,FOSL1,FOXP1,GRHL2,GTF2B,GTF2I,HOXA6,HOXB13,HSF1,IRF2,JUNB,MYC,MYOD1,NANOG,NFE2,NR2C2,NR2F2,PAX6,RARG,RBPJ,RELA,REST,RFX2,RUNX1,SMAD3,SPIB,TCF12,TFAP4,TFDP1,USF1,USF2,ZBTB7A,ZEB1,ZNF263,ZNF384
progressive,0.0913479789535973,0.11218598552958,0.16595779421571,0.115049694881064,0.093726391436564,0.0407443347298604,0.164229496405662,0.113085616045274,0.142377402505373,0.0237681008764616,0.19162816725131,0.150941060925756,0.03995000447809,-0.154496089401259,0.17024305713016,0.169478485648629,0.160285314780877,0.1703552248026,-0.147067842522311,-0.0812734906595293,0.0836221443722568,0.157760397582886,0.0920209849882385,0.015765280818279,0.0990234525391483,0.178154311741453,-0.184776782687769,-0.0525242294722538,-0.0781465306482372,0.122432159036567,-0.0743557211469928,-0.100928013834459,0.0715789989700547,-0.129430048315132,0.0764754612424954,-0.0446496010397172,0.114383556254939,0.0827248029927352,-0.106554710545848,-0.045805614806703,-0.0543280687759861,0.246201173597727,-0.185930507318582,-0.0914166530387648,0.0631916040349343,0.0817130048046011,-0.0157858830438293,-0.106744708848144,0.111803699788815
progressive,0.0193119172799687,0.0760911183885389,0.0772115973621724,0.0102143193894208,0.0279105225222989,0.0501705544994938,-0.0665508899711833,-0.0253328948364754,-0.010705045593165,-0.0005613667292449,0.0300815914390173,-0.0393648085827427,-0.0482782902100175,0.0057068526665142,0.0387373102977098,-0.0790632809242333,0.0101278974699252,0.0009017939425621,0.0649622296423697,0.028906253333878,0.0491545333242071,-0.0029458602123697,-0.0983586653152551,0.0246866091776392,-0.0120209132543536,0.0337376143811548,-0.0985435330734803,0.0176488589508937,0.0218121409857223,-0.0526008891746988,-0.0148991389210312,-0.0062411655774823,0.0084295188780998,-0.0347649079807235,-0.0315913447978568,-0.0092215945576502,-0.0087752065560819,-0.0428344607767506,-0.0097386230847192,0.0170972616560265,-0.121985666610384,0.0287379184645997,0.0314154949790572,-0.0612115183362632,-0.0218670001172282,0.0890198375450717,0.009659716114745,-0.0056602599794818,-0.0220984605624858
progressive,-0.0238170347884805,0.063166395937678,-0.0912602086899105,0.0915838770485369,0.0434534158589262,-0.113833636049423,0.0720623944905501,0.201393812249885,-0.044603151954186,0.0418944007486981,-0.0099571201091112,-0.0019697960665358,0.164363448528619,-0.0459150977140938,0.12314717429463,0.137890230481527,0.112318177238035,-0.127531341064144,0.148229594661499,0.185492008319692,0.0233379155012331,-0.0274487289469888,-0.126387612734242,0.0453548735945224,-0.14574763659825,0.0974880084534567,-0.0869969481982124,0.127025186832789,-0.106507917166824,-0.0632347342686177,0.0767146577891355,-0.0989831910567632,0.162099271959573,-0.101940513553911,-0.0557948678442293,0.0691306049961712,-0.0179091485302123,-0.034136122760371,-0.0198894581861234,-0.0013389807040157,0.233507570996844,-0.0992189958470385,-0.0100209526160329,-0.171492413095765,-0.0205803512022168,-0.0881917425336522,-0.0269853800438044,-0.165634841872364,0.0104197180416259
progressive,0.40960641544226,-0.210323964974566,-0.224365535778753,-0.0855553957688957,-0.0294299667005429,-0.130543983984116,0.183155956290293,0.19420700343179,0.0724167016442908,-0.172036818901466,0.115769762118669,0.0300836330749013,0.140148794272346,0.16798136377055,0.461864318462326,-0.116353976440752,0.136853226301622,-0.0511194340847244,0.0501716178419046,-0.173485779364627,-0.223827622824854,-0.359575063509853,-0.146684096210984,-0.254206767573164,0.362677255178163,-0.02276120787714,0.0559020930571137,0.107571696340256,-0.0010771877127448,0.186763377593783,0.113092453593692,0.0007340128662066,0.119446635474435,0.190994505562808,0.324049657868418,-0.0653366777270208,0.287058950104462,-0.230259427587552,0.267933761434691,-0.107612550488654,-0.0026201127172201,-0.368011445153917,-0.137444249648438,0.0987907780447079,0.176495368296569,-0.21675713154221,0.0394133587639217,-0.149953789887723,0.154901227258648
progressive,0.209897262787023,-0.257931918401327,-0.0659166198352902,-0.283953259440142,0.212147923801044,0.0884540609482917,0.0061661945589607,-0.162664212465384,0.0716203498023289,-0.415416527437184,-0.0330199718632347,-0.0342532107750269,0.221643863421843,0.221150567857127,-0.033605760346336,0.168676252160371,-0.106120208359714,-0.150609302102616,-0.381656612226874,0.158563693083675,-0.291352692910894,-0.135502125433162,-0.413474176151112,0.251519076060008,-0.120764920437246,-0.153414920626943,0.107877573809018,0.437676489795033,-0.151410907395281,-0.100046506719138,0.36661109750301,0.0651458455154201,0.0731618984420691,0.0167720492003732,-0.179497923611347,0.0370279983265592,-0.426084044024186,0.241930643520824,-0.480099908360682,-0.0245414543446637,0.0502853166283247,0.362294761311738,0.348944950091588,0.0368121815169955,0.156066384287296,0.388285271377757,0.399106942828733,0.12091907530122,0.0446740795796705
stable,-0.0726670538347468,-0.559385684516189,0.138354775440338,-0.0293752139278088,-0.0730225387721901,0.119276579965586,0.372820756041591,0.412083184101801,-0.356288817080626,0.187673988577065,0.0731019395401734,-0.150483207324101,-0.456203276517119,-0.108742587298982,0.192253915564094,-0.151753761314572,0.474250915206708,-0.0225852437919578,0.153716958292376,-0.0743709820347642,0.414903540946704,-0.112592792415355,-0.0146075212993502,0.359550955830911,0.118907491565216,0.366066117121952,-0.405195958652876,-0.0298682449903963,0.15438716501273,-0.521701494326667,0.163819182713808,0.42544523279545,-0.366148210241973,0.209005115896254,0.0037555004525968,0.0589678470912078,-0.259843618564321,-0.252014495010485,0.238283735790437,-0.520895205742803,0.0833229108567324,-0.0554945712600864,0.401413251274426,-0.0470159768200102,0.269201053390535,0.123190220674702,0.0021348934630033,-0.436010777938564,-0.177586170600747
stable,-0.0732387390090404,0.103586854328311,0.129389346346761,0.0177608403631637,-0.391509804160556,0.117022274595538,-0.230500124527845,0.0653416713261922,-0.0873238797214468,-0.0750378717874064,0.0439946644834878,0.0181716040338129,0.139627585466151,-0.0476891177038918,0.0357812059320837,0.0442904869208183,-0.0858659409198792,0.0836711683173532,-0.0397944698364819,-0.0945216207426302,0.170044665525413,0.0329348980227991,0.02933239778905,-0.0886354196889981,-0.0012262414733517,0.0528445344951613,-0.126713030472016,-0.0443963538462434,0.159254103532234,0.0285296240173984,0.103783464332672,-0.0860292784619635,-0.0919705303168166,-0.134778880281684,-0.0086351113915255,-0.160083495273706,0.0058426443757428,-0.0200282074288382,0.138974235297814,0.10973137067998,0.0384302988831479,-0.164888038826424,0.149820453046074,0.0407345681342562,0.0694759260025048,0.0832301569537255,-0.0943443692617757,0.0786736444834319,-0.0913849349807512
stable,-0.0741992048499198,-0.184248181583522,0.173323145286601,0.0162198455548582,-0.113866350527409,0.0170424177321848,-0.155218571247771,-0.0824728434490498,-0.0521335065396918,-0.0896683534662469,-0.0348035878523249,0.0555675457265894,0.057468246485849,0.0264580740143993,0.225800055744982,0.0387407537107912,0.0235830644625781,0.436745895472222,-0.0869211221167288,0.0448581351460553,0.29178152495928,0.005965644820029,0.137018163557214,-0.062667222092059,0.0360254669118489,0.0782162320848256,0.0185278393339591,0.107964594808531,0.189055836445178,-0.104227082391164,-0.076619004556036,0.0320803149157387,0.0822252731820874,-0.0290216241981066,0.0650630633852434,0.0123705272104753,-0.0814106871424047,-0.0453213311294042,0.254214733482149,-0.010262186872473,-0.128712580407508,-0.0239504267941997,0.0737599672795027,0.0729054505516002,-0.156624131473106,0.0410088168016724,-0.007650719862902,0.245102550430405,0.161383869508899
stable,-0.0545172980294351,0.0326124896382461,0.0036257478616214,0.0476109398306649,-0.0049353463429832,-0.0178713893769673,-0.0412012429475995,-0.15654211488917,-0.128620849930256,-0.0229738929182143,0.0306655291778928,0.0433273863039334,-0.0607983199469305,0.0794249231405141,0.0840752604476087,-0.0445455894826473,0.0941648208320213,-0.166092924015869,0.0342551999463638,0.100490337831069,-0.0952435259172201,-0.0019084782276594,-0.0489000946259081,0.0698909499906187,0.0775044192151379,0.109982221038956,-0.0212458001563072,-0.0819346862540146,0.224725415804,-0.0024664706017199,0.0239744309682538,-0.108380398103075,0.0299067076519615,-0.112596607722592,0.0514675810884493,-0.109769366189368,0.0327327466154143,-0.0905619217960618,-0.0679548126582105,-0.0215861274016932,-0.0357596147307381,0.104904971462914,-0.0758617089070202,-0.0992889706291586,0.0264637503956357,-0.0702168463987445,0.0512775750645236,-0.24877560866787,-0.0208381290037069
stable,0.0569365623818625,-0.0758577740779357,0.14178039604991,-0.0957795458326626,-0.0414100184026866,0.0789360167865442,0.0191949752216294,0.220307547011036,0.118660838180415,-0.0569322734199622,0.003774423354098,-0.0149551082468315,-0.0919155105511992,0.0480181223825629,0.192219409288967,0.0050075455277118,-0.053757164050561,0.072885751617243,-0.0657827744376696,-0.0185743989364477,0.0530836601504384,-0.146510984144268,0.0743502952244603,-0.0661315035419739,-0.025227354507261,0.0471965580423687,0.0581697758099848,0.0152070163175975,0.0987380626260946,0.0920010160256813,-0.0518688801330369,0.0907615972909797,0.0522888790084944,-0.0314678853268238,-0.0322465144207599,-0.0449130964757042,0.0119228121832622,0.0744956636565307,0.0348174733165128,-0.0022270206531456,-0.088737572292034,-0.059882851071153,-0.0665905593470775,0.0651274758119965,0.0026518560175546,0.0293406058514891,-0.125766005468193,0.0473144132401207,0.065612037252231
