group,AHR,AR,ARNT,ASCL2,ATF1,ATF3,BATF,CDX2,CEBPA,CLOCK,CTCFL,DUX4,E2F2,E2F6,E2F7,EGR1,EHF,EPAS1,ETS2,ETV6,FOSL2,FOXM1,FOXP1,FOXP3,GLI2,GMEB1,GTF2B,GTF2I,HES1,HIF1A,HOXA4,HOXA6,HOXB13,HSF1,HSF2,IRF1,JUNB,MECOM,MEIS1,MNT,MYC,MZF1,NANOG,NFATC1,NKX2-1,NR2C2,NR2F2,PAX6,POU2F1,PRDM14,RBPJ,RFX2,RFX5,RXRG,SETDB1,SMAD3,SP4,SPIB,STAT2,STAT4,TFAP4,TFDP1,THAP1,ZBTB7A,ZBTB7B,ZEB1,ZNF263
progressive,0.0429355313763707,0.264116952319403,-0.20610123917917,0.0832221556324328,-0.078428563185769,-0.250495993074448,0.308799832954083,0.0237820740143497,-0.385790086045579,-0.0193858176357323,0.128179221390092,-0.111890766202931,-0.220944413463847,0.0942127965789764,0.0228479857140304,-0.228198701209113,-0.190326300196911,0.302112504276672,-0.277229042564931,0.286630339239289,-0.151531428898075,-0.246480807544717,0.0558826458275633,-0.0247998120132051,0.315775288370895,-0.356424394653947,-0.0477477126449314,-0.0829502941121906,0.0606622966578044,-0.139853001541346,-0.288282420785376,0.27458942985557,0.0625792689159225,0.314007026687952,0.216501685030487,0.135972584970368,-0.0021028604770871,-0.22049131093011,-0.176800608664177,0.312780164442757,0.174302735721781,-0.186241406585067,0.0328487718945639,0.0224947980979892,0.193430633453694,0.209319428970071,-0.133235380946049,-0.068583458388622,0.0092618805101317,-0.0543885692675998,-0.103446793856263,0.203101468045557,-0.19315180112524,-0.257968699477002,0.0487003897671476,-0.138286893296532,-0.0088064543736575,0.0071636672385188,-0.17229979016239,0.0753149355180379,0.256588479451157,-0.322648505267275,-0.0565076949638467,0.0325583215524248,0.308539589447526,0.0769949002969704,-0.115450525596188
progressive,0.195202726062644,0.20026364203704,0.0737415056676363,-0.189065993485821,-0.187901669985605,0.0737758402400542,-0.158877511435021,-0.123641847238792,0.106112903533715,-0.182221205726691,0.200858011635118,0.132870980304719,-0.134379412519612,-0.135642161794092,0.210099352549016,0.123647188172279,0.166506653426275,0.129411581385993,0.168385136032782,0.215075576578115,-0.156656446094833,0.155981962494446,-0.19483649062352,0.0599641862420868,-0.189765655772647,0.206053213937193,0.122348578344385,-0.141204362525789,0.225872655117792,-0.181977048767275,0.155975095579962,-0.0924263799774486,0.193791956631518,0.0152903295834309,-0.0031290240330164,0.0967174385391859,-0.193562296491567,-0.14623399588976,0.17327361615459,0.104998174415881,-0.1587607738888,0.193504309213706,0.210550279933438,0.134586945935115,0.151647413474313,0.140743516264891,0.121587113827206,0.151860287823304,0.240530465578236,0.19196383139789,0.133517996247172,-0.180416733198507,0.241286589161927,-0.0341911302042269,0.14124556401269,0.164314581725017,0.135987033499267,0.182741565246446,-0.169900435162158,-0.104345817539942,-0.164053638974641,0.187894803071122,0.196288461541547,0.0903716465658628,0.159955617008943,0.190843761346569,-0.175145231846614
progressive,0.0754366938646734,-0.0014902049541869,-0.17409903622612,-0.044055132408351,-0.119995643019246,0.199765616157525,-0.12495414066467,0.0529402138816346,-0.123916156765827,0.0373939769639482,0.150976579111103,0.0177314661784085,0.0078630315377999,-0.26364791030613,-0.184884811900135,-0.12213003534925,0.000729168513734,0.0037672441942658,-0.119355249444229,-0.0011335876789996,-0.005472937033885,-0.04071507018415,-0.185493337548434,-0.0217399961035457,0.146903554572368,-0.0059926877434665,-0.101481895115906,0.051356681427771,-0.163522678356256,-0.129415650405311,-0.136284706133546,-0.249647267834309,-0.124351685097651,0.0411589448777342,-0.0299118430264547,0.0212225216744442,0.0893212460320189,0.112125782640007,-0.105623208069038,-0.0780528988962602,0.173410082000864,-0.0102910640497135,0.0889206206675532,0.0409692548377409,-0.0226755473807924,0.0678847539924623,0.119152660481516,0.124854743083713,-0.129689562823061,-0.10642673507845,0.121051078401769,0.137471407023744,0.0802047427099436,-0.0726490090369327,-0.141283418067448,-0.0752121008573214,0.139701403133905,0.087436485794646,0.0062810166042563,-0.0076862404205262,-0.0115012865048704,-0.0862831703514871,-0.0422750810730544,-0.277000571601335,-0.0434610232030922,0.043745558263082,-0.0215419597017928
progressive,0.177404303867649,0.319183599529722,-0.300935907465425,-0.156859862719424,-0.0061351892744014,-0.32774458416055,-0.0500685808965527,-0.320822761756985,-0.00796105674698,-0.314900361548936,0.10260276929743,0.32592969934946,-0.1633643439864,0.164082335481256,0.148709355061755,0.0593036263762794,0.241308292575215,-0.0512945204852841,0.272282143640116,0.342249934322404,-0.34865419880329,-0.0254125058533105,0.171497004819148,-0.0343015974961275,0.0811206834245647,-0.116085359108102,0.0375153988144031,-0.105986801868788,-0.0700927184567271,-0.0074531086531047,0.154476625176269,-0.173228146836383,-0.385906013741953,-0.188546213948437,0.317919220625779,-0.408199443732332,0.308887354383602,-0.339909254592519,-0.354892350529153,-0.156994400322667,-0.0169901773237843,-0.243718986772093,-0.0016968212000805,-0.195830464181145,-0.210151854763055,0.0547238565352851,0.128350246326161,-0.03941677208472,-0.330679700443537,0.179773813083943,0.123633193216551,0.442072717430381,0.30673475273172,0.325806144407707,-0.0430122208897451,0.26689377534698,0.145682258988796,-0.103798506567066,0.194364278872338,-0.328436491834369,-0.298871167105457,-0.0837510308512269,-0.433783553671411,-0.435973221805819,0.116840417085484,0.0357801382991103,-0.262521303241594
progressive,0.316608877045682,0.160709421056253,-0.349115438346967,-0.265051081558152,-0.245779783610679,-0.24785467050225,0.0999403852773532,-0.110063318293807,0.235405349152822,0.207457251476959,-0.161589676101163,0.104876101064879,-0.125562094620242,0.187871576727733,-0.302273294885735,-0.358326678638337,-0.337200557560519,-0.113238523991515,-0.392405123948387,0.107013863316801,-0.236254166517556,0.329718389678792,-0.131975381376008,0.301958918083982,0.0495457839563097,-0.0466220797000047,-0.307932077317293,0.208777634044323,-0.330347143282299,0.147505595382618,-0.347637867378727,-0.305857190425722,-0.028765477360421,-0.290075474977709,0.136973972523884,0.0989972548720935,0.0313119294546221,-0.069791649989218,0.0701689021513219,-0.437329568918924,-0.315194181437793,-0.303593677453099,0.321324529071981,0.337609247402798,0.106290796672769,0.0567450127164588,0.303813741214326,-0.0536012446989265,0.002923704256305,0.328901009994234,-0.0620579806660885,-0.507215531948668,0.172812927923753,-0.264736704756399,0.020214428352733,-0.517244151924597,-0.319061016099358,-0.20994082821081,-0.413971372548659,-0.0331981902651416,0.361690510417096,0.118520054260969,0.12584503374182,0.153635943016806,-0.0575938300811925,0.364394150912174,0.126945352547956
stable,0.0578377872541248,-0.0040930769170501,-0.424767001864043,-0.0740354750264027,-0.0140244214569235,-0.0721283396109933,-0.0101457184291489,-0.022479971011679,0.0203542366448986,-0.122866246098176,-0.106255078385373,0.307677135831406,-0.140597583399038,-0.0297717560194803,-0.114012148356438,-0.0632393370948987,0.0361433417077174,-0.0410481106677893,0.0762095575469346,0.162511252053717,-0.1456542145342,0.160355270083298,0.317523739069023,0.0139902368636057,-0.118684202816774,0.0570977292184489,0.0616511458556276,-0.0799177697167434,0.0267255822727892,0.0913340795469647,-0.0147620788891361,0.2978153607799,-0.0601580665255737,0.0061973498888683,0.138571618112193,-0.0463292462388424,0.0731140754051067,-0.0935354809349093,-0.230757911888641,0.0161513081133663,0.205346083867195,0.0845371069250252,0.0391951808785819,0.0127513334282493,-0.0330966878403336,-0.393907724463604,0.0821025109166525,0.333841264966191,-6.1023340037897e-05,-0.0374885918764993,0.105810150539479,-0.193070838117793,0.269016041211346,-0.0060600353707657,-0.0849908689916642,0.188758874176956,0.0967403825825959,-0.360937692461996,-0.0157149744278711,0.0288512686275004,-0.0631456175356902,0.220491010996663,0.015274511704419,0.0541241017084197,0.0264832653592005,-0.0392261966753282,-0.368059946853216
stable,-0.21445353740805,-0.0845516843223508,0.0281600675618598,0.117191678602551,-0.0813960165472997,0.0429425932903699,-0.293518389887196,0.0248577391872262,0.0396661461980156,-0.107115848922828,-0.099745229462296,0.158193175721976,-0.068668587875965,-0.174934668030624,-0.106083062515684,0.0867861016924611,-0.148063734814674,0.219147292815698,-0.0728231499027946,0.0286863203015383,0.0057099038476124,-0.0623313710435836,-0.0644105007200183,0.149729380195647,0.080664562212407,0.0258381468088052,-0.0101602519576337,-0.0754624244742736,0.0088513985395105,-0.130938336818884,-0.0145619186081297,0.0665346145299385,0.0099168446600072,-0.0128383484525316,-0.0384953262853819,-0.0072566185743021,0.0318087121422303,0.140356042463505,-0.0889095992813747,0.0361271889568286,0.111223578153153,-0.0160642654223407,-0.0625304104287313,0.0043825637992898,0.0465222211179957,-0.0001466605995825,0.0347752000682401,0.095960400039456,0.224700060306615,0.185036378992626,-0.170496644340736,0.0009052286587678,0.0882311399530538,-0.0180786918930772,0.0439673688244277,0.0420268888744891,-0.075540684542118,0.115754651215045,0.165001185403437,-0.137595988574723,-0.176034006306486,0.119731125370953,0.0119867310213422,0.0260008291545607,0.0465142102449093,-0.0226683059506012,0.0094768628612596
stable,-0.0387820508610538,-0.107335692719766,-0.201478073457083,0.152863499310392,-0.0369686756649322,-0.0688921385619884,0.0444639598089015,-0.0129757069589145,-0.0671512983737117,0.0763390660340611,0.35639673132308,0.0192862526414177,0.198262354775961,-0.0202533860793492,-0.0934976251120294,0.0070197768703195,0.110414400830515,-0.083471675138806,-0.0273054007309332,0.248214796845124,0.0464304644660289,0.0152323516474214,0.176260069063019,-0.0949966819408233,-0.124187992875723,0.0304566438495267,0.106247667602093,0.133883505590986,-0.111647495963878,0.0913538126579479,-0.0387901103063699,0.105562614750225,0.0266767639962777,0.0045938838301747,-0.0523944539999399,-0.132408627098141,0.124679619040005,0.0449072293012868,-0.0678041134443154,0.138300081624207,0.156312941905681,-0.153008569326082,0.214461839861314,0.139783019562369,0.0735907951812723,0.0864294915698132,0.016118890632192,-0.0858169737257899,0.122124774874802,-0.0142893965454382,0.284232457962757,-0.135253611294723,-0.107650011087094,0.294693617983049,-0.0900159447354759,-0.168345693762613,0.110172617471032,-0.161285619665713,-0.137824574350557,0.0583262057525866,-0.0988249184659688,0.12762131658038,-0.139420344523144,0.134979590153975,0.0119763357397186,-0.0074388680267565,0.100323975294763
stable,-0.0592604993750851,0.0062066250737422,5.86568229060107e-05,0.123435951702836,-0.0837265046126109,0.15145191674332,-0.0417807661490939,0.0013161124639536,-0.0240004167057094,-0.0637208619502297,-0.0800213486323813,0.0584759643687172,-0.081336239079191,-0.0471050948449582,0.0508249150309144,0.0308522668314178,-0.108394142678876,-0.099846132757469,0.177061730027513,0.162846004592812,-0.0600267041242949,-0.0801814328782289,-0.0056616054275739,-0.0019552274302003,0.0023291646762261,0.0572771655505756,-0.0761096717548367,-0.0226843042417558,0.114691197021265,-0.0581802362198994,-0.0026542212364969,-0.0516082280201385,-0.0025564598649869,-0.0284949957608825,-0.0034399782600087,0.0017865890643455,-0.0237120206597548,0.0389175799809943,-0.0139077771144439,-0.101460417404528,-0.104867401201652,0.129089003010403,-0.116658644622904,0.141976395809711,0.0704700626358525,-0.0235336061567491,-0.0351024424578158,-0.114733967621301,-0.0440036153338029,0.166551160573042,0.0449592327403134,0.015572164464402,0.111780352184554,-0.0675775480562999,-0.0610751948337398,-0.10134432577586,-0.049310835789653,-0.0183644736381569,0.173323579584398,-0.0014346481269095,-0.0205042256570824,0.0672879299932014,-0.0058766804448959,-0.131856871841281,0.183410109089945,-0.013025480736566,-0.0153900839099646
stable,-0.0903338863120306,0.0065224405785822,-0.0630526738710075,-0.0339596027185115,-0.142141184366319,-0.0035450923960702,0.0500395585250555,-0.121415060698736,0.0959193747835752,0.0407088158938058,0.0019926080349222,0.209539272599225,0.0200210526941487,0.0100247605885022,0.0595925225110598,0.0227293667474876,-0.0434275327859044,0.0449165784071162,-0.0563090336450488,0.0954470208861438,0.012527665017582,-0.105081210608714,0.0499266598597664,0.133342333307902,0.0362741879012946,-0.0217286043705581,-0.0391368726512279,-0.0299403452164758,-0.0063487038830468,0.0241455924973817,0.0567152087691207,0.270089274247375,-0.0708798347715286,0.0388760586223247,-0.0693758815108442,0.0620793582695555,0.0319044383272979,-0.0053889491249779,-0.0671039758317225,0.0105424411405294,0.119326179964042,-0.0785681363511058,-0.0150564372198276,0.0990334924310304,0.0543956543731801,0.0164982520954207,-0.0243286174418097,0.0527084439618455,0.0725081112436399,0.124991454493574,-0.0372488967400805,-0.0098024927925031,0.0812849027109369,-0.0225390040864345,-0.058862559030593,-0.008988517100803,-0.01003316645375,0.0345662646949295,0.0943146904636511,0.0203343917705394,-0.0537109246648201,-0.0506941943070036,0.0400692270750637,0.0203376890988963,-0.0502905734513771,-0.076856126315228,0.0170463052213265
