group,AHR,AR,ARNT,ARNTL,ATF1,ATF3,DUX4,E2F3,E2F7,EGR2,ELF1,ELK1,ESR1,ETV5,ETV6,FOSL1,FOSL2,FOXA1,FOXK1,FOXP1,GATA4,GRHL2,GTF2B,GTF2I,HES1,HOXA6,KLF3,KLF4,MAF,MAFF,MEIS1,MYB,MYC,MYOD1,NANOG,NFYB,NR2C2,PAX6,RARG,RELA,RFX2,RFX5,SMAD3,SP4,SPIB,TCF12,TFAP4,THAP1,USF2,VEZF1,ZKSCAN1,ZNF263
progressive,0.0579424247762617,0.0364477282076872,-0.0968510104740512,-0.0852295307815014,0.167686587109536,-0.045890180457884,0.0953433342836534,0.0062598348817125,-0.120749282002698,0.0767127642165945,0.0578301510174023,0.0589941320276183,-0.0531192357477094,-0.066905995075405,0.166064345859077,0.155680168815182,0.0457527023858112,0.076114734603078,-0.0310379660716245,0.0752257097370076,-0.0141854457367066,0.146675355094417,-0.0327335289605218,-0.0759887130370114,0.163406436465671,0.167521613423048,0.0649148543315513,-0.245994096962174,0.0294867551584037,-0.0217834005199272,-0.137047307446922,0.122222588675077,0.0671992816291602,-0.206242312422338,0.0477896691536891,0.0324333685031629,0.0765752861445218,0.0277247445346713,0.122337153735138,-0.0185755788382297,0.0213824228097151,0.0330061938034661,-0.112945110111368,0.177234439214988,0.0806285979694667,-0.197205420484756,0.249683091896126,0.0138898678817502,-0.100936400515813,0.0256786125619885,0.0423340809936022,-0.0665462607868147
progressive,-0.118574251383361,-0.103744655197111,0.144919230873927,-0.178748305636058,0.149258590058658,-0.232829480797402,-0.160768700751571,0.189414045274279,-0.0333937077062775,0.0971192423540465,-0.091340460256276,-0.0320748016253082,-0.127532418157186,0.122417231866002,-0.108773220015244,-0.154778260967477,0.108065183626831,0.22975705480981,-0.132300365325967,0.129434324413295,-0.186935164684633,0.0848664466834999,0.151791703222735,0.137044209128333,-0.0874598182636125,0.227252564393349,-0.0377571702574225,-0.076278869168291,0.121289646255944,0.0285624892006596,0.125696042928514,-0.100106553328989,0.142334898056219,-0.115602005012427,-0.0886446493689036,0.147554030115064,-0.174115939903356,-0.169949823664726,-0.110060490427795,-0.15126896146363,0.11190439795847,0.113715916590527,-0.132344805907792,-0.0821992585437442,-0.120899473012117,-0.103014775132885,0.14014073848234,-0.12160750940053,0.0057674836447639,-0.131478591177287,-0.154331595458617,0.122832261706444
progressive,0.0063597073654522,-0.0581292305764144,0.0395844744243739,0.0352816996304934,0.160402356549973,-0.0994026024360634,0.136143647934203,0.103026506692235,0.0721597234411198,0.0119810865740395,0.0642729336798684,-0.0871061646920684,0.130598284162765,-0.0332172407780158,-0.0334257187591081,-0.0148373101778136,0.0989525308378929,0.0020125275142271,-0.0610419012869825,0.107656674705521,0.0806064685017671,-0.104442952758718,0.0070859934728677,0.0746704907513149,0.0214619426311521,0.0326286856111775,0.087501294439626,0.0318655207273232,0.12492873675638,0.080395732636403,0.142185746245428,-0.0765219558541566,0.225324808272017,-0.0750565889617855,0.005309038550994,0.0518259703177562,0.0157796005472274,-0.119746892352695,0.219133689598856,-0.0526817084567525,-0.0765136769451601,0.102591487655877,0.057220808471077,-0.136453730707525,0.0306101370722257,0.143631544807444,0.0912651875206469,-0.0193794207045005,0.124952068227188,-0.0878806189972814,-0.150338213722656,-0.307605121647248
progressive,0.125806842869469,0.268470545746535,-0.197568125032013,-0.0596595153782789,-0.240074950348377,-0.100324560033886,0.108118386856646,0.29413687032098,0.18165873916152,0.0966791703322839,0.224051049618148,0.202931237629658,0.265135982092788,0.0541709817437798,0.409681000522662,-0.0723284033726655,-0.198726906350772,-0.0054285496603516,0.466464011686139,0.01279703557552,-0.353976337621701,0.0811528639330513,-0.004021652812164,-0.0582226265430176,0.0440868577262959,-0.232281123525617,-0.0486483663057878,0.05946184091802,0.0442640831044591,0.0978175025689473,-0.233460353926472,0.167296667169605,0.176406051607192,-0.0201273498707763,0.130643732421184,-0.0172931070923054,0.139146460756596,0.0502311252599988,0.0571251924705457,0.170565793760646,0.183289212640621,0.117182783313622,0.147726895603973,0.0930937646048292,-0.0934563949939938,0.0572710625894954,-0.205852729825071,-0.233870698840527,0.16939201644835,0.268842719040677,0.06610097623844,-0.113416062391585
progressive,0.426186119258482,0.23213962167346,-0.242357469382757,-0.0400996500736468,-0.150458579260165,-0.0996780370190959,-0.0941832427826763,-0.0335552883988099,-0.285173646944072,0.0183056909112183,0.0054021853447946,0.150304231107457,0.120515037634732,0.362563810712072,0.19345997460473,0.02457222591118,-0.173178627338844,-0.154687718644376,0.0487431466253182,-0.0242017903446798,0.0703518880044966,-0.122151128053441,-0.258193589850641,0.235967455860628,-0.178827769727972,-0.0437113968470238,-0.31246240034292,-0.148791619210914,0.164566000417715,0.0676353605168285,0.120545907265274,0.173456454013719,-0.15623120017146,-0.10122151854618,0.43090917273136,-0.160089903989171,-0.0923001953196336,-0.0942449820437597,0.0157435115762586,-0.181328209801849,-0.379665586032165,0.423840027337314,-0.382073417214416,-0.148452053274956,-0.0888119270684233,0.0314252838914338,0.261527509949142,0.0585288195070319,0.25800837206739,0.0664005752951611,-0.117242856797314,0.0732845029059566
stable,-0.0243952083198888,-0.052629004158992,-0.505394061024093,-0.0122300547870555,0.0446061779072973,-0.0506978134129148,0.409301510004258,-0.0489758014905769,-0.10121147188218,0.0755958645406616,-0.0635393212699959,0.298738770236039,-0.490094063382441,-0.0930614921528261,0.158911714349395,-0.136859431846101,-0.194028354424524,-0.161959660787656,0.0797338398426542,0.398629936792714,0.0276494480304984,0.017096986596018,0.117321647206823,0.0535970829983911,0.02298985018455,0.43914700455517,0.125031840521816,-0.0143031578965921,0.0892433873180711,-0.117162468839142,-0.357345880009881,-0.0352800285095912,0.3639954676245,-0.381896955408969,-0.0238448721743931,-0.0181627011414773,-0.427941273207564,0.334674623081297,-0.364238800023711,0.0693055044220797,-0.198249632283867,0.355662562858646,0.259231503547839,0.315909503956935,-0.504962978568024,0.04769523162684,-0.0720972990442961,0.0546070259850108,0.327604974870838,0.0172151522906586,0.124023222050589,-0.371835747272664
stable,-0.0968229023988019,0.125365257356387,0.0960234594745461,0.0570683452760848,-0.0863271077670065,0.0136020455694839,0.0167525416424799,0.114418526003101,-0.0716225704012972,0.0745621444594024,-0.011477066879233,0.013830544418949,0.0872526190220017,-0.0439148120371159,0.0211976624965301,0.0134202162463021,0.0954022092870084,0.0636705680008146,0.0927517438527622,-0.0777332478556923,-0.0627256616180134,0.0430971861805419,-0.0112164448493391,-0.0005642769996074,0.077407167269453,0.145297993861316,-0.116171966776317,-0.0076895620773568,0.133873051388062,-0.127216885964122,-0.059658200935937,0.0931669208073605,-0.0644178865190917,0.0092381418131215,0.0750197482560765,-0.228459453111728,0.0112485680297679,-0.0143057250501973,0.0251045685539623,-0.0756567569849566,-0.0136929602310748,0.0935033050552468,0.0665828676604426,0.0013303845479465,0.0854270526172567,-0.0985630090216514,-0.130218281992109,-0.0659519199090019,0.0179811017694447,-0.0333826515406841,-0.0124850074274039,0.0064464556045375
stable,-0.0404011637872071,-0.0278692103117688,-0.102349614927591,-0.0604538878113619,-0.003172949955197,0.0107896283111235,0.104283755706326,0.0130434617805582,0.0040840741236919,0.0009670703893673,0.138746627763781,-0.0011668783210548,-0.203604282389535,0.0181185832454201,0.272418134062701,-0.022186672734577,0.0379794916551549,-0.0563458367358674,0.0535645103267778,0.0741447272905875,0.0160166038040678,0.0331841012946555,0.0577364999404122,0.128148815067078,-0.0918956639417026,0.052173847122233,-0.0375239295709075,-0.153860099716622,-0.0371083290729975,0.110957340624688,-0.0075767167695889,0.0308183753834759,-0.0539401492383502,-0.111860472475915,0.0767821919888622,-0.0194133386427549,-0.0051310676857343,-0.132312812363445,-0.127157767725908,0.124832003401066,-0.0767102611334547,0.13162547307844,-0.014625940599523,0.0233215817865619,-0.128868123621153,-0.0959557611135921,-0.0678947351874034,0.0668237646735585,0.101718221863459,0.112587773347257,0.154251723262729,0.0361412586836301
stable,-0.0691226489054384,-0.0932138010818904,-0.0513427474741424,-0.0762444858627107,0.109135255967428,0.0391610699862594,-0.191900564642023,0.145812776519238,-0.107674273686154,0.0082251014005094,0.0612564697801306,-0.0241489651603771,-0.036352322517232,0.0729371014073294,0.0665921264215505,-0.0140280796619906,-0.148766056448079,-0.0862304743986053,0.0703559925625071,0.160880285454716,-0.0779704443203078,-0.0829748807413236,0.126121433306919,0.0702126645398595,-0.0388491207604969,-0.134459751800948,-0.0202381576852776,0.26254200881266,0.074317386398541,0.0640808749323043,0.0334773310041237,-0.0880600144524015,0.16257733742035,-0.0123852273687859,0.128153318804453,0.0411363469370334,0.0875517419687267,-0.0011116955033929,-0.0094861471123755,-0.024432007894177,-0.0006431694461666,-0.0455590402073029,0.13033455451046,-0.121289231400513,-0.116646126129029,0.007538572216399,-0.0012116637880967,0.0491277875275123,-0.101570186133396,0.158825515651045,-0.181037745849931,-0.183899488554223
stable,0.0364282904866202,-0.0094954718227581,-0.0945065125855607,0.13815374660493,-0.0946992729936838,-0.104250347901696,0.210350994691319,0.0475686907221905,-0.0447401521807137,0.0153570056078571,0.0562652508368568,0.0513943840177053,-0.0227740094319582,0.0799832791246194,0.143714100818958,-0.0453023053121539,0.0255755459821573,0.0391448461505645,-0.0079665468885485,0.0510164475171142,0.0259028137715353,-0.034671424884924,0.0106505722347438,-0.0418191855032726,0.064704538171684,0.0197676049817771,0.043145572658575,0.0354645798233019,0.0907907461783949,-0.036922413220408,-0.0160061042374387,0.0338195143445441,0.138855661312205,-0.0319085409313762,-0.0324890152108745,-0.0529672614317951,0.0719538189670531,0.0869229736375894,0.0245989968086038,0.0346649370968335,-0.0013879754535128,0.0647506837066933,0.13750862288777,0.0298851734428391,0.0710368021025265,0.0197298661580962,-0.0842283028362881,-0.031325462398912,0.0430467481118174,-0.0114086382910552,-0.0075345150281049,0.0194258995794656
