group,AR,ARNT,BHLHE40,CEBPD,CTCF,DUX4,E2F6,E2F7,EHF,ELK1,ESR1,ETV6,FOSL1,FOXK1,FOXO3,FOXP1,GMEB2,HOXA6,HOXB13,HSF1,HSF2,JUNB,KLF1,MECOM,NFYB,NR2C2,PAX6,PBX1,RELA,RFX2,RUNX1,RUNX2,SMAD3,SPIB,STAT1,STAT2,TEAD4,TFAP4,THAP1,XBP1,ZBTB7A,ZEB1,ZNF263
progressive,0.0153990774937573,0.0419595640356763,-0.174333416972785,0.019978234635077,0.0446456361926466,0.0715842813573472,-0.124645665809717,0.0923646706468096,0.0753544082329583,0.0966298415376985,-0.147669796261017,0.115017518086651,0.169373809338243,0.0020397646925798,0.0228270295933655,0.0368509848224623,0.129884881638073,0.131773382881541,0.172401370190937,0.0937283335592647,0.221552823670788,0.107188488659851,-0.121127644682627,0.0986994005460126,-0.001929754911407,0.0919842201535868,-0.0056838386939303,0.073690510292719,0.041952688424353,0.0236704379156907,-0.0287950602219924,-0.0948559338162863,-0.130920807077451,-0.0395370569794326,-0.0670555453657317,0.055687867977871,-0.172628265364606,0.263113602249713,-0.0425852446660968,0.0361909261354252,0.144914967990813,0.0994213397349594,-0.0822735650946421
progressive,-0.13962881119803,0.0518322205333244,0.155310909986263,-0.200651600440461,-0.220127694739491,-0.212196777661818,0.167740475457511,0.0168387221966784,-0.177038584574555,-0.0832385318359765,-0.0572919643209125,-0.131910718843757,-0.254649669749027,-0.219850195365163,0.177273218191872,0.192269464867946,0.0352649814643759,0.193810376027831,-0.17168262104078,-0.252616930429763,0.0398628979268158,0.134583436394871,0.163693797589603,-0.193031272093404,0.182390035923381,-0.225519003722028,-0.201152452969735,0.08197211192712,-0.187793377399113,0.178905125081551,-0.0748338353387196,-0.167667528467511,-0.194537589835352,-0.162722173764043,-0.16271690954827,0.19942579019614,-0.170808761222436,0.219718589970834,-0.152425367711749,0.0054025894449081,0.104570638210456,-0.147415338357353,0.175673648627657
progressive,-0.126770722784836,0.0193897988368367,-0.011987172787402,-0.0505142032034993,-0.013686739958175,0.263730580023377,-0.0323872406545434,0.0514823776908746,0.211719765481085,0.0479877789394711,0.216297547024653,0.0891194091993226,0.135648912901598,-0.0811259561723436,0.133888458981231,0.123406166103553,-0.0647932735157517,-0.0232812889930028,0.0280033946837571,-0.160149440263019,-0.0973060461108166,-0.183363829000295,0.157576411326462,-0.14756542699194,-0.0221530049048426,-0.0265278306164297,-0.115336792561648,0.107792097429827,-0.131088420188162,-0.0918630713723969,-0.0989109005599985,-0.187745419906281,-0.0521799444022754,0.0651149960938547,-0.252176379677534,0.068533674330332,0.0363012814587073,-0.10762146419331,-0.138073107561369,-0.147524084137277,-0.145193098822564,0.0258340223463619,-0.337683926755864
progressive,0.336945598760373,-0.269134027953251,-0.049485371490103,0.355412160847294,0.248563387063126,0.147117898547546,0.0870003879236404,0.229284628754243,0.387116431155923,0.0826545930380089,0.352951042765309,0.517001052148218,-0.113654324006446,0.46145010115484,-0.081229161413559,0.0506437050281359,0.0718807283889644,-0.35824394566145,-0.372518703086032,-0.0614134814411638,0.0193714249919261,0.468987445624087,-0.350594856074417,-0.415342975359776,-0.0080974328035191,0.279988294577288,-0.0139654142326598,0.21717936190913,0.292620943868541,0.332783774495488,-0.214749586969938,-0.0632777170647273,0.27394996998079,-0.163575774004985,0.0771600038317165,0.115623491021102,0.0081464916357182,-0.279185637572698,-0.372787163917787,0.237271679185314,-0.19868690766077,0.0410227229357687,-0.145696555159113
progressive,0.104149753770892,-0.253973256449031,0.0865234593381699,-0.051889336944049,-0.097563085851296,-0.124435454030306,0.122610977939901,-0.265569502786348,-0.24240793343528,0.0361184419252975,0.188292117194466,0.0214298632313623,0.147195020175014,0.0880387021929127,-0.0074834443030154,-0.108509942393723,-0.219772060584837,-0.246737198734545,-0.0601458643362189,-0.387623860902059,0.135938930396925,-0.171871832380825,0.0963879995557811,0.127744249651887,-0.115869693402474,-0.0296245439763998,-0.0054425049476475,0.222864392941455,-0.174531238207516,-0.398106867590993,0.148215489852698,0.253045556742046,-0.411280203430186,-0.0155853550773544,-0.0677220786099328,-0.257529438659142,0.167511643757994,0.335610830663745,0.0215226332020609,-0.127342246445527,0.421732286795554,0.425876012153422,0.0573936885388289
stable,-0.0098759735110949,-0.498180724702326,-0.111146472395993,-0.102564116113291,0.285672196685521,0.406313235012475,-0.0425862726256543,-0.0991060049561747,0.0376486405578751,0.264264803619612,-0.418689047914257,0.213927988465376,-0.0830215294577788,0.0349073770262605,-0.0662372786384598,0.381374806984296,0.010456242699966,0.38464346758146,-0.0694309345955627,0.0386583184048513,0.154844856696097,0.0340701720180629,-0.0046188859933708,-0.137626137006512,-0.0383646369327331,-0.492142898469111,0.355482268859501,0.0619930375117749,0.0325569794152668,-0.196318024521551,-0.152405597976229,-0.0391170479184657,0.18808127600024,-0.488250791358753,-0.0553078824556368,-0.039020099928475,-0.0108226115187259,-0.0857698394530561,0.074172873598668,0.261554658028199,0.0583513872575102,-0.0324527957948036,-0.405668743691698
stable,0.0583318367021036,0.0903725514912466,0.185792654334919,0.191437455853371,-0.0985632378452014,0.0897704554820888,-0.0251190336053949,-0.108571115373677,-0.112053459394449,-0.122598619780191,0.143513884468529,0.0495687351281749,0.0845375506298617,-0.0808734874916372,-0.224466116911062,-0.0627306508052259,0.027759412381973,0.116515269458288,-0.0217196746482589,-0.0915076902449303,-0.0324895610092495,-0.0200478587677001,-0.0654830897042327,0.066666686889237,-0.242587147303379,-0.0072845136882606,-0.0629075240795458,0.0166121559870736,0.0072699761588644,-0.0476770391154992,-0.0563977395620224,0.0022957181838107,0.0955285285837524,0.0623859902124585,-0.0978781567724072,0.123374560411711,-0.148844311913788,-0.116609763399363,-0.063545963912194,0.284414042297705,0.0533430411976537,0.0203349749732743,-0.0221909328928511
stable,-0.022967304095735,-0.0345947014404465,0.0694609217749317,0.0962614337865057,-0.0338360457071034,-0.0200364972100832,-0.0770874083574862,-0.0805532671813906,-0.0345707438909725,0.0349620505323811,-0.091541796540129,0.262391067689001,-0.057122783795825,0.0481067593437788,0.0783172292304846,0.165099459275113,-0.0354731449211596,0.0732861438409459,0.0133683126064883,-0.0144783457321167,-0.0857680271168965,0.0248359929547065,-0.162496072232273,-0.107433637691211,-0.0464696601297226,0.096277405486155,-0.156386897116405,0.0455592732497109,0.0861992630074284,-0.0483303631388694,0.0629284966183561,-0.11936449732926,0.0935861740952431,-0.20671372271144,0.104838236498195,-0.138746154853721,-0.0293160547063433,-0.0229752899455597,0.0662106808962932,-0.004735608946026,0.0505743869396002,-0.126192398929348,0.0493924811655498
stable,-0.0810705008838006,-0.0015779912048,-0.0201338207075858,-0.169367046857874,-0.202567404493012,-0.256643671687382,0.007578447089516,-0.0531862416672731,0.134897801478024,-0.0685584258048869,-0.0125036559185222,-0.0139313049734747,-0.0166591129403089,-0.0151677188138211,-0.112447508925587,0.171542798450468,0.0838945278265372,-0.0623078005828245,0.0789127903491883,0.0419129859031034,-0.0912444548482849,0.0950667536660094,0.0462296097095266,-0.0133912759712222,0.0808335616556408,0.153292464196173,0.0333470915733885,-0.117830960627328,-0.0450196560875534,0.0144148053273845,-0.0108210265774283,-0.0970248098256241,-0.029974616468008,-0.128529308010481,0.0566934233389171,-0.0385765929136862,-0.12279946799549,0.0037068360466415,-0.0359005026463996,-0.0131639586406527,-0.0571011512493037,-0.0535843476800695,-0.188772008822999
stable,0.0206093149592298,-0.151956301733443,0.0307219757836578,0.0187219908062337,-0.0720514985508747,0.19773322579936,0.0056695966276759,0.019414694467903,-0.0535387386733584,0.152394349030202,-0.165648760852132,0.139256810692347,-0.0569534075176579,-0.0459667521701299,-0.0571999375231291,-0.0326573732877208,-0.0665960177983209,0.0874926771750388,-0.117252775054016,0.053114067912082,-0.0080299388152436,0.0142495256236439,-0.0052299514512523,-0.144671979223636,-0.0885057785364112,0.103424267895272,0.130264948318719,-0.0368504834511479,-0.0500488781773902,0.0408409368193367,0.0777632335480043,-0.0723730832469004,0.0861270379058426,-0.0251971013999344,0.0108492376963303,0.0558117453238028,-0.0945928326400183,-0.0929519015313793,-0.0035099481260436,0.0146384038804224,0.0349858948431008,-0.0704597364822157,-0.0722901761191345
stable,0.06919023783027,0.082843692137245,-0.0147716009147568,0.0541651982371559,-0.0258823880612698,0.0199929699988598,-0.014256443181153,0.130852725885062,0.0113940943272205,0.0257691243345361,0.0737394177476214,0.147348419559239,0.0175940265229738,0.0264430878677639,0.029489083651988,0.0529361537246088,0.130030602751067,-0.0301683702846446,-0.0689234914033408,-0.0152406251199781,-0.0134559081726196,-0.0576527155462195,-0.0464189056573533,0.169938766351578,0.179387859293086,-0.0779801536258519,-0.0426140724767875,0.0187352398949467,0.0035584919681134,-0.250548826822974,-0.0479469309211481,0.0226456478808491,-0.0844891213162181,0.0132932579122969,-0.0072335006681671,-0.0497508701719992,-0.107827955033788,-0.107565348795303,-0.104448969807521,-0.0372664276451249,0.047343350591478,-0.110583841899146,0.0530228019541988
