group,AR,ARNT,ARNTL,ATF2,ATF3,BCL6,CLOCK,DUX4,E2F2,EHF,ESR1,ESRRA,ETV1,ETV5,ETV6,FOSL1,GATA1,GATA2,GMEB1,GMEB2,GTF2I,HNF1B,HOXA6,HOXB13,HOXC6,JUNB,KLF10,KLF3,MAX,MEF2C,MITF,MYC,POU2F1,POU2F2,PRDM14,RELA,SMAD3,SPIB,TCF12,TFAP4,TP63,TP73,USF2,YY1,ZBTB7B
progressive,0.0966943364189807,-0.151401578871068,-0.0228077472114003,0.0978746039116265,-0.132651001165637,0.0600414982684588,-0.154543580028248,0.0077086220613424,-0.165283553169335,0.0208367927070797,-0.0822014814848718,0.0506154947969189,-0.0469548214017598,0.0416067343257088,0.160813751082928,0.0787782447142099,-0.0044767177162461,-0.0100345788974353,-0.17664362778605,0.0463162782465589,-0.221821132319002,-0.104264645883529,0.21665515682873,-0.0090387282005155,-0.203153542171648,0.100057637731032,0.262279872091317,-0.0081558327909777,0.058515449283827,0.200714630048173,-0.140643164050408,-0.0480290492368632,-0.236512235308516,-0.0307307537977741,0.0237206103502434,-0.0334739536341968,-0.0531950247271349,0.074700328318721,-0.155451832747198,0.0310811457096533,0.0711018955921194,0.115843715445168,-0.233902737648994,0.0365905974819645,0.301496103702429
progressive,0.0236050944970315,0.139673640478167,-0.120175591501192,-0.116713278638868,-0.211197296513304,-0.0344958488506223,0.0048593598903604,-0.0700516048553785,0.0668173349189973,-0.0382233279059035,-0.160337663086458,0.149681770218058,0.0633489611151199,-0.0181737332475782,0.0494997096658232,-0.0859297564896433,0.0021137533667143,0.207934994722238,0.0878336497550745,-0.138595550499373,0.0514733037591174,0.0729426739763039,0.104730797187988,0.0025387768931396,-0.0200988398084459,-0.0556644448432262,-0.109642432699246,0.0405954289063273,0.0198564021463138,-0.0528158023131739,-0.0218315114749963,0.0801089797453902,0.0984501465033783,-0.0208503965610555,0.153953218777748,-0.0252036678317151,-0.0146992985021474,0.0171668593320357,-0.100808610385307,0.0443660921701758,-0.0183782900250021,0.0422076393595059,-0.0667158141479795,-0.0176865850702315,-0.0088777641402001
progressive,0.0782055440355561,-0.0661904427568422,-0.0604422815773669,-0.0051235090107808,0.026630903293675,0.0808629625837308,0.0452948446052723,0.0749680913307365,-0.011028211351176,-0.0667636707760558,0.0111182036127676,0.0513250823694002,0.106356484688887,0.0720021278856763,0.016560844845327,0.0693046287504061,-0.0749862410305532,-0.0429338711541051,-0.0272600928873237,-0.0199593761360206,-0.0415786935677849,-0.0226175509216877,-0.119218571959051,0.0233828632639623,-0.080022782729712,0.0398355661478809,0.0723900777192601,-0.117773402111139,-0.0296966900877275,-0.111754507909397,0.191046008983991,0.150596377992309,-0.025195564533164,-0.0537707544197124,0.0596731880476305,-0.0186132733996088,-0.0480301556151608,-0.0351877305197983,0.0929665436490515,0.0095966537781268,-0.0837699395043864,0.0525433809696021,0.0797528059449373,-0.0087179058119973,-0.0098878052126877
progressive,0.302290302258208,-0.276095114551875,-0.0520808594184373,0.0032704610363739,-0.0796606518600195,-0.200878619334667,-0.107489700544742,0.127037142074125,-0.0830584800975588,0.24226474247461,0.199936375954003,-0.146533910631001,-0.155979626614196,0.0240628142416625,0.307037127196262,-0.20271654174288,0.0632220656709088,-0.078380132149379,-0.200426671201499,0.096518317227158,-0.135896695024001,-0.0005902716527123,-0.101041907178223,-0.251336574093094,0.0231000277640365,0.33424988297212,0.017152116423596,-0.0893213855914189,0.036112025379861,0.0326553069310302,-0.134609327614373,-0.0132352326028131,-0.164961068606047,0.0211059778189107,0.145202717947854,0.118184436823237,0.264795041682896,-0.12003879370902,-0.0795456105170315,-0.126112702710828,-0.239992675950596,0.128064296922232,0.122439596973996,0.157062932594,-0.02771126826214
progressive,0.0382375520389176,-0.132096203895688,-0.0119746381282955,0.219107738911476,0.105676963116551,0.0059091556298899,0.0141319489138109,-0.0936710596145521,-0.312685002404918,0.0545893424856502,0.0972040468430048,0.0903881953757244,-0.108803500486863,0.304556005242107,0.214355402108601,-0.101518668414036,-0.110460565293128,-0.117807928113362,-0.0364866911115428,-0.347139444225758,0.281200771085875,0.150886693491265,0.171302982519403,-0.20563236284543,0.0929206906456772,-0.238554801354817,-0.0755371428667416,-0.0907008491127556,-0.170177429066091,0.185810115917651,0.302711348193623,-0.0425209082362453,-0.199379288104806,0.0605610288629464,0.0744428547871324,0.0898254186490682,-0.193345070980104,-0.0077850780520772,0.0353924030319336,0.153137800397889,0.111648649493847,0.0381124905441051,0.353329988218976,-0.179807164166652,-0.168833017996856
stable,0.0217088587429667,-0.32391412960754,0.0524764544229853,0.10104356827824,0.0114615028160038,0.108082029183196,-0.0584216449463486,0.319368544255332,-0.202235588910191,-0.0093763116224999,-0.345316415427557,-0.0317118898144484,-0.0381276795380083,-0.0222912377552129,0.202482628486288,-0.0453325004274076,0.018448098269182,0.0892543462944848,-0.0014436122211478,0.0577186275600412,0.0190001867145499,0.0017211804975112,0.31826770123202,-0.0018298169488469,-0.0909224230466039,-0.0656666627515425,-0.0865656774706103,0.0086282870259723,-0.180956227544754,0.0892806362204547,-0.240818674738279,0.185105130300218,0.0732393997244879,-0.0056409513076101,-0.0237465661390212,0.131329372488854,0.138941115710657,-0.347323689376701,-0.0266083103088642,-0.113066827755141,-0.0733527988435718,-0.196995416093589,0.261307338004165,-0.016100388829399,-0.0269132639247796
stable,-0.0398811435626923,-0.0044104010985745,0.122961005254055,0.15186318220391,-0.10102994981901,0.0446360690684132,-0.192079076431702,0.0825649076572766,-0.0024012862490992,-0.144244550278505,0.0028203354393516,0.0684021445727265,0.0776114530162321,-0.0872416432266239,0.0183074405712299,0.0631066089600475,-0.0035765787302152,-0.0428303702252848,0.0629942109265104,0.233580828597513,-0.0953837812104051,0.0011948399652094,0.0112727897331157,0.0770531280018142,-0.0823578264976621,0.0453764300284509,0.0912733118208887,-0.132831263003468,-0.0149727619566706,0.0009810393579377,0.149548027056598,-0.0188205620286818,0.30952952374805,-0.147246921663477,0.104559492415625,-0.0408395811421471,0.0502736856527269,0.174827810860394,-0.127871699773645,-0.151630444971423,-0.0141749802621085,-0.0357682307376643,0.0496414467140808,0.0375018482331981,-0.0724814601594691
stable,0.259257925746855,0.100696116050662,-0.047879700661266,-0.2080093594975,-0.206465631113459,0.0922860124584401,0.0102915225602721,-0.103397640722734,-0.131015906343464,-0.310651216532214,0.12444702045929,0.124913355075303,-0.14108230184773,-0.138565702971664,0.396127135546474,0.249657864858601,-0.0939744653784847,0.0925513407744471,-0.318771871052428,0.109250944178889,-0.199060559021263,-0.0472927622652504,0.0779180821340602,0.0871724121863049,-0.429196692023348,0.0888206638463484,-0.0023718743400627,-0.132599835987506,-0.206698798421465,0.0215639558645702,-0.0580425791895347,0.135462165699582,0.247985492442557,0.338181039380942,-0.0937091370624777,-0.141267227643735,0.0273609775567234,-0.0470756754612447,-0.234357265302196,-0.0275459033527283,0.307933611356142,0.177882535252703,-0.238811564910314,-0.324174920396571,0.211836519449601
stable,-0.224915664135231,0.157609330514372,0.0859438755326207,0.0348391042394957,0.139391493128756,-0.0437339373382754,-0.0312746395750813,0.00901578541179,-0.0196607984798293,0.202558838598401,-0.11496880208571,-0.0159657053173637,0.150627963007416,-0.0903973396976611,0.0322458866485542,-0.252553267658091,0.0854419234336278,0.0393748159773831,-0.22010780969307,0.0254096619172103,0.190450302542937,0.0333683241132901,-0.132134354348136,-0.0652053919438694,-0.0767611759288764,0.234244716037717,-0.0866212084854786,0.180660422327881,0.0339331714150483,-0.0345343044107097,-0.0206235788913915,0.0461263740896198,-0.0605862231100048,-0.159329272405379,0.143919947727863,0.104997493401138,-0.0735039301395082,0.0456812695777418,-0.171387008489379,-0.0897695971931375,-0.20419048530091,-0.117731352914866,-0.0478523635962772,0.114751087922291,0.0550961976224659
stable,0.001206913482971,-0.102957682677704,0.0542255861347018,-0.0919561967691102,0.0542654220626131,-0.0125967651488771,0.0472816082360739,0.0912769596584016,-0.0076352348673536,-0.0360929625459415,-0.0796780729904272,0.0755313140807022,0.127229229996518,0.0742300378043321,0.144704952226057,0.0451466327655105,0.055119983309227,0.0041731012805518,-0.0380576336680474,0.0205645494213719,-0.0250807923191107,-0.0613893294067314,0.0971190251325991,-0.317318495015774,0.109447991529102,0.006777495957126,-0.0987332782483736,0.0279919466671493,0.0495312559153067,0.0349033189739146,-0.10357566917093,0.196493961165467,0.0879209324044408,-0.0501962626193973,0.0781328995184294,-0.0397163280213182,0.12130624923291,0.0305302090980813,-0.0702025103597658,-0.0501287948339754,-0.0648740290105003,0.039358725732034,0.0346516388050881,0.0443117822439209,-0.0077965128090243
