group,AHR,AR,ARID3A,ATF2,BCL6,E2F8,EBF1,EGR2,ELF1,ETV1,FOXH1,FOXP2,GATA4,GRHL2,HES1,HIF1A,HINFP,HNF4A,HNF4G,HOXA4,HSF1,IRF2,JUNB,KLF1,MAF,MAX,MEF2A,MEF2C,MEIS1,MITF,MNT,NFATC1,NFIC,NR2F2,PAX5,PBX3,POU2F1,POU2F2,PRDM1,REST,RXRA,SMAD3,SOX17,STAT4,TCF12,TCF4,TCF7L2,TFAP2A,THAP1,TP63,TP73,ZBTB7B,ZNF263,ZNF76
progressive,-0.121298016823109,-0.0068576076276357,-0.177388115674047,0.223527685906109,-0.0626024935775904,-0.111440788988283,-0.0395128820449488,0.0156955243967214,0.0489502563515523,-0.119138103672364,-0.0848314053773756,0.0622642782354111,-0.0163766201202825,-0.0409590441977155,0.112791317837399,0.0642469198964622,-0.0824172475900957,-0.073322753664874,-0.0633045819775626,-0.062273608313816,-0.0147438563994168,0.0193925679646815,0.113402437972923,-0.0120334686227799,0.0626981268812411,-0.0297979379057982,0.181805907798789,0.0443551927371161,-0.100869810155479,0.0329561694458726,-0.0057543258562508,-0.0338541894923487,-0.0492488188605106,-0.0699149425274673,0.0051222130443156,0.096692267549664,0.0477979916685414,0.0557705436655682,-0.0494727407422293,0.108462161457504,-0.0965033334619638,0.0437487376407945,-0.0193552476510617,-0.104366257037733,0.124276644353889,0.0484954150293111,0.050356765671098,0.040263953356547,-0.071962894737353,-0.0745286662987133,-0.125699481310643,0.137460045140078,-0.0114806614772868,-0.020530837530085
progressive,-0.0374657652914662,-0.0213521531525623,-0.205882880349693,-0.154554462291548,0.0317447671304141,0.0920169057773916,-0.0069157264282578,0.0158906469272535,-0.0219008149873745,0.157769574985143,0.231632698888358,0.12035631685956,-0.157647058264748,-0.0189900916612207,-0.0235506053589044,0.0568751533063368,0.0127082560906586,0.16894903547783,-0.0844627226509264,-0.147195088360245,-0.0425041702960321,-0.0238275996832756,0.0926424259274827,0.144858138991718,0.125250136914592,-0.0790278504952687,0.0566894757921978,-0.0012373427786473,0.212639563333463,-0.0314190705072523,-0.164641164955122,-0.158749708748303,0.129692699732392,-0.055280913994365,0.0532552027540456,-0.0024419637002948,0.0320476345510178,-0.120920959136163,-0.177636308024594,0.048453460482665,-0.161572159157899,-0.0617278807967638,0.153245588011552,0.225173556511261,-0.22647558203049,-0.223136430669663,0.203198166128864,0.158314431952862,0.0182154207210835,0.0643136684731744,-0.0291605014008406,-0.0338815804898493,0.0932565314762947,-0.0833159357090928
progressive,-0.211579772704593,0.0852172014192347,0.224760586429579,0.133448167266426,-0.0231020110043117,-0.136285282904496,0.106760199586934,0.0582081936995663,-0.166037517193881,-0.0152425873792337,-0.119151285099882,0.0950543528389855,0.0686972684084493,-0.131001751299891,0.0071893282581999,-0.0249881212403492,-0.0214135221137603,0.0915766714603744,-0.0952716606020296,0.0262881819690832,0.0770533954919138,0.225620731442883,-0.110064489057054,0.0564697315952137,-0.0835885289512633,-0.111778721724412,-0.156631952620594,-0.0771912004148197,-0.172116077199866,0.0569497773156665,0.185019009569322,-0.107151656428376,-0.0982352236144145,0.0121904354878378,-0.166118534373831,0.187934870877624,0.0356528593674421,-0.0991392844822703,0.110720955365622,-0.058314197486417,0.001714232667358,-0.0600821892171065,0.0921589351181475,0.222691998246177,0.15997940077536,0.146767543084224,-0.0589040328432509,-0.0458610240411706,-0.0403730565619254,0.0859054688638586,-0.0007601985857011,-0.0710301088890722,-0.0912094440559271,0.0279865140684137
progressive,-0.0277580407598941,0.152688468141517,0.0433360280794881,0.299088284382643,0.0590143589157441,0.0851352883284542,0.0251078722650404,-0.120146928231161,0.120442460506261,0.216759865383282,-0.266359803126176,-0.0880768653922441,-0.476498370978488,0.203173628140992,0.146260984800264,0.005665972269599,0.0001333331659755,-0.0007986244271317,0.0631449379235425,0.204714519677678,0.204790120957355,-0.0797964634145476,0.151469225685638,-0.0549387626568015,-0.0412246905234221,0.188225193295798,0.130970282343442,-0.0859366618930287,-0.0383903298199011,0.0694157204305563,0.208394240144858,-0.219111752465592,-0.0500741639517769,-0.0074913995316144,-0.173955795398974,-0.160464403398461,-0.0334501298351998,-0.207801801025936,0.229599711809852,0.0253704148908273,0.267363238292796,-0.0212522070015214,0.0289058056422608,0.0551999307138669,0.0559999297097201,-0.149481599314498,-0.263987297513045,0.226273255504071,0.0293800318511428,-0.334211264351783,-0.065417100020012,0.107990242459125,0.0737854743958779,0.186966088346998
progressive,0.0792279800820773,-0.0119298388760855,-0.000723974390897,-0.0184770855415889,-0.115898856838382,-0.219206854704643,0.0541721707275546,-0.0431236919795176,-0.0177531111506919,-0.0388113227815659,-0.105133672417218,-0.123484849369086,0.123516326516516,-0.0129685847412856,-0.255657391428936,-0.0564070481951063,0.0920077019387811,0.077024579761956,-0.0071138353192489,-0.0052566836208609,-0.253800239730548,0.171865224969464,-0.200257611951599,0.124806889561159,-0.0578864741243306,-0.095722005335557,0.159242888849912,0.159620614619076,-0.136579342700093,0.0533537648943667,-0.117157942735595,0.10016028312323,0.0068305409923761,0.140734326160893,-0.13938080882139,0.0799834316204046,0.0246151292904984,0.248134353193093,-0.204916229771285,0.0071138353192489,0.328117784813498,-0.316187945937412,0.0781892342168772,0.0186344712787405,-0.0228524090344013,0.119266911613425,0.127986081451619,0.123516326516516,0.142906249333584,-0.0726492562691436,0.0278572754758198,-0.0223802518229467,-0.10123050613586,0.0873490841190959
stable,-0.148101390359779,-0.112477436178735,-0.0320426475250692,0.0898159262577163,-0.013130784569668,0.190346922387444,0.129222753098169,-0.0986509315461615,-0.0593143546892532,0.123257611100521,0.0733523786083515,-0.0028661608618213,-0.059719746620303,-0.0642175727398926,0.0795421666861643,0.126693417106115,0.0596593056693684,-0.0038212913704648,0.158095784835921,0.0810685771773487,-0.0348295667901203,0.154047635544605,0.122324983666688,0.0860389678679687,0.0530524894551548,0.0800866641630008,-0.10244390173914,-0.121636235710294,-0.0692443172845263,-0.148238091730906,0.0323981287901921,-0.219961882425053,-0.0030122385141199,0.141537320371007,0.0770449023840647,0.090059853818648,-0.0512246916286816,-0.158312641390189,0.0559843804521612,0.0865364877719626,-0.0362508667652004,0.242326669109623,-0.0273751828415199,-0.0989321718978055,0.0875901413581439,0.0036447768669796,-0.288805760378328,-0.0682723575532678,-0.0304865214350959,-0.211524671875735,-0.231736279735442,0.153629838072314,-0.106858399165038,-0.0126105692568904
stable,0.0061291988575636,-0.45689607165144,0.167738862655078,0.492559479399577,0.197378314852381,-0.223437658981838,0.0834762986265323,-0.327804142114319,-0.471545083316502,0.477759333451015,-0.479724079136513,0.163307018058359,0.273423334640428,0.465924968361254,-0.488598170284686,-0.272553241720845,0.15214755626698,-0.458413533283341,0.4649649291272,0.0812154031709371,0.482709440145404,-0.496384339343536,0.515246142676196,0.438610658987026,-0.324362318856477,0.247959349449615,-0.386454646067004,0.205694371723015,-0.533731639999332,0.332166232426345,0.466672073463089,-0.412817482522842,0.468070830435076,-0.212105035238109,-0.494676583127956,0.25058737271938,0.516297963863792,-0.500434982893208,0.463125006898519,0.196482522985807,0.0745036948482241,-0.278753418622482,-0.314649340652927,-0.460591824980748,-0.0742369153032608,0.514759698322421,-0.415827318719343,0.352424957091921,-0.143162714894866,-0.478556000807763,0.045867113463295,-0.453626186586568,0.437052201415876,0.480290067850025
stable,-0.0644543136947173,-0.12250572158483,-0.0678724062670999,0.0198024705836627,0.0482304095131265,0.221710643098771,-0.172244585097037,0.122626076957097,0.0766824195170438,-0.101852739703814,0.0218806066781394,0.058805634889653,0.0417954089425846,-0.18602928706735,-0.129863446676086,-0.0154616534905664,0.056326314220953,0.0558769874978228,-0.188556749884956,0.0431433891119749,0.0904109556469655,-0.0380563687108233,-0.284648479102924,-0.104990003074241,0.0556763952107112,0.20933008713824,0.119601145267454,0.250531742910974,-0.0891432123924198,0.212587705880933,0.0453178095042653,-0.0305622408643319,0.0487599731511013,0.271818596419263,0.0717157544881592,0.282907338050795,0.153749976225342,-0.0252184623356774,0.0954578575906948,0.179016580709926,-0.17767662423202,-0.0681291643946028,-0.0589982034852802,-0.160329403242604,0.135455959640759,-0.0940055694320064,0.0175157185105898,0.0347024656703165,0.0859497831816023,-0.27696980635229,-0.194406020977132,-0.0435445736861982,0.0974798278447803,0.0664843076402872
stable,-0.22351599589498,0.0646623451656845,-0.207729838075341,0.0339612649663919,0.27863221071964,0.251820876541582,-0.0387270799113287,0.147378960385198,0.359332054858246,0.268951951205469,0.0670247103323558,-0.0855683706125284,-0.328533096613684,0.29310607771012,-0.277873353776075,0.171220118819174,-0.27471829727982,-0.317512753738982,0.03393226406409,-0.0811795673975155,0.242180493268077,-0.414024131486741,0.0224140723665399,0.229476889688939,-0.14175278533864,-0.103524762621089,0.12376376731499,-0.105846043176165,0.297033283230162,-0.200299565231422,0.274524957931141,-0.171827929396584,-0.149383647756813,0.299503193409536,-0.0245456386857256,0.162423178454281,0.291117099160585,0.302881798527701,0.139076243730365,0.0001027115289857,0.10075880156405,0.458120003436699,-0.103870356706852,0.120275200442264,0.44947531780889,-0.274647003394994,0.130035212437764,0.114232137425116,0.290433161214633,-0.284716358348381,-0.0371320302847271,0.18098858941118,0.194303628680515,0.229568725879561
stable,-0.128302713630852,0.050774653218186,-0.0079131933078754,-0.195674414188038,-0.0605844756049017,0.0627494995310009,-0.142959188267161,-0.0925540883967568,0.0655783181130541,0.108563766790978,-0.172479048436032,-0.129603899646064,0.0725023854589361,-0.133212845159673,-0.163611902626437,-0.233436139985521,0.208486509503117,-0.0051517982585101,0.209290533970346,-0.0442887692303029,0.21588365524938,-0.14560708162282,0.110827675471487,0.179154581410905,-0.062624025867967,0.208347764587262,-0.141027292922083,0.0127067605461853,0.0601633685442388,-0.159900128104957,0.154280726997929,0.0790648807699216,-0.129873500970852,-0.0526052044508132,-0.0727069762060945,0.126092261185481,0.0695777911222594,0.119305546665997,0.2269203724773,-0.0418291327721763,-0.166401000255991,-0.0204658495512,-0.0717384531680608,0.03016462960225,-0.0180444027471698,-0.100410020424978,-0.0534354466028111,0.207673111633545,0.103323570851965,-0.202625998502182,0.120570863176207,-0.0290961545412225,0.082123162097427,0.185215599696592
