group,AHR,ARNT,ATF2,BCL6,CDX2,CLOCK,CTCFL,E2F4,EHF,ESR1,FOXP1,FOXP2,GATA1,IRF2,KLF3,MEF2C,MYB,MZF1,NANOG,NFIC,NR2C2,RFX2,RFX5,SMAD3,SPIB,STAT5B,TAL1,TCF12,TCF3,TFAP4,ZBTB7A,ZEB1,ZNF384
progressive,0.14667305074729,-0.0807064233106998,0.13208053776716,0.0623558952388572,0.0002278282266255,-0.0913591188768597,0.118279670342174,0.150104281917984,-0.05481224951281,-0.178228410782543,0.0794384096453392,-0.0978073480789293,0.0636975503512078,0.0753651171086999,-0.0497586052131152,0.0553622590700172,0.169713618474314,-0.156906910583694,0.0581100055608349,-0.201250568147819,0.178539085637032,0.16160385412453,-0.141580284428881,-0.213811037450066,0.017333355585292,-0.272758714470413,0.134568237898294,-0.207141883907026,0.0473054245102579,0.336598945125164,0.133843329904485,0.009048692798907,-0.001422200444996
progressive,0.217981957503474,0.16464132265526,0.134978323787865,-0.207628897375347,-0.253100420370919,-0.229759924052565,0.198009834135685,-0.223993021619922,0.213777538663474,-0.115217857607275,-0.205194839722561,-0.147565123159466,0.254185919373839,0.248064491152638,0.0203629332455815,-0.248799243959628,0.186887248948385,0.219545952933169,0.187587985421719,-0.165927140067493,0.139872896241839,-0.238196730718017,0.187352894760223,0.207719607598433,0.244177558093436,-0.167236390954023,0.18885112527818,0.0419058553097966,0.192998850228752,-0.1852529530958,0.12558528018739,0.212254362834168,-0.237398480754867
progressive,-0.098776719650863,-0.0311552513379552,0.102945688132,0.0922505905937259,-0.0123869731133038,-0.0098246452807686,0.040132073102748,0.135770186303455,0.0220562343689025,0.0739394129479725,0.004841042104566,-0.021494287287584,0.0004065630561485,0.099189317038086,-0.0324103922014637,-0.132058318401216,0.167322194909563,0.0835898169189632,0.184605273398488,-0.0313445784754195,0.0554245766284526,-0.0326713770204385,0.152500369207674,-0.0582282777039703,-0.057560729828847,-0.0485416677465322,-0.0766465647262971,0.181162687520451,-0.0052830568557776,0.0051895247241219,-0.134585948830073,-0.085755387483346,-0.0866514856479182
progressive,0.152453534211562,-0.242506096188609,0.0790135256804658,-0.220094460145743,-0.269772174075333,-0.201230353414286,-0.0347808249483098,-0.0246221774288188,0.175994364555478,0.093788746026403,0.152573835783587,-0.0936930515941106,0.0295244664888235,-0.0707154513374016,-0.0450187621402716,-0.0297678037595097,0.150140463076724,-0.183559692959846,-0.0837162234959751,-0.127475920319943,0.178241816651029,0.175526828900564,0.0184061405197722,0.328989255841151,-0.0305757381807208,0.0959186306765668,-0.263467278050586,-0.102252235031001,0.0817271463676129,-0.142781561233444,-0.205133319188495,-0.0717653559659804,0.0285333455829386
progressive,0.379080170514023,-0.342473782626526,-0.10756218197686,-0.218772635719536,-0.316874045151148,0.0658853146860275,-0.125030601872499,-0.0767373773114595,-0.36154991550371,0.151959794313386,0.0072347084169546,0.132976414108214,-0.0440575192058138,0.367238746053794,-0.495206515873347,0.313071185598646,0.379667604103434,-0.296623045095142,0.399578511028728,0.107624017091535,-0.0479222138729904,-0.378059891121888,0.361580833061047,-0.57608684586802,0.021178526776128,0.360684223898262,-0.129884658374473,-0.027763966488997,0.192863722670783,0.176755675297991,0.391972791923724,0.424961825602744,0.100976742263991
stable,-0.0172281893327638,-0.43833791139642,0.145319454222229,0.1310249648656,-0.0820934335609674,-0.180118157266804,-0.0395606033264573,-0.325543833708232,0.0833048704177627,-0.38089796133176,0.352504990166092,-0.0181302706030546,-0.063110962425618,0.281618475785269,0.0844672341294629,0.001482835576958,-0.0678673520735893,0.142629647302163,-0.034963071952637,0.10777583791847,-0.448468451756076,-0.199137682664664,0.251095027041596,0.120895184593379,-0.423014881222313,-0.0286898328149409,-0.0355520447047075,0.0680578014818043,0.114331307022294,-0.0273688008509488,0.0970586525745163,0.0162882462070608,-0.1189001450954
stable,-0.104177940771201,0.054827741273602,0.102872894996512,0.08839935936291,0.0304492428372315,-0.0955920172409397,0.0035756428987633,-0.106338415151584,-0.118408719638323,0.0487594305245351,-0.156816003842889,-0.149289327256093,0.0334803561470221,-0.0972341237891381,-0.161319476488226,-0.0011042695016599,0.0419957037752494,0.0045728317214744,0.108382682658789,0.145670487037981,0.0768334292105378,0.0176433670956676,0.0304966990472202,0.0664429528748086,0.0566925269609781,0.13693915281301,-0.104308141142196,-0.101079293624119,0.0948613132897035,-0.137470297317114,-0.020569224965355,0.0181361815840117,0.0326188434118428
stable,-0.0429201295934401,-0.202338900934612,-0.073313523515081,0.186142474107677,-0.017786358662202,-0.0763086981340432,0.131241646038388,-0.112467602448217,-0.0782680080724528,-0.0415871564386204,0.148345458205652,-0.155813319856148,-0.010728024908669,-0.024539553982704,0.0748633055565279,0.0055647614234338,0.0045690465367011,-0.0748713355152919,0.155307432454018,-0.189129618767875,0.106115905065914,-0.182352333571081,-0.083110073207129,0.158792434557582,-0.145928440617696,-0.0261214558592068,0.231584010753005,-0.215756962029213,0.0817851300110734,-0.179606087673802,0.0136268400224636,-0.0615014541732755,0.0813274223615268
stable,-0.0703097715826683,-0.168127753294954,-0.0599744007483454,0.200256723885291,0.0876179823588938,-0.0280642001405851,0.0498843907232107,-0.211262908754586,0.0027690719894086,0.0130004968651593,0.176129174757147,0.0631507958544851,0.0319319567386243,-0.0971411243076284,-0.0688025551833699,-0.0201824373981433,-0.207305710285217,-0.0198959816751011,0.127828146891259,-0.125002267226816,0.149593947146724,-0.125476067410076,-0.0112865972226532,0.0512586529894515,-0.176283885021069,-0.11347635256466,0.0552098080891359,0.0160934934696538,0.167753064374519,-0.0298808370677266,0.0380454295114,-0.0553500142658148,-0.1900796893367
stable,-0.136555962683312,-0.067626698476066,-0.14898741327498,0.0153929409139812,-0.121848164920571,0.134765083916664,0.131404152338428,0.157439179155242,-0.0882047594468313,-0.069885335524834,-0.102965274646174,-0.180550429951647,0.172422860248085,-0.196184751574037,-0.158294495476505,0.105494518693269,0.131873011768048,-0.178791025651064,0.112032123167937,-0.180915093299002,0.174032783775432,0.116395557783379,0.100864835788357,-0.0339426881882336,-0.111752156415853,0.153558368313181,-0.154606339565942,-0.125030435316799,-0.168640005652451,0.0036232340891608,-0.0892266702087394,-0.154903649391164,0.068261693534873
stable,0.0164734223555014,0.0487005371001916,-0.0070990734890631,-0.0648554685276722,-0.142858956936221,0.0847644257347781,0.0077229585218964,-0.01939401393096,-0.0298140250685546,0.0862351394500594,-0.0382754658263574,-0.0013799289180417,0.0341660398896696,0.0118017259860739,0.141333474687522,-0.0316023367466381,-0.0423706043195453,-0.14354981436046,-0.0191314821566475,-0.108291678008259,-0.0357445047413468,-0.188932985672995,-0.0653739836646931,-0.0294508858795963,0.125088949083094,0.103402098125457,0.0433457223384204,-0.0408171424939931,0.0144713943350637,-0.0815976734140174,0.242968692300146,0.0460397984033893,0.0192684034901891
stable,0.175325002900033,-0.113167087061642,0.0251641492433211,-0.0902202823985553,-0.0426927970832498,-0.162690196160329,-0.13962522237261,-0.0379015513733131,0.0733824799496836,-0.078055693146693,-0.166789230362161,0.0229476243333153,0.0618467143749096,0.01449013030228,0.0203305539049036,0.0017352418740766,-0.117689480936578,0.0208152522334521,0.0137099408562989,-0.0679490226155905,-0.034051833532699,-0.170006026174543,0.145880399110937,0.0062715701428995,0.0962179460733771,0.0225918874540762,-0.156083380893907,0.0802718082215845,0.0542848466803919,0.089626977764709,-0.146188048670094,-0.0820891537302321,0.0220649761087516
stable,-0.0643324012841311,0.0634214645669952,0.167319751301506,-0.2376319322642,-0.0037293867155899,-0.174958286681425,-0.0613691234143441,-0.143497935534443,0.110905424284158,-0.0043184837186525,0.171368194491364,-0.217327424757351,0.149855992845366,0.0215001188509665,0.126004113670557,0.0286708490514315,0.119827066348444,0.0338568421105646,0.052951347156363,-0.160248102229214,0.134249991736711,-0.038057811259631,-0.0243866809124504,-0.0209518426983917,0.0201016402498793,-0.0217862292762606,-0.0911522191509423,0.354351732261307,0.119547825665846,-0.386513382527182,0.0054661614883335,-0.029696472919938,-0.0873169257428935
stable,0.0300198050931467,0.0709254494281528,0.197315692362817,-0.0271198527555128,-0.0261813773630149,-0.191192338473066,0.0582972780718366,-0.172231623523585,0.115029092576739,-0.0171573845751296,0.117592947142968,-0.100435932254262,-0.017799080987991,0.0932435244459618,0.105699210679493,-0.044342275735024,0.0790146636877763,0.195431453474041,0.111343002059306,-0.14947731852592,-0.0395162307242278,-0.0767196239638548,0.0484015382909144,0.0247028165118012,-0.114363181703131,0.0591120933556382,-0.191700208400582,0.111118602400177,0.0314143679076824,-0.134257592527777,0.258711523600283,-0.0222496302170956,0.0870826473842155
stable,0.302425446936706,-0.161957891193972,-0.37121853192866,0.355370910255121,0.356331372174729,0.419841916608837,0.382503959484059,0.382503959484059,0.112374044594187,-0.183448226645211,-0.386105691682591,-0.439171212740957,-0.444453753298803,0.0438210750821349,-0.289939441981796,0.397030946018137,0.115855719052767,-0.446614792617922,-0.169881702030742,0.425364572646586,-0.171562510390057,-0.0237714325103088,0.275172339967817,-0.308428333934259,-0.0603890431953804,-0.26640812495139,-0.444693868778705,-0.0863215150248081,0.424644226206879,-0.0943653836015288,-0.161357602494217,-0.127261204348118,-0.36317466335194
stable,-0.0647457697312052,0.142519469533056,0.0901426485819086,0.0364171601518472,0.0749622374483832,0.015463708969427,0.0445763545662661,-0.0972008014868244,0.138151020515795,-0.255079854262564,0.150284783325452,-0.121389487765769,0.0129989184577085,-0.0961735646175477,-0.078610792076454,0.014114883450598,-0.0407596906230756,0.0603002649668985,0.254389490760317,-0.218494855721165,-0.0729456029808667,0.0951791323191639,-0.0367735627369238,0.0074406320759396,-0.0740127110629424,-0.0261366185377702,0.1182548563636,0.0478992340841298,-0.0912457671874354,0.124375877727824,0.0364762670799943,-0.211327068269617,-0.0852223693363162
