group,AR,ARNT,ASCL1,ATF1,ATF3,BACH2,CEBPB,CEBPD,CTCF,DUX4,E2F7,ELF1,ELK1,EPAS1,ESRRA,ETS2,ETV6,FOXA2,FOXG1,FOXK1,GATA3,GATA4,GLIS1,GRHL2,HNF1B,HNF4G,HOXA6,HOXB13,IRF2,JUNB,KLF5,KMT2A,MECOM,MEF2A,MNT,MXI1,PBX1,PBX3,POU2F1,PRDM1,RFX2,RFX5,SOX17,SP4,SPI1,TAL1,TFAP2C,TFAP4,THAP1,VDR,YY1,ZBTB7B,ZKSCAN1
progressive,-0.0071264310175423,-0.0481810251368927,-0.0141367346257533,0.0560610993415247,0.110351848177528,0.0898802448753889,-0.013442340116894,-0.0351155066135435,0.0494299872739878,-0.0889346359708331,-0.116383363621374,0.0229150187923569,0.186152237158264,0.0625026156387246,-0.0264983788517264,-0.0031164804749146,-0.0055361964938407,-0.125460261126258,-0.0480269785734939,0.0268443911325914,0.120988170893434,-0.009384990631682,-0.134437620851716,0.309522204916557,-0.189313746628634,-0.125479220703292,0.123651991466669,0.0971962716632683,0.0818271645303244,-0.004180586735931,-0.0574593681477602,-0.0411683515815526,-0.0239743851591149,-0.0690697391337728,0.157833738911303,0.23552771564828,0.0223770407940256,-0.213235992950906,-0.0233605688526489,0.0619812272702979,0.0093826206845527,0.0025927221593586,0.127218761896134,0.0435525183935405,-0.0438345421019168,0.0405142461738899,0.0378196162879751,0.107500801781085,0.193110401929633,-0.0312690824228314,-0.0539494764493963,-0.0586301220295912,-0.0409597962341818
progressive,0.0779242478686062,-0.0533860505160041,0.0238747445175631,-0.0376447758080672,-0.0158280890645027,0.0417186788707618,0.0078029380850869,0.0213236767737095,0.0278936917031657,0.0247548350130231,0.0364819413072784,-0.0041081509281288,0.0150642820191216,0.0179602178032776,-0.0184627853169746,0.0587398679915532,0.0956861466371603,0.0523331277693995,0.0540622467428326,-0.0081709035230077,-0.0800866421628811,0.0292134292153622,-0.0580342026712115,-0.0362254805475155,0.0064210765379168,-0.0629730634516161,-0.0384571670346456,0.0395738067401974,0.0471011689778372,-0.0253290841055358,0.0173469420734096,-0.0209031448446572,-0.166616661799311,0.0406354905686573,0.0400373476165393,-0.0457256791265618,-0.0960095102038179,-0.0843317845527467,0.0876514381139024,0.0144661390670036,-0.0267690873777454,0.0720782168851891,0.007153821565811,0.0094946233451384,0.0032734587659188,0.024347842937747,-0.0348667163979637,-0.0022738989724327,0.0283070554743365,-1.67257017236731e-05,-0.0575730511808303,0.028435285854218,-0.0178327838853829
progressive,0.0006031889089192,-0.04456455920903,-0.0434132990392396,-0.0338220519739926,0.0259378993884282,0.0533096339310055,0.138342191380769,0.0376531166657768,0.0587127160495096,0.032992958338567,0.0133407997423123,-0.0701282796346538,0.0461800497102667,-0.0387795350787006,-0.0159755785799852,-0.0698658885777494,0.137246048859026,0.0820678490287046,-0.105672952186371,-0.026731282998358,0.109320032616361,0.0946253571248143,-0.0323517304894457,-0.0079912826620519,-0.0595092048790477,-0.0465425840995399,-0.14533126441423,-0.160504920030363,-0.0225764991624048,-0.0071125055128929,-0.0438325036863649,0.0648563930446018,0.065024074903452,0.0632284816649318,0.0254713401422758,0.0383595541266732,0.1413713331087,0.0284841794672635,-0.0254162224942278,0.0467358840201588,0.101386196517063,0.0932544026677341,-0.018379018556837,0.0527856281220988,0.0645396606445516,-0.0827541025621468,-0.0679049423950854,-0.0937962634893886,-0.10744603258273,-0.0254278670677591,-0.100137898234512,-0.0911249983213178,0.0356393817497711
progressive,0.148632714934019,-0.308665005645813,-0.397747467993724,-0.133538287709727,-0.314994836411143,0.33909887676857,0.0972968213614465,0.249893206035932,0.1465577737276,0.365720288441207,0.100179617544993,-0.0777976943831772,-0.141812850820344,0.0932645469522115,-0.174754292591345,0.378631967122445,0.359695678447131,0.185994257507087,0.238146406628474,0.342543111159792,-0.360524534853474,-0.325837174267086,-0.320078582376398,0.0412664083117332,0.103528645457108,-0.0096844590585688,-0.313839757804331,-0.347645058363699,-0.399514388238327,0.357080300462253,0.257568528366289,-0.380398887367047,-0.325296737488626,0.317248989813528,-0.0867345025617004,-0.293992007101097,0.299410375838507,0.0484404965314971,-0.0298962345348592,0.199551380112859,0.376202801809937,0.278371144051154,0.0433819522813006,0.146645979730302,-0.0008246561204997,-0.0717366819117959,0.0700061641444993,-0.344679656558574,-0.373210798194473,0.263370523210688,0.300421244631377,0.117648606365835,0.0203741865288845
progressive,0.0694490387437717,0.129822350833528,0.122456543694037,0.0986492027610393,0.168755902856551,0.154287353118266,0.217948971966723,0.210977761638276,-0.0739211359356055,0.210846229367928,-0.392886891529633,-0.35461100085835,-0.346061403285726,0.366317372919326,0.350928097288604,0.168492838315855,0.152708965874089,0.323437852785861,0.374603905951253,-0.0966762187058186,0.0761571845315224,0.0314362126131845,-0.0190721792004676,-0.0028937099476571,0.306864786722006,-0.369737211948376,-0.0153892756307221,0.135215173917798,-0.0910203310808523,-0.103778961304613,0.117589849691159,0.0231496795812572,0.0787878299384834,0.293974624227897,0.0165730660638546,-0.0182829855783793,-0.214397600667326,-0.0007891936220883,-0.157575659876967,0.0122325011423689,-0.295421479201726,0.0409065360782443,-0.170465822371076,-0.38091745492796,-0.0139424206568936,0.145474691004946,0.105620413089486,0.0388020197526755,-0.0824707335082289,0.220579617373684,-0.322254062352729,-0.496797385104594,-0.0128901624941091
stable,0.0689565188133735,-0.268247326166164,-0.0201192500863874,0.084233530825846,0.019527117837842,-0.0547175175982051,-0.0290147767391185,0.0034494421948028,0.13587695283154,0.296691323004931,-0.0182078689358448,0.0045435523328497,0.0472814634859623,0.0565037008367639,-0.0022206936389731,0.0199759619905165,0.185663807932404,0.090315094776224,0.163608661036435,-0.0222856237469673,0.0346470022695026,0.113280731501112,-0.077171340513937,0.111543925567753,0.0175300801608611,-0.173264568533208,0.255690464918837,0.0154894975330482,0.235682672112956,-0.0860863907257812,0.0505659686763081,0.0401162678647069,-0.15441652456538,0.0273599203273029,0.0827616027489108,0.0383590486910602,-0.0092754205143604,-0.0456665933002798,0.0963059606735069,-0.142793186004054,-0.088408359738483,0.287614845086597,-0.0512962980673354,0.0819944998693261,-0.0377157597749652,0.0832330843448103,0.099492007813844,-0.114234074306616,0.101638956768775,0.0413612283886103,-0.045547969143643,-0.0686151283759191,0.0171589348307837
stable,-0.129100360368749,0.0190942649593311,0.164474832307471,-0.0546229318558579,0.0352796799564647,0.0104056318656411,-0.0133321763311934,0.0100618529433219,-0.0701757683580621,0.0653211549733994,-0.111903198947658,0.0130155711104546,0.0400306541071928,-0.0076756227766353,-0.0590509813203634,-0.0184534711592728,-0.0833392149608378,0.0236164744595454,-0.0150106263636933,0.129998356413999,-0.0579438109675999,0.027926981866052,-0.130572163879929,-0.0216713429836288,0.126248385595906,0.215289022316237,0.11148864201192,0.0550665583328214,-0.0594876563852947,-0.0907418368285725,-0.0650361470800796,-0.0754518900904948,-0.0595912956192291,-0.0450805389753052,-0.0658260802655558,0.046828503128127,0.0833771317537406,-0.0135160727767723,0.159263169122973,0.115474960839107,0.0743384002722476,0.236571718172611,0.113500759821965,0.0917915000454333,-0.0826497612765541,-0.0525735291994584,0.0476866865408283,-0.0235033560273852,-0.229023748598749,0.0144368188977634,-0.0302569687899327,0.0372658879580261,0.0612488914156324
stable,0.0793398433536268,-0.14615716342004,0.238369228184592,-0.0459853032681373,-0.0028558680103152,-0.0617466972725885,-0.0345118743520603,0.351471592768039,-0.161768686800043,-0.223823451467331,0.16481605616382,0.159662171911968,-0.115325445512759,-0.011323558291629,-0.0090838250707111,-0.116158060093026,0.113085712291842,0.114134806662978,-0.217062621075564,-0.120529286639427,0.154783050471605,0.16665613438621,0.0984733264081586,0.0874162047822151,-0.0057616928954465,-0.104751240343371,0.234888899239077,0.165790215222732,-0.127098615677732,-0.167588662716109,0.122602496944292,0.162784476587969,-0.0584328912431265,0.189861102738247,0.36030563346467,0.0524880231400213,-0.0334544538351215,0.238285966726566,0.435407468604739,-0.0210734750265536,-0.228744203636708,-0.158812905040096,-0.238852144641147,0.109613709492129,0.313171322075765,-0.0260941409455626,-0.305486289499902,-0.2181117154467,0.005270450293089,-0.30058218962213,-0.132360739825019,0.172542719468696,0.0156281756716085
stable,0.304901733930295,-0.0711825151632302,0.113046930470632,-0.0286076006358393,-0.0065020685660294,-0.122180848260002,0.0078217458144251,-0.147707534144373,-0.0997563420685418,0.0552525722643489,-0.190775294961686,-0.0947528264348139,0.264195632492101,-0.033798748105832,0.0216014278697118,-0.0548597962871013,-0.0331057611905607,0.0867734698779263,-0.148294196352428,0.052105360930734,0.0707822339125319,-0.134056692616655,0.103525240219647,-0.0675762312702208,-0.115283501958908,0.0138184593014481,-0.161179499988186,0.154029476147588,-0.0371273368811695,0.0202079487657186,0.0796209442795123,0.24268176614598,-0.0872287898005956,0.0760972183944594,0.0312344463435465,0.197587581497007,-0.177753645524909,0.195384783739258,0.0814860047319843,0.32485700515651,-0.149451259342727,-0.127449550222317,0.0124199766818211,0.174864115246432,-0.0148304203383695,0.334576334275026,-0.0741608578442067,-0.106471060049005,0.163587441886917,-0.069465058421953,0.0398442458702838,0.155730671463056,-0.0746261847981434
stable,0.140664023681949,-0.174716753748289,0.125427373140765,-0.167217774672986,0.116429354181404,0.0785425229332481,-0.0003942802146215,0.0486578911580889,-0.0836691704417498,0.0812750221320933,0.0683484584593465,-0.089129671528413,-0.0766869515409554,0.042546380378384,0.161692541013772,-0.0604828050041306,0.289286900413591,0.161686369172044,0.0504114118650536,-0.0747926267238547,0.0154436225358996,0.172620576216046,-0.00851183093109,0.0639253052204475,-0.15193371099108,0.148410498394946,0.0857329099221166,-0.229629304139201,-0.0037247304051353,0.0820914754584514,0.0844649074311426,0.0281825430826003,-0.0952661088937044,-0.109864236956507,0.0497747552923113,0.0177352417228848,0.111241179630552,0.160081977384989,0.0093162276363968,-0.0009438611908815,0.119721625071921,0.286186339366537,0.0360186291099996,-0.0184335688691798,-0.0828853943859397,-0.0948050388259567,0.0886123850728265,0.134882347606722,0.0781245122263984,-0.2322045409833,0.0271422289233075,-0.167460581624715,-0.0676224297908739
