group,AHR,AR,ARNT,ASCL1,ASCL2,ATF1,ATF3,BARX2,BCL6,BHLHE40,DUX4,E2F1,E2F6,E2F7,E2F8,ESR1,ESRRA,ETV1,ETV5,ETV6,FOSL1,FOXO3,FOXP1,FOXP2,GMEB2,GTF2I,HEY1,HNF1B,HOXA6,HOXB13,HSF1,IRF1,KLF1,KLF10,MAX,MEIS1,MYB,NFYA,NFYB,NR2C2,OTX2,PAX5,POU2F1,RARG,REST,RFX2,RFX5,SETDB1,SIX5,SMAD3,SPI1,SPIB,STAT2,TCF12,TFAP4,USF1,XBP1,ZBTB7B,ZNF263
progressive,0.0071270124118621,-0.0116548960597193,-0.0654106445723037,-0.0565928256845617,-0.0614135689114617,0.174121035499179,-0.08443507738278,0.125531512998147,0.0443361947085278,-0.0478390698297352,0.0293294292480451,0.0099412099292266,-0.0590981478646544,-0.0219964999446685,0.0137323686985542,-0.0926488733887463,0.041560892604005,-0.210778818119678,-0.129636123035669,0.170046169012654,0.0185531119254542,0.0225181560698385,0.0187407250932785,0.0886678134861331,0.0683735598446509,-0.0238726316229115,0.0388153340504786,-0.0802686922778038,0.146427501555943,0.0504565023174303,0.0300821698848036,-0.0235271488382595,-0.147761385419865,0.071773476520101,-0.0349875678337706,-0.0490105081459064,0.0878212662654625,0.067053403773497,-0.0112659419313031,-0.0159059358867626,-0.0042029925523565,-0.0465395054477327,-0.0565768099263328,0.139096860218028,-0.0765576122996207,-0.0578969659974867,-0.0510147658899806,-0.0210675859673921,-0.0305717944935158,0.0142586007546468,-0.09094662708556,0.0067494981107522,0.0779715749546867,-0.165509133502952,0.1980462903277,-0.0152881852122192,0.0805295203403888,0.163182272628838,0.0185119285471513
progressive,0.0991336131755417,0.118561865457403,0.131129412658326,-0.0133292623454005,-0.0897040011893664,-0.0737192733995832,-0.0978721165528701,-0.192654469599734,-0.0940228959512338,-0.0771891417948792,0.0678490990796454,-0.136476472328648,-0.0499781478194475,0.0992088814704505,-0.0937639730167475,-0.150077453218669,-0.0463050550278977,-0.0244418734057367,-0.100651022000903,0.167277011288281,0.0343855678461391,-0.102088646433661,-0.0878591752811516,-0.0727814304450195,-0.17568824324434,-0.0792627833196168,-0.091221410014728,0.0031605157032207,-0.0678957654224888,0.0704413391563047,0.0079588695036571,0.0202012576705746,-0.0652869663209496,-0.169028504510808,0.102727674257437,0.23187075661312,0.0672484580862731,0.0921855968725098,-0.0824368473159212,0.0490621326704073,0.0204940513377698,-0.0691783371677349,0.219281381606673,0.0730712133804184,-0.1150152234013,-0.111209658410711,0.178763705774313,0.0508738405288623,-0.067819744444631,0.0905191568232288,0.0693559703437197,0.113053731635976,-0.0919590393048343,-0.0717352011457871,-0.0518229737276623,-0.157129339768675,-0.0799356818761015,0.0983056619315448,-0.0821816877961803
progressive,-0.10793408086151,-0.0215508880038246,0.0587748757794038,-0.0761045798048007,-0.197416266159198,0.0028532076891224,0.00343121525312,0.119222891789573,0.0015739243680248,-0.0368827453385767,0.171405174143979,-0.0200566369801219,0.0075140983319696,0.0617070051775246,0.0738271247737046,0.153146448858373,-0.117729392401194,0.0338235895707347,0.0961612167849226,0.190023181114359,0.192962075230394,0.0046856946085324,-0.0232991917669697,-0.148867388960013,-0.182122742225959,0.17584884217825,0.055306078760094,-0.161252835825492,-0.10691185682115,-0.0889364980526136,-0.128797974179386,-0.172399587677359,0.0740601317240807,-0.0143261692715156,-0.135655894873684,-0.0740623866300521,0.0782001390875386,0.0132798929007942,-0.123014891998115,-0.0902255526329205,0.245968901535002,-0.111269086793184,-0.157631456835452,0.188135073180988,0.126570878714984,0.0443359612093191,0.0147989478901821,0.0156467925354219,0.0616235736565835,-0.153199814966362,0.203506767187901,-0.0205827817067778,0.0392789587508323,0.176196097697843,-0.125066856432072,-0.196326394939696,0.0253684438133748,-0.0593183081185069,-0.127781763221617
progressive,0.210144592680695,0.357355751016324,-0.2191675856163,-0.144956431881088,-0.118282541093495,-0.067248067989496,-0.177765085946505,0.191305706026073,-0.350932164772721,-0.047406475189532,0.109442106070221,-0.0290035477285383,0.12617204012567,0.10097087398905,-0.136368035766629,0.165650869853585,-0.157388080761867,-0.124648907692935,0.0584485041406243,0.386765285743927,-0.037068792810644,-0.109827657482085,0.169017292251876,-0.153787330297001,-0.0040339849135329,-0.0303141500543805,-0.0485794778948856,0.186019700803342,-0.161076023065458,-0.2574434404443,-0.0613421832883257,-0.350749606860389,-0.218410106517373,0.0383902941163268,0.0702234894860025,-0.253724163573667,0.159544716397842,-0.103410883100883,-0.0459242139311991,0.0779345177232859,-0.038330349727203,-0.134032929335763,-0.209629615883222,0.0863171955932515,-0.11308917719941,0.28153018589221,0.0965268149590115,0.020304799443193,0.0029917699662675,0.286069610995855,0.0405128704402999,-0.068827057693915,0.0815093831110301,-0.0366123980298153,-0.251976239681717,0.0350211469730756,0.23462915089279,0.0115869779431264,-0.215728957476565
progressive,0.364924033475319,0.220280295322998,-0.265236716176991,-0.0997181516061834,-0.114395282145622,-0.216734349919562,-0.210166642346242,-0.0675888028202703,0.140696946746758,-0.0542992161343503,-0.0543608847500623,-0.203968946467193,0.161325098702397,-0.305999671162574,-0.378861140626214,0.10425079486101,0.185036681443632,-0.12860989806722,0.141961153368852,0.159567543154607,0.0490882181066926,0.0493348925695403,-0.0410096294484304,0.212941730053278,-0.155774923288324,0.062038627406197,-0.292093398319535,0.218214396696648,-0.252008798106783,-0.0601577346269833,-0.391256532384311,0.0723681205379445,0.227803866439853,0.0539908730557907,0.0521716488922889,0.142978685528099,0.359774704063373,-0.186239219450015,-0.18367997189797,-0.0427980193040762,-0.0353361168029333,-0.108444260729421,-0.0541758789029265,0.0633028340282915,0.0824509392068443,-0.409202099556481,0.248863698705475,-0.0997489859140394,-0.0620694617140529,-0.514902106886721,-0.0701788846801711,-0.147295488627934,-0.271249406208904,0.0819267559732929,0.402911900753865,-0.178993157103864,0.0117478712931218,-0.125094786971641,0.201533036146572
stable,0.0505291985836392,0.0021310763650072,-0.507565020468114,0.0454596995885964,0.0431382894382709,0.0657858819357837,-0.0308697282958811,-0.170222148159672,0.187628066429262,-0.139391526954588,0.427030421769475,0.0381576444016412,-0.0677570779211235,-0.0812984873863486,0.0955161137782946,-0.457324088904425,-0.0810672968580453,-0.0246810666431668,-0.0591990561905525,0.226886147481373,-0.0889242282280873,-0.0680212281136174,0.375555181518984,-0.109711987737633,0.0301019147127226,0.0103889618134875,-0.0163750421155675,-0.0507611930061911,0.414269262604312,-0.0624412089828488,0.0453025146190565,-0.0980469620243157,-0.0794272580152107,-0.238315821331453,-0.253295350319436,-0.379580327309367,0.0146871952088927,-0.0920722781054064,-0.0798431550690926,-0.451646231114818,-0.180097610699925,0.0360565958512122,0.0613310310256022,-0.308940957491916,-0.0366205985984149,-0.192543075864892,0.382754858408991,-0.157451673278806,0.20341342846957,0.195260191137092,0.0294325545310629,-0.480480593749166,-0.0042923224082835,0.0017612850106745,-0.112518004256143,-0.125415068837207,0.277319966376817,-0.0068529147415009,-0.392395725692358
stable,-0.185854111299493,0.0038348089846827,0.0931084112933453,0.0929867001602455,0.105246826089958,-0.0026043760371262,0.0071670297083064,-0.10689265126292,-0.0160410429201374,0.185234656129537,0.0834211739434394,0.196456907023762,-0.0746682663366829,-0.0394065528351781,0.0398540380459282,0.0752925657308417,-0.0095631041047046,0.062832615552756,0.0070586401917648,0.0495412753958342,-0.0175173202459951,-0.0678845358684371,-0.0755111613480011,-0.162963940884369,0.164874381804419,-0.137634703583046,-0.0277664876034465,-0.011801741214506,0.0190305347814004,0.0168978650760392,0.0553894650648798,0.0133518929594591,-0.0305040798061547,0.0648344912046368,0.0542238236160381,-0.113415399152231,0.0430706029167059,0.123854702309649,-0.181685050844804,0.0634599425870417,-0.0812436951642006,-0.0586744546025245,0.257870164885045,-0.0966150240882763,-0.0946179926605985,0.0746464673277695,0.101032956561393,0.0813133308871184,0.0684252723950945,0.043046381795691,-0.0750467213525406,0.139769189872484,0.0815246601679734,-0.0449447121552331,-0.14160938954159,0.0111193111299114,0.179021333061192,0.0248018223912238,0.0877058902509737
stable,0.0766589520261747,0.0665516584138922,-0.0027383899755236,0.138388489316987,0.206768402262643,0.0848501710200151,-0.0920753690603909,0.0665197238369181,0.149078588959046,0.0946381188625573,-0.153509511514194,0.135825739514821,-0.182561992916323,0.141637832524096,-0.054616110269846,0.010929608969364,0.113295895459638,-0.17470608698071,0.103188601847356,0.285950185869767,0.102733534125476,0.205387231808516,0.271707364539347,-0.134077321425492,0.0448441297157908,0.0661524762017167,0.106262304881107,-0.0769303959304541,0.148208371736504,0.170227262560102,0.236459575204254,-0.275723137593832,-0.229601624799079,0.220308662899635,0.215917658565705,-0.0959075182972753,-0.131378849671186,0.353292225063766,-0.166634622650523,0.0714536159794068,-0.183647768533441,-0.264410313700779,0.393801235955332,0.113655159450596,-0.079062028943471,-0.167552741738526,-0.0258031381950215,-0.131027569324472,-0.270932951047726,0.355631432827115,0.162291520182054,-0.0641725324293265,-0.252235256229428,-0.0616337335598905,-0.180214801508732,-0.161852419748661,0.125934004297113,0.275986597853867,0.184134770832295
stable,-0.212016456148102,0.0809522189659116,-0.23551289273608,0.140146205965236,-0.0563382791991986,0.162058410382715,0.0297744226911191,-0.21702898117048,0.289818254419603,-0.0531361333845671,-0.159562372604593,0.142114166353191,-0.0504259776669244,-0.0143062059253991,0.202198306584232,0.0431255182570827,0.0015830292607269,0.196642066344644,0.0824113485200619,-0.0899572015235117,0.124264188237746,-0.173376588433003,0.396036390248971,0.0391065967068634,0.155924773452284,0.127952309600503,0.14439488328202,-0.0662803284696454,-0.193412253605243,0.0894664143362954,0.103058091856777,-0.112535817955004,0.09836193210459,0.0284091200992308,0.0196026176541078,0.0707539499139034,-0.223963756009454,0.128133948976164,0.147159169939429,0.241320541118139,-0.188178393184709,0.030997781929842,0.160203523513383,0.198794071927805,-0.0849109950275015,-0.141912077511397,-0.0439567289099416,0.0291729678048247,-0.153458808418477,0.115685035739642,-0.0885834785632152,-0.213761878228128,-0.0924544422114061,0.113920367103254,-0.208738527017797,0.0528606670466443,-0.0244972575187719,0.117049135421758,-0.138174636847963
stable,-0.0736065746750325,0.051701848296482,0.0253902406498447,0.0835889180508294,0.0908098544917946,-0.145572697832235,0.026180192530334,-0.0645508950832037,-0.0487593003726386,0.106866973490513,0.205474611943863,0.144173432778725,0.0556241191999658,0.0312320032990006,0.0092086928144599,-0.0505397514549529,0.0824317070388502,0.104673007712839,0.068422298565019,0.160876805474817,-0.0032111315632097,-0.0362618506656722,0.0141562116701187,-0.109996872429711,-0.0433883125146875,-0.0015526892337663,-0.0601882602528159,-0.160417765806924,0.109254728619677,-0.112860196855714,0.0710049845946349,-0.0381444932109077,0.0111723396739144,0.0120352137019841,0.125914905103113,-0.0492037738757994,0.058467808983852,0.0356036335351951,-0.12713850860262,0.0935939097579976,-0.131023062728458,-0.142480515670683,-0.0228474631718789,0.0524592432006251,-0.056751467291145,0.0491715365331621,0.11395201994325,-0.0726077193348184,0.0716242520745884,0.0528127580826337,-0.0482384344130581,0.0120685925935817,0.0299674410228,-0.0582085860459597,-0.0662348624473982,0.0416848018322936,0.0224079211602263,-0.0481831377814239,-0.0053632709869798
