group,AHR,AR,ARID3A,ARNT,ATF3,BATF,CDX2,DUX4,EGR2,EPAS1,ESR1,ETV5,ETV6,FOXP1,GMEB1,HEY1,HNF4G,HOXA4,HOXA6,IRF1,IRF2,IRF4,JUN,KLF4,MEIS1,MYOD1,NFE2,NFIC,NR2C2,NRF1,REST,RFX2,RFX5,RUNX1,RUNX3,RXRG,SETDB1,SIX5,SMAD3,SPIB,TBP,TCF4,TEAD4,TP73,ZBTB33,ZBTB7A,ZEB1,ZFX,ZNF263
progressive,-0.105125570216677,0.184703682178546,0.0035341040147548,0.0695578051422558,-0.0256058925143121,0.141838646777362,-0.24389758705531,0.0553863285275343,0.172107593200031,0.208633680130305,-0.0727132551554299,-0.234024534569646,0.163971206906802,-0.0621062683704049,-0.0269662420755471,-0.0372436596369738,-0.0473784976052127,-0.186557216889988,0.210856519361808,0.0461934508224874,0.168131726183432,-0.159371261998709,-0.0981718933357938,-0.158366192735253,-0.233818845976194,-0.0017460156739562,-0.0214827711637647,-0.149565993254068,0.309301885032077,-0.0109646044531847,0.0570832594235079,0.205751702451606,-0.0012458184126087,0.0422970543988125,-0.0940674709482874,-0.26566318003507,-0.108704084268655,-0.062543356631489,-0.116494539745624,-0.25513800121335,0.315785750466554,-0.0925341559789229,-0.312153476895834,0.0120374574576638,0.15976394022257,0.080314383631609,0.180173858381856,0.0812329701909997,-0.0895423218923579
progressive,0.0064544305940666,0.0487373494768876,-0.0136023504066575,-0.0266912889056782,-0.0515174366424193,-0.0429848372520677,-0.0182276552939644,-0.0208943320679585,0.0112851002444282,-0.071906019667034,-0.0433036124066601,-0.0060015553143452,0.142007434793046,0.0099203441138295,0.0652102088477352,0.005623776104696,0.0052636214829209,-0.0186253579507756,-0.0467350430371041,-0.0318437988563495,0.0766225126394287,0.192022950034021,0.0210897351074322,0.0402637541415927,0.075103732936539,0.020133409643655,0.0011072838903509,0.038176389908156,-0.0248545003346255,-0.0250675279619733,-0.0202613794773495,-0.0356920893043374,0.124270202813839,-0.0970846591612571,-0.0418170167338013,0.0980241263235894,-0.0392982332406639,0.0607879698641951,0.0123494720947379,-1.37931557275554e-05,-0.0507273953338021,-0.0969582219004211,-0.0178307189235825,-0.0325740698234806,-0.0339970637227067,0.222688200362093,-0.0230292060600123,-0.0090299192829729,0.018415395469145
progressive,0.0202574243991272,-0.0248931934160944,-0.07657346149302,-0.119025737817153,0.0755566176298718,-0.0165162640701739,0.0156751332712812,0.12997571759965,0.0908512939185475,0.0234584580479559,0.0855103807350244,0.0803719195603175,0.0695930690230085,0.0070713048815176,0.0406844501037532,0.123566774573391,0.0650657837239729,-0.131541091811213,-0.164231361461185,-0.191784697876139,0.0779730542483074,0.0343335687856832,-0.0285380935446295,0.0643759189543088,-0.0991984284405291,-0.0622337475100807,-0.144585876907573,0.0243553586455037,0.0076404624157365,0.0022529470716935,0.089091107396614,0.122289416993238,0.0682553578251328,-0.0617639060556584,-0.135137097869694,-0.0275334731989947,-0.0303433542873938,0.12411759683134,-0.121147282075577,0.0427930068748194,-0.0656074383437866,0.088881015689352,0.0680078315954859,0.130460838450964,0.0296626571558648,-0.1080765220045,0.0370930278643394,0.106789232816367,-0.0561028895072524
progressive,0.151862308373856,0.349863279132411,0.0699172894316206,-0.112820736355375,-0.30708791864453,0.0356961746772135,-0.312741626378536,0.137399559308132,0.365945701838863,-0.0530842526654773,0.0687410978591868,0.0295659303108165,0.387183259270865,0.158190880124832,0.0264519149182253,-0.0074331451012007,-0.246697230040222,0.127436362780045,-0.0221630852267042,-0.373378846940064,-0.0581829191773626,-0.0330449231819733,0.0377978940443494,0.133010188650818,-0.331169545862336,-0.0154736678176747,0.0030024562387655,-0.138095082427663,0.0728880683797937,-0.0545717080498198,-0.0510569060675585,0.314128540797085,0.14938734788713,-0.0819505280362511,0.30637173642244,0.306623777473675,-0.084052247403387,-0.0488615321021492,0.236066055862685,-0.155002491963023,-0.102692267006806,0.305276803986743,0.0622100669031197,0.351175820781743,0.114791614739629,-0.115058805799409,-0.156849415731915,0.0421087601119348,-0.310181274934561
progressive,0.314445358250945,0.172181176312979,0.355803067635896,-0.114375458368037,-0.004848834893408,0.245072158370747,-0.0765989146233152,-0.0203460915135161,0.239431030194103,-0.0895925244683956,-0.0853458324702473,0.274545468507149,0.0085250757276258,-0.0194270313049616,0.0034227069835821,-0.008810301309591,-0.209894336595042,-0.335710509973015,-0.18105486108523,0.0817012833673589,0.182734522845691,-0.128066286302365,0.318945584099729,-0.337738780778101,0.0073524816684357,0.116055120128498,-0.153926739067208,-0.0351461300443759,0.131108692509994,0.268872648599175,-0.14787361838328,-0.206851930387413,0.23366313509214,0.174653131356678,0.0889586898418063,-0.218197570203362,-0.101255081597638,-0.0306142124642625,-0.313019230341119,-0.0617671843611259,-0.0504215445451777,0.0445902659805563,-0.0129619181137509,0.225803585722433,0.319832952576954,0.0240540240790634,0.368131151123057,-0.0462065442783589,-0.0271281220180214
stable,-0.025490048167533,-0.0541361820552253,0.0112517291248309,-0.361594275200305,-0.0548311964021677,0.0099470959950766,-0.0280913985460968,0.333159327421209,0.0593653650322406,-0.0383266805825956,-0.359890105970507,-0.11366408650953,0.133190357948382,0.308378830036535,0.0675752369976956,-0.0688129449521903,-0.0843511475960799,0.0280594471721019,0.326097689968056,-0.0319217254225982,0.302170668474326,0.123303134798269,0.0892439296204645,-0.0088604614290351,-0.365742580615602,-0.318917122400589,0.0150749556960001,0.122831684119218,-0.272870586870531,-0.185917129395167,0.0076575353756609,-0.176872539777855,0.351609758677126,-0.127603521077776,0.318779434047187,0.0388341125386672,-0.0841167415700455,0.208455081695733,0.0588339455581548,-0.343377866170134,-0.139017453799418,0.0843932217026767,0.0014774392095282,-0.163149040846773,-0.032117847369882,0.0624388377403591,0.0838914987758925,0.0352523443238285,-0.24847672030121
stable,0.0236595404075782,-0.0971651420912713,0.108687285251875,0.0035497324943153,-0.0943256026906431,-0.123005813718872,-0.0779782153075656,-0.0496487854167573,-0.0519556799971199,0.346527376702791,0.0932584635889308,-0.250163051303099,0.0106639931723979,-0.0598874025174154,-0.0329993193740384,-0.0180729346653959,0.0873919727212849,-0.165060711524483,0.0427749546922668,0.120414718603622,-0.101767834484908,-0.265238625880381,0.0089181018170833,-0.0358906436877479,-0.17745086846626,-0.0446145520807761,0.139986949800135,0.185140311571782,0.112454637678544,-0.116812584709165,-0.10537613324997,0.14157070505854,0.0866102671285805,0.0514279670733384,-0.0093829330606946,0.13139127071569,0.0114185733344407,-0.0580256115947283,-0.0080618012900594,0.139131882247232,-0.104308377661197,0.0780071901994087,-0.172711932432255,-0.0821111445611068,-0.228407839425382,-0.0502517097619189,0.0559591469679577,0.375730368758317,0.0155613663809497
stable,0.108320771174646,0.127789266851498,0.141142554550184,-0.0546895086026069,-0.205622858489033,0.18449025073358,0.139074531772892,-0.145197817965031,0.0455611268122161,-0.140294342082936,0.0310526545152764,0.0012844360218337,0.361055773558865,0.22640002482964,-0.109589050768533,0.0602877108864484,0.176492818899521,-0.268317877139673,0.0467324678384167,-0.104128178122246,-0.0254221393755397,0.0127716562925733,-0.124606450545822,-0.237725680820903,-0.0368851250043579,-0.0829471010829495,-0.0551984360829561,-0.337604718392932,-0.0216980827336192,-0.179465601641878,-0.186865245641876,0.0813395365021638,0.105436848786001,0.155804512912626,0.0168511543493409,0.321593698296866,-0.039033929921388,-0.174957958244499,-0.0340819847554503,-0.25648329366806,-0.212521653222656,-0.0788514465982343,0.202843952882047,-0.0760321499213791,0.154310043327474,0.0236934015851471,-0.295274877170235,0.102504457113512,0.311592869397305
stable,-0.0672161248887954,0.112735605084153,-0.040719111256618,-0.0672173426383994,0.0855590871729762,-0.116699380044985,-0.0240590789250853,0.0771054694224097,0.119293186701382,-0.180935671652934,0.109149332500544,-0.0849209863805105,0.0312389305899282,0.180278086866805,-0.0482606345538317,0.0072772716331583,-0.0224212057077831,-0.0437427835232063,-0.0542799708461178,-0.0602725166471172,0.059686779087621,0.0202925794000922,0.0933770396302848,0.1098154415339,0.110879754687746,0.146194493202068,0.117548151518933,-0.0565157591189557,0.159176921729696,0.0695371556339092,-0.0948334681565997,-0.0314033267864604,-0.0090551860549139,0.0317844824124943,0.111063634877941,-0.0397169033325736,-0.135962961029746,-0.0548596196575943,-0.0524192494512942,-0.0536296925576127,-0.0917708279026851,-0.101749068157387,-0.0011385958796859,-0.129418774658161,0.0459700475488165,-0.0123418922359538,-0.0779676361420008,0.157436757545662,-0.0536637895465231
stable,0.0586803687459678,-0.0130726126022405,0.0158072495163696,-0.0254734123335911,-0.0182777091674318,0.0600159496599866,-0.221983490014975,0.138215581656579,-0.0542853351842307,-0.0439246665715678,0.0215501869941872,0.0581536417861443,0.0530262498867838,0.0314075656018912,-0.0357133620279436,-0.034288450974451,0.021162361193452,0.0551666855920646,0.153234298546682,0.0707072002411659,-0.0251780788011607,-0.0026261014921966,0.0522072120176771,-0.0005386779467286,-0.0343564367443161,0.0091475271870537,0.0455295399570563,-0.0055239600562754,-0.0358921153106806,0.0482259058119521,0.0287384498572149,-0.0519185747580652,0.074279103767074,-0.0024105652108528,0.0990032310734173,-0.0107277080665242,-0.0347610032270974,0.0262658976208968,-0.0199823291167785,0.0592050496224301,-0.042845078587171,0.107579761497014,-0.0016167313686045,0.0299049963844623,0.0237831614696674,0.0486548392874895,-0.098396520854929,-0.0728640976171253,-0.0380790529105339
