group,ARNT,BCL6,CDX2,CEBPB,CLOCK,CTCF,CTCFL,E2F3,EHF,ELK1,EPAS1,ETV1,ETV6,FOS,FOXK1,FOXO3,FOXP2,GATA1,GATA3,GMEB2,GTF2I,HINFP,HOXB13,HSF1,KLF1,MAF,MECOM,MEF2C,MEIS1,NFIC,NR2C2,OTX2,PBX3,PRDM14,RELA,RFX2,SPIB,TEAD4,THAP1,TP63,ZNF263
progressive,0.0113953636556158,-0.0455630378731206,0.0489586260331273,0.0254818748088911,-0.0229380613059708,0.136601634059985,0.0195700982699777,0.10799351605022,-0.0865310967853101,-0.135899495491306,-0.0849518605291986,-0.0579690206489011,0.191124420488188,-0.0531185092908441,-0.0183292697830329,0.0242617651649565,0.0857506870319255,0.0591684114498255,0.0698616365367619,0.0458185702702466,0.0125786398008656,-0.131124953224286,0.106356727452414,0.179632368898525,0.0748709923578973,0.0751380352233622,0.126226097899206,0.0900625084717171,-0.121205231609731,-0.21624947077857,0.032001404076104,-0.0226894351898483,-0.126039628312114,0.0454249122530526,-0.0718759684960879,0.174507908393999,-0.114335784105013,-0.156627546876188,-0.0404984318039581,-0.0834048535844362,-0.0636989317880582
progressive,0.0636848114989299,0.0157643017777038,0.063646201337538,0.0888351678047982,0.0438391885435091,-0.121531918007807,-0.0364525347258529,0.138069937137324,-0.0714129002732083,-0.0006541015576975,-0.0268628305228959,-0.0467031540444001,-0.0633539754101407,-0.0581317618163934,-0.0705301659951119,0.0491696620015513,0.0856956317402476,-0.0473951087015015,0.186694514507461,-0.0408805902941087,0.0727899960295183,-0.0086479190897906,-0.0167969343294392,-0.110375095489533,0.0574405642212801,0.0593468463072552,-0.108854915017476,0.0190189112644419,0.0676586298743401,0.0989048493081953,-0.104398848155662,0.138300083981699,0.0534417628002634,0.146591426875106,-0.0972521829882257,0.0530518758764044,-0.0416194827944707,-0.0749688204312007,-0.0151049007860897,0.0443555048193769,0.0409827936624989
progressive,-0.0293648657766296,0.140436827982381,-0.088215201547982,-0.0817711674199843,-0.165794618612861,0.096946946937937,0.0932557040879189,0.1738426888415,0.0930597222335173,0.147373831851835,0.170740145331049,-0.107032474675989,0.130365621995228,0.244375804464278,-0.0781364577971974,0.0316601148022177,-0.10970235055403,0.131500055421668,0.0014841856589106,-0.202183172540699,0.165094360371557,0.0446393899981462,-0.0524281611578842,-0.104196767998071,0.188566956317966,-0.0735014869405993,-0.109457373236028,-0.28260884915258,-0.0874131834976616,-0.0481256056774056,-0.0055884979558983,0.186169947483361,-0.0193803440712304,0.0557621140118008,-0.161433268576062,-0.0103380428196852,0.0168122280022062,-0.0220283604347414,-0.219167261553688,0.133181730487706,-0.202952024431044
progressive,-0.188609274813701,-0.208132355916984,-0.446328699367379,-0.220520243359751,-0.326798153758675,0.227809807474727,0.051133505401714,0.232487368855851,0.36503694482732,0.148026238613629,-0.0467359966149622,-0.140703887853458,0.49396906094563,0.0256692109670907,0.404766162142112,-0.0351964636166112,-0.20979627816062,0.113016932096671,-0.291082568259813,-0.0060505021486559,-0.29339266063583,0.0544914043137474,-0.405255229599601,-0.0605432725726198,-0.279364074823107,0.105959606718492,-0.425566556297775,0.144370527674409,-0.240908072230047,0.0576867361100234,0.188381134407554,-0.0608164946159098,0.150848622320814,0.22205984957369,0.302124837139376,0.314660264485519,-0.0235708656746239,0.114456812264809,-0.406495657676137,-0.281660506096959,-0.201430219195082
progressive,-0.077016543838979,0.155782753582616,-0.0015622017005878,0.209272539810743,0.0967002852663854,-0.0925760727768336,-0.0290257075969215,-0.099949664803608,-0.129444032910706,-0.0633316569418298,-0.0446789686368113,-0.0178403434207128,0.13859853487615,0.0441478200586115,0.0772040080430496,-0.013841107067208,0.0965753091303384,0.0789536739477079,0.0172154627404777,-0.06689347681917,0.0703615645944749,-0.140973081461044,-0.0067487113465393,-0.462692899680097,0.0630192166017122,0.116790199135945,-0.0684556785197578,0.0756730503764735,0.145097293950596,0.11972713833305,-0.0450226530109407,0.0671121850572523,-0.0293381479370391,0.274978743337466,-0.219489338932587,-0.379896209548944,-0.0128725420128435,0.125569772693248,0.0382739416644013,0.172123383370765,0.111447469319934
stable,-0.479850830739612,0.195971988035603,-0.0319353142589343,0.074177689655107,-0.142931562662284,0.261667795613024,-0.0884264821492946,-0.0778719318608897,0.0503202294161014,0.22330711966302,-0.0521473082196659,0.0043156484721158,0.218628192642205,0.0882826715275844,0.0545446901756401,-0.0885040866921858,-0.0289300617127126,-0.064615470651383,-0.0489402078721666,-0.0383024013024347,-0.0477508256398384,0.0181810726246769,-0.0534957465194008,-0.0049223792159561,-0.0888157871909587,0.100090672915123,-0.101138144269753,0.0548457046143454,-0.310141616330239,0.197131449299742,-0.441203768379795,-0.0816689977113232,0.0614231883071775,-0.0587834940024696,0.0521791289318673,-0.215436290246802,-0.409604043900585,0.0444001521386304,0.0166394303589191,0.0455571437355535,-0.420910085426547
stable,0.0572027629278071,0.0102927976397661,-0.0206866064771794,-0.0295944554070367,-0.164634865138625,-0.242367241236425,0.0140046549027028,0.202816489348049,-0.216976920555557,-0.088734077624668,0.209194190327203,0.106233963366438,-0.111636845438178,-0.0424253115129846,-0.0119777374366631,-0.0884614690912588,-0.255799905019922,0.0852096387284501,-0.0710400800030824,0.201040274372556,-0.114578948694948,0.175228870867761,0.16133009517223,0.0770240807118888,-0.0258162715143197,0.0280452113756537,-0.0161088520199544,-0.007784555731926,-0.191178295575766,0.111219413621395,0.126792176092391,-0.12677270405429,0.109462062182811,0.108754375298091,-0.0528702344504121,0.112677382474181,0.130369554592195,-0.103478061474005,-0.144322486893693,-0.0785788012539877,0.0135610575347223
stable,-0.0479016838674936,0.0657154983534469,0.0888445959195924,0.109023430780593,0.0052591639526486,-0.0019160673546997,-0.0346495527490054,0.0594862751961176,-0.197114426987459,0.0544275366989815,-0.0309376733129135,-0.0267848578746939,0.283722274823531,0.0445185021784422,-0.0512127123925605,-0.030929656294693,-0.192721101002624,-0.143793238802906,0.0640880436546852,0.0430032857347675,0.0184070738342704,0.205869010884246,0.0395238998270701,0.0670944254873731,-0.149541440867006,-0.168237127357214,-0.0913459056043887,-0.0761296050218777,-0.0763139964409493,-0.210494830397475,-0.0531688648383628,-0.188480098363979,0.100685731831272,-0.0300718353450993,0.0365816541401462,-0.225751216071088,-0.0367099264316742,-0.0447189276339547,0.133675761808634,0.229238618997006,0.0299114949806893
stable,-0.0639470835557253,0.110474608179607,-0.0182997865227632,-0.0154886201094547,0.0407673539602252,-0.127301706232947,0.0759474391050101,0.138757965057075,0.0665672115633122,0.0974876239020386,-0.0839093878498,0.128024750325488,-0.121774892609191,-0.0423355616325096,0.0318369130446567,-0.180220553721667,-0.0115638690653259,0.0523795871788983,0.0406500708883581,0.136784707600508,0.105102559846562,-0.114336485824385,0.0760514220347066,0.0772218345457099,-0.0209573967491943,0.0066706258504185,-0.015403982841097,0.0555595302614796,0.0501282358405842,-0.141205191216446,0.0622325743195655,-0.0246161449499132,0.191563156785429,0.014676102333221,-0.0677678516701575,-0.0290160738006787,-0.129671549746962,-0.0184497153981397,-0.0234009955970637,-0.131464650732311,-0.223402488037753
stable,-0.09377285491618,-0.021095339365642,-0.148052735729342,-0.0564797311032309,-0.0011075608070931,-0.119740480432623,0.0024526296850709,0.0389161491337985,-0.0479501691955307,0.0910934942207878,0.0523517041689556,0.0485913355093052,0.1082120523787,0.0021481662591966,-0.0467918874140412,-0.0195586681087964,-0.0686066299671649,0.0965682868468317,0.0465548379414784,-0.0626739727765887,0.0572528361542009,-0.0569522708140623,-0.0301440345736733,0.0500425698987906,0.0797864315768201,-0.03183144709891,-0.106075121778388,0.0781031922963121,-0.0796767807180664,-0.0969205362178426,0.0906538360096329,-0.116881716073724,0.122717104560237,0.115737054662394,-0.07311396357344,0.067968123523657,-0.0129648955774454,-0.108897932028854,-0.0022519011995984,-0.139283693777973,-0.0749321683400676
stable,-0.0580630232356028,-0.167576179362402,0.0493700945325278,0.106414238400343,0.114763868473652,-0.131472060935008,0.0028726324197584,0.164087217225717,-0.165931740219126,-0.223179540862969,0.145912338684373,-0.068673124425289,0.191272419387163,-0.069623522713418,-0.0726125729685958,0.124413448085173,0.0144786867027378,0.0638136474639625,0.0108313248513654,0.222494730066385,0.0323790454377998,0.110232802950862,-0.0250634796673328,0.110729439650297,0.0083523097677305,0.048654318378185,0.19533096546031,0.036164858167612,0.0723410306005589,0.104525053833244,-0.126069201493784,-0.152970951534208,-0.0186831272499402,-0.0541956286978496,-0.0174483836093164,-0.122156847638516,0.0111534836695845,-0.0458745820317023,-0.0086798279747925,-0.0392652646131909,0.0075004646855446
stable,-0.0359970308321673,0.0078026440616543,0.024808999081096,-0.107897460221004,-0.229674094149282,0.181378429758133,0.0118718890858375,-0.0366348238211777,0.128688882891257,0.172814835510062,0.061727316828379,0.0140188703285263,0.232949036760447,0.0377287495157877,0.25357670546567,0.0052297384825411,0.0182179703333267,0.034194370322294,-0.0749555753591265,-0.184495769429665,-0.112740504240213,0.0588828093055959,-0.0750295243533517,-0.137532007071289,-0.0832660207397208,0.0625779352961483,0.132222168569125,-0.00724508778172,-0.070690317658938,-0.129152806895694,-0.0602738978716394,-0.0788940085765196,-0.0287405978258249,-0.011155773040097,-0.0158044446567395,-0.099091242193359,0.0519853228035701,-0.0502712370594231,-0.0929322888074118,-0.0140672583949879,0.0687792624126127
stable,0.0276031009072889,-0.236962242832691,-0.0059064500076572,0.115370182570125,-0.169798036086645,0.0352626836367935,-0.123866255064663,0.0592077255385745,0.0840768066020385,-0.0571200831444925,-0.0373608620297399,0.0498388455914169,0.207231279212466,-0.0571613426909372,0.0042421380779152,0.0849855890182516,-0.274884995320231,0.151216060830313,0.0209253892492885,0.0280269620410366,-0.362286489983647,0.208233470500038,0.0397749213875899,0.0454460747910177,0.0913830077284989,-0.122439749363224,-0.0451896730222215,0.0216978117389609,0.068006279595473,-0.151556839034925,0.135330980670496,0.0761511373870481,0.141017810932674,-0.120251688839357,0.179077896240669,-0.0201694064556406,0.0121734235441366,-0.0686673610100528,-0.268795751812864,-0.0866911936612763,-0.171150413905202
stable,0.0237312009032059,-0.0513878693735097,-0.0417967785136932,-0.0658781357654978,-0.185674005324225,0.0524688419617141,0.0288734003252405,-0.0757606755495726,0.12019093536881,-0.0201824282952595,-0.142533220643034,0.0279968331906267,0.207057332179879,-0.0994253184633642,0.104779456709515,0.020342796572375,-0.0589810839370981,-0.021355017242205,-0.026231486931284,0.0480256600258041,-0.194805587014869,0.0258910578821708,-0.0714815096280851,0.0265398000323676,-0.0536905696307888,-0.0236355138810932,0.0364408692646472,-0.112076015071675,-0.0754622483452487,-0.0658178952341733,-0.0720810337575157,-0.041409510402927,0.115418796253288,0.0897037549126227,-0.0860318050883654,-0.0841724899440474,-0.0597518666898072,-0.0873518366345774,-0.0070803638445189,-0.158378727176111,-0.127947795886514
stable,-0.235270928707961,0.488676330622622,0.329999690064007,-0.601420259440585,0.438329306325076,0.40742911842682,0.542125304284471,0.499891070632028,0.458134059958708,-0.470303245926361,-0.418524552691445,-0.406951895447696,0.33823178645389,-0.500606905100713,-0.158199417579491,-0.4831882663627,-0.512776091068366,-0.521724021926935,-0.449663352079263,-0.509912753193625,0.43355707653384,0.558470191319456,0.487483273174813,-0.220357710610347,-0.472092832098075,-0.404685086296859,0.28466350704726,0.441908478668504,-0.468155742520305,0.422580948013996,0.108926144984974,0.409338010343314,-0.422461642269215,0.448589600376235,0.564316172813721,-0.427830400784356,-0.334175391131339,-0.582808563254763,0.489988693815212,-0.437971389090734,-0.088286251137876
stable,0.0544737360430605,0.0047307078046846,0.0838143802563652,-0.213701775232228,0.0328297469792741,-0.0481064994517361,0.0520356859139347,0.0192801141497511,0.0877919781831465,-0.0179639274564107,0.0151090735844067,-0.155974129433969,0.242369378155974,0.173347997005831,-0.0411608090825767,0.0103763110020742,-0.163336736445878,-0.0082802120015115,0.0862849907082187,0.0140413117666903,-0.0456870100613635,0.199877253797375,0.0859796868777048,0.143854554107437,-0.0029484252848913,-0.0972253043046703,0.158746205120731,0.0774411373919162,-0.147779066514986,-0.120702042130481,-0.0765164422904292,-0.166414567562636,0.209256342820985,0.16455445187194,-0.0136594166638517,0.0500241714965468,-0.131348206403649,-0.0582102475858172,0.039024382248178,-0.104509445906399,-0.0978585370997988
