group,AR,ARNT,ASCL1,CEBPD,CTCF,DUX4,E2F7,ESR1,ETV6,ETV7,FOSL1,FOXK1,FOXP1,GATA4,GMEB2,GTF2B,GTF2I,HIF1A,HNF4A,HOXA6,HOXB13,HSF1,JUNB,MECOM,MNT,MYB,NR2C2,PAX5,PAX6,RFX2,SMAD3,SPIB,STAT2,STAT3,TFAP4,THAP1,TP63,ZBTB7A,ZBTB7B,ZEB1,ZNF263
progressive,0.0154169557694631,0.0484094244330674,0.115737158442931,0.028954912767975,-0.0800270159471952,0.122602378342651,-0.0107080015325061,0.0335767914521318,0.163516430849155,-0.0856915098030383,0.267782530941621,-0.0248325727814613,0.194015788948376,-0.0357170168814835,0.131275561693932,-0.0489135460545421,0.0130796646153531,-0.0657122533592291,-0.137845183006513,0.188727094846723,0.208681145209458,0.0058180218042013,-0.0318559035533704,-0.01700952180094,0.0038152840897972,0.162187382937995,0.12737549351325,-0.148601305239251,-0.0466129182910848,0.193289395521069,-0.106690466799376,-0.0515487272577054,-0.065746625287966,0.035623066942936,0.305804758510394,-0.0379466093255513,-0.0553777601189974,0.120095519006772,0.142595383557955,0.166133280356992,-0.0326441664524036
progressive,0.0079954347479658,-0.0644503987557462,0.0954741004326472,-0.0393404890827529,0.0302854184043338,-0.0596782741570215,-0.0269138495347096,0.0353254623150197,0.0352509566636597,0.0168247307252941,-0.103717887351813,-0.0814971412704464,0.0361164263511748,-0.0589633209369003,-0.0099461281653912,-0.0376456736598972,0.0354609271356742,0.0330699730511216,0.0755126065268635,0.0444708428738752,-0.0514578172903017,-0.119862283644487,0.0141914451282372,-0.116350734460186,-0.0732857153917702,-0.0497268779152714,-0.0550920373955283,0.0275023689222199,-0.031967439927461,0.0182629155712432,-0.0123619174670639,0.0028124001932556,0.0820675986818694,0.0741158137094478,0.0641975310905244,-0.0308031950521689,0.0053990256854204,0.0182012038196116,-0.0291497716578465,-0.0135427191537693,0.0216329792761934
progressive,-0.0215252565636586,-0.0317565780725352,-0.0800306677673391,0.0926436574289986,0.0654872258959561,0.184570633535104,0.0168092979321139,0.127411349894885,0.152286884835761,0.0707461477123159,0.195319349325356,-0.103421702255549,0.0026689423031975,0.157942124655441,-0.156505001876797,0.106135766153053,0.0786010652544119,0.0233865223287795,0.057237494403683,-0.0921871772999366,-0.0698790610750697,-0.0537623796155522,-0.108679872045337,0.0072480320986808,0.144398878124507,0.117404884330966,-0.0634710426570515,-0.101613830377024,0.0137726146353228,0.0863694997407548,-0.154273739038367,-0.0288169062035018,0.0588039657526716,0.0845390670650763,-0.130359294056208,-0.148085312379304,0.0820084976510837,-0.115337563285182,-0.0997262436818909,0.0473821861806894,-0.166961179330631
progressive,0.397458532330197,-0.320871675237071,-0.262598710710565,0.236963353607256,0.207397841979965,0.214295051724236,0.244149765975297,0.229875160998231,0.415599176155219,-0.0664183837082775,-0.140027272274556,0.413286919328372,0.161875712002451,-0.358757218951051,0.0302680557369221,-0.0455234941408341,-0.193988116547572,0.0360807556420521,0.404530354979386,-0.212906333464808,-0.374057674744513,-0.0855685083898582,0.430137064652982,-0.408898405928981,-0.0008676078713125,0.188045821127073,0.248506903618335,-0.128981641875157,-0.0895436803033876,0.353889884226455,0.305602595199962,-0.153758940250392,0.101264571546025,0.0529991091326465,-0.283546802647476,-0.378050580781198,-0.359121450557404,-0.256858311461378,-0.0370124791893893,0.0750112484589027,-0.238781783312381
progressive,0.0095347290982859,-0.270397511612555,0.0403914575717032,-0.0640585683108142,0.0560049621792523,-0.216274809870182,-0.136109029296243,0.285733305663844,0.138361570474803,-0.39604610995631,0.180974712496592,0.0809680555142469,-0.178105036748564,0.176500486867947,-0.459209833141396,-0.372440712674146,-0.0405148844855969,0.173075390007397,0.119106971907391,-0.309431273131428,-0.0534747104444321,-0.45825327455872,-0.104604309524884,0.190787152151139,-0.26583071579849,0.370589308965741,-0.20578352218922,-0.255709708859209,0.084454865831743,-0.369817890753906,-0.579180793446042,-0.0299618833476882,-0.159590999664514,-0.186590637078754,0.359295746344471,0.104480882610991,0.0405457412140703,0.351488994040696,-0.0054616409397948,0.416226410377925,0.133702204475317
stable,-0.0378766320854612,-0.478632992732102,0.0777641350199652,-0.133821024083116,0.305212010257107,0.404815044406925,-0.104378384931547,-0.431313452781496,0.197515312069829,-0.142237643153468,-0.115723375802641,0.0628757281107604,0.384517495748479,0.0445948258091287,-0.0008922212701441,0.103236585981338,-0.0193641413902631,0.0817332343849264,0.0006600174536185,0.396091897362668,-0.0890576197233971,0.0132728269608731,0.0243469843896948,-0.109061469609626,0.05035452194397,-0.0335831101405511,-0.420512779847694,0.0561437110406248,0.300586065233778,-0.201241982129096,0.173508135834062,-0.463525163867832,0.0015614227279229,0.0640320605108527,-0.0769564633963684,0.0462703384856401,-0.0931561472706989,0.071651091426093,0.0393821933447806,0.0135320147071478,-0.368373768023208
stable,-0.0786810511720214,0.0975685334302408,0.181017581408836,0.157749320007306,-0.201978923785189,0.0253226999440774,-0.104409783430712,0.116894214987639,0.0076332861298722,-0.068172764931057,0.0069668833175482,-0.085657038353126,-0.0872763122176802,0.020542564652762,0.112058242666511,-0.0192710583760599,-0.143851968826435,-0.279439450316424,-0.069205143058346,0.0043965591734749,0.0780431737988405,0.0552264640297049,0.113230213368331,0.037606239578528,0.0465031419700202,0.078800615246728,0.0514155867450211,-0.0718774304742502,0.0494625045500677,0.112104975832767,0.025252296732575,0.0102193903041098,0.0980565005168606,-0.0405455736587515,-0.147049245707421,-0.172899969737766,-0.0629016279319364,0.101727178302777,-0.0277000221807562,-0.0974932748248417,0.01878309128944
stable,0.0843855856555537,-0.112873507672718,0.114734367170896,0.316697521634046,-0.278274366931332,-0.20110859666785,0.142319812264051,0.105477988808716,0.386867099106097,0.0666954406406899,0.193577306939174,-0.167900640472904,0.263587153982197,0.277859067815859,0.202066979242018,-0.115349329322654,0.0549552541071233,-0.195805546424116,-0.0328405762081807,0.246759553284085,0.172636647693588,0.266829681691468,-0.0411705180819969,-0.234124876347961,0.426951450270703,-0.0122992430351649,-0.0541006963118229,-0.339139646912496,-0.268570743367874,-0.183178856009444,0.155984750467407,0.047352085685385,-0.389342920756033,-0.437309968593176,-0.172141483363601,0.130931032674347,0.101037482881735,0.0096716774776524,0.399158355619811,-0.16429871929832,0.0583575122454222
stable,0.141852290193122,-0.283354586181921,0.264808501540505,-0.38617470485313,-0.269511172808205,-0.21784312805395,-0.219845672212702,0.161654024144891,-0.239890357467816,-0.246523409140799,0.107853540475641,0.0394338830828872,0.333487948445745,-0.250358912637653,0.252903887676643,0.188153757147766,-0.0386990155267325,-0.0026989243797236,-0.147390858271833,-0.100866886410661,0.160576378759761,0.147779339811338,0.0825433066757724,-0.124095195922961,0.185976817251464,-0.303342743163484,0.256083903746157,0.0557681486804927,-0.008114814077538,-0.166248449782388,0.0972767396756006,-0.27111681632288,-0.193096974260361,-0.247455524289768,-0.143919781729996,0.164247108352861,-0.101553644797836,0.165395714762235,-0.0535719651165999,-0.221184309839544,-0.135269753147566
stable,0.0919779311585677,-0.0331324905235917,0.0004171766761734,0.0935219554462999,-0.113027786288354,0.167374882691298,0.0909168285078034,-0.1404154739139,0.231352039616327,-0.142298091602916,0.032809613777286,-0.134688032437052,-0.0266008040537869,0.139164629204638,-0.0573546428095964,-0.127026254511201,0.0188861194812376,-0.197331101206976,-0.106894270307308,0.245779243566829,-0.0651382704994763,0.129227134463521,0.0488900362172561,-0.0943432420447989,0.0079264025352464,0.018578274070652,0.16075552104445,-0.183021498041106,0.238496401502569,0.0795704544365844,0.0366192578432206,-0.0440570277476845,0.0097681295085493,-0.0639045587716577,-0.0183230154911119,0.082050442078614,-0.171516678157493,-0.0591825263338926,-0.112775771553301,-0.170362600527426,-0.078874809702008
