group,AHR,AR,ARNT,ARNTL,ASCL1,ATF1,ATF3,BCL6,DUX4,E2F3,E2F6,ELF1,ELK1,ESR1,ETV6,FOXP1,FOXP2,GATA4,GLIS1,HEY1,HNF1B,HOXA6,HOXB13,IRF2,KLF10,MEIS1,MNT,MYC,MYOD1,NANOG,NFIC,NR2C2,OTX2,PBX3,RELA,REST,RFX2,RFX5,SMAD3,SP4,SPI1,SPIB,STAT3,TCF12,TFAP4,THAP1,USF2,ZEB1,ZNF263
progressive,-0.002114316835446,0.113893643616879,0.0211798195672097,0.0841969984871684,0.0995469845265229,0.0453444222726493,-0.108831194855952,0.0391870185308518,0.175776925642422,-0.0034452139983866,-0.135034521270543,0.12430029733674,0.0557510759925102,-0.0454589573124893,0.188194814661873,0.0560397042929069,0.032633323551208,-0.0075066265111124,-0.096333131308613,0.025497790569177,-0.077203488954539,0.174727784677488,0.150279135073245,-0.0093025359358034,0.0837411490286053,-0.215280060883232,0.125713659728365,0.106584017374291,-0.108324949979859,0.0983352038050159,-0.193857427031562,0.123065609607265,0.0093575127549266,-0.0191708749684164,0.0932819178472759,-0.0437684201244511,0.0774646288453742,-0.0823461122433543,-0.12722094085266,0.16328802489827,-0.192705204530772,-0.138692770443032,0.170187615698231,-0.0630698650382851,0.185812485833201,-0.107255192707754,-0.135957673691654,0.142293752095601,-0.170989360977111
progressive,-0.0400950713501504,0.0055723110151283,0.0741237684818068,-0.0980531218977852,0.0649080233414022,0.0814565086583948,-0.171179739987411,0.0142842169679303,-0.0763181009436347,0.114482039407571,0.071634652495292,-0.0894968796939889,0.0648042475087318,-0.0546582798682308,-0.023622537910692,0.0466479887841354,0.0988705445797615,-0.0708164778145282,0.0203911991209475,0.0408410541473174,0.0843005680725939,0.0603689586602531,-0.0424706355197578,0.0372698119056379,-0.0172192682354129,0.173056728960928,-0.103738232731034,0.0479399227010032,-0.170701468758582,-0.0253912390588137,0.0945518155433402,-0.105857365314115,0.131783275510817,0.029609952256502,-0.0681649300899205,0.0149745518548247,0.0123951960138139,0.0929959300520715,-0.0178148512750865,-0.116318420446564,-0.0814978685917054,0.0028267634420873,-0.060845725891507,-0.0784545294988276,0.0695929757873198,-0.0404251988178483,0.00485640816946,-0.0083983224584282,0.0284639061044027
progressive,-0.0930401195868335,0.0411305452518414,-0.0071031307486193,-0.119270242282555,0.0349950329489356,0.0219103974916428,0.0420545908172356,0.0470001127334874,0.0985070135538037,0.0436600260800383,-0.0354585582447472,-0.127060021524483,0.0660114111707757,0.0355975407078349,0.0884814947975557,-0.0288880683952046,-0.0126834644557314,0.162066323321777,0.0122109240812331,0.0734961802504684,-0.0576349005576498,-0.107848888842972,-0.0868031876487016,0.192791213999412,0.0311410868103405,-0.0177664663219565,0.101698351408921,0.16839791358612,-0.236062089182804,0.160659971046641,-0.0222725031522282,0.0395100848578941,0.110851661302224,0.0425128573171465,-0.0594649615310646,0.135184861190937,0.02294487777095,-0.0285507542010079,-0.0978924856899887,0.0484387690405848,0.153010676780915,-0.0266373037497405,0.0939093234235499,0.119260475947311,-0.0391389641186219,-0.0577791418166381,-0.000858686244915,0.0269295425505033,-0.175606220252752
progressive,0.11173903668928,0.281436101842805,-0.188181094722017,-0.0873537913736415,-0.282976437640179,-0.248296410456855,-0.124485281364458,-0.242308031587664,0.132012634107241,0.136791624658069,0.0744196012165558,0.207348810029043,0.134577136588634,0.198982512236584,0.370866826983905,-0.0681738187525783,-0.0566464958622368,-0.362002065087257,-0.213911920734212,0.074438668149503,0.0790160939806038,-0.236567522846787,-0.21851522311717,-0.267558098504835,0.19043644050491,-0.278795331629623,0.0556699965105857,0.201453041977024,0.0677420889137032,0.122592207307561,-0.204461531611329,0.194052348145961,-0.100744225997677,-0.0282953284935886,0.108395513804617,0.105020666672969,0.272239030543363,0.133471254477699,0.292499008723505,0.214271468612644,0.0393309968986497,-0.164331085452681,-0.0200311749847758,0.0326453130531055,-0.318171272013077,-0.253876212191464,0.0981470373455172,-0.0274700026817329,-0.15788646211654
progressive,0.363778637050471,0.200639360453604,-0.362913012691041,-0.0582750684830576,-0.236253619813011,-0.140725788718768,-0.0788027318638269,0.0231863667704473,-0.0895302908896205,-0.104926038425198,-0.0322445073887687,-0.0405297691147419,0.120352701116468,0.0977846374598998,0.0283491977713336,-0.0949095279803643,0.162180906770355,0.0699919124910569,-0.174794290293479,-0.303030356111899,0.029493058532009,-0.12941084173479,-0.124897229003476,0.303524998603002,-0.0464963941636703,0.065540130071131,-0.212510780240073,-0.0716613308985291,0.0221661666325476,0.337717160800488,0.0116550136966115,-0.146599668300615,0.11250025157021,0.124093434955434,-0.0211459664946479,0.0447033151334224,-0.383100609359177,0.38792337364743,-0.566922125115284,-0.127834168794399,-0.0617684810764716,-0.0095218679537303,-0.0584914745729151,0.0920653336565228,0.265344781320999,0.0884791755960269,0.199804651249868,0.447156811957,0.0371909322997975
stable,0.0605806773038074,0.0096142495497783,-0.539815595744259,0.0379466735626281,0.0528985803583585,0.058060110372415,-0.0262236714787398,0.186510135475917,0.469300983311148,-0.0186075631580162,-0.0732581036869989,-0.058601774878666,0.254328620983201,-0.478600794227923,0.257798081648644,0.431282601479388,-0.134828893980416,0.10055390123837,-0.177647428293263,-0.0015546560734873,-0.0471572391187435,0.451074414648322,-0.0543361018959797,0.361790623650365,-0.23158235149437,-0.389895349092081,0.0941929003415033,0.312354697107907,-0.353426092768556,0.0313262560665552,0.252598121296549,-0.493163150696748,-0.195718148463454,0.012381942935371,0.109571275168947,-0.036653466689252,-0.200848953114995,0.382565081182327,0.2081354964704,0.253101355464762,0.0329821167571892,-0.524700702717832,0.0315249309875582,-0.0014658361409237,-0.128543524745125,0.0992906634108933,0.364040712852045,-0.0281079870571224,-0.430316596081906
stable,-0.128376045995104,-0.12325040056648,0.0332440426222902,0.116292091694383,0.146164445279111,-0.104380687470104,-0.052592657860651,0.06046154678527,0.0531805389982832,0.109763038977365,-0.0909163325578473,-0.107409092671377,-0.136752898127214,0.10976122266077,-0.0389545419942227,-0.0438198487110219,-0.113338760912334,-0.0033044853235801,-0.0716633766601105,-0.110912767381446,0.0075698021254529,0.0359927350680678,0.137884463365354,-0.127472125770094,0.1565059465272,-0.169980593900157,0.0562495086034916,0.0623971348357438,-0.0605233015494703,-0.0110244362874808,0.19369866142512,0.105288845767167,-0.0787155285562375,0.028746842735234,-0.0801891667529385,-0.0647710606242666,0.111536369412096,0.0928773490406388,-0.0329673570611184,-0.0360865780920976,-0.095472865453645,0.137713124166642,0.0273240614031685,-0.127778477835637,-0.224786130811318,-0.0655841650195704,-0.0022867425920047,-0.135994888668599,0.0614599154731747
stable,-0.102782992700658,0.0391767290691765,-0.071251477685152,-0.0570874604258433,0.152968190908767,0.0719225309563206,0.0069581833236649,0.0827951916951357,-0.144324385677762,0.169528826993678,-0.152920258532255,0.142702673605771,-0.146369500408942,0.0642054183378817,0.369406837048897,0.303443898238907,-0.207754897262032,0.144236509654156,-0.0034671085677044,0.142518932829141,0.0584215782387618,0.215208381809655,0.182310794063556,-0.0500813447256663,0.161028818892209,-0.120422107257089,0.362912000031515,0.117002931065897,-0.131917888890561,0.239558029077772,-0.375006936371387,-0.032625970945864,-0.0850959457677138,0.211038265053107,0.209959786581586,-0.0952576095882669,-0.191170294988865,-0.0422204349776912,0.0947463309054718,0.12656544018005,0.158120921383811,-0.0833224478367682,-0.323759237150595,-0.0084041433484448,-0.225841380665909,0.0644610576792792,-0.100154700721914,-0.168514258357506,0.196155262146117
stable,-0.190681638389934,0.1473391634045,-0.0895059083927248,-0.198573347734625,0.115761503934602,0.0914803387971105,0.0051934012890023,0.20058505423069,-0.23461091120566,0.194521075832811,-0.0633092331247913,-0.125025213943973,0.0350864219059503,0.0625613063820824,-0.0212004765284557,0.303872294453295,0.0059617697594057,-0.14587577619248,-0.0329039668609077,0.116789602592184,-0.119490315557013,-0.060964446712762,0.0575675125517451,0.0241921834992911,0.0452940587529846,0.117578412790282,0.0060519538521761,0.222050070764605,0.0329448503162969,0.0697604018942975,-0.175417680074908,0.168138020106485,-0.113631956890651,0.168438633749053,-0.14503405799329,-0.118881873544456,-0.0538711672027307,-0.0613095511744299,0.0012192889342552,-0.0774092154157942,-0.107634113494137,-0.126832503163091,-0.198419433549631,0.0974156545559703,-0.174984796429611,0.0439424998159995,-0.10986226181285,-0.201431582248161,-0.0602670230620045
stable,-0.0397705067772879,0.0439493243077547,-0.0447024485344537,0.0057735266014785,0.0041634886147792,-0.0846081782465573,0.0072517632863283,-0.0355748548126285,0.180056317838208,0.0346152464418758,-0.0001667932016483,0.0572804625609476,0.0983941199535883,-0.120660464912372,0.19282931932199,0.007485209898154,-0.0887697507468755,0.109618672844059,-0.0004574951384381,-0.0283375992500759,-0.155436345616558,0.125094536262101,-0.114919147282547,-0.019934570525127,-0.0025364793285685,-0.0522813655541028,0.0342267314240318,0.133930333124588,0.0701362219407333,0.0415179119221283,-0.102544195767141,0.0756148950240901,-0.0330547993222967,0.131104155538233,-0.0584309524294292,-0.0479352986042588,0.0424462237566855,0.0123206159839063,0.0514551552472505,-0.0039013459078121,-0.0260506253973868,0.0006653023139054,-0.0272238805305354,-0.0529352624247883,-0.0905775134972357,0.0510253525249503,-0.0176470492111633,-0.0924980988919276,0.001047886501275
stable,-0.0454147486236871,0.0056914092558787,0.0497306255344665,0.0985281604327711,0.088356733124094,-0.0541506063767606,-0.134986717698332,-0.0888787315306948,-0.133218133861804,0.142504973502411,0.142626822422252,0.139445441765139,-0.0960950267834199,0.0192488760870334,0.0630207345415037,0.0012956798976306,0.0240438676826249,0.0633774088068638,0.114135173415622,-0.0091117557557872,-0.0510020539480511,0.0709175500965453,-0.0339943698866387,-0.067444855881074,0.0032674438504961,0.0809916757192328,-0.0044471898243945,0.0478742040057224,0.014984163892595,0.04539315888789,-0.0686556555845435,-0.0728405153315132,-0.0524725219806966,0.0508056760772393,0.0425646077486661,0.0584996072657493,-0.214841531165455,0.145614486956803,0.0070962208317166,-0.164784102095978,-0.114244009344024,-0.0089650638522892,0.0612908939294878,-0.0270631774463573,-0.0173569645816366,-0.0296237792618529,-0.0833059179467973,-0.0210159811745347,-0.0370198903962853
stable,0.116500219876891,0.0684004918748627,0.003528413088459,0.0204329996013413,0.181046461139253,0.0768466077949106,0.0341056851726419,-0.0888315907573138,0.0325629802619428,0.101831829138375,-0.0192215628400839,-0.0879648629433647,0.0176868681018508,-0.0885081970147031,0.242497653220132,-0.142813093365187,0.0333300560997893,0.0407295547394905,0.0052229039791072,-0.106098128453152,-0.103392726644166,0.0215276779164841,-0.0426209058009135,0.114850124348893,-0.145409475369254,-0.128394104098197,-0.0666302437598749,0.0655249757252008,-0.0715850106098234,0.144014755000723,-0.16635811285239,-0.062371954617564,-0.0566248595216558,0.0127405187212733,0.0801040326758755,0.0553246320350972,-0.0676996696669045,0.255249168957841,-0.0027195214350272,0.011792603057584,-0.0496103922228631,0.0511636868530936,-0.0506699072385364,0.0861105759003014,0.0282783525864386,-0.0832858360981359,0.0239094144515888,-0.152707692845232,-0.0097963051602927
stable,-0.11809054202683,-0.047511842527343,0.0981815263044246,-0.00380559510148,0.0324560999491822,-0.35139765944412,-0.0690876432559936,-0.349525487461566,-0.0286517140409902,0.12802028341096,0.0811642523597233,0.260557002686779,-0.10848147870269,-0.0076078704177511,0.151454691172005,0.181942774081557,-0.366008418892279,-0.118347286739881,0.105519372868288,0.416921689160904,-0.0866491311289807,0.0667409618418771,0.0320727636915382,-0.0327720511626831,0.109969138212311,0.135019654788166,0.350820995165049,0.239380785376497,0.0230584805604574,0.0878542571305152,-0.172736877784985,0.0806638771844624,0.0985404918209813,0.242674111237828,0.223093369507796,0.424602935625908,-0.104147026427683,-0.0842472335522653,0.0599418878365032,-0.0100345234788727,0.0620496546422337,0.0958746493348174,-0.0890258005366408,0.423730656565908,-0.501148674221928,-0.365670515324266,-0.122913310522217,-0.0622209313751527,-0.0977087207361312
stable,0.0320163360788872,0.056612873644394,0.0671340817819228,-0.0786022172905815,0.162059435773721,-0.224258973518847,-0.0958432994157204,-0.052251510617862,0.251008155713908,-0.0915992030179716,0.063221886433582,-0.256138511656703,-0.0450678467196381,-0.0077182810675028,0.261553042942362,0.165030059110742,-0.133556373240849,0.0072735499373896,-0.100830819511815,-0.181361307606965,-0.146758175229212,-0.0345410994599528,0.0466057275451082,0.0650100515748834,0.0707768552786402,-0.054157126150293,-0.0873528227167744,0.242473208527127,-0.003481771429485,0.164468533883594,-0.121004774937666,0.0121455885246377,-0.0940517740486558,0.208454414159243,-0.0193528790102591,0.0973038687968729,-0.100881852940594,0.023940295974658,0.0556896778677167,0.0555936226640638,-0.0935040047457256,-0.102025511029454,0.15807630815966,0.143413227992522,-0.145090190662473,-0.0227564201836945,0.0640515734276925,-0.0253486243458982,-0.145988237249453
stable,0.178727327723112,0.360070757382291,0.0319877918546355,0.424759823437763,0.362211204420892,-0.128188994867275,-0.420835670533662,0.363281427940192,0.24781620158015,0.411322572584328,-0.473752277876833,-0.401928388359361,-0.392177462961294,-0.153398704433011,0.349249608464924,-0.111303246007208,-0.164219853350378,0.14448017510551,0.378383470934759,-0.0158155253407678,0.352935933920291,0.219871476353982,0.4860003914866,0.299424757955287,0.406447109885295,-0.0690888738570381,0.083001779607939,-0.502886140346668,-0.0879961560313394,0.422381548950429,0.0455439564324365,0.241870515361817,0.447829085964897,-0.376005196447426,0.38872896495466,0.0550570543817704,-0.390393757095793,0.104644077442674,-0.299662585404021,0.371367561197126,-0.371724302370226,-0.171592504261112,0.368513631812325,-0.445926466375031,-0.0916824814867063,0.341044561483623,0.120935257680908,-0.271955687626585,-0.233665468380516
stable,-0.0773702785921862,0.159020032789524,0.11088491450253,0.0561563031284138,-0.0609044091759302,0.0195571879920187,0.0047945866281177,0.0228812469387014,0.138486415136964,-0.0523196304213239,-0.267847450419966,0.155582877096141,-0.0106956855484499,-0.218925919405518,0.223812342301793,0.164695973118056,-0.205161345648614,0.0631123267459369,-0.0422184733447862,-0.0159572377772265,-0.26795332535332,-0.0577150449224034,0.145488131909957,-0.119285368282854,0.112918428654907,-0.136737903886357,0.116356034305508,0.0412239554040884,0.119690622251088,0.218076445173986,-0.158839172485819,-0.101403101038467,-0.20399629392236,0.137141762987216,0.116222149535344,0.0121782945811835,0.127791607005089,-0.0735063159798352,0.004602117428193,0.166115430655268,-0.0468572397883711,-0.168562950443767,0.0225254207708453,0.16578959413598,0.157463428292319,0.0375419554906258,-0.050325465027645,-0.215215482195888,-0.175366303577282
