group,ARNT,ARNTL,BCL6,CLOCK,CTCFL,DUX4,E2F3,ELK1,ESR1,ETV6,ETV7,FOXD2,GTF2I,HES1,HNF1B,HOXA1,HOXA6,HOXB13,HSF1,IRF1,JUN,KLF1,KLF3,MEF2C,MEIS1,NANOG,NR2C2,PRDM1,PRDM14,RELA,SMAD3,SPIB,TEAD4,TFAP4,VEZF1,ZEB1,ZNF263
progressive,0.0839719728719703,-0.0120703807138105,-0.0293615063593818,-0.131078482525448,0.0933905100657206,-0.0258871535980865,0.0541335493895194,0.0040895067316307,0.0728830737737512,0.16116112443807,0.118330741260032,0.0221524547744395,0.0147867347625952,-0.0928421705715639,-0.0779264147515201,-0.0264861799362409,0.0576977561015379,0.173510282793867,0.162624131071639,0.0873357361554526,0.0697727447102573,0.0808409082813865,-0.0637133629050805,-0.0130656860141286,-0.155530276859419,-0.0068657634142308,0.0885038375148536,-0.0199798323249026,-0.125120474408267,0.0198738507419984,0.0113308135809353,0.121217587420445,-0.126804659997462,0.0969224615133769,0.0412913462784715,0.0843705557815884,-0.149834918752043
progressive,0.0278441754826086,-0.0962128726102716,0.143577361711003,0.110615866049746,-0.129039880896391,-0.140558951240946,0.12215760280584,-0.0629733356341263,0.049574464225867,-0.0398422626577049,0.0204496364912567,-0.11191465143098,0.12535961120937,-0.0799988328887624,0.0373021134711385,0.0300685060017196,0.133735605820398,-0.121387700360537,-0.139838914901029,-0.0996219009058657,0.121046193093336,0.117294146436439,-0.129011170108441,0.0799837219477358,0.0255050018116956,-0.0912625283299674,-0.107079150302478,-0.144829303175054,-0.0328904742384315,-0.135693983777441,-0.113568543926338,-0.132060558007603,-0.0478918609425585,0.156095265257413,-0.113424989986586,-0.108273670190628,0.120172780702
progressive,-0.0650946095496298,0.0202994374193241,0.219283664721597,-0.122946687315346,-0.051789000949735,0.274509288453293,0.250042945910841,-0.111317185967004,0.237087782397265,-0.0488867127187412,0.1443404177784,0.271659001751236,0.108741979816574,-0.0360852928559367,0.0236900878351228,-0.073361345360009,-0.0031464693233962,0.0888080603905071,-0.160618403626552,-0.0458774068484846,-0.183007699592889,0.146795794318669,0.0938107582033705,-0.217196820755972,0.0455435419597985,0.0674286491890449,0.065245338619014,0.129431805525604,0.0567736112742722,-0.160503095888473,-0.0007234995330444,0.180723400546371,-0.0170248483869512,-0.0409334933726812,-0.04143316023769,-0.0373830701433351,-0.353584019188312
progressive,-0.155668476795258,0.0052473595323211,-0.313827364913227,-0.237018268388284,0.0796890617592751,0.102399371378842,0.0905377964839516,0.0102896906901052,0.0857592685014054,0.377500976909489,0.0535807485457125,0.168242183577707,-0.0789290899176573,-0.0544213648813149,0.242156279454185,0.0945399503549171,-0.210099409667384,-0.189172846906291,-0.072571843451175,-0.394439054357919,0.0624680451539835,-0.190359277766946,-0.173212071376488,-0.0456857892702014,-0.333585265939458,0.141931575701268,0.0633209631920581,-0.1218059904567,0.160719009088023,0.175474217775548,0.325159966601811,-0.080835853800853,-0.0079537340762117,-0.329002198340638,0.21652773263704,-0.0548532913236732,-0.259317154402946
progressive,-0.181078610524212,-0.133766425959385,0.0340784415414412,0.156909943688076,-0.222457356315643,-0.180395177785915,-0.0839069011881792,0.0538047955786473,0.236498792575197,0.103508994727513,-0.449201699807875,0.0933196339019956,0.222550551689047,-0.102794496864748,0.142495725934905,0.0197574191616742,-0.0810489097371194,-0.179338963554002,-0.398565546924968,0.0508846738786514,0.208353789807152,0.158991307027435,-0.230254702557121,0.136469091788105,0.012084333418068,0.438857013360017,-0.103353669105173,-0.0189186608010371,0.187540156413565,-0.0416272667871752,-0.406238632668574,-0.0191050515478453,-0.0069896530053092,0.389028553713279,0.0394837731988803,0.366692729220758,0.0527175162222659
stable,-0.453014591971472,0.0465188023215676,0.121639196026891,-0.122499653447475,0.0744690880829532,0.418371211587425,0.0015324364013812,0.229056212023078,-0.459280800708999,0.207196933028147,-0.160798093084607,-0.0152889442919206,0.0686941561038255,-0.023497500402392,-0.0508376850103826,0.0884752884172462,0.371896221612616,-0.0708109942084471,0.0504681724364798,-0.0905256493463755,0.126994401930799,-0.0291276240406114,0.0461546003351506,0.0757600824175678,-0.353071326958363,-0.0144195252549539,-0.392634682152278,-0.115866777093627,-0.0537014667280789,0.111623238364767,0.148462451842287,-0.461407690997076,-0.0716526274930325,-0.11058601424644,0.053885488067655,0.0308287664265873,-0.330011807775674
stable,0.0942834460123912,0.146080774134916,0.0448026808950291,-0.0116557202344751,-0.115267387694879,0.0845026047272823,0.0090092611601267,-0.0326578882191283,0.0069782435555476,-0.002054104253988,0.041524376678963,-0.0191315418391254,-0.039325069551061,0.122509305088413,0.0943253665073705,-0.162621143349594,0.111740598225965,-0.035055862040628,-0.0799259802536674,-0.0002946585516664,0.0072194382875302,-0.0468002836123058,-0.0600070621610168,0.0052297336345249,0.0425705664232302,-0.0440869947633527,-0.0028821859156815,-0.0815870039242984,0.176673014775352,0.049639333946197,0.0529328267474005,0.116605198273786,0.0480348118122773,-0.0123179425464677,0.0399739259081327,-0.0094813223861985,-0.0276213533875516
stable,-0.0064784043735647,-0.0899840746095514,0.075928823536706,-0.063717672718712,-0.0111367619738632,-0.179976167046298,0.133897714156599,-0.0931591341787737,0.104119503954347,0.308614186562973,-0.0458218824194588,0.350330941458589,-0.0384935883632234,-0.262271145375839,0.0087795207785314,-0.0558441664132162,0.143254518493171,0.0417007192412258,0.130802832859327,-0.193398009770738,-0.0333140719952496,-0.0467840216828595,0.127242917584744,-0.0564455034528417,-0.0645354910926026,0.206459050271402,-0.0942094695413195,-0.155962774597255,0.0039527888071379,-0.0958932132522708,0.116523082625021,-0.0910504456264872,0.0438254434479023,-0.107960043180755,0.082639744898926,-0.177282177108776,0.103598345186671
stable,-0.0462882374712516,0.0081768961402873,0.169586651885594,-0.0646590779873182,-0.031567408792105,-0.24570787822909,0.131151616586299,0.0093351891090518,0.0239533536564519,-0.037078660946925,-0.0488934907909857,0.0538853832204994,0.114093669143274,-0.0188153158158636,-0.0944063121142219,0.0164854439318733,-0.174135276828625,0.0258955174664345,-0.0162221406292762,-0.0778339056236926,-0.102703989585976,-0.0723951222677526,-0.0801637775076829,-0.054457886731651,0.0054484458624573,0.0060112868670916,0.158118464462842,0.171629064200694,-0.029684427834541,-0.0549881167767893,0.120538560990331,-0.102036068822966,-0.186824563512504,-0.0709602400499297,0.145094613490801,-0.0209676391425981,-0.175095488413784
stable,-0.0598158903483209,0.130137497558,-0.021619217240304,-0.0546385923345908,0.0775165539911834,0.158211412423772,0.0676514849597891,0.0339595602762442,-0.13708456400292,0.139177429418685,-0.0274750693410903,-0.0123248963507648,-0.121692744353113,0.0282666546615079,-0.0185989090119547,0.0103537709819613,-0.0154411390363019,-0.132991238267276,0.0077427311569709,-0.0606192096491685,0.140953431526978,-0.113165165747299,0.0136000041694501,-0.0168307448359022,-0.0156574384646198,-0.0409375659273758,-0.0530099983554504,-0.0796392127166342,0.0439174469262747,0.0435844493957111,0.030123923751451,0.0646786168476316,0.0317400503763845,-0.037892598005779,-0.0342679439494213,-0.0602462890836261,0.0892822986729399
stable,0.100819250909363,-0.0337284579973338,0.0605774840574714,-0.135758617204344,0.0445253772250783,0.0313229729264072,-0.0115264929617609,0.0558944936792981,0.164064415238061,0.145718174637247,-0.197507220027367,0.0803202184601084,-0.0797584140218671,-0.0361505715294344,0.0614789842025563,0.157245261472621,0.0089971852424482,-0.169120655182233,-0.128774663511196,0.114259204653379,-0.0034349649796911,-0.0600501242888052,0.118853707863162,0.0681006749915529,-0.135319744604069,-0.0417392191679862,-0.0723973505842336,0.226190721679183,0.0053760408849678,0.0627522492296065,-0.126669678488631,-0.0110457522717437,-0.110376755906019,-0.0558024432692269,0.0432025237513124,-0.0377050357124119,-0.0256030792193023
stable,-0.0018910926001421,0.00165706271833,-0.0123026216329143,-0.0867473494314875,0.0602650854148026,0.143247873612587,-0.0199750583712022,0.0768757422276246,-0.179266069748714,0.163861903237283,0.0792753340806008,0.0053085026781623,-0.161537725566888,-0.111608891622173,-0.271940809987149,0.0877114760374117,0.0517044827327548,-0.0359713355118064,-0.0485545744110616,-0.0270974634082785,-0.139972684846281,-0.0728453186763464,0.149525284593033,-0.0246243700512656,-0.0087765987375907,0.202222584109868,-0.0719123414067054,-0.024432555717311,-0.0373977838457237,0.0421738787892556,-0.102660561675336,-0.0242904710254928,-0.0997706410156913,0.0919236040503421,-0.0182114321340086,-0.173904421931016,0.0115130952540513
stable,-0.0310984822409556,0.0204836295215481,-0.24029281347646,-0.20117224601962,-0.16230642972073,0.0722142023863866,-0.0049219051520543,0.0096221082438633,0.0716221602530345,0.148865641424065,0.0015124633743412,-0.126494066992896,-0.352844296521596,0.0079533001918566,-0.151185424928515,0.0052767544971971,0.1626204348481,-0.0499623632108366,-0.021768884495511,0.143761308348615,0.045519233227636,0.0485098946187452,0.180136633542031,0.0369166714040597,0.0175890858307887,-0.0183599071079295,0.143627232283455,0.0579274390096036,-0.0465751679318124,0.0904228178235596,-0.0431503681090301,0.0091612673796186,0.006755394790281,-0.328546376539681,0.0004053573004168,0.0255527574022528,-0.158163494786936
stable,0.0340098508949094,0.0136719121238297,-0.0630385409461025,-0.206281810124343,-0.0835006797403414,0.220082256059374,-0.0537559633428669,0.0461191417486382,-0.0517466447979823,0.159268692464327,-0.11782829771578,-0.0159932369822123,-0.142156069741471,0.178227403190992,-0.0139541104317696,0.0915296034502373,-0.0702225873920737,-0.115459776848597,-0.0837143302057121,0.154007843738671,-0.0229378416388547,-0.0818819042044505,0.155779306026437,-0.103916309589738,-0.146221532882525,0.0159641953172225,-0.146815208993226,0.0267415598374846,0.158910335759207,-0.0601060991227029,-0.0017455652616606,0.030469595298598,-0.107859237516453,-0.166699051339206,0.185722610333282,0.0558682357792894,-0.0322537154185117
stable,-0.241000029385957,0.462595483841236,0.393960783623466,0.386534341366045,0.416719235702656,0.29957309815819,0.416958798356122,-0.35287578855419,-0.287834528138397,0.311790793484914,0.1808698033662,-0.0077857862376179,0.239323090811701,-0.385096965445254,0.352995569880922,0.367848454395763,0.404621321702665,0.392283845049209,-0.0785765503365745,0.0868414618811227,0.420552238158099,-0.473495584573901,-0.396356410158117,0.354672508455178,-0.231776867227548,0.26986732912851,0.229261459366164,0.375274896653183,0.419713768870971,0.457325105465002,-0.362937419999727,-0.281366336494838,-0.433847965425416,-0.218241577306766,0.356708791009632,-0.15906960190087,-0.226506488851315
stable,0.133774913456073,0.0745272870013322,-0.0194451378825369,0.0417115084635782,0.0458891643025591,0.0797669354185397,-0.0515473103695243,-0.0316582784783955,-0.204531293063028,0.150918720968198,-0.217418770250886,0.143118265503663,-0.125771784202621,-0.160656552578855,-0.215217534070541,0.0846327783548276,-0.0781761156352284,0.0993121674911439,0.183812066854598,-0.114728344763782,-0.0063749379598987,0.0613674090108888,-0.0193488169948942,0.0508537005621459,-0.0971749192896411,0.234526335984034,-0.0918889518905741,0.144719230273733,0.209287235741869,-0.0096414881283888,0.0012188218724155,-0.110218276797426,-0.0952610867430787,0.0948974262489177,0.201474195071044,-0.150531449090601,-0.153500202097672
