group,AR,ARNT,ARNTL,ASCL1,ATF1,ATF3,BACH2,BATF,BCL11A,BCL6,CDX2,E2F2,E2F4,E2F8,ELK4,ESR1,ESR2,ETV1,ETV6,ETV7,FOSL1,FOXA2,FOXK1,GATA2,GTF2B,HEY1,HIF1A,HNF4A,HNF4G,HOXA1,HOXB13,HOXC6,HSF1,JUNB,JUND,KLF10,KLF4,KMT2A,LHX2,MAFF,MECOM,MYB,MYC,NANOG,NR2C2,ONECUT1,PBX1,POU2F1,POU2F2,PPARG,PRDM14,RARG,REST,RFX2,RUNX1,RUNX3,RXRG,SMAD3,SP4,SPDEF,SPIB,STAT3,STAT5B,TCF12,TFAP2A,TFAP4,TFDP1,USF1,VEZF1
progressive,0.154416002748216,-0.0460517309608662,0.0402900266777733,0.0474485077567675,-0.0321677696096071,-0.205905851367791,0.0944500469388465,0.135147466848758,0.0098053731072271,0.0722296560773832,-0.178126288858641,-0.230945403395649,0.0373055802571975,0.0142028920529898,0.019159121717113,-0.0622496858706683,0.0465638824526966,-0.331676289993398,0.251242898201421,0.211704803032108,0.206292292947991,0.190797382358792,-0.0586227221239779,0.140278293612368,-0.141733269441432,0.0659790799157248,-0.0502071419286726,-0.0217804061707544,0.0967337770001452,0.0039458944484212,0.0287270427690369,-0.233231461418274,0.0838438551353026,0.061344108914659,-0.0105759283062994,0.157742659483788,-0.0625779284177051,0.0574424457314413,-0.178009890792316,0.196563742564538,-0.0745157141000083,0.131487911643496,0.183224524163681,0.0234355866738975,0.16813700680662,-0.133173355643884,0.0256727575086661,0.107642603776134,0.0228047091544154,-0.174774024548478,-0.0065369154048181,-0.0415517817167374,-0.130994383842278,0.100323493365612,0.191472491143478,-0.180901218759832,-0.125688959979179,-0.117152325794896,0.0315438759741046,0.156334242881254,-0.0783126190235334,0.327790922539466,-0.200677250228468,-0.0649082177055338,0.0748974997575547,0.289100205293,-0.301147405157649,-0.112715231506583,0.0647010291474751
progressive,0.0250927294723742,-0.0764375456931702,-0.0712726509512258,0.0061771409369417,-0.0011715530133365,-0.0547291333185281,-0.0031274443810799,0.0185009334676023,0.0167348382614209,0.017917824778466,0.0385682569432766,0.0040291667068946,0.0105729419960906,0.0094143469536237,-0.0039338875093233,-0.0145784794619875,0.0019673248714519,-0.137648713380868,0.0516176958426401,0.0037494269828253,-0.0304687629161366,-0.0524287123723669,-0.0303719592514041,0.0862833168533967,-0.0391658480704437,0.0114998180300641,0.0345589083094768,0.0163422879674272,0.0594313522770662,0.0177341264855486,-0.0077976495292341,-0.0101072172783622,-0.123776824448069,-0.0136820927712369,0.0119914586895319,0.0048821060835527,-0.0570638547758149,0.0277392044641143,0.0026769643349628,0.11480914637266,-0.0509675105984136,-0.044813236668889,0.0297530255839811,-0.0095652692025766,-0.0392634139687567,0.0405424419169536,0.0076383427108949,-0.0230819572868298,-0.0052670340417407,-0.106959664959947,0.0267551609115981,0.000363585417932,0.0235728357127171,0.0016753894100935,0.0802151753184766,0.0048607635432968,0.0918369507214319,0.0046663939802513,-0.0448338169755644,0.0400332698851327,-0.0250462332239595,0.109723523923095,0.116966267405674,0.0742415507475471,0.068379212279381,0.0320237194205,0.0177790982668022,-0.0134694296022578,0.0041465506783024
progressive,-0.112105811857042,-0.0233908394171951,0.153452986859816,-0.132493932266967,0.0604992836443445,0.0656376912906679,0.0766076753452965,0.0746929200137321,-0.14985352015603,0.0935420994811184,-0.049104135836474,0.182954036787887,0.0321401020821228,0.0130001409763586,-0.0865481557402894,0.182257831141953,0.0363120214108088,-0.119182510685556,0.120086742882183,0.117904741762866,0.213937845305389,-0.0295124382428903,0.0428709315255528,-0.191723798419489,0.161603224165265,0.134479295150409,-0.0177847516423057,0.102284529157155,-0.0635399637010119,-0.146841690496904,-0.0735032207256428,-0.0887749508978937,-0.176849140823926,-0.150548966580976,0.0168311700814632,0.0765962870304775,0.130498699510681,0.177177124290713,-0.0396093181613972,-0.191933343412158,-0.0260610196317518,0.0426264623674387,-0.0194755367824301,0.17321702761766,-0.0627974455748145,-0.26774611438309,0.0694383515562552,-0.140195469968548,0.0246936626324863,0.112874143496829,-0.0147379978177348,0.155377612064223,0.172513229761847,0.057671944685286,-0.0357084407254029,-0.111764921633461,-0.0243451801990256,-0.109734764711731,-0.0892866658437599,0.167168314006806,0.0509080449038003,-0.0311774098694251,-0.139222148662019,0.208884470409714,0.0871889382541039,-0.232484854819579,-0.0652838943102916,-0.0499453526911026,0.175846969119856
progressive,0.464114721456476,-0.283062199866365,0.0580184497195096,-0.150081677520876,-0.152887121753429,-0.28289096913928,0.122082029028012,0.0154463814288424,-0.218290410270641,-0.202283761902778,-0.302704419031687,-0.236276485843601,0.0639594710264348,-0.164014379322291,-0.0944782659761669,0.228758772001682,-0.145577624475644,-0.0768593090820759,0.472861186995955,-0.204841264042513,-0.138629766493462,0.0090711189980307,0.339780665905849,-0.155288461470063,0.0532938514977929,-0.0920604881097332,0.0928851352913724,0.322479513241226,-0.305420823286156,0.167366392035698,-0.352961322353908,0.0405309980238194,-0.177369006189069,0.367596755059278,0.084337297395312,-0.102224744069472,-0.0097875483601524,-0.287289544056628,0.0015547750019276,-0.0738648261268214,-0.309131735603532,0.158096645394249,0.0343036789412088,0.0445679336455646,0.180321023924006,-0.314950840632773,0.142789988238708,-0.2667350075774,0.110645186304581,0.0874276695577338,0.216775360797397,0.0226298528914931,-0.0360447529742044,0.218741089544327,-0.244984595700213,0.220354767916372,0.35599827052948,0.240794237347,0.0496473219338005,0.0248544824977754,-0.133420242852642,0.103908284578167,0.17092251177579,0.0275845852104114,0.0393693687712779,-0.245528424489433,-0.148904979964351,0.1156327949231,0.100228878714574
progressive,0.288036004461529,-0.410222693969264,-0.19434393756441,-0.0546485040429231,-0.318278380485282,-0.346180015330727,0.338627223795383,0.252175849609834,-0.198775740862009,-0.220154510290565,0.0188507689559826,0.0856399172437355,0.109515477262488,-0.311661885421262,-0.30763581059457,0.342153940504035,0.0208482014281397,-0.2542981216115,-0.0222526461351252,-0.329076999787882,0.33719156920602,-0.109765156321508,-0.155206745063082,0.125089208568838,-0.412032867147156,-0.379886688298378,0.311006477891336,0.208575643928529,0.0561465783970409,0.070846432996822,0.26141397479356,0.0636057402852526,-0.101307278197218,-0.0822068301822155,-0.0688490005246649,0.029243659787675,0.0528071209826533,-0.0931302890143247,0.33522534661624,0.0610465299303013,0.076401792060009,0.381509602182006,-0.190286652855341,0.313222379540135,-0.14075656952232,0.0524638122765013,0.343090236975359,0.183420478732301,0.114945996796165,-0.312504552245453,0.359132116517371,0.0742483101759646,-0.0071782729468145,-0.223493967704953,0.346835422860653,-0.177490601080585,-0.203675692395269,-0.480476139200914,-0.238661970540396,0.269466124446943,0.183826207203208,-0.20660942133875,0.266657235032972,0.235603402067405,0.223462757822575,0.240909082071572,0.3219923564882,-0.0086139275361774,-0.0020910621192894
stable,-0.0720042607705616,-0.310091582987712,-0.0556009048014101,0.0696880022780376,-0.0011917917487482,-0.0447629706082318,-0.165128898653381,-0.0654415843592815,-0.155109853419471,0.0586748695152554,-0.0790445944159792,-0.165261533231958,-0.203988862731556,0.135461317043145,0.0827464139873145,-0.291828463730814,-0.0327036850062461,0.0625454574704024,0.0582916016501704,-0.0627748807410887,-0.121060628043001,-0.0235459007767866,0.0748421320956228,-0.0189239887996493,0.0910089148113788,0.0553020931079227,0.0619230730694818,-0.0161187002816988,0.0284839955463422,0.116349749166919,-0.122273773766954,0.0266506248122194,-0.0154178100303614,0.0090249577050379,0.179232743404945,-0.213007150318496,0.0147690330758165,-0.090848975936416,0.0888414143483732,-0.102485788734569,-0.0283234808338457,-0.0514681668090828,0.264729405439288,-0.0863936249658782,-0.287591835050129,-0.109738222538204,0.0437830390853945,-0.020176723354039,-0.101498899174867,-0.0081360085125125,-0.0790243921158414,-0.299997390955665,0.0364816111049415,-0.147287820322165,-0.129815853849999,0.156672964404482,0.0409789502289723,0.0751616259538595,0.234337708130525,-0.0214693826440929,-0.320520288640332,0.0353107894397092,-0.0349109182590715,0.062897630108672,-0.047605832525251,-0.0040149792167021,0.214691379131411,-0.0105641234459422,-0.000991592232893
stable,-0.0507659428251772,0.128893102658618,0.113089296213515,0.117170735711002,-0.092155838618953,0.0160715528153956,0.119968223648882,-0.239881051497013,0.066358014209636,0.0845912342720796,0.0135768952549499,-0.100665249123064,-0.0879432957263572,-0.0663493970850748,-0.021016551295687,0.0916418886897716,-0.22857476856392,0.0363027147582258,-0.0399354482696373,-0.0259320053489117,0.0161127919115096,-0.0449869297891483,-0.100879446219298,0.0885120259473915,-0.0691985877703211,0.0096234816080851,-0.267791917950498,-0.0758707042162209,0.0671858736764012,-0.130571595421346,0.0732043196734499,0.0231554447135377,0.0140686868638313,0.101273987422418,0.127052115547024,0.167567988706743,-0.0180048662615738,-0.14084936298718,0.173679376547272,-0.03784456454577,0.12148483757164,0.0696442162119108,0.0590710043754102,0.0771620418825952,0.0940725333249061,0.102613334782776,-0.0493607360128166,0.132229776390466,-0.0220469131896387,-0.133330306298701,0.0868409192914305,0.0559097506792717,-0.0815130742770662,0.0972547143235502,-0.079449888453574,0.120664364211641,0.0980597999611182,-0.0259615497759784,0.0011953182784075,0.118262648494676,0.119370564509678,-0.0846380129482685,0.0959793798885037,-0.186787869531435,0.0196402734014959,-0.181439712723462,0.0245366466789067,0.0771485006868563,0.0606251643408988
stable,-0.0417347402257181,0.0727705493747481,-0.166250536117469,0.305935974633471,0.169854642346936,-0.122215647196989,0.0818010627362222,0.3077906719965,-0.330605879296296,0.194168185944375,0.0541263863629874,0.0240138763379108,-0.167295321968258,-0.18263504601008,0.221680880015162,0.0071029239623432,0.0733536856635608,-0.0757510237397907,0.201805651504797,-0.157876051080909,0.117672043613324,-0.0260629524638775,0.0489672500300197,0.20370894355856,-0.015679886876963,-0.108746818748441,0.131319052594565,-0.14541961202266,0.187640299155722,-0.211411202039961,0.0456142163693469,-0.279419471722739,0.0866119371189267,-0.0164088072379788,-0.0076293664452991,0.0984042487371385,-0.0334736428008719,0.0453145491098181,0.173572136188117,-0.0521583013882446,-0.0722117104313026,-0.178569290218636,0.3185300986488,-0.108187979804996,0.0471935438182145,0.131124673831627,-0.0538105208732139,0.323608243830544,0.0991169708679096,-0.0280634338991099,-0.0321777843812882,-0.112083654178869,-0.0610025351019035,0.105571965620461,0.0029804743650425,0.0973999584619612,0.134259031383996,0.0564589315182381,0.0413540818149654,-0.0531868890087892,-0.208479322365653,-0.0629625209615239,-0.0813880078649798,0.0122782585255557,0.306478615346672,-0.0343402481189685,-0.120749707359835,-0.0624441775936904,-0.060322209431622
stable,-0.126923446530406,0.0195514374841321,0.0355850789221791,0.0164809841784882,-0.0458581160241906,0.230827635150099,-0.0335933676472993,0.0811567493223815,0.156296921623462,0.0064517305862538,-0.0490821529409942,0.0174280831139726,-0.0677242779336573,-0.0591735713282218,-0.0085763038739621,-0.137129443167229,-0.0299219879900545,0.0676730833966041,0.110153578892832,0.0578912700667936,0.024077278343146,-0.246629682253857,-0.0811786898382615,0.0770185242439134,-0.0040760602834749,-0.0040065819831884,0.202446358941836,-0.0214980488097031,0.04614334273063,0.131168936353176,-0.0669746436410924,0.0088627494979504,-0.0476377356455643,-0.0324049230371354,0.20634811401582,-0.140488779931958,-0.0715577736249039,-0.0402486574642171,0.0080168207190234,-0.155385171296895,0.0269380778303815,0.0941674752391911,-0.0942771778185909,-0.208679903286839,0.0723744483826576,0.0989151590921022,0.0118125299662546,-0.0719478272405475,-0.087408577430618,-0.0897891234035924,0.170415643592209,-0.036484640073257,-0.109481955323395,-0.0704314938097332,-0.0617747413775446,0.0672610892650806,0.0676352969525887,-0.0242844943264566,-0.0505850782787707,-0.102295217455163,-0.038762796972125,0.0535604560156015,-0.000138956600573,0.0220331536136641,0.132153821732676,0.0030168209334929,0.0423525091535944,0.0700585050397741,0.146762548556075
stable,0.157015485531873,-0.0733042191704175,-0.0809870496991284,0.0445812452075743,-0.124753355515536,0.0656917615256081,0.154677319719765,-0.125927554758159,0.123677203886438,-0.0201221331171723,-0.115025246187226,0.0446257108235754,0.222091984328964,-0.133969738162628,0.0393692331445654,-0.0322318040941276,0.0641263020718953,-0.0351837442459336,0.243932229778213,-0.127713156220798,0.081105376610328,0.238195142046756,-0.18468388950351,0.0735498963500388,-0.182391398623319,0.046938574025742,-0.191076659022381,-0.0538100465988844,0.167775699482636,-0.104027541195353,-0.0336349826542966,-0.0920246156040904,0.157934751676901,0.140503579034356,-0.135060727167777,0.0830060491336223,-0.119758880781018,0.251998925086063,0.176872731951215,0.182701774204465,-0.175904255950822,0.149870893610239,0.0375004214444517,0.096515596308052,0.147006628862368,0.175888767404663,-0.0158434338686804,-0.0177575949156571,0.0656303189746275,0.0374316299736718,0.221040344603247,0.11604488555331,-0.1377772228131,0.170582056602974,0.202589393058167,0.13011295063249,-0.216983322264652,0.102418918465856,-0.0972096971318852,0.0876081938775867,-0.146144107541108,-0.157486374544839,0.0967321103692289,-0.131585292760644,0.0908952075625224,0.0520485384302713,-0.167245926086974,0.0808190012989066,0.158540386390238
