group,ASCL1,ATF2,ATF3,CEBPD,CLOCK,CTCF,E2F3,E2F7,E2F8,EBF1,EHF,ELK1,ELK3,EPAS1,ESRRA,ETS2,FOS,FOSL1,FOSL2,FOXA1,FOXG1,FOXK1,FOXO3,FOXP1,GATA1,GATA3,GMEB1,GTF2B,HES1,HIF1A,HOXA1,IRF1,IRF2,IRF3,JUND,KLF1,KMT2A,LHX2,MAF,MAFF,MITF,MNT,MXI1,MYBL2,MYC,MYOD1,NFYA,NFYB,NKX2-1,NR2F2,NRF1,PAX5,PBX3,PGR,RFX2,RUNX1,RUNX2,SETDB1,SOX17,SPI1,SPIB,STAT1,STAT3,STAT4,STAT5B,TCF12,TFAP2A,TFAP2C,TFAP4,THAP1,YY1,ZBTB7A,ZBTB7B,ZNF143,ZNF384
progressive,-0.251642458219116,0.0908255731592876,0.140048974951587,-0.227730876359335,0.102027477741192,-0.078358420776363,0.25667599377471,-0.136511772238428,0.198319012919714,0.0437254081831661,0.403451602605137,0.0879015465956287,-0.118903549676676,-0.351823543599688,-0.268843421995006,0.207923913948071,0.371145456221049,-0.345527048213781,0.132038789506071,0.330831412362152,0.151584923256727,0.383525665717105,-0.334936031810669,0.0642896888984765,0.283754127093101,0.153589185596136,0.375565815627144,0.336212719465224,0.0776514378278727,0.313506898168079,-0.0844352709743898,-0.376478715939272,-0.230826500726026,0.250953779036282,0.524531012424255,-0.224378999273451,-0.473172933962242,0.3240361393621,0.378682031730199,-0.289071371016375,0.0836527849925655,-0.4320054770296,0.0139085739283903,-0.277043509009211,-0.132896778521229,-0.056588379498417,-0.0317250018244875,-0.150713206417326,-0.360936530926021,0.31950138142065,0.123722015985804,0.257600333940374,0.157602286216369,0.061894183568155,-0.343685231794575,-0.362943081236138,-0.107646733797801,0.14507564659506,0.0197978105284358,0.100876628475527,0.21384975807943,0.219755010474425,-0.076132225278366,-0.305723221822564,0.116363902191808,0.009941232722299,-0.308205670039755,0.17708206881652,-0.208205334345043,0.0403552273316249,0.362528958538155,0.0865219002592544,-0.36174647255633,-0.167813499482105,-0.111643818623085
progressive,0.383626454168202,-0.300188271850117,-0.36471326814864,-0.344379694565329,0.340508029363773,-0.0483931832796503,0.335643822296602,-0.386322859569791,0.369446640151707,-0.1828134289102,-0.376909502285216,-0.276951513309881,-0.362309361827145,-0.155720043681524,0.269913489171881,-0.363622224022118,-0.304154679684299,-0.340683979967223,0.240938785952471,0.161629427410214,-0.236686646369096,-0.346167021849092,0.374677035013237,0.407196315773944,-0.283897050592221,0.153304106549537,-0.312508573719895,0.0246278210034088,-0.301037947841136,0.415447947920355,0.355928520712288,-0.345647441220956,-0.329071992065179,-0.0198012102190262,0.33614009322941,0.346703896767311,0.363435746459488,0.374644702210039,0.328699788865573,0.116140181013144,-0.420336216608511,-0.286736321868406,0.342666055995831,-0.410407038324078,0.308328618999474,-0.245311233640769,-0.360625800283878,0.353522358613826,-0.322141493295954,-0.362689084283309,-0.297179817301384,0.395242953624181,0.307024027986715,0.389477939621398,0.346843754939284,0.161125637220848,-0.404708193779004,-0.369301518500143,0.397337818501154,-0.36866764517233,-0.324613072926468,-0.318219449075462,0.142411711500064,0.381227059400643,0.276810151286596,0.057750898065698,0.408759569212288,0.0038701613502441,0.382323367006754,-0.38156692979705,0.352175659764344,0.0388399678231025,-0.345763237771944,0.367024687614474,0.325252209733872
progressive,-0.194989725756658,0.174991839636738,-0.191940016175464,-0.0276465908250353,-0.185346719962337,0.172000012145204,0.219203232120931,0.147376069145159,-0.167809198510706,0.293641102855019,0.0838546101779191,0.0699200608787817,-0.261231642937933,0.323291015354662,-0.0964127684878609,-0.0054055858019149,0.260955011652284,0.050797171542818,-0.0164791060978417,-0.142966506314671,-0.191800197101739,0.0590021456810327,0.22889134084226,0.290017834385372,0.24810218088589,-0.137108387811776,-0.0503634317280905,0.141269884543719,0.120730763299702,-0.0774319533719726,0.0369332834959931,-0.0545331973299849,-0.0171616637265636,0.0629945064366953,-0.203138321236113,0.181878304875418,0.0768734287925229,0.17175420119301,-0.0828112291331329,-0.0957091628265353,0.0771605840944742,0.181422765312636,0.192399314315496,0.0822391736755808,-0.0624006512310893,-0.113027183366727,0.0260183751600446,0.0741898046355439,-0.0891496938086644,-0.0186455500251285,-0.194196665956767,-0.116564756275058,0.0113892407849831,-0.193846366557004,-0.241080406866186,0.0122732581543409,-0.211967970913389,0.122491280883916,0.117935885256103,0.105848300817945,-0.0092521137602516,-0.308221375725822,-0.203708121547315,0.060135732579835,-0.0789000536460847,0.340338418332805,0.238432865050813,0.233615120730903,-0.135680128456521,-0.195192688928194,-0.0552653681784156,0.146043277652071,0.0875943945423367,0.024917112025598,-0.0432296521063171
progressive,-0.120008156280177,-0.193874222954292,-0.228343417872918,0.182354039889914,-0.31437732851277,0.305571867247561,0.143420756990134,0.390859945228375,-0.278091956077071,-0.146904490891127,0.169644887760306,0.13446940158504,0.0393600573463598,-0.071319054960983,-0.277448385665616,0.255598352098726,0.0597743289571853,-0.185873224703402,-0.418965701354073,0.0982249340483741,0.0500226010276753,0.412764518660643,-0.280634877300301,0.129444916487131,0.280169924947957,-0.305796844192244,-0.116938925356054,0.0733329394900499,0.050298027347832,0.0340083330561855,-0.0372411835764411,-0.303402544102168,-0.0395114054727826,0.0453580790412584,0.158116523716121,-0.185897767642822,-0.340311034499806,-0.226362257263078,0.219107091671226,-0.0416111902898191,0.180405603199301,0.0113006601062331,-0.376755936041735,-0.186895847179232,-0.0755336230580349,-0.0540899114882078,-0.326740152497232,0.0276898896521937,-0.307647109125178,0.293472198113547,-0.0331288777269721,-0.0743023855971362,-0.0776906747337179,-0.377100900690248,0.236634840906944,-0.176560542690182,0.171608322913898,-0.0441854719356406,0.340711902510331,0.126094805256314,0.11614537031481,0.0155424981359738,0.126818821969201,-0.310788605370926,0.283843184881136,-0.135220688230616,0.0801504226622465,-0.143521655741083,-0.308016616713111,-0.341885873112584,0.0897071705730316,-0.246062056637457,0.215743345474064,-0.0692151796540431,0.33939067427156
progressive,-0.283932133469442,0.0619253025470462,0.229708982980486,-0.0149421749926952,-0.140148358849012,-0.035214239209589,-0.0804412760946953,-0.384553047956334,-0.0115224194789031,-0.199270078046913,-0.0508650121916285,0.0774528410961563,0.125760738804499,-0.106351315618111,0.0702128181615514,0.0204877244745203,-0.110294817471853,-0.288707467745458,0.0329652108086266,0.273580441103368,-0.252168458381877,0.24881032008455,-0.045196228276874,0.0237534369471506,-0.278941138935799,-0.0370627557035306,0.284794774499948,0.0972011589730999,-0.297149026401125,0.0645748428550293,0.552614005863864,0.243449622252119,0.133709359728448,0.0943667670157226,0.305159264541539,-0.266833355900481,-0.463084190340623,-0.0039743104619746,0.362185998379639,-0.0235069680812917,-0.0398355304444432,-0.120492466796765,0.040081999310302,-0.11377619020211,0.106258889793414,-0.315110445000591,0.106628593092202,0.0093350082944054,-0.124312734217578,0.125575887155105,0.0360152630236304,-0.379130732907438,0.418966263351881,0.123111198496516,-0.557851469263366,-0.159126461520146,0.271084943836547,0.249549726682126,0.0668854884724564,0.287382697591466,-0.418935454743649,-0.0384183344657545,0.355223252919126,-0.34980093787023,-0.160173954200046,-0.119136888034541,-0.276168364194887,0.209467727371824,0.122186940249545,-0.0444568216792973,-0.208697512166015,0.12434354282581,-0.330976878240257,-0.401343739442971,0.326602055871262
stable,0.621421703307232,0.632627895245094,-0.605663375235356,-0.609041816354075,-0.648418766914923,0.668280422314209,-0.606609501230421,-0.627877332906433,0.61742469766196,0.643786854094489,0.614950061691041,0.6261218679405,-0.570743622300705,-0.610823306751753,-0.642422573567233,0.600967886677846,0.604809542695153,-0.622445338800471,-0.669544615927006,-0.638494906095829,-0.413027285971732,0.615524463279878,-0.629699538226369,0.603675523474169,-0.614156356872456,-0.597842095349333,0.629289035454509,0.628208295157315,0.592726326770651,0.619688437892878,0.63067905801498,0.535112350121399,0.607320217512572,0.647328060436063,0.678491507544265,-0.501892516040645,-0.628766826428428,-0.182992320659134,0.621902914012525,-0.647511844383284,0.155742937892856,-0.524823897092435,-0.473457299355336,-0.570683683511441,0.638901913619142,-0.627401317840871,-0.610701823248218,0.543300347706273,-0.601964929942278,0.64340960341691,0.135667647234439,0.618616388483961,0.619602331972604,0.64580507673156,-0.635507980047406,-0.654603184120151,0.546895730400317,0.456591685990548,0.462171566896498,0.62322907743739,-0.0557319270062295,-0.555677825771919,0.627005882424232,-0.515868409053074,-0.517709507608397,0.612834963989527,-0.601584325715418,0.663628577130442,0.52137635396529,-0.524279016183889,0.620176639095264,0.630248575646699,0.603469539975368,0.443666209632518,-0.611608462381326
stable,0.383996175932173,-0.324628497284912,0.425670446731275,0.226160310358263,0.0096407241751089,0.31002892614983,-0.144800145443521,-0.419266882041134,0.498139157151811,0.0647516560234361,0.428596166437659,-0.425213869968497,-0.207471504693505,-0.103925942269791,-0.542702863411248,0.531684547361161,0.088973809210603,0.307595462714838,-0.223295064395293,0.0531860525954497,0.321737852349709,0.200252149204705,-0.245454458194598,-0.10323835580717,-0.252464574531185,0.255314097320867,-0.504305060030333,0.647511117597454,0.480269770710317,0.0027999343200824,-0.113370126778803,-0.103030930867259,0.364285364003713,0.0126632018709561,0.094265261759355,-0.556008296437264,0.0685270318247913,0.391808174106433,0.250556627926463,-0.504446568589923,-0.450525155274555,-0.462639860292744,-0.34630954377381,-0.604057709267103,-0.372792205489804,-0.395043519379098,0.250476197847722,-0.281573006186228,-0.226267348884106,0.573837165470671,-0.29167695923589,0.458953985631642,-0.53476568458812,0.184273171982343,-0.417686703125718,0.467357417016494,0.531662172076098,-0.0887040963149752,0.188238435338019,0.407813155038464,-0.238483649791231,-0.197090581899005,-0.0235617799090827,0.232357054845927,-0.503783776362102,0.0778750630817751,-0.480371971336687,0.396800886362718,0.342820813516239,-0.291621323391949,-0.209011770938268,0.319142319282366,0.537691404294505,0.630536137821058,-0.642269253518302
stable,-0.23140319094496,0.417467741812572,0.103882786677488,-0.440643126826621,0.314166730618586,0.535958671794995,-0.338673026670237,-0.494357739960973,-0.328288732766074,0.0458168117076241,-0.338131098822591,0.525303413967009,-0.433637912443076,0.329356649407024,-0.0828830825811951,0.35854105790821,0.248999906939121,-0.200824115188801,-0.0634055581746143,0.163383276538181,0.6005596590453,0.543306575846905,-0.294139308837187,-0.438156634349185,-0.335827905470094,-0.602854882870625,0.130293799723073,0.421213419583068,0.34132687921827,0.473055193832171,-0.387095873762866,0.384880345209254,0.418049517296074,-0.490612062190476,-0.130293799723073,0.0752243669696058,-0.360708769298795,-0.477143561271032,-0.186773838785855,-0.546462508606728,-0.375006101044052,-0.530109038851284,-0.283842679731908,0.0450278285176685,-0.308763391196466,-0.273028031360496,-0.20037782166721,-0.264962869863172,-0.393877941385616,0.0502000516518219,0.201644976487442,0.415156578932904,-0.387637801610513,0.145523566147368,0.011890534539533,-0.414917493117765,0.274103917528618,0.619415560332522,0.612968212850965,-0.0777666461372406,-0.0278694365179269,-0.0734551319375842,0.176333758191493,-0.640112422396307,-0.405258426186188,0.092725448637712,-0.211766275994954,0.253167969649695,0.670261143685217,-0.273028031360496,0.351368483454068,0.474561434467541,-0.418161090676472,-0.237005768546362,0.112394241696403
stable,-0.472560958367322,-0.534053674044447,0.550632822064023,0.464548784270074,-0.515489495481894,0.549441563565152,0.0475302534126317,0.152375411698383,-0.508978403162457,-0.234193975512503,0.142582354179939,0.0350724755222163,0.616945811546058,-0.131207756900393,-0.321410429399633,-0.114646621862151,0.611783291095807,-0.318818961818419,-0.241121768133459,0.586521886073369,0.470336955605316,0.197736902158433,0.198492246509028,-0.396286790207728,-0.471702339590414,-0.420863701939485,0.0897274634850538,-0.160160622230826,0.537094265293583,-0.0367548879787878,-0.324677984213574,0.331105015953452,0.414263745578802,0.133804027943296,0.306696225380811,-0.587249610519252,-0.276101777018163,-0.606918585270275,0.14838013243856,-0.496695951623691,0.465964604602906,-0.502293185356795,-0.656379830281884,-0.515702048661632,-0.279328502407747,-0.186807825950541,0.31794953525271,-0.483694181696996,-0.204374085347205,-0.0765395594179108,0.389063584692898,-0.254259235852868,-0.0118729564297799,-0.109617397473771,0.520829744014637,-0.536394160752412,0.281233074967434,0.0624786261887924,-0.319310115776119,0.550489919078775,0.607713558179804,-0.62146346726456,0.558094999797881,-0.464600421483231,0.521519040767008,-0.260585394897278,0.131817796534896,0.378970310818892,0.447377609597329,-0.630531202067965,-0.0642366931669655,-0.195463663914115,-0.0377227855091208,-0.329924565243381,0.511620307091406
stable,0.010034072037811,0.371360081246597,-0.263721526565304,-0.426213789370058,-0.40045323334438,0.368763144213593,-0.339716121798416,-0.404816955454251,0.137959157464057,0.333732892284108,0.28378046293748,0.115155915221066,-0.493895241455762,-0.340286042175507,-0.358083849194279,0.44378199637768,0.438874290441511,-0.243699557754977,-0.173513929411074,-0.0228066153620747,0.171436589465046,0.447785706399391,-0.327229518690539,0.197967219461018,-0.466337861360296,-0.384299867461651,0.391413684444006,0.44519350996618,0.377339572980299,0.331311311860771,0.289480532779511,0.2534914945418,0.264114494938566,0.0219973402781044,0.40213400388461,-0.400303813285506,-0.354042670201125,-0.428027387869885,0.185832697053186,-0.40562039595386,0.505655484393363,-0.415648086415026,-0.305854746796848,0.0636287862545882,-0.0800186351347059,-0.460345469725233,-0.478174181808043,0.392238457642686,-0.420938641367206,0.324384520656805,-0.240515652418702,0.510513687527843,-0.311870340021284,-0.17499431844465,-0.49400409292025,-0.426882213940934,0.382768061153392,0.0194565155368862,-0.0817584808415923,0.337043882161,0.445467188438871,-0.0853988968214393,0.284827998743762,-0.432721903563419,-0.369721246781463,0.268522979250333,-0.340565737563321,-0.243840089189239,-0.36549746353088,-0.288569881792265,0.253673916468467,0.401924414674511,0.522550799726457,-0.305378088604155,-0.0063458398158165
