group,AR,ARNT,ATF1,BATF,DUX4,E2F3,EHF,ESR1,ETV5,ETV6,FOXG1,FOXP1,FOXP3,GMEB2,GTF2I,HEY1,HOXA6,HOXB13,IRF1,IRF2,JUNB,MECOM,MEF2C,MEIS1,NR2C2,ONECUT1,PAX6,RBPJ,RFX2,SMAD3,SPIB,TCF12,TFAP4,TFDP1,ZBTB7B,ZEB1,ZNF263,ZNF76
progressive,0.0587771678624915,-0.0749951413202293,-0.0232338341464303,-0.0090866823529759,-0.019316125825038,-0.0085580110473784,-0.0111967503587229,-0.15317385351565,-0.120033781062152,0.0979288563848793,-0.188444771449788,0.14228183945535,0.017206057819291,0.142685845911593,0.0285043869441549,-0.0062978835007414,0.143971740746605,0.126213925538503,0.0112475397417934,0.0228806170732582,0.012004763271208,0.007664579627002,0.156357424390842,-0.0992586147779978,0.126520970445247,0.125740660832618,-0.0135607652798223,-0.283418609183293,0.114373073458113,-0.0995148703016716,0.0114853263988961,-0.042291395839473,0.192771103444065,-0.168004353372235,0.175239531851459,0.067741493974434,-0.0712459614062982,-0.0912454352944664
progressive,0.0827191199688003,-0.0103891109221005,-0.0479081160432201,-0.0477410861062359,0.0294592438179566,0.0457216110310248,0.0445161234767726,-0.137303142950396,-0.0414551676180132,0.0311665769747313,0.0387645496285852,-0.0188721155044994,0.0026596305350554,-0.0823057019799752,-0.0399821298479584,-0.0395452823204614,-0.0090672314660584,0.0465643186316462,-0.0637321241456511,0.0796279324472383,-0.0894396186098098,-0.205411300286718,-0.107741111478911,0.0781987305882472,-0.0158096480625998,-0.025758888290923,0.0593371961657287,-0.0035628014612819,-0.0680696119662487,0.0673969574688917,0.0957557687608351,-0.0623724551111059,-0.0126277655526302,0.0974215333812563,0.0451207567328239,0.0851255603278842,-0.0736957244138055,0.0716014259731581
progressive,-0.115568808536431,-0.0313334860512936,0.178532105117268,0.105037602460812,0.217600941861607,0.190740975223692,0.115227997686128,0.172616925646857,-0.0629376603664338,-0.0350771273604829,-0.168266309261354,0.12854374904973,-0.142332262367181,0.0396139833035629,0.0895744411377797,0.0191502521592731,0.0203679723434304,0.102810267832948,-0.0113131106149198,0.115234029736576,-0.130568255981285,-0.158068373972978,-0.189948514596107,-0.0520799695603258,0.0563906236116119,-0.227743080683341,-0.135399928390004,-0.164851414701572,-0.117385963733842,0.0764441753254487,0.107815361692041,0.231412829374544,-0.0295992715475402,0.0166650473747639,0.103567290164151,-0.13622028725091,-0.26860871445483,0.0014024517291222
progressive,0.387834782511053,-0.230896294652109,-0.0830311949632045,0.0086337807383883,0.201334742734284,0.0714307466814072,0.316072282395201,0.0971259375854565,0.144596714001412,0.528535100208328,0.152566987870911,0.142684012101589,-0.119170475470143,-0.0128359909080214,-0.0888867113431773,-0.139665465420283,-0.212274414628134,-0.267789187899021,-0.357359884718152,-0.273893178044709,0.277717216603885,-0.37802143400575,0.0286768760926389,-0.286098427855144,0.107927720191739,-0.371023211351579,-0.0156347338735016,0.0804631776373176,0.332294069671218,0.167768940515116,-0.0533003532269799,0.0059333350868178,-0.369663431842497,-0.0456536413490999,0.0561769148993051,-0.007446021528648,-0.119479019816581,0.143055357509692
progressive,0.0579698657432127,-0.333922520824091,-0.118446703790323,-0.0746830144358634,0.0826991357532644,-0.094522140939547,-0.16146758653622,0.0309812256321174,0.318385482594997,0.0819872794200589,-0.152646758059544,-0.0857941632889405,0.432777700313584,-0.362768177456592,0.306810079611568,-0.191056049777283,-0.248468810564074,-0.0672239980748841,0.0405758109927132,0.333767769447307,-0.396627778696888,0.0101826405923743,0.364810895630138,-0.10634514612583,0.004518740202087,0.154844227609873,-0.0570104072071531,0.0102445411430878,-0.416993059881636,-0.433365755545363,-0.0969672126927311,-0.0177964083301374,0.197122303747209,0.109409223386149,-0.121232228572431,0.505263245199117,-0.103838173821932,-0.0535130260918392
stable,-0.0201891550273924,-0.489989164410803,0.0088245043157664,0.0041286170504281,0.423082881187032,-0.0552423389029053,0.0458198651547678,-0.400286241077801,-0.0759926338061173,0.19655387828442,0.123710955676596,0.394067130875501,-4.26747635912944e-05,-0.0074864271237396,0.0142535611275262,-0.0292185267216021,0.369728021415885,-0.0750937550162182,-0.0558121277842635,0.364630193003046,0.011117488745659,-0.116659402452215,0.0482707176967431,-0.363832868745212,-0.436151481033768,-0.0685005990853802,0.313618073204643,0.17729976629536,-0.216262538284339,0.138784794192039,-0.440588468397052,0.034614698303512,-0.0688221329945769,0.218621673349999,0.0220794379576495,0.007825211522005,-0.373163577495026,0.0157139599693124
stable,-0.0643373280169293,0.0690343230247497,0.217378292350396,-0.324642880171854,-0.0176644018552498,0.195241489391418,-0.17784367867436,0.151773743443706,0.0194794127549932,-0.0102570636091472,-0.093218034654363,-0.0177094423671817,0.131381955994308,0.21980865402802,-0.0691335338821132,-0.0129126278464311,0.236657457423962,0.0650932782307058,-0.0384073835666036,-0.141003583191875,0.0670683655444776,0.261114455403,-0.111850198860583,-0.138516007890985,0.0785981279434851,0.173190506867339,0.0315155765854517,-0.171973195734043,0.0310389992767665,0.104633978462407,0.19710580139206,-0.0118377421157313,-0.204906331134217,0.238269177364445,-0.0042106792100688,-0.0582233828499531,0.182190088075792,0.169799686705544
stable,-0.104710100134221,-0.135185667373961,-0.0571627574088552,-0.0556377751134772,0.0519537389367481,-0.0483178600956625,0.0680061841512539,0.0069025514422375,-0.0707350998377199,0.254704148218564,-0.114349593485532,-0.0438312016582081,-0.0034352232759042,-0.0009872253806921,0.0821885194982698,0.0864664961479356,0.0595947028588528,-0.0194475373773738,-0.0807116945385352,0.0145756202547713,-0.16922487745132,0.0317437104116852,0.0763775343306187,0.0569299969532449,0.0074162296891016,0.0156752127519649,0.125473938019185,0.0487031187808106,-0.0081466159463617,0.217269845978336,-0.142072166370984,-0.0092542346661626,-0.0762812196593316,0.0633830799294762,0.0812895825662574,-0.0547067332910358,0.144287403810585,-0.0221363219508035
stable,0.046299947106056,0.0409074817498395,-0.0404755521711612,0.0872788121756211,-0.151734320227467,0.0914819588320034,0.02015792355843,0.0826497853744355,-0.0597611473648095,0.0456756455301512,-0.0777279659736976,0.230778643012374,0.0167847592297041,0.0971829453158472,-0.0507644293058403,0.0692563387750825,-0.0038268718693544,0.0007174628575805,-0.136988220213653,0.0243804284032125,0.0297208686281035,0.0587194348515265,-0.0229455026880514,0.0265666938056543,0.1365018457301,-0.159048085782398,-0.0648801783098738,0.0080905128644872,-0.0163467802171507,-0.0281528553676915,-0.0100432701193522,-0.0235601251697561,-0.153797177178857,0.0240525490871849,-0.0357957101254252,-0.109387073215366,-0.124423546055182,0.0935665937453444
stable,0.0982856840508615,-0.115504152925621,-0.0636828380316948,-0.0656235608040704,0.228152241355427,0.0555075634374202,-0.10352166457188,-0.0901704559470959,0.0795393808866301,0.218582400791212,-0.038082099435975,-0.06587724345434,0.184196328111635,-0.138316494095106,0.0459378605945138,-0.0375209310109125,0.12542229067905,-0.0620402359851337,-0.0883807675430495,-0.0706731584875766,-0.0304867692718227,-0.166907116391406,0.0575486391365944,-0.164445026652126,0.140417432656377,0.122077912330372,0.0920402981526933,0.004680458669605,0.0344860583495529,0.0636855465507621,-0.0090110134013969,-0.158900779935566,-0.0028318255455176,-0.127730958880653,-0.0374343502149645,-0.168166577757701,0.021850725086387,0.137888593989575
stable,0.0459092841155013,-0.0242470049225138,0.173747802772365,0.140770769994723,-0.0178043686511028,0.190591782132501,-0.0424063905437137,0.206233044872836,0.0158532619862975,0.208289705159404,-0.0041379993072377,-0.0901930424558593,0.15044037375061,0.0867641850863784,0.0721487251490879,-0.0112083079604537,-0.0062645331180708,-0.105317835784922,-0.050545020782825,-0.159665165624366,0.038169676300067,0.315167355873246,0.0927834175341561,-0.0703126867987112,-0.188166427505129,0.0830338308930462,0.0577744032040493,0.252642147687444,-0.333588692876904,-0.175190170713689,0.0163715154024444,-0.152804774878092,0.0082941359973699,0.0161274040687344,0.0965363691225699,0.0136856960633426,0.022908703932223,-0.0696457663096594
stable,0.0518672268298921,0.0361934435324344,0.0438433371756766,-0.0600595917446953,0.210078026613893,0.0805442494396792,0.04595343193096,-0.0449912025727933,-0.0687340928134844,0.249405627540542,-0.0467236240074543,-0.183132608258845,0.0722313504863795,-0.200976276642546,-0.0574352184251604,-0.0137512313342757,0.0263985887905697,-0.0336648164604283,0.0362296718423102,0.102381884692204,0.0706116998809558,0.0522390436944066,0.0494730258550567,-0.0705314800519452,-0.0666314888741528,0.0494320306623025,0.0731783258193354,0.132547264333279,-0.0490337916469764,-4.18123726761746e-05,0.0414948982764738,0.142871106877991,0.0223233125195062,-0.140236927399392,0.07262455022552,-0.153527133061001,0.0361939883190491,-0.0124773840325159
stable,-0.0773989177493032,0.0208336256081532,-0.381105741993505,0.185147851235945,0.0571219194758941,0.0428622034347174,0.146298519692501,0.0742313135804556,-0.361609854415859,0.185601542529112,-0.0299168674976155,0.193678826084113,0.0383769737788219,0.0020425491102501,-0.372511327635316,0.359403777743151,0.135883191595941,-0.0036236577475806,0.132986411324577,0.0582914936825535,0.110183577845877,0.0053081770913442,0.0360761407542765,0.0337015139026063,0.155296895921091,-0.0898636720771752,0.283286907694086,-0.0774153875159554,-0.0458160428373316,-0.0510653614864575,0.0226250549318274,0.36186282870699,-0.41659517490759,0.0408761284036849,-0.285526376487519,-0.0004787712595442,-0.159604137294479,-0.0113379772293297
stable,0.0512604230457848,-0.0026630311314183,-0.196195660383504,0.222390674615621,0.278532978690248,-0.0706043852920597,0.0943196402746945,-0.0200518208915362,-0.084212691600349,0.267751519893461,-0.22258989579108,0.143926161125859,0.0937933135884392,-0.0384026034945362,-0.131413030851985,-0.160229449877549,-0.175682759915579,0.0238121370548606,0.0157804682737635,0.0109658379024046,-0.0607854993124656,0.0923953909642438,-0.0522998160965731,-0.060563369151765,0.0220799383284004,-0.013607752696448,0.383002617550565,0.182319115956875,-0.116511698182191,0.0447446225735466,-0.0807567037749224,0.1383615976093,-0.0931845778252375,0.111624834646778,0.296877302488433,-0.0141068733150742,-0.168872016144276,-0.0126258825522166
stable,0.193274430155167,0.160623489912369,-0.055016236306545,0.461897183947558,0.32005097468764,0.45005673309028,0.415850986169254,-0.207028489231803,-0.0107640462338892,0.276755588724663,-0.481272467168559,0.0913747924743486,0.217314133410853,-0.221500151390698,0.107640462338892,0.239201027419761,-0.0161460693508338,0.431757854492668,-0.0027508118153272,0.0587238522315513,-0.276755588724663,0.108716866962281,0.0887435811727312,-0.106683658229213,0.100942833571139,-0.0283453217492416,0.242908643344767,-0.356050729314314,-0.454601552611255,-0.152969057034937,-0.204516878443895,-0.0862319703848237,0.0997468284340402,-0.451133137713669,-0.470747621962089,-0.20989890156084,0.0965176145638734,-0.350907907224789
stable,0.0857552126413181,0.142963776207397,-0.0171259404827829,0.0957136210258975,0.147868897322275,-0.0301046502673688,0.0778035236926516,-0.233535810517381,-0.170026394339594,0.222181061363023,-0.122295319710697,0.164214607380263,-0.090708849935433,0.0564536518171473,-0.150361478086168,-0.0190641054291503,-0.0573317720956773,0.0403169900775097,-0.114085208769181,-0.0511882924300166,-0.142821025812116,0.155210094776483,0.0100428942334466,-0.0714666337143199,-0.0960123001646811,0.123736340496703,0.215863352199739,0.265282473946787,0.0489534792546941,0.0406512778352869,-0.0694042222177755,0.0798966244932717,0.109512547593235,-0.122590478605778,-0.194311810978261,-0.165518812540821,-0.098631722530199,0.0970873509995849
