group,ARID3A,ARNT,ARNTL,ATF1,BACH2,BCL6,DUX4,E2F8,EPAS1,ESR1,ESRRA,ETS2,ETV5,ETV6,FOSL1,FOXH1,FOXK1,FOXP1,GLI2,GTF2I,HEY1,HIF1A,HOXA6,HOXB13,HSF1,IRF2,IRF4,JUNB,KLF5,LHX2,MEIS1,MYC,MYOD1,NFE2,NKX2-1,NR2C2,NRF1,PGR,RARG,REST,RUNX1,SMAD3,SP4,SPIB,STAT2,TCF12,TFAP4,TFDP1,THAP1,ZBTB33,ZBTB7A,ZEB1,ZFP42
progressive,-0.0573036598367505,-0.200112696306441,0.0511217993095427,0.07476943039891,0.0620442374253989,0.167879531546326,0.144911099285832,0.119969536868237,0.140978653185098,-0.200524820341588,0.0851024620734384,-0.0777602076148664,0.076682698964314,0.102354112326834,0.184449680601936,0.186685280814941,0.140974048447275,0.154152808096339,0.0394418818218238,-0.165577162634889,0.147091442644963,0.0476475246221846,0.172861857870675,0.146347777486569,0.152879598088315,-0.151850439184903,-0.222022038867673,-0.0475876630304872,-0.157442893270783,0.0847317806786971,-0.0108326457283101,0.0398401916435024,-0.176729837641889,0.0323045381963697,-0.0800625765263032,-0.0400681261657346,-0.127245022628378,0.174858011716891,0.119255802505692,-0.107147644400446,0.0390021293597394,-0.0466045515053037,0.15683046314034,0.165337716268099,0.161950931599376,-0.07914393133064,0.0871377561911485,-0.135457572535473,0.153218046318296,0.115965717331249,0.102701770032461,0.124634136282808,0.245623622578812
progressive,0.0561268205766025,0.0414264718161599,0.0335800974610943,-0.0811941640966427,0.113393203072619,-0.0885930151283887,0.093941409381957,-0.107016939061275,0.133628351248283,-0.0932289945131312,-0.0802960987429322,0.0900540693508959,-0.0637211328912149,0.0705381281349686,0.043757668351968,-0.0319386754910772,0.0695464828620479,-0.0697577923570386,-0.18548068261193,-0.0932433333717198,-0.0803164750156635,-0.0762887651057871,-0.0541495674449038,0.10179910388854,0.0675164023566015,0.123532285448334,0.199427109281317,-0.112889833668481,0.0622902657394207,-0.0869364996230151,0.078487893207226,-0.109157957051591,-0.0301070749755685,-0.099235466908242,0.0663730670533482,0.0669307731847701,-0.0303772492584495,-0.0830589703899357,0.106355842212661,-0.103679003717189,-0.0223452244184992,0.108827408627284,0.000304134737433,0.117801270073479,-0.02373911240867,0.0278513461165427,-0.0727048051353912,0.121512770417637,0.0348985177744827,0.0630253209112812,0.197601546179951,0.119170253730312,-0.108323284546378
progressive,-0.053569972055548,-0.0614705307169954,0.104794912601373,0.143297530402698,0.0622554690560971,0.132578568980047,0.22090708574293,0.0285445122375724,0.206347721305479,0.190378779198673,-0.100184622797599,0.0328868844490938,-0.0779151018078018,0.0566540346764864,0.171049578526105,-0.0781687204274348,0.009800064287423,0.104948438412665,-0.105704778806526,0.0607051593930582,0.128412299905006,-0.0382354527865777,0.0064142180864465,-0.0172039217946929,-0.114683781034543,0.108906243518451,-0.0424258043418205,-0.168111515941395,0.0901128780303907,-0.034483853917525,-0.118721359356001,0.0128893949509057,-0.0045237433905467,-0.100679818796763,-0.178384198902793,-0.0296267186916743,-0.0224847581566071,-0.0887431869688709,0.15002632588679,0.109515831298578,-0.0522484459544334,-0.0436562685646692,-0.108962686831426,0.0855898872173502,0.0740634101304073,0.199809327930488,-0.153154790580602,-0.0891428056247319,-0.162734349658671,-0.0287529762068257,-0.0845422993285395,-0.0347359673821454,0.118184019016482
progressive,-0.080310865657774,-0.180182709167936,0.031499891261038,-0.114774665553481,0.164848475273602,-0.247754638174354,0.1417010451028,-0.168564624192795,0.0312637069248806,0.200792181645578,-0.201674118530882,0.226988164548399,0.186741261485278,0.397398576154401,-0.0069831380314744,-0.326178759597622,0.328925597079406,0.0715406449902879,-0.0180810713761187,-0.152153225898298,-0.0913173287681839,0.0659008906974197,-0.325907079349672,-0.336846646318627,-0.135339085527694,-0.147758558972918,-0.115779472902682,0.421736484597626,0.307890173660255,-0.0996069893990955,-0.199324562215698,0.131199716121744,0.0292595531359843,-0.0467781508329305,-0.259023224941077,0.160655861999964,-0.0889923465457791,-0.309725039254449,0.0597382543193013,-0.0049107228737465,-0.198177771219327,0.256834765456335,0.180489885327678,0.0081804424407809,0.089115217009676,0.0446688745360335,-0.323866064421607,-0.119081957926756,-0.296070035033372,-0.0562146024602132,-0.190068320602131,0.129482260081941,0.216425400335395
progressive,0.306272154633589,-0.121604874497194,-0.116651519120526,-0.241909493208012,0.308036787486527,-0.237730099608949,-0.151355965228304,-0.314321357120674,0.0305869694509235,0.241537991554762,0.374504624947187,-0.179218589222061,0.434316391120451,-0.0800276478042886,0.147207530100345,-0.23899939692422,-0.0613906481995762,0.0083278287270226,0.311256468481361,0.286613525482439,-0.137641362529156,0.246893807055784,-0.0261289496119225,-0.0378622101604043,-0.361161523901289,0.253828504583119,0.135660020378488,-0.0843308752877688,0.15377072597443,0.32815979370424,0.0393172583023004,-0.0858787988429774,0.113338962712379,-0.138260531951239,-0.212282236361318,-0.046561540540677,0.306581739344631,-0.179094755337644,0.266366685380309,-0.090089150913145,0.20509987106515,-0.387569099753149,-0.291876465570148,0.201601563830378,-0.357044047244434,0.110119281717545,0.281319626923625,0.311349343894673,-0.133709636698926,0.291566880859106,0.353483823067454,0.369767978868249,-0.349954557361578
stable,0.048133311503298,-0.42036398833411,-0.0109644548221434,0.0481059120986867,-0.186116144280247,0.134950268570719,0.361782354737749,0.136391297118781,-0.0376916733480379,-0.419449900584766,-0.0937416588428882,0.167361299227598,-0.0883078544280284,0.134566392483275,-0.113468187279142,0.202719235398437,0.0611746696372697,0.335958273680116,-0.182065535760118,0.0638607593654653,-0.0052289725336735,0.059434949655892,0.327579649519121,-0.1122200922549,0.0143292249583331,0.288786690759439,0.118774617645229,-0.0164903648480063,-0.0207079296017706,0.143043758789261,-0.323005134044382,0.289661907381133,-0.330907729103115,0.0500151955234809,-0.0711446872449896,-0.367273849594498,-0.161467725218749,0.123089976467701,-0.328384376669091,0.00792487485141,-0.147077491551533,0.134878925830338,0.274139575823037,-0.426989998676263,0.0129164490835376,0.0347074136284835,-0.0630100979195302,0.208286386742659,0.0553403029923652,-0.0553011948456448,0.0661594651239657,0.0463924064265653,-0.0058090530081182
stable,0.175808672785041,0.0717162596291357,0.152107545048473,0.051182773644136,0.0508444464234986,-0.0213383038796935,0.0285743760151558,0.0629519446083529,0.21029557512997,0.092879629506058,0.0006529654617327,-0.0449300978645298,0.0156869637346133,-0.0123729362376703,-0.0077888149914406,0.0041504306976927,0.0078920746458542,0.0556356943882872,0.013915756956555,-0.1554689505045,-0.0155284297946019,-0.311474243802218,0.102055768325031,0.0893183862482543,-0.0109145454715119,-0.0641904530515836,-0.152268508627412,0.0212180367527883,0.0658584001752283,0.188544840042354,-0.135056946465869,0.1048152307368,-0.112487423059727,0.123505228185652,0.0540448883005867,0.0708786416089223,-0.0736132002216857,-0.0100064679224045,-0.0997816262890058,-0.136164254407021,-0.0256369425519563,0.057436056833474,-0.11358197539651,0.112220162777715,0.0968387261382198,-0.0266361315608403,-0.143177407170897,0.104685245054186,-0.0599015329350304,-0.0612736715192669,0.18218404533048,-0.117686850364315,0.0150819836416963
stable,0.117337168479502,-0.053650375757779,0.076758965495192,0.158075569659565,0.0070567305229327,0.0365732480904776,-0.0587046288337955,-0.120861528786074,-0.014265649331831,-0.0277623473240463,0.0790978591531901,-0.12770199174474,0.197211988882096,0.323848662625076,0.0092594557145405,-0.173614794647635,-0.0641353476698322,0.108606366810947,-0.0061676305365019,0.159917848910728,0.0582400540661109,0.0331850562502954,0.191060378165169,-0.0527212262224099,0.0608592945666773,0.134991009651515,-0.0672431926674462,0.0734508727528864,0.108366069517317,0.227489447879469,-0.108534277622858,0.112170776666458,-0.0712641673808539,0.0671791133891449,0.0372300606930661,-0.0704872061314504,-0.0370057832190115,0.017349464600082,0.0340260967780002,-0.050854917241884,0.0300051220645924,-0.118466565759563,0.0148263430169676,-0.0214265086820034,-0.221401916440843,-0.0723695349315517,-0.165540805581669,-0.0063358386420428,-0.0228122230752694,0.102398686725507,0.0159957898459666,-0.118835021609795,-0.27310588412022
stable,-0.0087278461543621,0.0139930076623189,-0.0466075906601985,-0.0702556048156977,-0.0417234209169576,0.048717513407834,-0.159596967971436,0.0621595298154847,-0.116342345974766,-0.0183515052238632,-0.0503005583036314,0.0127885431909544,0.0800637314168492,0.0633615829465662,0.00560395481772,0.0185070366721175,0.0819855696224098,0.145455662881712,0.0865285347156045,0.0960750308960493,0.15763895966163,0.0775933132969034,-0.143507299933038,-0.0662732763383033,0.0192557578299928,0.0075462894156862,0.021395822331166,-0.0823303912828806,-0.0344327335712706,0.0293725359873698,0.0872567594810742,0.0636075396554334,-0.0623572597186917,0.115397100583825,0.13254896401689,0.109287969976814,-0.0206712145761208,0.11399249486897,0.0304323200417536,-0.0692862460219268,-0.0259399930945022,-0.0046647377774868,0.029013246285201,-0.0420658312371453,0.0122833674016634,-0.0472236881025081,-0.112208103059541,0.0034445995942827,-0.0438538400569987,0.0328496886754732,-0.0565435182963496,-0.0622608061073712,-0.0058028903910685
stable,-0.0134293892111564,-0.0537604003820947,-0.0799489703902783,-0.057796847506228,0.0726085358498994,-0.0304707266506236,0.0900998677518241,-0.0449751865503915,0.0398009597137866,-0.0675792721363342,0.0736917083613016,-0.0595342536512286,0.0143902562395267,0.172071822097221,0.0003141859414412,-0.122283649306066,-0.0692618879882251,-0.108670344140261,0.109521493263381,0.0291860613486875,-0.0701445289423059,-0.0758131042881714,0.137395929007174,-0.224816015881714,0.0736128414648705,-0.0621884474158571,0.091763670896557,0.0520055547202396,0.13188083056423,0.0781505945958022,-0.0583601759417346,0.0905976492368435,0.110239030969971,0.124439786947615,0.0646405075678101,0.0672396821742783,0.0479799100264938,0.0466199481229158,0.0766966607024546,-0.0531540910900885,0.0442223120799915,-0.0338407187474574,-0.0028534436776665,0.0229573616780237,-0.0071603177455695,-0.0963486617739292,-0.0509129529687534,-0.0793569422774286,0.037251403050285,0.08838850644958,-0.028527433506118,-0.0802645752950331,-0.0197965522374233
stable,-0.045022837317323,0.049338521733193,-0.0047322299053764,-0.0081034872349171,-0.0347235051498402,-0.136664032593885,0.0514957701485557,-0.0532931802650717,-0.0147741529927438,0.0869080746823267,0.0114679159498758,0.0434855083474981,0.150930492937266,0.0516914248011464,0.0682205317414828,-0.0284037708022749,0.0599371253571423,0.001188772729853,0.0399708501117338,-0.0413306351024249,0.065326980536401,0.0143549354366617,0.0248920815293724,-0.104286898793702,-0.0454272100590962,0.0102642984057139,-0.214205623239897,-0.122206074145919,-0.0053773855352392,0.0945979853905992,0.0009898522181143,-0.0256657932511499,-0.0147613864524381,-0.105305549951575,0.001701809512367,-0.062407896250708,0.0076192493921623,-0.0377052345519166,-0.0159118595613743,0.0501202496546973,-0.0584137505127678,0.0079633521878415,-0.120911012545615,0.0063134995255555,-0.0064286952845922,0.0014446973285376,-0.041069366370589,0.0542717504243113,-0.0455320144481167,0.0310016133063243,0.120028636783097,0.0239509203021911,-0.0479487502175981
stable,-0.0587336329057257,0.0447670769177965,0.0919333477232995,0.0150610087054108,-0.0373436903724108,0.113093129885359,0.141148467770968,-0.0862819646512247,0.105426788719814,-0.0460675987080634,0.080050893216539,0.0380329465048977,-0.0969644819415546,0.265082545858627,0.196917782092683,0.235814612616714,0.0576812378787928,-0.178823719742655,0.162580059667739,-0.0928829804319015,-0.0409741265536553,-0.0545750936845822,0.0452174617010506,0.0488330619979268,-0.0603507443018703,0.156909349113276,-0.0289449465115826,0.0984365011107579,-0.0499329590766444,0.0200650572265165,-0.167769352579902,0.0982317931282815,-0.0751410321448174,-0.0113540792487995,0.247884080931934,-0.0870002120072936,-0.0571770900283324,0.0638989706284501,-0.0028065682171956,0.126947940358918,-0.0557936778382462,0.0617832918521121,-0.0183601555054402,0.0262302518902457,0.0332689943143028,-0.0137641618589782,0.0920497209447206,-0.0396037808305357,-0.0659253618805165,0.0771780399012942,0.0423075867294005,-0.144472522523652,-0.074164177630035
stable,-0.0906672860270007,0.0537953616937287,-0.0058946156974957,-0.304379333607431,-0.0390486716834054,-0.323749860275164,0.0204388301347512,0.242224047301845,-0.107141853514929,0.0071265321173884,-0.0964690081655126,0.0845412570854481,-0.338614548127754,0.144787130771481,-0.39668463281058,-0.14007225115605,0.0719354039542173,0.174212137695885,-0.148433156145798,-0.334578817034271,0.364128552260391,-0.0097441080382527,0.122682131888809,-0.0249377291962876,0.0467403971623379,0.0373418337762568,-0.201333003221816,0.0750352597042562,0.0570482885804496,-0.0096867504239246,0.0566186297083799,0.305298465418366,-0.0362607633656993,-0.322319004251898,-0.0879449969350585,0.149444212153307,-0.038578707163011,0.0505871466480983,0.0972161222108724,0.39133571307164,-0.276275909125703,-0.0003205835701536,0.0637731852117585,0.0526955869948807,-0.0187416638207234,0.409770937200987,-0.422035728981186,0.0181848642563981,-0.309002553397853,-0.0978765884754937,0.0383406736143235,-0.0034392317323385,0.0316848771010634
stable,-0.0175741184506549,0.0455121320847356,-0.0829086095484943,-0.200214139500148,0.0147269661968974,-0.0468429446437008,0.22492960571582,-0.0024882261740508,-0.108195679292261,-0.0136565019839542,0.0366598673849119,0.149425033729739,-0.105291911270451,0.24303910096938,-0.0441412254595481,0.0128462545748209,0.109437385156806,0.163243437868243,-0.116255191697149,-0.144622953737886,-0.213727234164563,-0.019617153162359,-0.0555265196108353,-0.0157017202963778,0.0255387363037951,0.0706014412669572,0.154275915882251,0.0360503533913149,-0.017747438469207,0.0246696895258907,-0.0922448443547671,0.220689631904354,-0.015130590320247,-0.157921424129175,-0.0778068500892263,-0.0284111183538173,-0.166878396429764,-0.036860390332909,0.0566863799110645,0.106704674627502,-0.14754516397782,0.0061809054582043,0.0615390510376592,-0.0674236971259612,0.119697283067412,0.0873063024721683,-0.195088176273869,0.0363881537917718,0.0028096890317753,-0.0365038846299034,0.202431967503179,0.03597016525887,0.0190997450256156
stable,-0.105789024751597,-0.103398312327832,0.399846652874679,0.0582138475186752,-0.192213278870698,0.18659510467485,-0.0040642111204003,0.171653152026319,-0.395423834890714,-0.22747628712123,0.105071811024467,0.452561861818695,-0.29417716374427,0.0271345860097316,0.174043864450084,-0.0533128870499571,-0.090847072103066,0.0989754943438666,0.235843780604407,0.0891735734064306,-0.208111516488734,0.216837616835476,0.166513120315225,0.128859399640928,0.124077974793398,0.418733281022421,-0.452800933061071,-0.123360761066269,-0.10829927279655,0.0309597258877554,-0.0029883905297061,0.0260587654190373,-0.12324122544508,-0.241342419179066,0.34115466287125,0.396977797966161,0.388012626377042,0.108179737175361,-0.216359474350723,0.0622780586390755,-0.309597258877554,-0.109853235871997,0.336731844887285,-0.194006313188521,0.0127903114671422,-0.0262978366614138,-0.380720953484559,-0.0698088027739349,0.193289099461392,-0.371636246274253,0.129935220231622,0.0010758205906942,-0.0817623648927594
