group,AHR,AR,ARNT,ATF1,BACH2,CTCF,DUX4,E2F6,E2F7,E2F8,EGR1,EGR2,EHF,ELK4,ESR1,ETV5,ETV6,FOS,FOSL1,FOXK1,FOXP1,GATA4,GLI2,GTF2B,HNF4G,HOXA6,HOXB13,HSF1,IRF4,JUN,KLF3,LHX2,MAF,MECOM,MXI1,MYB,MYC,NANOG,NR2C2,NRF1,OTX2,PAX5,PBX3,RELA,REST,RFX2,SMAD3,SP4,SPI1,SPIB,STAT2,TCF12,TEAD4,TFAP4,TFDP1,THAP1,TP73,ZBTB7A,ZEB1,ZFP42,ZNF263
progressive,0.0912387367253729,0.121212975203144,0.0957822538974305,0.0033780969081387,-0.0801452332986459,0.12878704844917,0.247279937390205,0.0156578730488349,0.0699113142017675,0.0532942284506216,-0.174345017931153,0.172051248425626,0.0437994128610795,0.151585727170764,0.0412924849772619,-0.153040764796492,0.105636195015616,-0.160848848870859,0.16757028860372,-0.101905923395517,0.11115746040114,0.195753533316065,0.0780808407436722,-0.113006377638928,-0.0848602039488943,-0.055618118161776,0.090993141202559,0.104051408811797,-0.0428911728144469,0.0227199027991825,0.0865816895474863,-0.22969437118117,-0.0094901817117531,0.0688779594548335,0.185382914824412,0.0974295974513994,0.112241787803752,0.0276202285609886,0.160336805375181,0.0271962287433004,0.0185100248279287,-0.142897206316498,-0.0482595202329362,-0.0116148146779831,-0.0254863278391808,0.120497041084753,-0.0494434760080108,0.0899505187000471,-0.155510621657998,-0.105024523147475,0.0553887412112234,-0.0025764360506517,-0.220229675797256,0.204650578670833,-0.160999449899,-0.0851845753941202,-0.0312068499696297,0.0940816207488888,0.0346104332056076,0.0754742844873924,-0.120242177806361
progressive,-0.0489478982009635,-0.0185071912060214,-0.097956488154191,0.030286701673572,-0.0371023854528258,0.0017441292306883,-0.0181840076252153,0.0679011737861258,-0.0539511745282318,0.052690303374946,0.018866789838186,-0.0049668612759099,-0.0054926035798973,0.0132960456272487,0.0195912976308382,0.0334381209098832,-0.0134743276495244,0.0998523467655395,-0.10100624870546,-0.0628804485800815,0.0470717644091008,-0.0079491022527851,-0.0464109829563258,-0.0263402204826015,-0.0458875165930483,0.0068445123615792,-0.0371979749626417,0.0183660828820075,0.0045359498348351,0.0103540129362484,-0.072720098915892,0.0291252132646185,0.0359484835129054,-0.145554753514182,0.0171150741384646,0.0198454443434439,-0.0004991896623718,-0.0546938898465632,-0.0243829114720856,-0.117663858761234,0.0308761703174366,0.0166265055327389,0.0063688407532096,-0.0074537058249297,-0.0230325199842103,0.0239656556752702,-0.000804924364402,-0.127388953414646,-0.0436942683956059,0.0320406933140033,0.0869765915227194,0.0562938761656245,-0.0505782303961567,0.0545588506977757,-0.0022546985966097,-0.0245308476182293,0.0493810855827482,-0.0480875926126204,0.0113592200831219,-0.000565191942959,-0.0085522265409091
progressive,-0.0355194648464735,-0.125784547664965,-0.0092061778453751,0.147054253347084,-0.0303852938315988,0.0318498272485753,0.250260829138373,0.0328032837978749,0.050281055792637,0.0324922591753005,-0.0352635489555688,0.0217528507268949,0.120451834233253,0.0046268687178601,0.194186562293222,-0.0838641658893453,0.0482593957459036,0.0977659096386345,0.0453054167455794,-0.035469640513731,0.122869824199529,0.242760002318229,-0.182558619910908,0.0994010536495474,0.0076163286824099,0.0665826715690233,-0.0134042553359967,-0.12353565846436,-0.122454621426674,-0.166160375125567,0.0196330518429414,0.105115753632285,0.0584658348167909,-0.154467510127862,0.0895056392012344,-0.0025206582882908,0.147994121441999,0.161502554928276,0.0044622974369833,-0.0505090398606406,0.163573284393619,-0.0498756669035049,-0.0471202303200183,-0.130241560703021,0.0196519246962529,-0.133446926109455,-0.0089238399598342,-0.116843344680084,0.143985527398626,0.0404452795607886,0.0377502361078989,0.209460739935327,0.0612167419154828,-0.0935421650675091,0.0181889011075414,-0.116560251880411,0.195186823518734,-0.091783970053005,-0.0511575111004255,0.143197397044335,-0.308934265341591
progressive,-0.0330875355947975,0.312274218647741,-0.181071771090944,-0.17973119787766,0.170198080812994,0.156391544648024,0.190569321927502,0.0728820410515634,0.185395803669708,-0.123428490851603,0.186078401663003,0.0743183694943671,0.200551120639063,-0.131083437485822,0.180178511592705,0.0803933548415019,0.364961481793483,-0.0237801272854291,-0.180055397726179,0.31685815827806,-0.065168273347782,-0.319308124221928,-0.0215285114598529,0.119761065560978,-0.097038349595822,-0.20077135766696,-0.199359651997461,-0.0261466493864296,0.0630425072524325,-0.0310725719793213,-0.0401241770326856,-0.125302557486499,0.0174233479771348,-0.347386293380966,-0.186245289348738,0.0859745167906822,0.0591124390465513,0.191963244482947,0.140799857418427,-0.0394908245860017,-0.150073067431538,0.0045812037666188,0.0444317944292466,0.195701802229788,-0.0427191437526844,0.249527184674971,0.10284658823215,0.149148345500742,-0.0502537123840778,-0.089429912644513,0.089127599705599,0.0732650619696444,-0.0460623691947914,-0.243880361996977,-0.0266295293295817,-0.21296920597599,0.217245360939994,-0.121771925380903,-0.0294611482596806,0.103235080877633,-0.162135490487389
progressive,0.27630174043013,0.318050544251741,-0.312228749833664,-0.343423605485607,0.34196037373347,0.0573150990571119,-0.0640397385988481,-0.0267428952145894,-0.0375147715175556,-0.347751035561076,-0.120669920665598,0.0294514305855665,-0.292148228979869,-0.330814906344852,0.15121099191765,0.347034985980243,-0.0529876689816429,0.11450566775234,0.268611990583792,-0.0996242895072016,0.0200493882633243,0.353728492931508,0.305535242882399,-0.375396775899324,-0.0895995953755395,-0.277297983325202,0.0364251308510706,-0.328044105792932,0.154168588012395,0.117556661618498,-0.426174030957526,0.319015654556342,-0.125059615922009,0.0759323881587703,0.100309206497564,0.330316784897315,-0.173782120009125,0.384892215992979,0.0258089175004594,0.360204071749476,0.166061237572317,0.0372345782033166,0.151740245955657,-0.127083234302624,0.0190842779587233,-0.318299604975509,-0.479037169577285,-0.253574949386299,-0.213974294307187,0.132282376911281,-0.303605022273197,0.0812871937197824,0.0353354901845856,0.27599041452542,0.338099932515066,-0.063105760884718,0.123378456036575,0.43999690112665,0.329725265678366,-0.368298545271936,-0.0069114350845621
stable,0.0287540607364864,-0.0101982668683183,-0.395289495710695,0.0267211565036862,-0.13635269239605,0.261964800112669,0.344348660598479,-0.0306941762151233,-0.0849129268068437,0.0880041192378464,-0.0740489101735728,0.0940964360036038,0.0346454783940788,0.0802718662501043,-0.328829980118892,-0.0533467558644534,0.137912440805795,0.0399764882519647,-0.0737522152682857,0.0403605783264251,0.33419506979698,0.0592343073239558,-0.124093169175604,0.0618012242016003,-0.0596812589155113,0.343936838905619,-0.0982802828380547,0.0174124493119827,0.182399493496246,0.177089580669914,0.0449478939566276,0.167997619225461,0.0653424229979581,-0.112007243022489,0.071428296100232,0.0135304045827652,0.26655202028119,-0.0028796493453796,-0.370527690214416,-0.187820475988699,-0.128802246180225,0.0651197108956302,0.0366220602349487,0.0595017909547841,-0.0078088609869354,-0.149212812784004,0.223509636943751,0.193368374786357,0.049174125777548,-0.382199694517683,-0.0226026054592021,0.0251569691257638,0.0007997302345698,-0.0750407093107932,0.261230461129747,0.0543149759664081,-0.120792199700081,0.0510806387443893,0.0139486222082681,-0.0234803756181839,-0.314633062077725
stable,-0.158090161361116,0.0473794207872687,0.135813119139051,0.0252810583727879,0.128299419790075,-0.116005273302344,0.116962094524529,-0.109169703462017,-0.218591876003693,0.0670592025980619,0.19882366903215,0.181112414248261,-0.0447961864359775,0.167412612618951,0.092392706238605,-0.103539764951365,0.0894515024434498,-0.0936532221508144,-0.0297218309285251,-0.0708956349172246,0.0551986443123529,-0.08319405020582,-0.0163610940535394,0.0059696130936709,0.0184832979115407,0.0506816431697622,-0.0372648020548522,-0.0428807145055229,-0.154875144481983,-0.103137278012779,-0.15472695610914,0.170852046457781,0.0974487959474236,0.0835831209131203,-0.229578549769713,0.272816014061711,0.0838185147893239,-0.0012623453982938,-0.0482100074696244,0.104409990498885,-0.136657122052693,0.0164800106490308,-0.052993503751855,-0.0181350857267939,-0.166549705015769,-0.0301029738627926,0.193181533947601,-0.124485551132621,0.0707614726043624,0.0098853231431612,0.203263831759192,-0.0370080641743296,-0.176187437708831,-0.227862491822468,0.254165013259092,-0.104341079856369,-0.0317946386622454,0.0043682029410526,-0.067246420007374,-0.0897899573690793,-0.009527963527992
stable,-0.0971110428574684,-0.0623275160884811,-0.0655174121677807,-0.0925230563051256,0.0038889413158211,-0.0431238595909344,-0.0440559199062965,-0.106833396147021,-0.0755531305633605,-0.0439032548546423,-0.118339520040112,-0.0705071488560553,-0.0376279177313854,-0.16374532040314,-0.109428702025142,0.0173475708695411,0.168783267107726,0.0190429564431739,0.057345814402925,-0.0837488333363721,0.021710577345762,0.065420992135157,0.147426229881584,-0.0653567121134079,0.179453750718079,0.0895661753046666,-0.0065003171993787,0.146895919702154,-0.152030286439364,-0.0502991170186788,0.152383826558985,0.184009597259547,-0.219411819237869,0.120211675673555,0.314273061334119,0.134489875504576,-0.0829533680672268,0.124116686994813,-0.181366081365115,0.0201437518156274,-0.294972984803948,-0.105587970725632,-0.0238157480580454,0.0323408859425211,0.0469404858822878,-0.173933703850374,0.203494478852246,0.0696393685624424,0.150792896020694,-0.0359003921468781,-0.176159399603437,-0.0586715898515004,-0.164315805596163,-0.120629495814924,0.114129178615545,-0.0163431955297113,0.0619016609443932,-0.0262182138709184,-0.0157325353230947,-0.123626551828976,0.230138547867252
stable,0.0608380989418107,-0.0026922732458402,-0.0183947750418488,-0.0641027834363161,0.0002534617605318,-0.101364087705884,-0.302043952526559,-0.168957124476222,-0.0600461825321109,0.043157625225097,-0.0919047492745533,0.0606476994374878,-0.116667599457802,0.0435529770620988,-0.0465169031039157,0.113675780494969,0.0024667044063238,-0.0990198696048887,0.184938555482385,0.10225302297129,0.0896526990864789,-0.0863055485646235,0.188617995585033,0.116046678781283,0.128110973488319,-0.049056371652019,-0.0205122115676312,-0.0176574317384835,0.118946329831195,-0.0500423257731308,-0.0033883835355304,0.0535313663714561,-0.127368779242168,-0.0213538501408803,0.0373740886893259,-0.070367776043528,-0.0035399754975709,-0.0729836469404998,0.155891110084022,-0.183873773541012,-0.0290862529406448,-0.0662299218476691,0.187025673615759,0.0174015445065591,-0.0182516722296825,-0.0544882148358561,0.033512738232229,-0.167743176044201,0.0081265419010699,-0.0931878236412646,0.0291250604829272,-0.0276685649116416,-0.0100608553367074,-0.0116446881561071,-0.140685829923507,0.0653337101680853,-0.222980861540385,0.0985408390048405,-0.0636868150924768,0.138045704312608,-0.153124859960706
stable,0.0320956647871084,-0.0806328178490693,0.106038589221514,-0.0833918168954632,-0.0174532594157183,0.0255821059968587,0.0713500824329022,0.0270598813331921,-0.0371848229680281,0.0936121330424854,0.0631033877703108,-0.160542889394782,0.0474608164618554,-0.155047549080843,0.0542322686698952,-0.0326166555434405,-0.0256998159211215,0.118526202982476,-0.0434055345718979,0.0447780801832937,0.0656118617822801,-0.109673873259642,0.0177161725446761,0.0843758184415206,0.0140129151700021,-0.0096430954151327,-0.0211283327240195,-0.0892898393603231,0.0839381364696139,-0.0082292408044944,0.124731855452842,-0.0143875053593422,-0.0582494191759366,0.0412289141257493,-0.090426412494441,5.84865429631154e-05,0.200960314250017,-0.118660629926499,-0.0758592106857742,-0.0264367924148528,-0.109150856197884,0.0377018532183012,-0.0058772528342486,0.0754249826435701,0.0925581318544564,-0.07420390336273,0.0407816532554676,-0.102659770976899,0.0890245775591676,0.104015737725723,0.0554506308593694,0.0629110729644731,0.0911297707390675,-0.158494018295231,0.111126642144929,-0.101412579987508,-0.0490991765031592,0.0807454159573723,0.0001883082473828,0.102648211825495,0.042416789629049
