group,AR,ARNT,ASCL2,ATF1,CDX2,CEBPB,CTCFL,DUX4,EBF1,ELK4,ESR1,ESRRA,ETV6,ETV7,FOSL1,FOSL2,FOXA1,FOXG1,FOXK1,FOXP1,GATA2,GMEB2,HOXA6,HOXB13,HOXC6,HSF1,IRF1,IRF2,JUN,JUNB,KMT2A,MECOM,MEIS1,NFATC1,NRF1,ONECUT1,PRDM14,RFX2,RFX5,RXRG,SIX5,SMAD3,SPIB,STAT2,TCF4,THAP1,VDR,VEZF1,XBP1,ZBTB7A,ZEB1,ZFP42
progressive,0.149604005214006,-0.0806357000900795,0.0526969561041285,-0.0892509045330872,-0.0604184380927289,0.038600409506022,0.143711970756098,0.0969887208746402,-0.0310772732318463,0.0335134253007791,-0.0672321967529625,0.192075656369797,0.120092496386617,0.253985187539201,0.306427794433067,-0.115028846971307,-0.0777001835165953,-0.102267050357328,-0.0965733616138451,0.210890497492216,0.10842976837845,0.229170971925185,0.101293989617151,0.077949865768871,-0.332399415627725,0.184076490381003,0.0884575216753888,0.124033742406184,-0.104201504442716,-0.0337467732001022,0.0636153043134549,0.0737146013961573,-0.171191019380383,-0.117745016519427,-0.184519851389716,0.0190715238116744,-0.041048228969921,0.18859643919089,-0.0269960184726858,-0.119266444823013,0.0039995829943973,-0.164034239308144,0.0535300081047119,0.0191368612234848,-0.0302908908111275,0.0393027866829844,0.129330739720817,-0.104836210728875,0.174751908324053,0.165957025998566,-0.0402781809021548,0.102873754895568
progressive,0.154960923297753,-0.073394310438279,-0.144070878254553,-0.15516235060045,-0.170647074495339,-0.136658506111718,0.10573560023658,0.138678120014146,-0.249524175074473,-0.0461947577342204,0.0153580688484949,-0.107643055754551,0.259944986060252,0.0012894399301483,0.0687897128178971,-0.137690058055837,-0.125444193630463,0.119869845624745,0.114527444210012,-0.108715045755651,-0.0562272107765404,-0.151268089414961,-0.14841911385332,0.0874659912854543,-0.139950011353529,0.0086537441939306,0.105207616549206,0.140357443852167,-0.113996408593809,-0.146451382740981,-0.150050369812288,-0.183687203398395,0.0379820172560447,0.153754648428188,0.0390486663816941,-0.107387456715143,0.110904041708074,-0.129397204445906,0.107800993071439,0.0058345249383695,-0.0927931330560435,0.120957095269988,0.168096424976708,-0.115249988360219,-0.0025491235542163,0.062021297657929,-0.0609012397777765,0.130840766781906,-0.0006897359152982,0.130807958546997,0.158215805393618,-0.13152897673279
progressive,-0.122575706321687,0.0139425320044408,-0.0683412509067471,0.108271030628819,-0.0322055757347357,-0.0725907091241124,-0.0268314856410738,0.1793069667446,0.0858196499787834,0.0365887367906553,0.248351876590253,-0.100497165587163,0.103178862520451,0.169693350644437,0.0858838273412895,0.0017136883821557,-0.165652468855216,-0.0200737621724301,-0.01618186354617,0.0813784236901202,-0.255587874212811,-0.0571545254089652,-0.0873048975110664,-0.0285390618934671,-0.0252614323083363,-0.239814759344507,-0.142529517947528,-0.0470351305709566,-0.160920152386615,-0.0685696917566198,0.0437995218779429,-0.0548410842938659,0.111409609261853,-0.0067248707711703,-0.0129737594370874,-0.180537032859299,-0.0991333966339089,0.013790492776599,-0.0057820747553075,-0.0626180054004034,0.158383618535185,-0.0797525971733001,0.129444212142275,0.140299354600443,-0.0922969794945733,-0.207268432375513,-0.0125604266618996,0.0234850945961151,-0.0546745287578383,-0.181784671347066,0.0963500855433189,0.11031783008303
progressive,0.355328497576573,-0.321232787354933,-0.0571645708914344,-0.17971103399995,-0.350254061585994,-0.0511847205310849,-0.049121473239971,0.171477250594853,-0.0976311058603697,-0.0663627577843326,0.30025598261529,-0.168455087175754,0.37305541346472,-0.21436919860281,0.0524015425704587,-0.366510365043241,0.0555361968658013,0.170099923280838,0.3506971658912,0.176363744511706,-0.162638485769955,0.0248604836499778,-0.12793642228856,-0.22277720568209,0.075028670775002,-0.277889504002045,-0.388160743200395,-0.217510712097924,0.151298856708553,0.344986196161873,-0.132243999744742,-0.360450947965548,-0.196226615208541,-0.265147854507453,-0.106582361561512,-0.23237459800166,0.171942304339326,0.271559834453375,0.143874458876433,0.380670497050474,0.150540229213882,0.350676588291887,-0.240096685103841,0.139329553108175,0.300306740693596,-0.346631032266957,0.142602763238891,0.212482918665788,0.245998340586802,-0.138865871203656,0.0004979779033739,0.134816199658863
progressive,0.0054284251813686,-0.227131695971032,0.0661629233870347,-0.0485684394168339,0.0237573431466958,0.158925130162776,-0.206727203671652,-0.0764449993188036,0.0517296987871603,-0.0285790619842645,0.0837254754444039,0.145960773553154,0.0562001665835816,-0.377339413930786,-0.0973284703106572,-0.108919754668521,-0.0915487940881411,-0.293837461876203,0.254433481442033,-0.223299866431242,0.190601587691704,-0.360000385263238,-0.140340756894796,-0.245428682023527,0.111506239607879,-0.308909324732709,0.215348820136178,0.231857619070106,0.3345825826493,-0.222278045220631,-0.173294490936987,0.0652368979149189,0.0263757599988854,0.328004608605994,0.0529431114747604,-0.0927622067757412,0.322352660034805,-0.448228260416895,0.239457414324022,-0.124023549437858,0.0644705320069609,-0.353071160178785,-0.208802778005705,-0.309388303425183,-0.0092602547211583,0.164928329775113,-0.0488558266323181,0.0622033661959187,-0.0173070967547166,0.205705382461041,0.309388303425183,-0.0898244707952358
stable,-0.0486868383866998,-0.355976335753132,0.0313229854171167,-0.0110155330923582,-0.0259819704634736,0.0777071096155607,-0.0151772383727778,0.328993903928545,0.115920405779746,0.0256881792183583,-0.298639957318111,-0.122484105098313,0.158854844359078,-0.0606707355683133,-0.117615440537283,-0.161546581337782,-0.124645996120849,0.0776029139672767,0.0881950136804383,0.338301727214569,0.0140003865987507,-0.0425491267347298,0.340679335037161,-0.0579237681488449,-0.025971367761058,-0.0362290004071099,0.0030587350645883,0.318389948466319,0.161336792412259,0.0201812801660132,-0.0705507674260651,-0.0465215255829295,-0.32906826742776,-0.0409585285959856,-0.203565621145835,-0.0733052049313263,-0.0770548024464933,-0.191707799734763,0.366942036144137,0.0360370432992861,0.124190899216711,0.0947366882944418,-0.327218336826751,0.0602612302845626,0.121184936693691,-0.0072773575793388,0.0948324981689971,-0.047941323824579,0.180207433977401,0.0742814728532915,0.021400398167397,0.0268347650963992
stable,-0.0337666341194736,0.0174148145787495,0.109517552771637,-0.0471273501122462,0.0900021016924967,0.064170518374618,0.0447391669610804,0.153480652965573,0.105104175467165,-0.135293481899043,0.0263219585739312,0.0572533208787763,-0.0548898729233761,-0.044297643716665,0.0251872314681857,0.163986927366999,-0.014215317006473,-0.0103943476405866,-0.077004993077478,0.0285475078129383,0.0222406512726122,0.239888730713332,0.0617699676255694,0.108461978292342,-0.106689083135844,0.168171504110639,0.047446434137622,-0.13744420717086,0.0457149704340321,-0.0205116610885988,-0.118936715319166,-0.0019893281194459,-0.0801680062360003,-0.0681967898653586,-0.223818892404336,0.223442917428699,-0.0104685532278833,0.102508835051463,0.0228200732334206,-0.0504857713173164,-0.0427591145400465,-0.101385238783812,0.206428813021352,0.0420529247009395,0.0641525853576879,0.0896409678343194,-0.0201950505827995,-0.0031735256167226,0.025299776608919,0.0395874440630063,-0.0748146914924368,0.0213242122694978
stable,0.0710711025936535,-0.144037866649397,0.310815569726513,0.0422797314984928,0.0275194956697413,-0.023128690060969,0.122245860952722,-0.0302819766892826,-0.33839987433513,0.0747409087574429,0.0580364047624454,0.222343267044958,0.321395628997836,-0.0729181573515872,0.0378241169508456,-0.0423850460241645,-0.118211504507761,-0.0960792518819936,-0.119572492224134,0.114614608400206,0.029228831432566,0.175040842783662,-0.0434300901635217,0.102236101075106,-0.108336242446703,0.120593233011413,-0.15561436335592,-0.0720432366767765,-0.0035077838166023,0.0004455614547647,0.0760046830655029,-0.0537185092099072,-0.0552172159213886,0.193001019969361,-0.107283097189987,0.0177333458996361,-0.0728695506474311,0.0127025520194744,0.0017498413496214,0.276086079606943,-0.250284020817386,0.058433359513054,-0.192271919407018,-0.0662671399995538,-0.0578500790631801,0.0557599907844656,-0.191559021079395,0.299555016597005,0.0659673986572575,-0.172464687463386,-0.144329506874334,-0.169183734932846
stable,-0.0099007144617424,0.0229879357933258,-0.0386194884228928,-0.120574251726148,-0.0422726997405918,-0.106982550913068,0.0107939112248757,-0.0996200750019486,0.0578274837534093,0.0078620811947276,-0.002528490154845,-0.0667789481762967,0.0755098551447133,-0.0098897475164925,-0.164078904983149,-0.0512314754603125,0.0588949330910692,0.0046524218849148,-0.0116261805143981,0.0361336474995753,0.0364285364718512,-0.0421861827280645,0.0612906013534428,0.043859251153415,-0.14518895106488,0.0714533039517114,-0.0534528911481594,0.175054380079385,-0.0393993600851101,0.127462711892577,-0.0332883344819546,-0.0207129039287014,-0.0389570266266962,-0.086945941941446,0.0510572228857858,0.0702664367657745,0.227687187432744,0.0777861055588099,0.000272955081776,-0.137495029697318,0.255613904236955,-0.248542661649694,0.0128934719655012,0.0988974751649254,0.0284421632309577,-0.111736112404177,0.0418730155137054,-0.0769903927534539,0.154781372510153,-0.218323853288248,-0.146115048663763,0.120560847681954
stable,0.134557234108969,-0.159803702693105,0.0827162066697099,-0.0865004510993586,-0.163365505948334,0.0934639018248877,0.208405982911504,0.156828331032588,-0.0916105975021699,0.0519489453657868,-0.140465135873826,0.272922342952189,0.202394535756798,-0.188081781202056,0.112016109787294,0.0525604492718771,-0.135928396488387,-0.0807279584224852,-0.178294974240101,-0.113654462067562,0.102497097438709,-0.157529797555016,0.254124063510761,-0.097423419852448,-0.0016165361132244,0.190234232156454,-0.20147239568116,-0.108550362789944,-0.0531032485325014,-0.0241001662292156,0.218450071792262,-0.103240847321143,-0.203400265709147,0.173857640289571,0.12125546585386,0.155429444909977,0.275947812719116,0.131348769030423,0.155689889940419,-0.118033557550845,0.151012392087018,-0.0651692634961763,0.0359349484287665,0.0359129927126799,0.0686015652395721,0.0355270465763015,-0.160958052376167,0.0289351684357297,0.0413699184871558,-0.143378687308328,-0.16744145439404,-0.0667145365648145
