group,ARID3A,ATF2,BARX2,CLOCK,E2F3,FOXH1,GATA4,GTF2I,HES1,HOXA4,HOXA6,HOXC6,IRF1,IRF4,JUN,JUNB,JUND,KLF1,KLF9,MNT,MYC,NFATC1,NFYB,NR2C2,PBX3,POU2F1,PPARG,PRDM1,RELA,RUNX1,SETDB1,SMAD3,SOX17,SPDEF,SPIB,SRF,STAT1,STAT5B,TAL1,TCF3,TFAP2A,TP73,VDR,ZBTB33,ZBTB7B
progressive,-0.0761907108899756,0.0121545072264954,0.238051540413796,-0.124864134435804,0.128397850836063,0.280730802306148,-0.0754013372721516,0.0063726916924332,0.218894227466605,0.163501895729297,-0.18253918695682,0.115548602501483,-0.0700072842170206,-0.0974691769213202,0.263226096114401,0.0599531570847354,0.162292446092631,-0.275742976609897,-0.138595080787954,-0.0973191497717338,-0.0426192510325174,0.0925113566549867,-0.294581770377967,-0.282281852221873,0.217151604421408,-0.1743477045894,0.333221839781453,-0.243281717659379,-0.15576280292063,-0.372436628573356,-0.0598008218251554,0.0877728068380489,-0.0018234068949736,-0.274985916531984,0.200710936936728,-0.140413871462941,0.219120422245981,0.249707495881666,-0.16436051264693,0.291844351925513,-0.330195907579795,-0.253171968982116,-0.0634822572650073,0.0803106872286186,-0.0803129953386123
progressive,-0.550889264636511,-0.570308641734966,0.100947031485277,0.551768801032083,0.57879393696998,0.588520263353002,-0.588843944846815,0.546991473937647,-0.590601505107614,-0.562398108031024,0.583083473028179,0.482483567257062,-0.599922473358197,-0.220293238351359,0.564844625863935,0.448158203609398,0.561313623773714,0.585647211962822,0.389918222678171,-0.551904172497954,0.555363329396791,-0.577434928455067,0.557238110759322,-0.587757191793988,0.391445878326542,-0.554637314831228,0.347087900901011,-0.579194001246212,-0.555337616380927,-0.0458856330739033,-0.560544502093322,-0.55008081716715,0.493813932070874,0.553484766708397,-0.55018518176095,-0.585480077359708,-0.555995567080968,0.59729898947493,-0.550285008763715,-0.550009728240939,0.558011013765577,-0.553828111096695,0.561467901868896,-0.591114252894543,-0.517694517421677
progressive,0.0205156716222289,0.0739346300778801,0.0512275117141858,-0.0249519599983113,-0.0096170970932941,-0.118904410722837,0.124972627523415,0.0756289778845106,0.0854318290427127,0.148937158018794,0.134793527659584,0.0135743355125085,-0.0561646592288461,-0.0071834932307745,-0.0125613366241235,-0.0660186491579541,-0.115718014070953,0.0232230183172445,0.0163764393418496,0.0519908330740305,0.0845722464670453,-0.0468280733347855,0.0714198058145101,-0.0895996388715394,0.0287821035310097,0.0281601658319047,0.0222513816700333,0.050270915881947,0.0011799519345776,-0.0221325592317521,0.0675640928963588,0.0667541450100999,0.0086093624901494,-0.0170134178559269,0.0256415813647917,-0.0461023540123717,-0.0651665869897728,0.0091425593809177,-0.101692454109276,0.0635429310135121,0.0959626556455746,-0.0247150671624975,0.065011666595558,-0.058245555980265,-0.0159793618265806
progressive,-0.273791266542366,-0.052416567235902,-0.0733229201235031,-0.235431361335385,0.137758833413238,-0.0275433119577176,0.021610004188234,-0.053174765148987,-0.131301878164214,-0.199621510260543,-0.142223473642447,0.302789609387245,-0.153466894134149,0.0315443059810834,-0.0088979161562584,0.0929010629978942,0.121671673735785,0.0902991895839262,0.246231590600913,-0.121255755815838,-0.278056811636125,0.0283546928179434,-0.107735014254259,0.0705055875903491,0.189350383135801,-0.127539525570326,0.275561304116438,0.0147425856805072,0.409103684387125,-0.237671863441857,0.368681917229452,0.197937383601082,0.176733751675617,-0.167595830424569,0.0807944423641376,0.146187648702408,-0.204649344263321,0.199941971608699,0.0921837750441483,0.181757494682461,-0.106566353082471,0.118224327828809,0.20748304078021,0.10803911161868,0.257976839927174
progressive,-0.044839372796077,0.219422734517755,0.260486488588483,0.104063540901125,-0.105717324309749,0.141414083167586,0.102253740189801,0.27259343127803,-0.127466136306176,0.063811076804438,-0.239736187329338,0.246257710582213,0.150338272882045,0.0172555136786573,0.466460531613469,-0.412572155260772,0.310755263518532,-0.0472732427182022,-0.021748811996427,-0.070769448504873,-0.0473044461787423,0.292251611418272,0.0711438900313539,-0.149214948302603,0.176081127827601,-0.330694274803635,-0.0496447057192474,-0.025898872248256,-0.0027459045275259,0.115889652445811,0.109992198403738,-0.270471595961305,0.119259626184138,-0.276493863845538,-0.0803801143512138,0.0142599814668108,-0.193305438045718,0.371882842716524,0.11099070914102,0.123440889896507,-0.0733905391902387,0.352131052194662,0.0459626973755194,0.263169986194929,0.0498319264824878
stable,-0.158949508737283,0.291469876431351,-0.305718079995799,-0.3001618147369,-0.221126671085305,0.062349731528978,-0.175598027755627,0.144834235940192,0.211675438016214,0.185758176753965,0.114031046527764,0.137204106220564,0.153677455238591,0.0172410241995108,0.243907536851081,0.0922004912586234,0.300407832983153,-0.217015449961551,0.0100017879972266,-0.174161219548459,0.313967204723422,0.0454263925981209,0.139400642661168,-0.152280429934987,0.21826682938092,-0.152125151386452,0.139866381980131,-0.126277245307172,0.0105307657573272,-0.252812549690973,0.0662213401282396,-0.0906858992872235,0.127223221104872,-0.185025179163965,-0.123994592847715,0.0647083375464494,-0.217771373292588,-0.135656907680505,-0.197922931356706,0.297548665565269,-0.18655210094567,-0.0476334286428129,-0.0387780240240727,0.13848958527156,0.201983195686306
stable,0.163045772369986,-0.126886415200466,-0.168670561263023,-0.170089304138345,0.14863716841742,0.212837451910074,-0.187248658469266,0.0596627844451156,0.315234134744327,-0.10770674623355,0.0788542246411276,-0.0341204563823212,-0.16691231135902,0.124115839594159,-0.138074039149188,-0.144060018913977,-0.002820138676187,-0.210834484348537,-0.0770172933636903,-0.250177649219492,-0.130858275712995,0.2672905381724,-0.323747831073009,-0.212501042573261,-0.165530121247734,-0.104561969449647,-0.220646733108083,-0.178111086998466,0.0923607807218732,0.0614842272632153,0.14835961522609,0.146774836066669,0.208757791720554,-0.112593664923744,-0.0737263055236407,-0.101380020363334,-0.0513770782378824,-0.158586335157509,0.249389596408395,-0.261745669729545,-0.149419645383154,-0.135365417380232,0.126128100231298,-0.0718955696299384,0.227412711685112
stable,-0.0507354175516952,-0.0157482478703582,-0.350048643418656,0.259323293072568,-0.107688095370902,-0.2826319868051,-0.198984500670409,0.0441401349910754,0.0984466567585209,0.10842001087458,0.0539445855293627,0.169024223184666,0.11943091553981,0.149938118896433,0.230094931090504,0.165509420161507,-0.0628482169861995,0.401733138216879,0.0978353866675366,-0.214475371660353,-0.386121621814241,0.0367646787616993,0.255518941058942,-0.221030439083408,-0.101261716388054,-0.134793098089547,0.0223033152934133,0.117524718019241,-0.0076408761373035,-0.10190515858909,-0.0298315890455354,-0.163595179613424,0.143833461014104,0.0327351219777108,0.0643844352411732,0.125768821220016,-0.477964952984629,-0.293530289085149,0.0683094326674933,0.321487852720166,-0.138742224598406,0.0712290516546945,0.121329070032867,0.144372343857471,-0.216437870373513
stable,0.0868079727912533,-0.0876857736192444,0.223134310472832,-0.125571463900613,0.0012090920495745,0.0595151379562073,-0.0028570845131446,0.0840149701567361,0.104673516915767,0.139384131474952,-0.0567209262296406,-0.15755073951981,0.0458451432437176,-0.0902768578814826,0.103076306318279,0.212946500863117,0.16584752916399,-0.163655445278112,-0.120481186371904,-6.77091547761739e-05,-0.0022174748189197,0.154889527918696,-0.0005150732131187,-0.0688009648969397,0.159948369054116,-0.0755658349143093,-0.131876878939144,0.168294731472329,0.0141342860595263,-0.171067179542003,0.122326260839555,0.004421649625294,-0.239119716460257,0.0493660192920787,0.0989158205756927,-0.131080087278474,-0.035161605893677,0.10997780373725,0.0141137314946835,-0.0044663860311283,0.146590320090417,-0.219146724893335,0.0428695677097147,-0.0770989636331698,0.0025390933041065
stable,-0.112786296837163,-0.14767980720644,-0.164173580084323,-0.0453569475988616,0.101776515558575,0.0024922511118819,-0.010657953710647,0.0500575847266032,0.0476970369988702,0.0116021913580466,0.0207105543181735,0.346795932699507,-0.0973467541124274,0.345358282866899,0.0272021069602051,0.105971957246591,-0.0998218870317236,-0.0473701212721715,-0.234896812867791,-0.0676435817948356,0.207494158626967,0.0370642734740607,-0.116182518411717,0.0710619317646834,0.174407336632358,-0.0984273806113232,0.214740257074981,0.166837059512829,-0.059644793171473,0.0476533368974724,0.0098256569811592,-0.0398480905490902,-0.161279074642059,0.179152091378389,-0.0886531245986871,-0.241460967058323,0.149948454827094,0.159616568767545,-0.221907120094982,-0.0955274010586928,-0.0170304212568314,0.114228353792524,-0.259378147803709,-0.159921588052779,-0.095932949133448
