group,ARID3A,ARNT,BCL11A,BCL6,CDX2,CEBPD,CLOCK,CTCF,CTCFL,DUX4,E2F3,ESR1,ETV6,FOS,FOXP1,FOXP2,FOXP3,GLI2,GMEB1,GRHL2,HES1,HEY1,HNF1B,HOXA6,HSF2,IRF1,IRF4,JUN,KLF3,KLF4,KLF9,KMT2A,MAF,MYB,NFIC,NFYB,NRF1,SIX5,SMAD3,SPIB,STAT2,STAT3,STAT5A,STAT5B,TFAP4,USF2,YY1,ZBTB7B,ZKSCAN1,ZNF263,ZNF76
progressive,0.0218343366562574,0.0426807046989156,-0.0887053031669364,0.0106765093068674,-0.0978250134463141,0.168608704139989,0.0225275267557758,0.11372002363527,-0.0121734314486844,0.182963036001443,-0.043553525455452,-0.14792584605436,0.183792100572296,-0.199143612875915,-0.0110058321780671,-0.0350556136042138,0.0270321109240745,-0.0059278116815954,-0.0985089917172674,0.1825531096303,0.119507354931249,0.0206575255570751,0.044288168783513,0.288841490570733,0.204700648457768,0.0380586697164129,-0.0601163932153723,-0.0967495324613471,0.0626243135422011,-0.259186311462767,0.153416095879116,-0.0635869496272465,-0.158098007747292,0.183497322058215,-0.187069208584305,0.0726629037209403,-0.110772238494461,-0.130589184694977,-0.243588382745033,-0.232787513752538,-0.0073211007520559,0.245253420758162,0.118657563746125,-0.2249482476437,0.230399347197055,-0.0765249628468283,-0.0205677102285661,0.184356325071904,-0.0461282315393773,-0.127936178068249,-0.0618574288141625
progressive,0.0089119499750504,0.0440164123256834,0.0145115139111793,-0.124415951486669,-0.0880897385008329,0.0711339644679201,-0.106006218312732,-0.0005372667389591,0.094497479099379,0.041401410655552,-0.0016421542699258,-0.144360840893537,0.0817176639146188,0.120189908450987,-0.0625657741436444,0.0386202205449798,-0.0480474305705292,-0.0605024573876701,0.181247086158119,-0.0920904026926301,0.107004107806702,-0.0635097851934539,-0.0279295230612851,0.0156854569128315,-0.0119215543348129,-0.0574139324899814,0.0426891813561362,-0.0696124675588622,-0.0126659874858283,0.127365606591661,-0.0545113261672151,-0.045244992622823,-0.0851757494081733,0.141900644893953,-0.0245063447287363,-0.0725568107045703,-0.0162295533137265,-0.0603871119860856,0.076836732184414,0.102790965243566,-0.0228224536358687,-0.0265385485803359,-0.0693476284460137,-0.0831587225830981,-0.0659889524761931,-0.0825038338885759,-0.0707150785358503,0.0800421201863395,-0.0016163533248345,-0.0940080199939714,0.0839289566792047
progressive,0.153121514944867,0.0443872331993552,0.0663474788326985,-0.0013361336101594,0.116536186070748,0.212146649822566,0.0820862580905194,0.131116781792901,0.137774829071517,0.0601508953065752,0.0071323294686785,-0.0153919274177118,0.069933625249131,0.049971547825112,-0.0734602036321535,0.0135377781246067,0.0833183361486461,-0.0178628697656195,-3.01610295747058e-05,-0.0509834503673434,-0.0900909953396463,0.0772250541488162,-0.0344619923920589,-0.0710058498505118,-0.243869266703502,-0.079316721549822,0.115665286341779,0.0581881663070012,-0.136635496179332,-0.124868170490761,-0.125469129005037,0.100947457935062,0.0745821939323326,0.149784951048165,-0.0658422815873222,-0.141173977104586,0.0476853417833493,-0.0565918938167599,-0.0828613965505893,-0.183906123806029,-0.0429281933936788,0.139648583033845,-0.173361827866712,-0.141422805598578,-0.0573195286552497,-0.0374871436584019,-0.0397371564646749,-0.101865107259872,0.182085151645457,-0.0655429333687932,-0.0968598844019497
progressive,-0.158182441544559,-0.175547092670664,-0.129172633203913,-0.0736611832248258,-0.218729339970971,0.227467645302553,-0.122590231640856,0.081704520210506,-0.0870881355108858,0.0446937010506292,0.177976068480802,0.287742837047561,0.402250136256703,-0.0746142046500515,-0.0212572930792829,-0.15441677809073,0.0283093785539117,-0.239254799978733,-0.01342695228606,0.027561161159895,0.161077005185646,-0.0089908969700737,0.0568249264992405,-0.126869270532916,-0.0969009793262115,-0.0908483375238824,-0.0943422942963074,0.130372784826797,0.0724378204784042,0.0903431542469003,-0.0675279851702212,-0.153765501271486,0.0434020702938047,0.0559306155629613,-0.163291619443119,0.18025758538847,0.0520270507281184,0.0591719806968952,0.234387290837,-0.183122111104979,0.0026815674486294,-0.10353799529759,-0.0188720087958024,0.112578045235154,-0.20241055476424,0.105998374392514,0.100491876673409,-0.17235488050422,-0.0106907704291082,-0.0139676349284517,0.0080173951417271
progressive,-0.0027911366867655,-0.187347296941676,-0.093968268454441,-0.203163738166681,-0.269282665013172,0.0109164457082387,0.0424873028985426,-0.0805708123579662,-0.268352286117583,0.143712526738574,-0.223352960200952,0.102434716404297,0.0281904805363323,-0.0182354263535351,-0.13000494434357,-0.0219879545657421,0.246860533629488,0.208466897871535,-0.0806328376176721,0.151217583162988,-0.207846645274476,-0.23647130262875,0.0997676302369428,-0.0619012091864898,0.160521372118873,0.0720113265185518,0.260723179173757,-0.0024189851285301,-0.189735269440353,-0.101721425917679,0.355900940192463,-0.0089006247677968,-0.218204863645362,0.0677315835988446,0.0456505911435436,-0.0343619938770695,0.298403524445093,0.0644132322045788,-0.436068588362341,-0.108420153965916,-0.257559890928756,0.0230113713508895,0.0464569195197203,0.0703366445064924,0.221213088741098,0.0304544025155977,-0.260133939206551,-0.10972268441974,-0.416499618925129,0.0530626096783988,0.0816252417729665
stable,0.379433950199896,-0.461474056645459,0.175208796395778,-0.0611462603105652,0.307302926013316,0.182280394724524,0.185255292592252,0.0308899034448857,0.0999759467576339,0.53537058421124,0.27021696359555,-0.456951448897522,0.47391362415527,-0.252806532306213,0.172847611189482,-0.407448694760688,0.0429961852168047,-0.2649913905562,-0.258226411310351,0.357815406873151,-0.287984405404805,-0.0213121614916693,0.23764516290332,0.547246450900129,0.204092389923904,-0.353692704051034,0.362461478386748,-0.0812974733186038,-0.22146087579862,-0.335249248302747,-0.288482103882134,0.269583559365036,-0.250795192735664,0.294714556670641,0.456041556057284,-0.360527908651678,-0.375174355385492,-0.0277824314951993,0.398646942977958,-0.489423463156553,-0.28397382590254,-0.243150261324493,-0.204967170086744,0.3709586988674,-0.396849411143022,0.508091070645415,-0.272784459506339,-0.245053890384647,-0.137595954018792,-0.452023954019539,0.330629701095454
stable,0.162358967537861,-0.154536864844529,0.237427794754504,0.185741938805589,0.171637335403279,-0.0124409086463987,-0.125445017787321,-0.301061838050992,0.0765494243047187,0.147790232838015,0.0348889260421571,-0.14851167414716,-0.184781436421829,-0.241398763444299,-0.131231755707973,-0.0914557643389452,-0.0359205992801922,-0.0688246492753515,0.21979932161874,0.238601201403189,-0.0934564561313374,-0.130032192249598,0.102555984414218,0.0474247291609223,-0.109449824512479,0.0738796048225632,-0.11710829507077,0.0713125876854713,-0.16493510914345,-0.138839129242682,0.0747172310305669,-0.221500122546539,-0.0526092521607881,-0.075921052574241,0.289834483714664,-0.0343730894231396,-0.0496085186211497,-0.210511220986926,-0.087869239921814,0.115110036469977,-0.0348560779555688,0.0980624878285079,0.191385118421893,0.264056643615483,-0.2710751847832,-0.0360495584349465,-0.0099006566168973,-0.114889224332355,0.170888520688644,0.186724339913741,0.258189002074159
stable,0.308498527275405,-0.164540547323423,0.0914176369688402,0.281876380282729,0.372950041193671,0.399028226048275,0.0235423613580064,-0.275468826273975,-0.0016798830734561,-0.246430847432805,0.396644391972609,0.0658594159226865,0.359806956004678,-0.0876339003319605,0.397660321259889,-0.345023984958265,-0.136998464361949,-0.0679472705996963,-0.52601938695835,0.0937294760556441,-0.486734121369098,0.100345015587778,-0.183275243314062,0.112800148660974,-0.403147939299846,-0.469767302327191,-0.0077594599107258,-0.174571849104918,0.380061546204635,-0.332544853555448,-0.155957144762383,0.450456646425653,-0.177163668703964,-0.0458608079053519,-0.290755762242425,-0.159452901443813,-0.282300350772696,-0.46872737471029,0.278084644202642,-0.115207981066262,-0.45964800667042,-0.517643969920691,-0.372070102440908,0.180683423715015,-0.227368174270681,-0.201305988302491,-0.287739972153411,0.509428541747169,0.0637715612456768,0.0383653296204548,-0.0031197828507042
stable,-0.524083092953968,-0.498870458581105,-0.360574400808695,0.549813712648395,-0.187198690596144,-0.477269266054866,0.235258091501053,-0.458624203712622,0.342438891468826,-0.196777805193994,0.409448122823783,0.256977336495927,-0.400361696589932,-0.387369901954895,0.460547977104569,-0.0576782678646467,0.530284461408411,0.48623041211792,-0.231609306526595,0.220138943196523,-0.424415489382924,0.465684464107239,-0.260922457259001,-0.268389878208708,-0.460827448254808,-0.348103000729275,0.475306944918058,-0.347150148661003,-0.433768135979719,0.45989266544194,-0.0444901206542261,0.180646778586875,-0.137580515258436,-0.493912254898415,-0.288091389683537,0.46861891118475,-0.471101626877176,-0.31450984570032,0.272732522590656,-0.450602658930544,-0.331239566969805,-0.453326298028348,0.465025538593529,-0.42499852402394,-0.243710889178759,-0.178492923342791,0.452648098642207,0.165790236794208,-0.472194214520567,-0.124958538050655,0.467274558582738
stable,0.0098537177271908,-0.131801092225067,0.248827940582823,0.177550017398604,-0.134276682321509,0.234724506510863,0.207693689361281,-0.186510270444206,0.124119865764226,0.119452052002201,0.184292165213116,-0.0980595155425465,0.365266533996907,-0.254562634693193,-0.176422287837738,-0.253210506452667,0.233971830203342,0.241065077056314,-0.222165889852412,0.0058354211250641,-0.15322643953461,-0.0355851793318719,-0.248967214609974,0.22138191704192,-0.0786956532813371,-0.209536649560425,0.195864483134976,-0.0310902305649957,-0.228985544695542,-0.230825613868751,-0.0848516570600009,0.272682759241761,0.0276296725216796,0.12081707513618,-0.258192157141112,-0.259806680402148,0.164591750821717,0.268409731132316,-0.0934123060764656,-0.165436710512632,-0.168450123211448,-0.150735614190388,0.162098401565965,0.230753888892001,-0.0212194879073031,-0.13447753978999,-0.178832164455801,-0.177470215904959,-0.0320723533752363,-0.0357676351908345,0.281802385828151
