group,AHR,ARNTL,ATF1,ATF2,ATF3,BATF,BCL11A,CEBPB,E2F7,ETV5,ETV6,FOS,FOXP2,FOXP3,GATA1,GATA4,GMEB2,GTF2I,HES1,HINFP,HNF1B,HOXB13,HSF1,MAF,MYC,NR2C2,PBX3,PRDM14,RELA,SMAD3,SOX17,SP4,SPIB,TFAP4,THAP1,TP73,ZEB1
progressive,0.0155669064830665,-0.0333334845343924,-0.0751981277186557,0.203060325666158,-0.183864647063728,0.0168290880898016,0.0055632026253379,-0.0106599468307955,-0.0358281224563997,0.0235012727427963,0.218771285484776,-0.122573382627976,-0.140735535711848,0.0525840405979848,-0.139162381825192,-0.0434172180229828,0.174418864061151,-0.15945560965087,0.0531351017704905,-0.0825151225403086,-0.168336612115652,0.185163413644571,0.236444114539949,-0.189496446515519,0.105698563320539,0.175004223646883,-0.142960359449807,-0.107486653930081,-0.0316482891645305,-0.182547587995831,-0.0043376059927111,-0.106956171805511,0.161529520370633,0.36166304810813,-0.0113870731911973,0.162279512339852,-0.0668773326699073
progressive,-6.90732806425981e-05,-0.156048553716089,0.0502215306028699,-0.141885527998241,-0.215754146069799,-0.0045618397085263,0.197201213048503,0.0633206776395156,0.0750563781799988,-0.0231793412312927,-0.0152284059921067,0.0333886724288802,0.0678464791146632,-0.150730661903137,0.0312181196643394,-0.127529547572512,-0.105621304864348,0.0526991591476587,0.0321971583377954,0.0516675647171921,0.115031037758845,-0.0082324839374574,-0.189956777342846,0.0463909667133206,0.103645208400747,-0.141947093313597,-0.0588309143977467,0.112641252407917,-0.0478970645499407,-0.0172570582127187,0.110458686898916,0.0270249210514165,-0.0078758555863136,0.0557406358855192,0.0022854246334355,-0.0563007300959472,-0.0205973519690113
progressive,0.0536196366727902,0.043106821501775,0.0926198310956926,0.017650238139725,0.049090334814136,0.0741730424384751,-0.107899186545275,-0.115448773730859,-0.0222868978909348,-0.0560580872673384,0.0131794951315556,0.0311030079068765,-0.074345715971956,-0.0352231485666303,0.0298192177231704,0.164063880950676,0.0098814306420697,0.143011974201376,-0.101357111889828,-0.0167200533224081,0.0082095003852783,0.029757655854712,-0.139694390095062,0.0840094278109411,0.184148815912482,0.0373868230165957,-0.141135087967888,-0.0530595738207173,-0.10308009345217,0.001215471524807,0.169961057496296,-0.0919006082910198,0.0907759780599136,0.001388145058288,-0.13494887094231,0.0961175962804216,0.0553673931334146
progressive,0.0989338460869168,0.0523843515100639,-0.0395245174663664,-0.065460694830863,-0.285367397381364,-0.0547142092026482,-0.232367560379162,-0.134646983260154,0.337043668236756,0.166262784491261,0.44097765310051,0.025273032597525,-0.169152298239749,-0.141409153512272,0.138466533714683,-0.293635600718226,0.0240515934682157,-0.238113907230539,0.0187450736388755,-0.0350023331314321,0.130955432000893,-0.401470837650511,0.0040197194088304,0.0553678221146532,-0.0389812017332622,0.201568775288062,0.0444252526128368,0.200393633740019,0.283613536067484,0.258870202267396,0.224358078819968,0.123851476663539,-0.0937553254528442,-0.284535402612124,-0.402806659039421,0.251213399341971,0.118494574172232
progressive,0.278561472378429,-0.0290386323737407,-0.302057205677649,0.0155817051761536,-0.131859410206106,0.153291953294254,-0.323058634393334,0.118433276892266,-0.171983840728889,0.166133002816894,0.0323951657022007,0.0038800293521647,0.0625731717745929,0.0812342653254804,-0.052041663533003,0.12046567321959,-0.24256342227779,0.13586261509326,0.0130566067088718,-0.150089389384531,0.236589408830806,-0.192400185653374,-0.545205711746638,0.0340272415408096,-0.109256699535559,-0.193847498189499,0.035967256216892,0.208351417434496,-0.146178566148618,-0.466280987702208,-0.0551210519077369,-0.261255309712424,0.0111165920327894,0.494796124052244,0.0432654066650114,0.309663294963241,0.531779578432798
stable,-0.0092390010300823,-0.0916188779586126,-0.0441708948696056,0.12537979305626,-0.0781613321862817,-0.107577706078788,-0.161640102207067,0.120983040503063,-0.150914682807888,-0.105814510916157,0.0786814629574159,0.122591017842542,0.0106490378791482,-0.0850504921023009,-0.0759096823958671,0.0286871144849473,-0.056656204915715,-0.089481233959838,0.0749408928074466,0.0101968385093266,-0.137635250431771,-0.141195630061372,-0.0129912313997348,0.11578999408097,0.288434180775435,-0.472207457065482,0.103004445179859,-0.0660240820580859,-0.0823611828111434,0.173408946042112,0.0986090144329415,0.163096921556967,-0.423811974910634,-0.0121079343532026,-0.0180871250602562,-0.114390295645308,-0.0228393018806407
stable,-0.242439098262093,0.302346502447571,0.0456158514922778,0.103340453515811,0.231910038996431,-0.494033637485833,-0.112406455186216,0.251632007034936,-0.193754512168941,-0.0023622850639655,0.197463221157827,-0.131457024220867,-0.119308388600273,0.464623822974973,-0.215983197640377,-0.0363292731914441,-0.0464643161200107,-0.0322730804696899,0.158867145389014,0.124971466966715,-0.104930418213507,-0.0893021107079524,-0.114191010774318,0.0369172760994099,-0.0447051419523965,-0.140539946838263,-0.257124667292389,0.299295293113224,0.0902508923785654,0.179885983150535,0.0540962675328583,-0.188389363333462,-0.0189260792103541,0.0258666890746786,-0.19149193982832,-0.19613613545804,-0.029011567937016
stable,-0.116826146269417,-0.174373811001707,0.005854467902079,-0.0202832586852685,0.0973564512435657,-0.121149200224358,-0.0542854339803136,0.134676690090743,-0.130935892480286,-0.108929793104488,0.213911409626511,-0.020666112172053,0.0632027297766684,0.109727404535289,0.0681000639617863,-0.100770228167394,-0.158301940671067,0.018209468965186,0.095155043694555,-0.0893085519067839,-0.0225325229201272,-0.142110428625808,0.0300380464839643,-0.142931968399533,-0.0175314992490052,-0.0476174024188175,0.0526742588900957,0.17692616758027,-0.0012761782892815,0.024821667726526,-0.0739066751780173,-0.12282418422904,-0.0742416719789537,0.0249572616697622,-0.165647941948744,-0.0010289187457332,0.0606743015410293
stable,0.100205750217241,-0.0716203392435513,-0.0483881590020396,-0.107594530413013,0.167017193974782,0.0516097104258263,0.0213059784763755,-0.0015645132240844,0.0381971938304113,0.074577533594144,0.120675399043876,-0.0032996569226849,0.0982194672991064,0.0517587116852629,-0.0049062269538684,0.0234040123390878,0.074267514844671,-0.0946230094806081,0.0358191817947254,-0.0132947575355377,0.0383029366596889,-0.162824731118537,-0.0952706843099334,-0.0393928087750842,0.144795578726707,0.0410029836754475,0.121058716800007,-0.110566144240326,0.0554428879871392,0.0890775190588343,-0.12708966293801,-0.0737351958291032,0.0002499375964743,0.0104445076372825,0.0065872976147702,-0.135827865830131,0.0378967880654182
stable,-0.0429184544490357,0.082499388530695,-0.0805052410686432,0.0177916952706353,0.0066198223951594,0.0019804795562118,-0.0350825529116079,-0.0302121313445925,-0.0260797766929355,-0.0423238094256247,0.039073080260332,0.0958050948659071,-0.0007825787287106,0.0054343138022864,0.0068186448654449,-0.0620942985440849,0.0491618627173624,-0.0229842693782988,-0.029987658771014,-0.0710888284595671,-0.0857419625121698,0.0349824582811731,-0.0022314223074337,-0.134855941999406,0.0520352665620996,-0.0152562531776345,-0.0120796040619944,0.0450239497839972,-0.033150275503325,0.0641089478648967,-0.0183444709424899,-0.0647717046190769,0.025801953726895,-0.131760799162258,-0.0343601585282792,0.0529294665218366,-0.0355533211484226
stable,0.141634691507074,0.0469206294078566,0.061708697485931,0.0521323600730042,-0.0850223151212418,-0.168739705211583,-0.0266480980863598,0.244220512405002,0.285692393549925,0.251503121608218,0.250327478903382,0.025954164870425,-0.103883366800629,0.191915185566988,-0.199056410673891,0.0585548580932197,0.0698998249531401,-0.0477060638134723,-0.140792290231754,0.272190655099687,-0.108550222639483,-0.208670529223202,-0.175720950819108,-0.0300404309024974,-0.0805054031674131,-0.137030410675357,0.188019596207606,0.0059089106974905,-0.0950346114282289,-0.0167317304459737,0.0199351575801894,-0.0350753576559713,0.0179094393067053,-0.199533102355616,0.0762871983231233,-0.168064957728968,0.145814820049852
stable,0.158675244134541,0.108266849213512,0.0682413957633026,0.0362778141854492,0.0793184648491077,0.0491724497294534,-0.0769875120214866,-0.106014285285653,0.0148794045776875,-0.0185712645217196,0.259196890968861,0.105707634408347,0.100192386377982,0.0553512279804247,0.114827824120833,0.0062638010990718,-0.23356521000058,-0.214472977454194,-0.0708590976232117,0.018708411249627,-0.0366816727139265,-0.125231615143575,-0.114671994028216,-0.0055272974467364,0.154072637854248,-0.107364226079299,-0.0283293963683608,-0.0755956013505931,0.0181079712315925,0.0929659858362438,-0.0300964635871627,-0.0269051282759769,-0.0101449316508181,1.51633104892587e-05,-0.0950131681389945,-0.0698416665667226,-0.169869558103236
