group,AR,ARNT,ARNTL,ASCL1,ATF1,BARX2,BCL6,CTCF,DUX4,E2F1,E2F3,E2F4,E2F7,ELK1,ESR1,ETV6,ETV7,FOXA1,FOXH1,FOXP1,GMEB2,GTF2I,HEY1,HINFP,HOXA6,HSF1,HSF2,IRF1,IRF2,IRF3,JUNB,KLF9,MEIS1,MYB,MYOD1,NANOG,NFYA,NR2C2,NR2F2,PAX6,PBX3,RARG,REST,RFX2,RFX5,RUNX3,SMAD3,SP4,SPIB,TBP,TCF12,TCF4,TEAD4,TFAP4,TFDP1,THAP1,YY1,ZBTB7A,ZEB1,ZNF263
progressive,0.137011255010586,-0.0132535839482465,-0.0070078008578187,0.122530615261676,0.0556917577370211,-0.0625729393283549,-0.0841557688428262,0.266671686059603,-0.049508133195595,0.135517147666064,-0.0239287391971641,0.0648635969674908,-0.034431231809966,-0.082482092356744,-0.0762685396250578,0.180250583430937,0.142865669459151,0.0393187354962831,-0.0733010444523481,-0.0869805295696802,0.167993838435199,-0.123573497583816,0.0567484530700497,-0.0580399695881956,0.118557072462532,0.154358094519017,0.308559641581288,0.0137462480032968,0.0009623064252852,-0.106753854657658,0.202093557983823,-0.0237399613816776,-0.117537211825208,0.0777119992629857,-0.121310465966458,-0.0376174329884224,-0.0612883293156536,0.0558552116992107,-0.0639104992161318,-0.0325526623290265,-0.0141744513408639,0.0069571531512247,-0.10602636941749,0.10911357735124,-0.0128253806106794,-0.147723244955208,-0.175752146218001,0.082643244150452,-0.0199759159143538,-0.0872775093037993,-0.161568486203211,-0.0269077452122816,-0.246822389411734,0.339346540684971,-0.080267406277499,-0.0331834564929694,0.0564192429771889,0.154132482007825,-0.0846829654250997,-0.105186077921727
progressive,-0.0062172404090109,0.0601345098478369,-0.0763242794624505,0.0453136669664414,0.0476592106733303,-0.106008295372707,0.0186774216737085,0.051007827696056,-0.0477038085072673,-0.031048407270532,0.0719907306156591,0.0284594652157159,-0.0354265539512605,-0.0023432760204175,-0.0465200761692112,0.0288684046760533,0.0349866227758143,0.0830290724628065,0.109911739685428,0.0284224263366835,-0.0393027860263253,0.0390525846189839,0.0301141204443268,-0.0086723889620161,0.0833276511815371,-0.0285229604369143,-0.113959560036827,-0.0894912230107256,0.0176720806714003,-0.0154248033782709,0.0017597247017845,0.0058302219178968,0.0939169911073528,-0.0363608407774656,-0.008090349434364,-0.0077789204922956,-0.0226035428511435,-0.0474067415795176,-0.0252779010963813,-0.051829486094183,-0.0127746337887277,-0.0236224899722799,0.0045671205533427,-0.0008027610108656,0.0854426467638365,-0.0111471907977732,-0.0301624977557161,-0.117214446018736,-0.0097125011568853,0.0949177967367183,0.0109642640890826,-0.0088333947014835,-0.0501718072836102,0.0476274630627311,0.0223669475626304,-0.051227793283779,0.0247374358207043,-0.0214402196913298,-0.0153877644992385,0.0174453120242631
progressive,-0.0734765995327294,-0.0247368003963747,0.102890443751383,-0.131592334617579,0.0846245082695618,0.158810047595584,0.122107910539186,0.0842214447313983,0.239864995035579,0.0180926558299001,0.166376341266194,0.0301499060444211,-0.0146315831302307,0.101562970939711,0.18409682253936,0.117646336197122,0.0958093331061513,-0.152386646237861,-0.0444311629218554,0.0455235781187471,-0.134235979394057,0.128767876291271,0.127543617880961,0.0876433411619378,-0.120543119943362,-0.142252046769869,-0.138018749534466,-0.165140028619229,0.0707779573015113,0.0076438928190783,-0.119770895407628,0.0767900078333706,-0.102399986997468,0.0673176379916328,-0.143529042465546,0.193274616972832,0.0134321865830226,-0.0516456235600866,0.106140567309583,0.0058387708799386,-0.0286333323952189,0.184283663207518,0.0709474700044772,-0.0331122347024751,0.106576779998549,-0.0736476190152772,-0.0851194853622224,-0.0639281373221046,-0.001443494839479,-0.122700828304671,0.235641491867458,0.0946046628304066,0.0355155481356369,-0.20164779110956,-0.0959622712337162,-0.149664648923123,-0.162965745682519,-0.0539766115733163,0.0298756721605117,-0.158150831528495
progressive,0.314438858729306,-0.250817052234288,-0.0538305803302021,-0.167772544275804,-0.163367789624054,0.374001354753261,-0.381467318310535,0.1932057014048,0.179184490766605,-0.0113013497373008,0.143961472864811,-0.0082974872965539,0.21376031285162,0.120539538179097,0.115628223088476,0.364899651557798,-0.0917939400131682,-0.100528352755649,-0.122218970361878,0.0474282571553557,0.0467482919301321,-0.144881747085295,0.0145933098939556,0.0456641706674262,-0.159282536704639,0.0086661431415546,0.201025301494872,-0.306287468378734,-0.057675524254358,-0.0236936476974,0.308452980120109,-0.0769261863234898,-0.280872061345979,0.318835421028945,0.0314914015151752,0.0453897268717034,-0.322377247924989,-0.0093283582705374,0.200597933793075,-0.0678763680247306,-0.0579731797143957,0.047635796742171,-0.104044237203341,0.177428596630787,0.100029984668889,0.218450434435241,0.284590023812412,0.181016846855461,0.0128415119341928,-0.0222668130380453,-0.12676026421548,0.0339026838198838,0.0067532289236063,-0.16637301745682,-0.0015688354292809,-0.295240081556878,0.0544258912502774,-0.0996422133356286,-0.0240868805987342,-0.215807035487383
progressive,0.0331132070166409,-0.0937897483383322,-0.0719933208732587,-0.0802406177519351,-0.151675850866486,0.0598394096836302,0.0173317253954141,-0.0869376708564243,-0.0438408939340171,-0.219297484296537,-0.0453601328327207,0.162186503655476,-0.32517913407353,-0.135212261984617,0.184199965248936,0.0937277385873647,-0.322605729408379,-0.0942858263460722,0.0538864735907509,-0.0905962461635064,-0.33296135781995,0.111090468858263,-0.37301965694495,0.0932936703305923,-0.129786408774962,-0.409946463646092,0.172325097938661,0.0590952926720202,0.12538371645627,0.0434378305527284,-0.0854804417086883,0.0702570478461689,0.0508479957933438,0.176603770755418,-0.135801354618808,0.321024480758708,-0.168790542133514,-0.0975103333963818,0.303816774865229,-0.0022943607857972,0.0728924622622873,0.13217378418721,0.0185409155392802,-0.343503015484424,0.360245648245647,-0.131150623296246,-0.356556068063081,-0.189594813583108,-0.121787150900155,0.0305708072269737,0.0091154333922213,-0.0026044095406346,0.185068101762481,0.365113413696595,0.165411010705786,0.0077512188709365,-0.165411010705786,0.41332599507382,0.464949112754258,0.0951229579841333
stable,-0.0334730084260512,-0.5345799085114,-0.0359413229426799,0.125098378870683,-0.0328985376070025,-0.230747358806968,0.200040303437569,0.33123031949762,0.416542008714665,-0.0380023750429994,-0.0923480444029565,-0.344569692109922,-0.162400118477827,0.235251416669079,-0.356219255087511,0.238366763247556,-0.168018662051508,-0.136412814122713,0.350489523613369,0.457353892517865,-0.048258439875083,-0.104476909698262,0.0765245748482565,0.0046975229131271,0.350707539104469,-0.0092194011719027,0.106896075940049,-0.022666264900252,0.352340617316825,0.327843543632724,0.0962115158786099,-0.323922582419961,-0.334354528879756,-0.0664370928643996,-0.361561298144871,0.0080486105900232,-0.188798998164401,-0.49083633248364,0.131058021898592,0.379451270187168,0.0756064926573652,-0.308184707642854,0.0354949599219885,-0.270634809533231,0.307757823832345,0.312811517705389,0.144974235063542,0.14155594174178,-0.441526583994735,-0.355001638569717,0.0588552723986904,0.303914732065643,0.0317704496245755,-0.0560928739424364,0.310851226677696,0.0019865002812975,0.0687754985851359,0.0913034658325552,-0.0317384108263182,-0.443215161367977
stable,-0.0113746217360842,0.125783892757648,0.166841561096216,0.222775698277265,-0.0312030257092346,-0.15831181029124,-0.0735454744683029,-0.154766205289727,0.161945538831528,0.113070400980711,0.152497479977651,0.0486514863868889,-0.122708685128636,-0.274063597844915,0.0632338049344207,0.0128392957253962,-0.158464355175604,0.0093544655782115,0.0721421830818625,0.063410659760516,0.0195913820412701,-0.0504054486828036,0.112575085917936,0.113972299818943,0.0624607487873647,-0.052182505423363,0.0299960371022746,-0.058314080476545,-0.0438928152929832,0.0478450040699524,-0.0746205816413705,-0.0675014152053537,-0.0067022509353246,0.131549603187774,-0.156698237908823,-0.159534600360325,0.172094331755811,-0.0078849296005533,0.0975296629804224,-0.0879369599732438,-0.0841093596476477,-0.153421865511985,-0.166231989307303,-0.0313507086052524,0.160929991015703,0.0077621643948101,0.0690213943121045,-0.0871274389135909,-0.0235551180405616,-0.117384200140934,-0.0036708012014291,0.0097051364876858,-0.0382358918521052,-0.0929283987592269,0.0158901934126767,-0.107799397864818,-0.307653252083622,0.198446916341104,-0.199754791206249,-0.0369577966655811
stable,0.134140170925164,-0.0254716773622278,-0.106717131152769,0.0338849284093435,0.0997913940740592,0.118017438880501,0.192465113783163,-0.0432018841792008,-0.0989036841251715,0.0309978717287268,0.13977832870864,-0.167121394611766,0.128358060177004,0.0283347418820638,0.0267672540443882,0.317944114666477,0.0055501865272797,-0.0333890904198747,0.0198895012872404,0.201726087844532,0.021065117165497,-0.0971682511620307,0.197647420511805,0.119313015562661,0.0578051127077496,0.124055466010323,-0.133140497559299,-0.251517818851512,0.0285826608767982,0.0204253262113437,0.0641310457669403,-0.0017194381892869,-0.0976960786992072,-0.0464648180453826,0.0114762502401246,0.0746875965104695,0.151334552818034,0.162922766475135,-0.127630297966654,0.033269129615971,0.212186669944938,0.0682417026473751,-0.157612501555663,0.0846443432344801,0.102558489950772,0.14320121031336,0.0627554952155107,0.139490422779271,-0.273350685161993,-0.174534972293017,-0.12930175183438,-0.066730196518188,0.153357891710543,-0.140498093532062,-0.134524045497656,0.145272533527431,-0.215481593358828,-0.159195984167192,-0.234371421280203,0.184531705951662
stable,-0.0131560322959381,-0.0836221850880858,-0.184214637606367,0.0414832784133209,0.158771914355632,0.0233200814761149,0.179005834070696,-0.207285990865433,-0.251426797461882,0.10588215309542,0.219882988382276,-0.28029375966189,-0.119251898471055,0.0336084947648161,-0.0366427375291051,0.0012629597817135,-0.141009580370175,-0.106066888130413,-0.07548418420018,0.223826417299176,0.091608051241292,0.0509554767761728,0.131207756748807,-0.170559941457802,-0.110970214778155,0.0104526222086946,-0.108749772102657,-0.112369612853687,0.0541454765307496,0.0796377039411883,0.0108546925789724,-0.163643848121612,0.0160948889964074,-0.047629038727778,-0.0272647178115435,0.116384279463819,0.123075792953548,0.0819148952875667,0.0814198536905279,0.0273685558050687,0.191915552986644,0.0837151563148468,-0.141461154900156,-0.0548614757186617,-0.0494558629627041,-0.0685210015413441,0.145116010788538,-0.0562572515386053,-0.140029156524332,-0.166303791141798,0.0821249861116759,-0.200035442596609,-0.0057871570112363,-0.0693891354639561,0.0735825000164334,0.0306756751569936,0.226541901571713,0.176226356616102,-0.0932851555785771,-0.118363238433444
stable,0.0490607713937597,-0.123319651609867,-0.0170780320909155,0.0688378265333424,-0.142646160593411,-0.0917138158933937,0.0410380766690496,-0.105830776313516,0.132935221394261,0.129969621391544,0.0379485650382402,0.10722166032497,0.0842248239655017,0.0851459964565131,-0.158522721021314,0.143744441177435,-0.0646192508095728,-0.0644312564236521,-0.113882150473742,-0.0203578708846972,-0.0695431485359937,0.058211157989635,-0.0702183731406071,-0.0189078898546033,0.0723772896907459,0.11399055599555,-0.134667148262509,-0.0271210489644652,-0.142585233945711,-0.0220505522096074,-0.0102527838452851,-0.126060939089821,-0.0652498782058474,0.0601933323725724,0.124270281128745,0.0805884362086417,0.042540385090261,0.109465105737683,0.0004443711579609,0.0364091608878361,0.0737257263080067,0.116047424984865,-0.0813662115220713,0.0710428497357945,0.0953462699477746,0.0719956748095449,0.0256666768246272,-0.0709564455034334,-0.0492278622676693,-0.164860739048252,-0.110354900090314,0.1003997968931,-0.120260740525087,-0.0368095294669027,-0.0786047981224562,0.0333169048134366,-0.0638997034409795,-0.0012963836705022,-0.0676460519043488,-0.0016876955857215
