group,ASCL1,CEBPA,CEBPB,CTCF,CTCFL,E2F7,E2F8,EBF1,ESRRA,ETV5,ETV6,FOSL1,FOSL2,FOXP1,GLI2,GTF2B,HIF1A,HSF1,IRF2,IRF3,JUN,JUND,MAFF,MNT,MYC,MYOD1,NFATC1,NFYA,NR2F2,PAX5,PGR,RFX2,RFX5,RUNX1,SP1,SREBF1,TBP,TFAP2C,USF1,USF2,ZKSCAN1,ZNF143,ZNF384
progressive,-0.159099248383189,-0.0802770854823205,-0.127799937674582,-0.122377464307518,-0.142637838604472,-0.0288513457302905,0.213222368413213,-0.118400675918215,-0.218104441964308,-0.0510493074015907,-0.171768621846438,0.0427192982725458,0.232122505566554,0.333925517051599,-0.148448291326589,0.0899188343355953,0.0288929149469035,-0.0978539359068175,-0.0696122720201831,0.001655840461748,0.199319774857113,0.245523959122376,-0.157676657414658,-0.12561524440148,0.155436538519406,-0.164304638063496,-0.097719990653287,0.04625730048649,0.188927470703883,-0.0869050661311585,-0.0418001567052156,-0.0692127456605145,0.183447262313746,-0.222695530999113,0.0570837720132331,0.130275615463973,0.0013025021205382,0.0498576565253536,0.0341306362401316,-0.0963505159059835,-0.0749654633595583,-0.144353723490216,0.136928999522964
progressive,0.320888864752507,-0.268285720073417,0.273064042021849,0.0186760754957685,-0.313980456591193,-0.364231126795117,0.32602573104217,-0.158141503585372,0.277970199399959,0.319795077584954,-0.198543550745355,-0.338432575525021,0.346906022171582,0.330406931093668,0.214825548519613,0.0188659375836355,0.313028120461214,-0.219083451677396,-0.270565577973144,-0.0144870068001198,0.303899611790378,0.32046072952648,0.236143051946982,-0.257135293630196,0.29799573292264,-0.202064698231495,-0.257939370918653,-0.312416174528607,-0.298234006060799,0.312210427564862,0.315443378017228,0.314255038017072,-0.25643257697829,0.157954667188148,0.272728946783103,0.0431221430483098,0.0829720016658908,0.0076822285433383,0.203274218066155,0.258758576660327,-0.160190652573547,0.359536011339377,0.30822861867828
progressive,-0.234451408145132,0.416445545435782,-0.418832257611483,0.181383355605598,-0.411003420446433,0.333611664274479,-0.0682924630142277,0.252270888587103,-0.125820274926511,-0.339511123333423,-0.0785057557723996,-0.072379886261238,0.159181591792798,0.413903881256237,-0.487237549754723,0.124209074964219,-0.028351703538151,-0.203697196353217,-0.0757015758193531,-0.0494176541188965,-0.231716430057879,-0.409414786309943,0.18610788733443,0.138807659869993,0.0387289746304871,0.0050750542229625,-0.18585665447383,-0.265982636538842,-0.275125556959787,-0.073405126946861,-0.267150794121214,-0.466944102610614,0.165317992022667,-0.0120922738533194,0.0663224664216771,0.0735954320777946,-0.0924988243524756,0.314033553808306,-0.307817420993935,0.0813039181718987,-0.393502118148275,-0.0294047754089303,0.11931981270703
progressive,-0.199125461809104,-0.066914219294226,-0.278303873286283,0.302660157394359,0.156324400861893,0.336649958315706,-0.298443701077534,0.0654540988527986,-0.293806555241569,0.322742618433,0.526677326335898,-0.0400857013236771,-0.250392216391457,0.174328000055957,0.313238859750631,0.160282706791974,-0.0060439971499683,-0.244908228016966,-0.138089968782328,0.0790595803467725,0.0171990987824636,0.154285149394119,-0.42072776364078,-0.352080248892699,-0.134915675137915,0.0357668043771913,-0.0425879844375171,-0.0798709101336835,0.0628275211083038,0.0412521586267445,-0.284062402548264,0.188938765595666,0.508788460647054,-0.394112322179925,-0.181283035872373,0.350106559427907,-0.0670098305485757,0.222151383606656,0.195112520876538,0.0004234212692633,-0.049545752004057,-0.199701861085327,0.348957858500648
progressive,-0.182076036418844,-0.0805991573259326,0.27478675043749,-0.152865811454065,0.0280950944252963,-0.288725882181021,-0.111358174706659,-0.121363373713683,0.0327104958248212,0.0220548040030992,0.247125317888659,-0.238390128662712,0.042034226168828,-0.0836347904611906,0.0198245429241341,-0.0409810473259834,0.0232318862392196,-0.230212504706507,0.084873824393949,0.0377595591008116,0.226309547818318,0.324069325112954,-0.151936536004496,-0.0385959070054235,0.128363915433768,-0.0850596794838628,0.391534722751648,0.0432113084049485,0.114424783690236,-0.192576848998971,-0.0595355804690401,-0.287858558428091,0.375086547294281,-0.107424241970152,0.112566232791099,0.0591948461375316,-0.0237584756606419,0.130749055754328,0.0942285305862748,0.0096954405238343,-0.161879783314882,-0.12802318110226,0.213175788131079
stable,0.506188089058897,0.456068364358196,0.501366347448919,0.573581894944969,-0.15443685473559,-0.521439531025012,0.461783473975249,0.526850031461127,-0.509299080418856,-0.425225376329537,-0.164709397309059,-0.474124332871019,-0.522477685932679,0.547973074702542,0.280657250028299,0.488512192107669,0.513141809453548,-0.440212890284614,0.551394099399425,0.502169645918425,0.523871836762211,0.549477136061279,-0.511931271062197,-0.394302358209917,0.509467038933181,-0.500986133146377,0.155657004350707,-0.523545911599852,0.504606138723404,0.501358068473992,0.513809551603702,-0.511664250330641,0.359534565102031,-0.556927499790923,-0.266576141086792,0.218494233726046,-0.395848718469287,0.545728949113829,0.369359139003438,-0.163844101688231,0.512830776929994,0.304626595333584,-0.52163637079095
stable,0.242124798254597,0.359692080883335,0.11634577741284,0.298903730359068,-0.222882275808062,-0.329051895325346,0.440671589089272,-0.0168514000424021,-0.460520285788374,-0.0967437014569783,0.388005241012538,0.302255696946021,-0.23183814938249,-0.0534544356498092,0.384227792598759,0.504260672212509,-0.0178537546473514,-0.414607927571055,0.229317001685511,-0.0419859606417814,-0.129847652657827,0.132393218250177,-0.352919777602393,-0.464929547244859,-0.356717370779853,-0.274172065033298,0.50865650382654,0.223340111346255,0.387574265159253,0.290801872675215,0.120959538743051,-0.312538683133822,0.123521586414776,0.407626851284697,0.299188198840131,-0.237619696558784,0.0449918035618606,0.306937828383268,0.369475721110815,0.37932467920841,-0.34099590884571,0.520239742942808,-0.464352064019353
stable,-0.168572482734935,0.023855727538225,0.163433711275277,0.500259002004266,-0.15184550191835,-0.551295074385876,-0.0129708026112359,-0.0060338607341239,-0.0643824928133805,-0.299423346045943,-0.016894810055547,-0.356541230372808,0.0033805603848138,-0.50043482311175,0.266696644448277,0.312585953501707,0.31572675783086,-0.421515121456818,0.312865668899978,-0.383801493901413,0.536757865544324,0.14234317024567,-0.276702463837844,-0.554116203974148,-0.312721815266581,-0.188759942621553,-0.331542665635935,-0.252311281108644,0.177059847105318,0.414562195842662,0.0048910235354752,0.213542726908333,0.0941522030578992,-0.340565485197294,-0.102935266563597,-0.311555002462367,-0.0075363320162633,0.383969323140376,0.552589757086443,0.50039486376914,-0.0319994415621618,-0.234393511882279,0.110327744946464
stable,-0.437662319238345,0.283050810916224,0.0980516333463887,0.334717909027058,-0.515946749076709,0.142327233778853,-0.539799487434301,-0.239258833867012,-0.464040245360732,0.364910685269581,0.458251201280602,-0.124528209014613,-0.419406138042175,-0.290501257713448,-0.369371569610629,-0.263425566510746,-0.144448199014362,-0.538876753267747,0.24997193393633,-0.0578050247311219,0.410166765944212,0.318770367812137,-0.283997605947616,-0.319956568448672,-0.120963591888798,0.0625197511962152,0.304710401443792,0.472264248962512,-0.0434647492874088,-0.198647703149443,-0.26240779192808,0.336354047836072,0.47728815754078,-0.400177897906531,-0.106239545650911,-0.429443127809532,0.504972588623894,0.306216611582678,-0.366191926322228,-0.043599490130504,0.294235503936375,-0.439620873636194,0.492655831913094
stable,0.256968098890257,0.193911306063618,0.300437045323736,0.188109953138032,0.0977403677848055,-0.148677922035299,0.0826464295482998,0.17881043604241,-0.0988874633884022,-0.0397002131307546,-0.0283224459884686,-0.130345692696308,0.0532609874898422,0.0832043234521941,-0.0451359717956133,0.199356934488152,0.175812645734995,-0.147220181484146,0.154145080307684,0.0702055745243069,0.230730788827296,0.155192468385628,-0.210791119931095,-0.224102900911204,0.081108766896704,-0.189803098933912,-0.168925802868532,-0.314579492821658,0.26092867277756,0.209439054667259,-0.100284332770579,-0.301494073632061,0.212899805562247,-0.209044906962261,0.0825713734689065,0.0607776128353251,0.122536968370287,-0.224024172363095,-0.039391955287864,0.148930633788853,0.253380372389397,-0.004188083324289,-0.0356333212741099
