group,ATF1,ATF2,BCL11A,CEBPA,DUX4,E2F4,ETS2,ETV1,FOXP1,FOXP2,GATA4,GLI2,GTF2B,HES1,HINFP,HNF1B,HOXA1,HOXA6,HOXB13,IRF1,JUN,KLF10,KLF3,MNT,MZF1,NANOG,NFAT5,NFATC1,NR2C2,NR2F2,PRDM14,REST,SIX5,TCF12,THAP1,USF1,ZBTB7B
progressive,-0.0903080801775121,0.178961167621293,0.142302837316554,-0.189766870907566,0.349012877275135,0.0117104004803688,-0.217783533614307,-0.28136323988947,0.0077610956624116,-0.268142598226425,0.255426174466222,0.104397231146889,-0.241382861488013,-0.0204437440607015,-0.0754010829446735,0.0152544009553712,-0.0577220935091271,0.0226922181537595,0.125333130481178,0.296750329766642,-0.17774766711828,0.161301478392554,0.134947045997097,0.172505248444229,-0.178978055302249,0.328419556611677,-0.110527459334078,0.071586879574368,0.213260047643831,-0.369895701040704,-0.193846452121473,-0.0410515398792655,-0.154652557147416,0.16176468335593,-0.180203618434517,-0.118351280668614,0.179064906232882
progressive,-0.0296564400785477,0.0421303187745385,-0.0412819298062747,0.0989418145149808,0.0212312024083218,-0.0618844817717059,0.0611980054010855,-0.0215401580793351,-0.0785928705468787,-0.0113809686618984,0.055966411110906,0.0322875197902517,-0.118295326441449,0.126199304677425,0.0711002824824657,0.0224405903825556,0.117488241707278,-0.0171833874672387,0.0626948708446044,-0.0215467667567899,-0.0642305622681704,-0.0821276869005307,0.0608527020040706,0.0088704973137449,0.0528859413322736,0.0773710913024171,-0.0223844166241896,0.0317274343759549,0.0211692460571828,0.032347823972027,-0.0135221801572631,-0.0785870879541058,-0.108549179364939,-0.160523123208446,0.0849471139196974,-0.0934946121228375,0.0756602699262981
progressive,-0.10078185600575,-0.0370271402960567,0.119986941394509,-0.0642086455093541,0.0173846459495657,0.13678785092926,0.0050042416908854,0.121306248628531,-0.110325395693241,-0.0775480453066587,0.118588176777878,0.0623268429429969,-0.0669455983222122,-0.159275076914525,-0.131462632880902,0.0436032220904462,-0.131958258138764,-0.206769350632565,-0.063495102479385,-0.0174656767456923,0.0758731466177897,0.0516394316286313,-0.065880397371189,0.0335931652951582,0.0344089802037336,0.237843480886972,0.113177207692842,-0.0344813572255166,0.0898261776867325,0.0798546695226115,0.0917953047032844,0.0497159336040731,0.0368013554563642,0.0257748735290806,0.0080582373274233,0.0699822864100629,-0.0950900326079265
progressive,-0.309974885438981,0.154193293001855,0.0216710562698978,-0.0565488152974994,-0.0219134586681824,-0.157175406227263,-0.121674729408721,-0.018332386028408,-0.0183408419260226,0.10644988575367,-0.0490230664205238,-0.299878543687173,-0.247692971558797,0.138084808046081,0.109361533165624,0.234246685035346,0.217847880928139,-0.0540966049892714,-0.138892346268273,-0.0753138614205201,0.0465807213261795,0.208800070480539,-0.125819528556134,0.19202920687829,-0.0992863311578526,0.0331344348027292,-0.0243487571811813,-0.119108364482696,0.100571627595269,-0.0105769185995697,-0.0948483942264675,0.14767943320609,0.0146484333009896,0.14696209122512,-0.0568123574398205,-0.180799774846129,-0.265229093895165
progressive,-0.224694210570148,-0.146344877136713,-0.127470427661415,-0.110429108171127,0.0294319203148992,-0.311462363194003,-0.118847927361548,-0.0504789682909517,0.0518368423539229,-0.13521030982035,0.256875825862563,0.181921177586557,-0.181106453148774,-0.0680634374064279,0.178322811319684,0.0373075898801318,-0.0495963501500205,0.017686309670199,-0.02610512886062,-0.102485544902746,-0.041720680584788,-0.144715428261148,-0.192919957496623,-0.109274915217602,-0.171058185082788,0.242618148201367,-0.267670924663184,0.224694210570148,0.0728838903299754,0.0595088308097098,0.0941346194154735,-0.179748579085803,-0.098819284932724,0.0019349705397338,-0.0143595182159197,0.0846295009746757,-0.2316193682913
stable,0.410151539647474,-0.285764998546738,0.263905245398781,-0.41612616212761,0.360341342344825,0.0723351275499825,-0.225870239531585,-0.352544946500904,-0.114621217101457,-0.455193911850102,0.360453075544453,-0.232389881582925,-0.332165608982945,-0.391574663582253,0.445877688312822,0.31184031525687,-0.273498190885934,0.406487843502512,0.290152300175009,-0.404039861717,-0.288109129545294,0.217444334505631,-0.26868922944478,0.446093025974011,0.493895671299207,0.243950769923854,0.233982720123661,-0.520323282590708,-0.103474648076611,-0.34621182203942,0.269928147656534,-0.401209878507361,-0.0878608201999513,-0.38861107347782,0.436070735321617,-0.445072204267881,-0.335051458792398
stable,-0.0003061089866649,0.344349699554157,0.482787329673075,-0.15961515350613,0.0205169389211876,-0.449982119601131,-0.516539504759898,0.343675750662519,-0.155659919925834,-0.0339335494344317,0.147055775435792,-0.236435781134639,-0.42574223354483,-0.458681087872905,0.105864070090937,0.17114610720547,-0.0403605653519562,0.0017157376882509,0.445934607843982,0.381348157262556,0.291677316206317,0.452415717865179,0.0437901315247991,0.367118225990564,0.391573852060337,0.0642326115032844,-0.126250546762091,-0.407252232508315,0.502445763348917,-0.364858365259489,-0.348558220819885,0.446488913306321,-0.198433718702808,-0.246271998385976,0.0383724479416833,-0.323410826624323,-0.427452243622103
stable,0.0187705136644674,-0.306878560094396,0.0338461739158063,-0.208557605573109,-0.556935376719634,-0.633227104989374,-0.0086076095103169,-0.546105917718127,0.519460181968216,-0.560366899822696,0.600812789634558,-0.164671963585996,-0.199143546988211,-0.536395612534404,0.516925627733821,-0.278628155267514,0.404409523685482,-0.11514117807682,0.637530909744533,-0.519155706297201,-0.416818964547392,0.502878601506181,0.564794140660698,0.518629045677067,-0.553610831555038,0.619764342887196,0.50880353348269,0.117683961383405,0.277945142275778,-0.116449600554966,-0.392880593547858,-0.0964776423508177,-0.504614935738186,-0.141070984546236,0.510120185033025,-0.598590940143367,0.50006425881734
stable,0.183099409677868,0.335984411743058,-0.338912280168749,-0.150748516690387,-0.0799321767656382,-0.209375566730703,0.348372791703186,0.187982093784291,0.262063510950439,-0.273560962821831,-0.351731192417568,0.322752387587172,0.108275137666783,-0.347978344490715,-0.371442354224356,-0.330271770883582,0.180247444343536,0.0888626109735367,0.363861999592265,-0.339021779710382,-0.202230721639195,0.235949114584107,-0.323751570904567,0.106106300154679,-0.17791684614493,0.283718289621201,-0.133940337049828,-0.266381276967077,0.324180858880285,0.02984111372075,-0.103766991765262,0.0297266369272253,-0.240082722280726,0.234750841191017,0.308770042708511,0.264258479034978,-0.0138778225889219
stable,-0.0325310431121134,-0.100484433169117,0.183019945623477,-0.255151477437924,0.0115376652214836,0.121452933359346,-0.147322826421224,-0.0030500449406112,-0.134155574644936,-0.204495134602349,0.196136907517119,0.109038474966491,-0.166902645600769,-0.267649023462979,0.188325309591098,-0.164150987297198,0.0140893301366719,0.183412255297384,-0.119775826509634,-0.039272511206808,-0.0672671639578473,0.158047544757132,-0.266494445500212,0.198807713294385,-0.236836436659643,0.208425714087243,0.039259877999573,0.197570776538297,0.208806216571312,-0.058078206318395,0.195205402840568,-0.217257103372685,0.198695180571476,-0.0892444743350537,0.150713967957182,-0.0547725332883083,-0.217770108764946
