group,AR,ARNT,ASCL2,BARX2,BCL6,CEBPA,CTCF,E2F1,E2F7,ELF1,ELK1,ESR2,ETV5,ETV6,FOSL1,FOXK1,GMEB2,GTF2B,HNF4G,HOXA4,HOXA6,HOXC6,IRF1,JUNB,JUND,KLF9,MYC,MYOD1,NANOG,PGR,POU2F2,RARG,REST,RXRG,SETDB1,STAT4,TCF3,XBP1,YY1,ZNF143,ZNF76
progressive,0.117058476620176,0.324975309958164,-0.327304470124954,-0.129757442524509,-0.261639979823551,-0.0693634687334557,0.211172497297207,0.190163144211668,0.20334999059404,0.248422640911302,-0.111855981907245,0.279114545022531,-0.229327280470376,-0.0210163898232031,0.13135243639502,-0.154273436545951,0.146650304076597,-0.147562734393698,-0.0593900658843196,-0.0196184246072847,0.16707091677758,-0.179934073227406,-0.1022883642634,0.141377441987025,-0.0223158407118253,0.0540444908388866,-0.0037763825463568,-0.111891165595565,-0.0850108277190124,-0.305704031075637,0.0507559887705684,-0.132607321278436,0.151561946966082,-0.0930561644482074,-0.0110734795039444,0.12161828262646,-0.0476692065152854,-0.0432313706285108,0.0082775490721075,-0.177891073725619,0.0637223507061339
progressive,0.157134600612419,-0.100029903520108,-0.172566925581929,-0.0866671095251505,-0.162821372223582,0.147545748032824,0.11259684282101,-0.150607974581146,0.0899254050281669,-0.0452556480585977,0.0960128057239231,-0.17078532263927,-0.135722172524721,0.192205469977153,0.116005663702631,0.169041544022517,-0.1269507885397,-0.0685870817422437,-0.176847249809417,0.175392943074595,-0.140179267581441,-0.14821423509883,0.0499003208948094,-0.159242727837895,-0.191057617474669,-0.158497820195059,-0.200707452130723,0.138088122706371,0.118678068116618,-0.125959636815968,0.159355428890594,0.190642321814725,-0.207183903035795,-0.159410235566906,0.17035304462892,-0.131515181173989,0.181146100237348,0.0866848638005756,-0.140450213262929,-0.169492348233311,0.169338735154633
progressive,-0.0329162689044292,-0.0813187697946405,0.0379963033455698,0.0390725429623507,0.157808984433596,-0.0035535781096693,-0.126827347965297,0.0272797696614303,-0.144148843672593,0.0393438959907294,-0.134547532716354,-0.194868928737577,-0.0680668051382977,-0.0855595207846266,0.087536958205516,-0.168211360104598,0.0496874148076891,-0.0780946371926647,0.0008041222136743,-0.201044312163694,-0.138396923845692,0.151616020388738,0.0577928444215703,-0.010049998921474,-0.0718474025421318,0.131204922031565,0.162930295110039,-0.171149616558366,0.0603787241258102,0.0520072921066451,-0.137746440952311,0.0313118463507196,0.206328434657164,-0.13444663525228,-0.107859389094262,-0.0715393595268174,0.0049065213779237,-0.0270458709947151,0.028193197461184,-0.125420134091367,-0.208761439415839
progressive,0.395655399839574,-0.348260963231436,0.0367617154303141,0.22817278486003,-0.334001630974133,-0.0925358738703652,0.224747728869095,0.168593928995144,0.107155520361297,-0.0818327464629813,-0.0800491219808015,-0.0375071931550642,0.149991498734019,0.444616720183993,0.0167083646345372,0.376128024994038,0.186790488050571,-0.0568592426838539,-0.0415313923544095,0.0596009440937681,-0.337581304567239,0.151863476131725,-0.311528238601529,0.303228586599311,0.0277345323893128,0.0208071116063575,0.108843889356425,0.0243508918275305,0.0014219297342455,-0.0165965429758247,0.380011411734263,0.0832201633395995,0.032114904279372,0.370263600226004,0.0241590003391226,-0.30685519767879,0.150112983992867,0.0814531050290808,0.0640972791854551,-0.22236634169281,0.353003029869429
progressive,-0.145291065777607,-0.0165162713787549,0.0183731302911593,-0.0045281296284949,-0.0035182589919241,0.0728735681938358,-0.0096100592834964,0.0158973184079534,0.0061569532358672,-0.189725373786723,-0.0684105915096357,-0.325764721474456,0.0605922381942488,0.0143988006891709,-0.0151806360207096,0.149102513018858,-0.345180298874333,-0.0322832838981186,-0.06287259124457,0.203342339144355,-0.025442224747155,0.103202263763108,-0.14959116010107,-0.145779712859819,0.0704629092549248,0.14525848930546,0.0345636369484398,-0.0359318487786325,0.0353454722799785,0.0950907221983937,-0.019741342121352,0.155031430949694,0.392546489376719,-0.089194380739706,0.0716356622522328,-0.0502654965235085,0.0216633539780513,-0.386259230252262,-0.0953187575034258,0.0480502964174822,-0.143499359809498
stable,-0.164918198155149,-0.246014070227634,0.0422103955664051,-0.112430052156076,0.0972657348690497,0.072961104980819,0.308869399164638,-0.0955862671494704,-0.143810865249737,-0.099826522805994,0.321378061152923,-0.0834063654559017,-0.176428739036123,0.0219612847380948,-0.223265265072866,0.166771144554228,-0.0809675706379121,0.192280565674522,0.114244808982913,0.123821220295353,0.223778713438681,0.0968365753049943,0.0897542293604602,0.0504640016192168,0.2696792310142,-0.0186512630077294,0.361300576221128,-0.33788653492167,-0.17116444965275,0.173963546343547,-0.202086065894912,-0.339059736050138,0.126008264794672,0.116450584327068,0.0419244347668824,-0.122580229036742,0.192251984152221,0.124383194165923,0.158579359994475,0.0654672142304557,-0.06995218400746
stable,0.0330340953523832,0.0277234266868435,-0.142284023703281,-0.0895849789923604,0.0249322117059149,0.0488434313194144,0.162604471373769,-0.151763586143581,-0.0728829826561749,-0.0243408792555942,0.0025219699929102,0.0647779536243326,0.0438925947406656,0.0283833285383184,0.0281776203348558,0.0801198853247805,-0.0305775493752531,0.0631951957041125,0.0099023022345723,-0.0357498210843347,0.010928956020661,0.0282411571194115,0.0009159362209222,-0.0662921421433985,-0.0359945320664355,0.0751011084219523,-0.0054157245370328,0.0733302564563643,-0.0897107944073223,0.0773733348161633,0.0177550713594162,0.0414926657002683,-0.0039285863321837,0.0756509217853356,-0.0661430508766687,-0.0313984949578791,-0.0756037410047249,0.0201493387061402,0.0083157698519034,0.0949239561262665,-0.0588231100341883
stable,-0.184523956274666,-0.0506126107897114,0.0810273950764031,-0.357911021515019,-0.0091504864931053,-0.0241380715765634,0.190597143929343,-0.303895471798156,-0.305987709368199,0.388724714910396,0.112069036533886,-0.268237882083031,0.0110147760010422,-0.0708185782949493,-0.374095333924533,0.202018970041288,-0.22393454801232,0.394016366352138,-0.0112101600542758,0.0959091471310263,0.20521024291077,0.11478813127472,-0.129735011347087,0.135751211986237,0.0201164164808391,0.335132497308873,-0.0709976803437467,-0.021972564986558,0.140668377325949,0.0364879719413683,-0.0247812107517905,0.111946921500615,0.303675664738269,-0.206390688232389,0.173761551342384,-0.167737209701016,0.371229701143774,-0.0192616112479423,-0.0131965645954837,-0.189791184709754,0.332991413725521
stable,-0.0414921023882608,0.0086597890017769,-0.0006577054938058,0.0856913895618872,0.059498945683095,-0.0020051395953481,-0.0829337067891695,0.0874526608280714,-0.173267216212769,0.179824564619178,-0.132296105254995,0.0553174659986926,0.122611576607438,0.0219432229918444,0.165816915590987,0.0561414453532921,0.100303782780076,0.0246885891822812,0.123731153936781,0.0479718563262993,0.120491892796876,0.142563208244443,-0.0813214661685855,-0.169568546553782,0.336538294246271,-0.155314565879971,0.154869937259627,-0.0987518934126684,0.188281130013318,0.0652421680007291,0.0683126919633845,-0.0395756421853359,0.198071581268491,0.0009299019622161,0.0277726613854456,0.100176921982581,-0.0450454363763317,0.0210367225359622,0.106029761882516,-0.0663198689503174,-0.0273514342714352
stable,-0.0350918622404654,-0.0765288534140146,-0.0899709767871349,0.0022947249797608,-0.028910267799494,-0.0231524869893403,-0.0677350599062766,0.101064737364822,0.0815613067987919,0.0428537128512105,0.105502166708894,0.0264729298839958,0.078342757032164,0.0603506397890615,-0.0123288344694614,0.0468435987454891,0.0084713581568044,-0.0372590452937791,0.0638242266042069,0.0234746415140138,0.011674977327272,0.0017515601884145,-0.0744954840736228,0.0565338364797376,0.0022946781753841,0.0050485540903544,0.0694621414056887,0.0220471548297166,0.0698488859701776,-0.117135581749676,0.0347834682025352,0.086500666278357,-0.0728538205616478,-0.010259659780911,-0.0581210196972596,0.0004153888430157,-0.0023143360135888,-0.0006290040181733,-0.0274175358141078,0.0061598772101929,0.0531280224020217
