group,AR,ATF1,BACH2,BARX2,BCL11A,BCL6,CDX2,CTCF,CTCFL,DUX4,EGR1,ELK3,ESR1,ESRRA,ETV1,ETV7,FOSL1,GLI2,GMEB1,GRHL2,GTF2B,HOXB13,HOXC6,HSF1,JUND,KLF1,MECOM,MEIS1,MITF,MYB,NANOG,NFAT5,PGR,RFX2,RFX5,RUNX3,SP4,SPIB,STAT2,STAT4,STAT5A,TAL1,TCF7L2,THAP1,ZBTB7A,ZEB1,ZNF384
progressive,0.136571122662374,-0.0074650767870625,0.231152943509618,0.0698417607241011,-0.0386007653926637,0.11373126390321,0.0406132939308686,-0.048864660937509,-0.0346973960883313,0.140144530892419,-0.0679649608547518,0.0045515907055914,-0.0354860264573721,0.2180832087586,-0.117597190816134,-0.0337730370504348,0.233558617157611,0.19191565746301,-0.17440899933009,0.227694202603261,-0.0176891897910364,0.371414481875188,-0.0771570679455298,0.0423918075227707,-0.029352494714773,-0.0553258136049321,-0.0987543073398246,-0.219463896941788,-0.112008913898421,0.0700055711865131,0.110253801801149,-0.0416218983494342,-0.005248955245574,0.0487570140622096,-0.0135237237468447,-0.275662586296429,0.0504185201809602,0.0143474563578309,-0.0325210570877143,-0.0752007029944376,-0.0845566205476276,0.144403602915132,-0.0170316077919252,-0.0110806077074424,0.169635094425511,0.0553866574909708,0.164699719207982
progressive,0.0010511880582978,-0.0019372881454239,0.0518453014581949,-0.0014258993603061,-0.0581432155956373,0.0082037203906894,-0.0108835204808717,0.0284465770604524,-0.0110562869623304,0.0289986619500916,-0.0805629299317803,0.0046048026191468,0.0450989623199884,-0.0424391263565526,-0.112245999078226,-0.0898362668054565,-0.0147227756243991,0.0052252262503408,0.006283324967897,0.0290301438422686,-0.0476774060743814,0.0475614605690469,-0.0146897580301648,-0.0331949678219672,-0.0459021344960143,-0.0139986921043298,-0.123783728635555,-0.0546725289458885,-0.0325691692335722,0.018972831068284,0.02527458446087,0.0318781033077372,0.0109065560117328,-0.0266905017578029,0.0134381608533748,-0.0254865113447927,0.0643820052038694,0.0330751830614891,0.0737828053483108,0.0004000503859555,0.0122119027605322,0.0217378626226525,-0.0636080113669343,0.0071709607570806,-0.0510567184517143,0.0457385822269001,-0.0531237734209895
progressive,-0.119798132900832,0.142862012648776,-0.16607762343146,-0.0321761289749496,0.0225110908022847,0.164885886711369,-0.0223349608071848,-0.109517020979073,-0.0751884462198515,0.142271862795065,0.0168078338180993,0.0543982445904687,0.0992427712649157,0.0481383863230674,0.0055797372473621,0.0772783696682007,-0.0614518315370862,-0.110338960956206,0.185506820553253,0.0220292113351717,-0.0993197804835524,0.0746852176624233,0.151321589686148,-0.0762383639828492,-0.134883552611007,0.089342130631273,-0.0969363070433701,0.136869018010314,0.171652785873755,-0.020389906185974,-0.0463923357222941,-0.0494254314820654,0.0640335465301947,-0.0923279534053465,0.0682233055045395,0.124523144068078,-0.0657003005097976,0.128253897600647,0.0056376847782174,-0.134349062885617,0.160714426957295,-0.0597820276874384,0.205603939214906,0.0159195591674875,-0.169262450225971,-0.045374441594769,-0.0044299362403899
progressive,0.312464584068787,-0.102058624775008,0.316396749272127,0.269402210251762,-0.173878830271797,-0.396347102297922,-0.210491351322714,0.298574606459093,0.0518384707261945,0.202679357966027,0.0649172240610142,0.0906450160044042,0.216826888953313,-0.134186687016092,-0.104435828677272,-0.0384732409072086,0.0138954867728513,0.0241328892094261,-0.217004559465128,-0.106058277227021,0.0074786889856856,-0.380111598474116,0.0148788723963834,0.187792221824908,0.169996247536871,-0.334812504415332,-0.18281469291252,-0.141906401889899,0.0247044648869693,0.184050122750487,0.0937962573302327,0.0883807499468596,-0.184634094045133,0.358201656598557,0.0700366139246962,0.335558996023111,0.0847832664053106,-0.0990891858333616,0.14180999153465,-0.0621227010496042,-0.0809185884506451,-0.191286408557263,0.148458174174412,-0.329091238476743,-0.240581023195693,-0.0151006162134544,0.176545265239805
progressive,0.128144680180796,-0.398825476610717,0.403184575286201,-0.301098330569884,-0.366741228271303,-0.233788718669016,-0.323919494223893,0.0878550696287048,-0.0874383910788423,-0.34603550956275,-0.0282059326060782,-0.319688604332981,0.362189816418958,0.481295777287352,-0.0502257913565051,-0.543733455374443,0.313342269496614,0.344336743167156,-0.324560538146758,-0.314528200753915,-0.349112520392504,-0.0180133342325181,0.370042604474059,-0.424723651094479,-0.130228072930109,0.233884875257446,0.345330361247598,0.143625890917996,0.0616043209873662,0.356965308447605,0.315201296872923,0.31516924467678,-0.320425804844277,-0.0476936678611867,0.0556105603085746,-0.398825476610717,-0.319496291156122,0.324015650812323,-0.207089239281672,0.316515436914798,0.314496148557771,-0.286642790109269,0.390267540240463,-0.151670992149957,0.415107992251498,0.312540964593032,-0.310329363059146
stable,-0.014346212692378,0.0301100979003352,-0.183415918100693,-0.182612203569292,-0.062085572153635,0.172309899797222,0.0115271793888291,0.207536185540239,0.16571537718569,0.353370076266124,-0.0722466202253679,-0.0356914112776425,-0.316567730167246,-0.0499090122715585,0.0041103623194758,-0.0978619684973157,-0.0887556811316184,-0.197559344167579,0.0125972866314917,0.0620816631301546,0.0139756758740699,-0.0613022714115201,-0.0507848748289267,-0.005677784216041,0.135165924349971,-0.0958346813569815,-0.101109305299495,-0.355551070070474,-0.326450320640432,0.0881052389282899,-0.0813967272616856,0.243813274706262,0.103972013495017,-0.125962973107343,0.245093069689944,0.321930620825139,0.228999282204056,-0.273153101942751,0.0671129624258967,0.0668998965164372,0.0134289434418464,0.032944139923667,-0.0419740806826226,0.086770283279939,0.0285137202742851,0.115232124538897,-0.0346843792657078
stable,-0.0539121765878859,0.125326632787539,-0.0315872586479169,-0.171686048411472,0.0593953484453004,0.18627293378783,0.0109824542887122,-0.11793249901259,0.0202100952990654,0.0427078920895507,-0.0095263062646502,-0.03867838970637,0.0394231939297412,-0.0342504604383076,-0.0082647244021012,-0.0774237002581011,0.112657525340743,0.0143291161942264,0.0424798655053572,-0.0135917476203397,-0.0812233171447172,0.0111441796650016,-0.0285882133558064,-0.0085317881460887,0.15126527637701,-0.0053635818282042,0.0045809797199531,-0.0594765209521736,0.137887923316809,-0.0667132668130329,-0.0813726497718657,-0.027945029675391,0.0532931587682954,0.0804035367890432,0.162371658157132,-0.005113248295557,0.107964391241065,0.124172867842516,0.0855508651447378,-0.108558003924916,0.0725886691807585,-0.0322880686118378,-0.0796760824144693,-0.105832838388821,0.0456933053576062,-0.0877350871808307,0.0263630952475484
stable,0.0613518692968541,0.136275071677288,0.0645350673986415,-0.135037613591683,0.0210042227688274,0.0382228007362965,0.0775853654988083,-0.0017096460393231,-0.12030209296704,-0.0416665163297903,-0.131333380506482,0.0028249865506911,0.0040461622930648,0.184649913418518,-0.0817047983364156,-0.029471041249285,-0.0351128731790515,0.0617589278776454,-0.0820874334023593,0.114334614172641,0.0751592963572926,0.0345267088227121,-0.224916148230386,-0.0333380977668017,-0.305204382705648,-0.0855230078242373,-0.125577572174094,0.0219648810194947,0.0224289278015967,0.12849211161256,0.0218834693033365,0.155187013340848,0.0367166839873689,-0.110133769618875,-0.131756721430505,0.0992490231685176,0.10905099379397,-0.0470559719394661,-0.121401151135176,-0.179740786934175,-0.0384914593996187,0.0798893170660867,0.22313323164652,0.063818644296449,0.0442391265603908,-0.0305049700444947,-0.139100058227979
stable,-0.0145943671181533,-0.108381240003597,0.0006797744925603,-0.0448834557488921,-0.0119755236594045,-0.0117310004606418,-0.065423404444961,-0.0197990434038179,-0.0411715935916739,-0.099129704778409,-0.0153108200905281,-0.0626676279949051,0.0232382621944156,0.149673872578658,0.152905246650308,-0.0297878160732752,-0.127983442232411,0.0856674800705271,-0.225390481075536,-0.0528353501726559,0.195282339611882,-0.022914268956055,-0.154773403888855,0.0014659165765825,0.11216523650445,-0.0010966865464508,0.108834830537302,0.0809604084943446,0.0427340968317677,-0.188894171044206,-0.0394929418321678,-0.0053795103727799,0.139040781280461,0.121546369024982,-0.0329898473610731,0.100532045323313,-0.0537718740239172,-0.0732615955813002,0.0579067613149949,-0.0960670517139058,0.0150296184119509,0.0268877709359493,-0.126016253098364,-0.0529612796200187,-0.120703986605244,0.0383167852461191,-0.0782633176119918
stable,0.136929552528656,-0.171699190008999,0.152471733615581,-0.142843284660753,0.162129950696175,0.0416249382299464,0.0067672561519202,-0.0573216056247285,0.0308073506336054,0.080646705185965,-0.143737074969818,0.0921940784486292,-0.027473507181772,0.16415894241574,-0.0193840423339712,-0.122182339038612,0.150725259139771,0.168423436395065,-0.200172962206732,0.140449376778773,-0.147019734042395,-0.15921337424862,0.0632156012094916,0.159141753444464,-0.155521986678058,0.0093882043160001,-0.17254968122604,-0.17896970478869,-0.109961496924358,0.18906193927662,0.044835183303793,0.158333721466369,-0.0825227969868211,0.1432849540628,0.148611162308295,0.0706939329674963,-0.121583337159943,-0.0938387440679775,-0.0754027092251101,0.0377914288551762,0.0701109349558149,-0.17575619361954,0.222038070508783,0.0538279101370392,-0.114449858407488,-0.132228568241266,-0.142495305535413
