group,AHR,ASCL2,BACH2,BARX2,BATF,BCL11A,CEBPA,CEBPD,CLOCK,DUX4,E2F3,E2F6,E2F8,ESR2,ETV6,FOS,FOXA1,FOXA2,FOXM1,GATA4,GLI2,GMEB1,GMEB2,HES1,HOXA6,HSF1,IRF3,JUNB,KLF4,KLF9,KMT2A,MECOM,MEF2A,MEIS1,MITF,MXI1,NANOG,NFAT5,NFATC1,NR2C2,NRF1,PBX1,PRDM1,PRDM14,RFX2,RUNX2,SP4,TCF3,TCF4,TEAD4,TFAP2C,TFAP4,TFDP1,THAP1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1
progressive,-0.103524574662787,-0.152498380114349,-0.13116002650654,-0.124042580906032,-0.169082447859343,-0.201194852223912,-0.101189381312522,0.106158076145621,0.128631398976562,0.0753927194421819,-0.0510759455732569,-0.15292486752263,0.138053741007621,0.36098313732791,-0.128845807946846,-0.0896252801109116,0.186419277532616,-0.0059731542482322,0.0606521027351711,-0.0843512855483874,-0.165975848322514,0.147005315516969,0.120810132625775,-0.0043068236639614,0.0221493788432302,-0.0662849992696921,-0.0958780982334271,0.0665320356919756,0.0052367060459531,-0.0993855493233956,-0.0929159916983107,0.149242626511235,-0.151340105568359,-0.107798770874749,0.351665669249708,-0.149279915027806,-0.0275422305523248,-0.0812097280272727,-0.149417416432662,0.0770846858815954,0.0438746008104642,-0.241284668602411,0.160920923794845,-0.0127386894736002,0.22236074644258,0.0792404282458618,0.242648029989541,0.114277650628977,-0.0724912067464936,-0.0128225886358852,-0.141269875561878,0.0404743542056375,-0.0283882137720315,-0.099070927464827,0.131071466279683,-0.0997188154402498,0.0428258612819022,0.0475195533052887
progressive,0.197777785161652,-0.232674943954397,0.188142376182167,-0.299268500082437,-0.245143662353976,0.102938183218871,0.313001345931276,0.213101382492953,-0.255062556343411,0.190907895708578,-0.156428261033749,-0.141452086907576,-0.22012765090532,-0.227798693647382,0.154701159424219,0.365090175830126,-0.0026106812465201,0.312187867207073,0.320644656444104,0.166024382688485,-0.285740564594051,0.363323016556146,-0.316048809788235,0.298736965688782,-0.226188683672396,0.135084458939522,0.107351459365614,-0.238252973728977,0.319998341435007,-0.15329991150819,-0.192923104366264,-0.230783759988564,0.179525356287338,0.219800256532416,0.15634814570485,-0.0980180235489019,0.212295607165759,-0.169732027669159,0.156627779016295,0.128186066917513,-0.0305863378262272,-0.317178127789828,0.136182193013376,0.301756697316506,-0.224088737647606,0.158720021644076,0.0139454596063012,0.218463717151267,-0.196820252913371,0.0144015007092638,-0.172272608002892,-0.181265553671785,0.255238964134928,0.162022467942049,0.161989343334908,0.124144094506627,0.212727767737992,0.235240175158561
progressive,-0.0877919603750492,0.0481212353235287,0.143765681534632,-0.0181274259862763,0.002590933279626,-0.056009390129748,0.0848284001943405,0.129419166385819,-0.0595444127473514,0.0965407239507753,0.0393383206061555,0.11598562509037,-0.130404237093773,0.172076219045813,0.0453458858790084,0.0423132645007466,0.0479626222434344,-0.169511088850987,-0.0163841999337569,0.0578823905205263,-0.172906471244966,-0.0861898923746712,-0.0403590602842741,0.135097362870342,0.173361060886002,0.0295817188947108,-0.160131667526178,-0.212242515108345,-0.0535664451305927,-0.020404168762749,0.145889882545082,-0.142603024890114,-0.158880217913376,-0.101618619256568,0.0827603588390444,0.0304210780649705,0.0706518818395033,-0.12963773369236,-0.221770683627884,0.106866511356338,-0.063342019698508,-0.0673513637278766,0.114853325016205,0.156972307466692,-0.141476796130019,0.134112292162388,0.026985473215273,0.11588241275117,0.0381164686494484,-0.0706837562383739,0.0584333622724327,-0.0027358859030614,0.184379737009872,-0.0124590953871179,-0.0434781978880418,0.204758861602079,-0.0788269062355582,-0.153863035748289
progressive,-0.0136306375402017,-0.0246823573592167,-0.027446660539594,0.284888014653707,0.142159063009949,-0.290573168735556,-0.0329162181985325,0.279591483423346,-0.321073883062115,0.160140079325827,0.15357194116798,0.0499648143159618,-0.0726711000027676,-0.122863869772253,0.34044048403224,0.0184767507660098,0.0116092494222108,0.142300505249184,-0.10349452235088,-0.250951489816814,-0.0475218459315151,-0.144591045589407,-0.0535022435224458,-0.10418937451644,-0.176577590040738,-0.0868304294080688,0.110717689131201,0.236727618807202,0.114540749267401,0.0436108993554024,-0.34118477232025,-0.477728715755155,0.20627496737747,-0.40550803375694,0.0604054487324592,-0.255693237895225,0.230218529351171,0.0468544582784284,-0.345856485891857,0.0605084406542319,-0.123046508780196,0.297152292698392,0.0762922959722933,-0.0145301003236826,0.202171769214049,0.0376346214413426,0.0555222584148129,0.186382420993493,0.203366475506611,-0.0910627107801121,0.019845856712774,-0.336769851940263,0.0182982314349372,-0.330668610494453,-0.0276471514806448,-0.0262519542470315,0.0050520970693534,-0.0510263177230317
progressive,0.0948397776400156,0.0184161137907202,0.189134130307135,0.0250895487532112,0.0105876612385674,-0.342141877115401,0.228244309245964,-0.113384226718476,0.151596058643124,-0.0288112720976773,-0.032885917483429,0.342302296225077,-0.0881984264994597,-0.115533842788125,0.0666380981591043,-0.0078926201960229,-0.129618640617613,-0.141778409130998,0.119030979379045,-0.0492165828483708,0.188620789156175,-0.18560490989428,-0.10382324778183,-0.073760706628686,-0.273482498174389,-0.315929394594463,-0.015817324213981,-0.0487032416974099,-0.211721140949412,0.0238703635196792,-0.151981064506344,0.089000522047836,0.0065450996747507,0.159520762661082,-0.0998127700399488,0.312271838893867,0.154644021726954,0.231420607617535,0.223046730092486,-0.0654830805694425,0.0451419374626191,0.0973102319290147,0.216565798061605,0.05791129859277,-0.429313621312939,0.114507160486203,-0.265429458868691,0.312721012400958,0.0362226349646744,0.305630487753311,0.327768324888498,0.310507228687439,0.109437916620465,-0.0919522336658609,0.0744665507112572,0.304700056917195,-0.001828777850298,0.30453963780752
stable,0.0328996730044268,0.0066969426425092,-0.0404231667725193,0.0954749397830408,-0.0108076376401504,-0.0453461553705004,0.0056410669301602,-0.0195193227349262,-0.0044245532222506,0.176876835139412,-0.0066585051251307,-0.0227630060623751,0.0554158697446872,0.0038583464343001,0.15493874251391,0.0376095694008007,-0.0132762125344475,0.0182474647820693,0.184779502011269,0.0561000382870988,-0.0116018684973614,0.0322640089482309,0.0144976393084882,0.0039112341461818,0.276515116795401,0.0354478684704366,0.036537172299403,0.073241148010688,-0.0068201064669915,-0.174367847867821,-0.0169417933740749,-0.0626668810117643,-0.0539798575822739,-0.0889934495405743,-0.082057548848297,0.0363407941561045,0.0312061102086514,-0.0306189506386713,-0.147401665562985,-0.198256283245421,-0.0993927246840641,-0.0516494265474274,-0.01211422422713,0.0401216875478674,-0.047623024351055,-0.0427972855620805,0.0319671537858201,-0.0177730167292142,0.0721078674231168,-0.0358623963834184,0.046761118416254,-0.0777384338786047,0.174456283058181,0.0105702691117778,-0.0396339934833844,0.0153100774107733,0.0293654444328335,-0.0973859298387743
stable,-0.0921758237455599,0.064507858959451,0.0208319152714948,0.0175234827334125,-0.198967492088186,-0.0119067249378305,-0.0503516754418758,0.171083474069891,-0.203813973142932,-0.0415091489535695,0.207030974458118,-0.0897579062688354,-0.01723666423967,0.048038966495607,0.0689497881649437,-0.230680975366821,0.0610315937656417,-0.0494404944191785,0.0098520273876794,0.0740567855808174,-0.107168039335507,-0.0027567139944422,0.089034597621952,0.0212514969108125,0.0203565981606857,0.0760695249670367,0.0852809075531908,0.0315143385602716,-0.0312976590868329,-0.156291655680813,0.0920336669811941,0.167349197479964,0.0519817814226875,-0.0613058874343299,0.0094787876010625,-0.127424438895759,-0.0112178595598463,-0.136984011618421,-0.0008836264075779,-0.0023083252574997,-0.0431981216121363,-0.107561318842211,-0.0418686114326268,0.0020133656274719,-0.0144273459799999,-0.0465867130305658,-0.0338721368767357,0.0079100532630167,-0.0116343099929004,-0.132953522915961,-0.126364212454916,-0.0723202185870445,0.130709074266238,0.0862922871763221,-0.24092315105494,-0.0115466362175206,-0.0184409261686369,-0.107431686902899
stable,0.138049269643246,0.18131316853179,0.0291424851778014,-0.154484089013086,0.0362835186185582,0.213660684466466,-0.0165231786137645,0.0219211251516594,0.202672007585752,0.0843188166789917,0.185498183630366,0.100536754268292,-0.0778846571896259,0.0180574163946245,0.223018731663859,0.237373092472219,-0.154692938135088,-0.0828086768737473,-0.0145873079059778,0.130996595446413,0.0768805748723091,-0.212375459100301,-0.018065449053163,-0.241975805814799,0.142796570839519,0.0358095917647847,0.0910662498513602,0.0997254557558999,-0.217853732223581,0.311080767221807,0.212479883661302,-0.177955517262683,0.0231420892495165,-0.088640386972723,-0.11999988590716,-0.0264274465917769,0.165352276015723,0.268973571162812,-0.0588954524045315,-0.024563869810837,-0.0648958483328164,0.0560197606477363,-0.20147514146351,-0.14136675761966,0.0614418051612468,-0.14103741861958,0.108489086221441,0.0954520814133998,0.142322643985746,-0.0032773246837218,0.0217283413467345,0.150764968109745,-0.0027150385860245,-0.0293111710071107,-0.130121035665713,-0.0358658203745544,0.113003440320097,0.0189811721265559
stable,-0.157606571274756,0.146289409588401,-0.0449322658036037,-0.133124572728833,-0.15293595819774,-0.0580729025954154,-0.143557221938686,0.102754697697739,-0.0052005945608846,0.164519320629417,-0.037847695967871,-0.0291768116906958,0.0497783293718547,0.0325200510512644,0.0275965472661924,-0.0904888933553267,0.0223451325630191,0.170881518442617,0.0798820036576267,-0.0542081517746929,0.092589459236596,0.0053929850995492,0.174159417620243,-0.0748072494490762,-0.0140396693089679,-0.0094259263911798,-0.266878347219336,-0.0542759119644113,0.119308754046613,-0.0418540171849694,0.0165298562811179,0.0341813857027522,-0.317514568993161,0.023562395971174,-0.136623902526431,0.0308296763184688,0.134154285611875,0.170825858286777,-0.169124593523491,-0.0147596213247255,-0.0829784023270785,-0.0232490050937266,-0.0971935221272814,0.0871819540963928,-0.155846016345466,0.0291647116568175,-0.340850694330811,-0.121646480591897,-0.0574545908642353,0.0102257386305341,-0.215059952135604,-0.187473084896514,-0.178919570947958,0.213023516433889,0.184300456013629,-0.13551069940963,0.313284397149315,-0.104174031671661
stable,-0.0337258739948384,0.127257172598053,0.003532532776569,-0.0322136767748195,-0.0672252273622724,0.0368533940687204,-0.15195681516145,0.0210887474123142,-0.0164167302149396,0.0768072043792774,0.0506553768802859,-0.0302940326564894,0.0244064624250562,0.101645034355797,0.2964296958766,0.0040600510551844,-0.0565509518704061,0.107427934175394,-0.0115876605883562,0.160627794466135,0.0537554654419425,-0.0715372176645514,0.11393130908827,-0.13853690743996,0.0439134976077017,0.0773847172910956,-0.138161479576397,0.0112950889989209,-0.0513131246247908,-0.0868251364702682,0.0669797949073269,0.031841712958875,-0.150549428787631,-0.0448890015040604,-0.0756237640028752,0.0089585420685091,0.0520166539716105,-0.05335386997542,0.123730069950183,0.150208735023165,-0.0594993713200993,0.0613099447498879,0.084350963864186,0.0916060839218213,-0.0032870066987149,-0.103603204301024,0.0339898437856905,-0.053486908128568,0.0237271346001146,-0.0413378377686761,0.0119937499544924,-0.0670056816415602,-0.102292155900174,0.0215040118234951,0.059457896371581,-0.0065423688543165,-0.0622926576102104,-0.0164884921743963
stable,-0.040561566252655,-0.21184608727355,0.0376075451802779,0.125882305935473,0.0923709329972133,-0.0506945130499113,-0.0528435688085408,-0.0266674616792176,-0.0855890614540671,0.0529360079852255,0.0295740223689345,-0.0109301571465169,0.0956208835144133,-0.0066255314590888,0.0161936066431141,0.0029028383067631,-0.0158533188014258,0.191421061807765,0.124003743338149,-0.0826552032893561,-0.120034132116558,-0.152341003970701,0.0421088367670956,0.0552265142960973,-0.0717207033627265,0.0444486646521045,-0.0593850364525909,-0.0005180316277296,0.0172793016712901,-0.0016691785561757,0.0521958741745889,0.159027954748527,-0.0869405966648565,0.0279082559971331,-0.0456063257507196,0.0202618610129793,0.0277212062537073,-0.0217480224072625,-0.092838402256488,-0.230781539160678,-0.0051989281920656,-0.0270179860740288,0.102681623580511,-0.0469330450751507,-0.0799722957754435,0.0104999117167797,0.118758285359162,-0.0181779469560404,-0.048945923657389,0.0093472137954363,0.134184150518066,-0.0393232535233754,-0.0017833316334239,-0.0581858087443256,-0.107960583006082,0.117139669171441,-0.0449890305775567,-0.106717307099531
stable,0.0387420254252465,-0.0828738447766516,-0.0008976389936848,-0.0037394789084638,0.020292128636031,-0.0451092233352329,-0.117542905749538,0.0403927647248037,-0.0368273828072373,0.152404166406121,0.0391392946757997,-0.0620120470266198,-0.0111791199394699,-0.0134401179845366,0.296812316832258,-0.0585507555926444,-0.0733406556089642,0.0575280948768205,-0.0263423879947573,0.0727957362702739,0.162748723922125,0.254314406933199,-0.190716111450117,-0.16664914708375,0.0687818884240838,-0.0211503094165068,0.0957353837280758,0.0622032567193033,-0.0048386517868186,0.0331939743643893,0.0233807591674762,0.0584049440592446,-0.167739268615706,-0.0957933689159458,0.0345873160007187,-0.146932203225932,0.198621048256958,0.0751077895661238,0.135059806723197,-0.126077476840274,-0.0661492194674992,-0.0267887325140687,-0.033670867177798,-0.0790441352587705,-0.0272159843495692,-0.0792016852570319,0.0028675796811017,-0.022880813706207,0.13191050388542,-0.110503928223985,0.0219977417231334,0.0787488350824961,-0.0961117217400807,-0.0244930847835674,0.136351179285248,-0.0130663256637065,0.0461166099040082,-0.0627512874583183
stable,-0.0852649422973988,-0.222688969493769,0.123191087909821,0.229327807968626,0.221148937255081,0.139773777992368,-0.165275896810883,0.110449048463128,0.0272670323156798,-0.059483856143505,0.152347864163498,-0.0388127416588938,0.128526738368517,0.117881295426,0.138836308458401,-0.156584011514125,-0.170058622441043,0.0696814349173536,0.139007946102234,0.0246384826767543,0.004391957936858,-0.104786971961906,0.0943283759151685,-0.186593280942109,-0.0604842519916572,0.159135155720874,-0.0909835536324829,-0.0611230068749401,-0.0535790044854659,-0.0788635433850641,0.176785436441195,-0.112733087203078,-0.0953828578402223,0.145761808757251,-0.180377178795002,-0.0043826346878801,0.164714120512232,-0.169482894967416,0.0099649131641161,-0.0484317959844224,0.063249628733955,-0.201546559156913,0.145191270851128,-0.21436586924182,-0.123093710505738,-0.112531615162516,-0.132065697653714,-0.0468549649943476,0.186150112096419,-0.158440382713913,-0.0730759175418838,-0.339249834509414,-0.105050640182698,-0.238670197688944,-0.0618413126609472,-0.11366518744426,-0.254557710382648,-0.155910749376794
