group,ASCL2,BACH2,BCL6,CLOCK,E2F6,ELF1,ELK4,ESR1,ESRRA,ETV6,ETV7,FOSL2,FOXG1,FOXH1,FOXP2,GATA1,GATA4,HEY1,HOXA1,HOXA4,HSF1,JUNB,KLF4,MAX,MECOM,MEF2A,MNT,MZF1,NANOG,NFATC1,NFIC,ONECUT1,PAX5,POU2F1,REST,RFX2,RUNX3,RXRA,SP4,SPDEF,TCF12,TCF3,THAP1,USF2,YY1,ZBTB7A,ZEB1,ZNF143
progressive,-0.0779278273801895,0.048546894647823,0.170332659656099,0.0166499946961705,0.0718093980413922,0.0674898013188622,-0.0148319745319963,-0.141321087220939,0.0383271269439361,0.0759850881546208,0.101274276295851,-0.0327987147032745,-0.0801272000590124,-0.0181298343284864,0.0921985661359104,0.14037130359955,-0.0149111231671121,0.0912679700624281,0.0678399740681623,-0.156001959813169,0.197706095188711,0.0769036920106613,-0.178583305256045,0.0814775237429571,0.0277427958298191,-0.110971183319276,0.0339091940383835,0.0165924320524499,0.0142299652164188,-0.0069267047943734,-0.0385142055360279,0.134298444687031,-0.0659667897037559,-0.0300980673353851,0.013282580038518,0.158102996308969,-0.0419367843939126,-0.390658475383499,0.112825180135776,0.0430760450508819,-0.0231090030103144,0.0553896539201039,0.0920930346224227,-0.328181420955302,-0.0461508496029549,0.199233903690794,0.0575890265989268,0.0013047532576659
progressive,-0.0776636130093246,0.106448193589545,-0.117625026426166,-0.0927132717663838,0.0097295239803912,0.0190997702067698,-0.102891500714669,-0.0863874730581782,0.0166883732289642,0.0505608916094603,0.196888915894412,-0.152952698155338,-0.038227780586344,-0.02000973133047,-0.0450532734633403,0.103390410434215,0.0222736518502966,-0.0841164924951504,0.0460816864229704,0.0440601607197157,0.0948775672321501,-0.0869044251103492,0.180757501629092,0.0896554886110533,-0.0923908631268659,0.0677795525277532,0.0057884509756757,0.05163558707452,0.116282049319464,0.0310547766940037,-0.0480145693615888,-0.0621142600834748,-0.0514810505733399,0.22483178243521,-0.118859749537118,-0.0891652078331975,-0.171168394063479,-0.111528286897375,-0.0850915629061499,-0.0664146108422029,-0.223734337942058,0.0602198151578403,0.174927474843454,-0.0261174531486854,-0.0904870048102966,0.0824173754314137,0.114662946078673,-0.118026664439386
progressive,-0.0488361579289996,0.177115495068877,0.0495023288034397,-0.0127324594550242,0.0722772374428516,0.0713700784871049,-0.136040841809478,0.0901978479476627,-0.16815749225037,0.0971358487598037,0.118438734660534,-0.0365212064874493,-0.144576731746716,-0.0862890826671058,-0.0218930764565414,0.0475022812241875,0.130291664366585,-0.0050407952803254,-0.0721083922903438,0.0667015100202626,-0.0948464619873904,-0.207265099483053,-0.0328365447729483,-0.149350444694892,-0.119583811785723,-0.0210626652973891,0.222456558340964,0.106644133279894,0.133779851721804,-0.216382737718477,-0.102799836148476,-0.309236059428309,-0.0953338104957653,-0.133724593308256,0.100302462847292,-0.0818062438680223,-0.0033346917620301,-0.0213957507346092,-0.0153157902883944,0.0951933620279974,0.212008880790558,0.0941956406722692,-0.13180666587136,0.0160894080780668,-0.0440002792655814,-0.0329777607186821,-0.19253566236064,0.0696708822705031
progressive,0.0096553224976052,0.0760933341556624,-0.172943539723559,-0.220877588552156,0.008326507012241,0.253749886806521,-0.075326709837183,0.409671604049681,-0.0334013380993696,0.417206623252032,-0.0518265665393634,-0.303452006135396,0.04511756777386,-0.310080889206356,-0.0759427719021232,0.30655441734135,-0.320341223328274,0.0169168432944452,0.312839355447803,0.162871063092294,-0.075674798716925,0.364978096934872,-0.0069479645440564,0.0489755528576671,-0.324806982646552,0.321297086442487,0.144441690737065,0.103426599045879,0.0894767990597107,-0.287723085208324,-0.0924769936898679,-0.180047591741468,-0.103758112264681,-0.302125953260188,0.0067835892397338,0.153668808660385,0.302429840377423,0.0682516652259192,0.0762549468498283,0.0694091988815691,0.130700467817727,0.0760145997661969,-0.3135410584276,-0.053970352020949,0.246496653840152,-0.110577615436452,0.16361558652952,-0.0512091231693449
progressive,-0.158968477029668,0.29906325259381,-0.0802052203195443,0.138172157418248,0.306945986991975,0.0056076362588574,0.0269486976782808,-0.0357606975136282,0.409966275976128,-0.004133629013672,-0.30069747801782,-0.101738543553557,-0.0685733805368856,0.0861973802075805,-0.149932171743966,-0.345045869916441,0.0740528422526835,-0.133750135682692,-0.0408235919644824,-0.31043874329035,-0.402019454306433,-0.247697304462676,-0.175182556726707,0.0091324361929964,-0.0025634908611919,0.0899464855920738,-0.368758160382467,-0.109461059772898,0.172490891322456,0.342193986333365,-0.0230073304791981,0.215397319611657,0.0033004944837846,-0.0197709232669432,-0.216198410505779,-0.307907296064922,0.0202836214391816,0.0282304431088767,-0.335016211922028,-0.0736362749877398,-0.0193223123662346,0.329312444755876,0.0273332213074596,0.0726749659147928,-0.229977173884686,0.165761727811827,0.450661693397551,-0.242025580932288
stable,0.0624235331346705,-0.0461024533985203,-0.0455505352066329,0.013830553819582,-0.0905749556771734,0.0659893836012248,0.130040504180423,-0.204371101083523,0.0511593890587176,0.151656807596983,-0.113947962303708,0.0295172821863626,0.147179070881555,0.183864198536434,-0.152872672343226,0.0779536680101769,0.0912676602814988,0.117522725796023,-0.0061749540960119,-0.0854491287294626,0.0945627221919157,-0.0358528184757851,-0.0957268815400964,-0.134406311019854,-0.138418354450068,-0.130632752582799,0.121935116736947,0.231859217233741,0.0025476973138541,-0.224840332554881,0.165366764730989,0.0608393782245155,-0.0581868913039218,0.113699727149773,-0.0808038172810771,0.0409659899117797,0.0425646715766283,0.109127049474855,0.10877141482266,0.100319010293332,-0.071916151786538,-0.007165678766121,0.109954631303269,0.204348350708376,-0.0638214993685651,-0.0554471453686935,-0.0443200452192238,-0.118345087841394
stable,-0.119318758225724,-0.0365947321219859,0.0992734103563288,0.0704681201806087,0.0996314652073859,0.0342893167843623,0.0446868989512059,-0.0787669794194087,0.0624961529372675,0.0594682681310811,-0.0617774993285738,-0.167549319042099,0.0433513479969964,0.0315864160437002,0.0970990062075467,0.0239216255198272,-0.0386336732454125,0.0161461750597483,-0.0482032138206461,0.0704541286944217,0.0012172592982652,0.0343204796399605,0.0282405429150829,-0.161126590905641,-0.11708393629568,0.0301007746013033,-0.0041802744866758,-0.0383188648062059,-0.0199817502049091,0.0074549182310686,-0.125401874833826,-0.0027887575877184,0.0031270971627848,0.0534608327437176,0.0837002502536008,0.0005380362415529,-0.0270792495615655,-0.158795736502223,-0.0484531526420768,0.038612686016132,-0.148364447573202,-0.0227577882597303,0.0979645704212034,0.0646788247824328,0.0237817106579576,0.0514428788495715,0.0572544334303176,-0.0235152364437606
stable,0.184881266201343,0.229377232057333,0.239719274148747,0.19833485748444,-0.220976861654723,0.190194459860247,0.0150296762522514,0.0201153937300403,-0.023698143582604,0.395329230330165,0.166341957440458,-0.0432935917558096,-0.192006145159843,-0.0456333467615655,-0.0813308588979939,0.0292225651239721,0.216305475792537,0.0490373653289673,-0.12104170080124,-0.21792218150832,0.284751433860223,-0.0049557310885801,-0.263864245944256,0.316898692741389,-0.142936283233574,-0.0220895620161468,0.238354417062056,-0.325372180487929,0.0985134347215138,0.0842718009538399,-0.279893192563549,-0.0751565054105826,-0.238029451089034,0.326793906619899,-0.122040971168281,0.038362233115206,-0.0132992324459111,-0.0161426847098506,-0.0190267577204177,0.0932814825558652,-0.0497035455736617,-0.015549621809086,0.230587730306839,-0.0390771582558536,-0.24456126714677,-0.13740373754288,-0.248737079900098,0.145828480393466
stable,-0.0110111898163998,-0.0525518505321871,0.0675287796331837,0.0255273843379532,-0.102283076636377,0.0986741927820125,0.143620867484293,0.181512314793669,-0.0606409809866544,-0.127134635450638,-0.130384219659496,-0.0246890184984359,-0.131809197165147,0.043093959523406,-0.0847018361592713,0.160278194587238,-0.0864677816958637,0.124877402643658,-0.0051230752175746,0.102170642733702,0.104354549082415,0.0398541521756507,0.31232305001875,0.0114328169514339,-0.0588383722209285,-0.0666977464394931,0.0612923643575912,-0.146104190204263,0.0382373037708674,-0.114628807993233,-0.302447198197848,-0.131806752949872,-0.113575351209467,0.189592890494672,-0.0033656844344467,-0.0549569583633386,-0.0714309693206159,-0.0020213660328884,-0.125385799420975,0.0863370161786212,0.0193740723817298,0.147518168741174,0.137070370545791,-0.0518026985502278,0.314964024623993,0.145815772801747,-0.043071961585926,0.0402537813732048
stable,-0.0137290075467291,0.0358466819685383,-0.0371451891333355,0.041641583768383,-0.0133177857377045,-0.0154395010509884,0.067167582663341,-0.14919371881154,0.0324532658389191,0.177106295033193,-0.0299850748880291,0.142983581417874,-0.139751194511635,-0.108098296474385,-0.0568947305252514,0.0566010552709793,0.0647067025347588,0.179104729813444,-0.0204820571172643,-0.023048060180991,0.0493851303037417,0.0220810247439656,-0.0800467668457309,0.0835011064945816,-0.132297452795209,-0.082893639278903,0.0357576141725794,-0.0340092764116681,0.0166543876991933,0.110431404453614,-0.0432664020804994,0.001627303036038,-0.112812438934639,0.0683494989364323,-0.0508669336409092,0.0518364060187038,0.0935745117548105,-0.118363981139624,0.0637629374929222,0.0993054796968263,-0.0428189606420022,-0.0455969297695023,0.0381613456509648,-0.0294488045693348,-0.0354391872453961,-0.0395738156340892,-0.0565473947909033,0.094399248964172
