group,AR,ASCL2,BARX2,ELF1,ELK3,ETV6,ETV7,FOXM1,GATA4,HES1,HOXA4,HOXB13,IRF2,KLF3,MEF2C,MNT,NANOG,NFYA,PBX1,POU2F1,RUNX3,RXRA,RXRG,SMAD3,SPIB,STAT1,TBP,TCF7L2,TFAP4,TP73,VEZF1,ZFX,ZKSCAN1,ZNF143,ZNF384
progressive,0.272849178845607,-0.0215219145414242,-0.13590118310173,0.0818358464649913,0.191663555211201,0.254267101570126,0.018273106143217,-0.351897367856068,0.132567061778942,-0.0720548349495937,-0.209943578618573,0.177914339825459,0.127646581209904,-0.0757417367442945,-0.0077104437782861,0.209092755127488,0.0296842862445142,0.121049816960599,0.125294711397149,0.0137861074612359,-0.262521703461952,-0.211755901827225,-0.306543172545396,-0.153863012357964,-0.0871344708078446,-0.103288588364864,0.0312568109624541,-0.007507537363068,0.368086071733864,0.0595622558853729,0.0035969773606837,0.123659931301813,-0.096717187417461,0.0864219925998631,0.138762624707248
progressive,0.402681362564011,-0.37215554054828,-0.304893149412906,0.227894276079874,0.35225236830479,0.288829279251091,0.26776424285426,0.443671536041651,0.283563777560067,0.410191822110645,0.33602262575081,0.400965833028601,0.407734032555499,0.196998081462459,-0.407447732262172,0.293247241184887,0.401319542650251,0.384972401827842,-0.438075804382662,0.382354041737815,-0.411867966420518,-0.214279106575004,-0.185471086319234,0.404578670063438,0.406747887100707,0.354386744565623,0.276490342535257,0.263387938370551,-0.353433925070901,0.405674639704823,0.35461093738791,-0.431920348076138,0.174359908268697,-0.40216935463203,-0.423835015718301
progressive,-0.0089064946831397,-0.0593642442363869,0.141179771561983,-0.0764651083891558,-0.0989747872626461,0.0416468116080227,0.0310165037083658,-0.0527503528764021,0.101007263910365,-0.124725811357163,-0.105801026929109,-0.0406366403786338,0.157349336713483,-0.046077307345327,-0.219435431206834,0.0838502791337415,0.175540761097379,0.164309810845113,0.0570170370629948,0.0280019161431853,-0.15915278054493,0.142513773958751,0.0704662687311487,-0.0641314637168209,0.034692404570864,-0.109869772158592,-0.0520101673509641,0.0130283269892419,-0.178710059571565,0.0837471385277379,0.0511008615671524,0.106620843069476,0.0703479603889681,0.0501665290186486,-0.156429413514348
progressive,0.110974269823484,0.158797987304926,0.204513222374463,0.382766130403506,0.0485470554813759,0.173196378872606,0.114178014499939,-0.171625272328326,-0.416555176370165,0.210893364354975,0.442625426477418,-0.136620635658564,-0.252041588234004,0.0399052858035284,0.0119138827852982,0.265953196572995,0.219472235076307,-0.142689017593736,-0.0286996999633449,-0.0903748615645014,0.0419645429451168,0.0052438586573647,0.0743082802805287,0.248307304533023,-0.0948899127474527,0.165009942945189,0.0255356089768672,-0.152830790647628,-0.162385962563577,0.121325250276222,0.343350362565906,-0.175883258210734,0.142646629166519,-0.0715940535700022,-0.0418469492438043
progressive,0.0872999098728122,0.0854318661522813,-0.313551138491117,-0.0118932116873803,-0.441605535533512,0.486158378268175,-0.542604432690218,0.156853404400581,0.206948110172818,-0.0370495337905301,-0.012764965423628,-0.060773689041273,0.0455491327189459,-0.0630776096299278,0.187053444549164,0.0370495337905301,0.337960243106054,-0.30346370240025,0.104734984597768,-0.0386062368909726,-0.0218561115302119,0.479153214316184,-0.2385491831118,-0.178709515930792,0.0214825027861057,-0.361777800542824,-0.427937682311627,0.411530031632964,0.138639978125404,-0.0239732277468136,0.0920322872981572,0.0156292991284421,0.0956749725531925,-0.0006538153021858,-0.133004712901802
stable,0.219613248487524,0.0876445195477423,0.0619718642144815,0.167048937737472,0.142230730620029,0.337344064074295,-0.338201418414515,0.276643700748129,0.260399322881188,-0.232507960669821,-0.235537857387387,0.179350705258824,0.119271585575494,-0.182664925754031,0.282001831884819,0.270319497633724,0.209144197353921,0.143690700822076,-0.199752603753015,0.251963510719129,0.163016999797533,0.289381101081604,-0.236025705155994,0.210869148931846,-0.400946168796,0.216065918702103,-0.0652287244837701,0.182961683932806,-0.287071303877954,-0.212226928365958,0.249342472356073,0.29056861021054,-0.14175707998375,-0.320230278597069,0.146909447984442
stable,-0.132808129033094,0.355167164375953,0.0137613064693198,-0.257492003112852,0.0557852908216291,-0.17669873518079,0.00163618971222,0.136671828882592,0.349222870082414,-0.214937659204048,0.0640052543386091,0.296538658644564,-0.355465263023224,-0.114324793684916,0.0693515225115486,0.274687235308303,0.0051243706113715,0.0388643825347101,-0.348034133145443,0.546251445320143,0.0577738343541409,-0.0472501596141804,-0.174883930123682,-0.0524866982237071,0.213026535974611,0.0885706555432773,-0.278548496723057,-0.347178242550825,-0.3467594413838,0.0776251315928637,-0.017903597488148,0.391440100388067,0.185675223076632,-0.269198318702927,0.13121156388544
stable,0.0427049002254612,0.228128998608474,0.119173663439563,-0.0814252950875235,0.131649342531012,0.294981929322599,0.151491536578583,0.287502948489283,0.241424071948041,-0.216480747042086,-0.380062365418885,0.215115089961889,-0.198630805676214,0.321660442048099,0.0771355252003157,0.258382319573313,0.284851967098312,0.403230336120584,0.183327413101063,0.359754241308659,-0.119237929655102,-0.146294006396891,0.0099371635776703,0.224522057261365,-0.132107239316725,0.160095176183825,-0.0095515662844381,0.127455971967112,-0.232017104648565,-0.251738799542001,0.0552046791477369,0.104279967988471,-0.085353567512326,0.132508903163842,-0.0091097360526096
stable,0.168253559048591,-0.129236314910496,-0.306465507411181,0.137540195475342,-0.233930693852171,-0.298103633791321,-0.284801476797439,0.388656164630054,-0.292269290819163,-0.304490118974759,-0.108627032984825,0.254283839784863,-0.164615703035096,-0.322728934776725,0.103249385320904,0.0243365438989794,0.267207833732506,-0.0684209312189396,-0.294671169847668,0.27335872212995,-0.077414687500725,0.0663863415388581,-0.133379193778073,0.23622504409117,-0.28100897263724,0.216518279084158,-0.284219129870005,0.0626844515271184,-0.242768593798606,-0.0315361400412629,0.319332716492456,0.0263058913921699,-0.411815932787704,0.143619800742664,-0.264378255923272
stable,0.163686610000877,0.212877514264336,-0.167978275270948,0.199150588120648,0.306176898503351,0.249160902424777,-0.121990619848812,0.0675917703372612,0.231717588541961,-0.160051246617336,-0.190170150718928,-0.111864832474565,-0.257537549460928,-0.328604845481965,0.12657238824082,0.163682464354486,0.249827245988122,0.186632624590229,-0.112464799632907,-0.0314004155267138,0.0241753369326772,-0.294206989425903,-0.273700733800752,-0.0300528961984896,-0.162521867615786,0.145001076208184,-0.231833804829139,0.167902962694834,0.0328460024234684,0.135208092113708,0.178188219266944,0.257232568074718,-0.0702272959366212,0.0957200271670768,0.0148941559166148
stable,0.128686991838352,-0.0945844674978379,0.24244582947586,0.118346445876145,0.0323976517803549,0.0788857932636778,-0.0058711119811972,-0.0533941734782842,0.039865309918887,-0.216884677867166,0.025774820215919,0.0131650897713988,-0.043343393183137,-0.0454756029577459,-0.0511494594230556,-0.110156014879096,0.103983498856981,0.0904513526793169,-0.126768152251126,-0.161809505416122,-0.137479932497394,0.221818154703252,-0.12957508928961,-0.0016595127441007,0.0606308546587271,-0.0548997015836588,-0.0483559512774834,0.147741098781498,-0.0015165696395468,0.040126427281068,0.220818448230902,-0.1130635194045,0.0452711853656385,-0.128153715579818,0.103593165703001
stable,0.267006772621672,-0.403567944163161,0.146955966804668,-0.247935625002568,-0.0480724795396414,0.149414218599309,-0.0017457568160824,0.196089022090663,0.170689282972547,-0.285006501284385,-0.261404676195191,0.0159115185675893,0.34488902088087,0.076984732430881,0.250050325471581,0.0656922840835623,0.269977125892907,0.0335913039062761,0.061070743258473,0.143793180869218,0.184633925592777,-0.253397034210203,-0.139988312192544,0.160107408022261,-0.186903038862962,-0.253218052616668,0.232614169219186,-0.0350577451220182,0.212009736798411,0.188074105547042,0.158510848286066,0.227292349183809,-0.119854118222268,-0.133998330809522,-0.271650960657599
stable,0.134774057359099,-0.319902320554059,0.402768935886728,0.177468705729757,0.263922622342919,0.181671677730785,0.266356854596342,0.207960445825359,0.0436993250243756,-0.296161454487679,-0.0208566669875239,0.205616355163471,-0.213571049185765,-0.0402367883789209,-0.117810115567133,0.462181835180586,0.268605671049384,0.341593579876803,-0.361453169581499,0.256739745648854,-0.345846251984686,-0.309678965433341,-0.0056260897057429,0.152683661767375,0.142024930170867,-0.467863211139181,-0.0816422095619743,-0.281622729683815,-0.478745620870727,-0.0475639978115232,0.292186585291786,0.225645564596305,-0.1323938282042,-0.171526749887522,-0.264268974456374
stable,0.104566042779653,0.175693367243945,0.0378613333342428,-0.286197462666795,0.154622264661417,0.252764750642958,-0.065984536570133,0.102898939679509,0.0991781876075594,-0.130580429123796,0.0679145935256112,0.0428178203534358,0.0247506573157018,0.0803249147849595,-0.0860509215238851,0.0824744527456704,0.185606473579501,0.101673576830404,-0.13294129858406,0.237799479974776,-0.127378969904009,0.0731821641106296,-0.177841582232955,0.0805230430269344,-0.172093005596806,0.062117516746896,-0.007096367286485,-0.0541064732856202,-0.112561289958816,-0.16439360134947,0.0444343859345926,0.253338549929212,-0.13482994652529,-0.276062097085434,-0.0583136555926753
stable,0.0321513412622141,-0.378229823612788,0.22602272490328,-0.438679161866089,0.0629780954312283,0.303571278359707,0.122945765650639,0.209525594742519,0.291770411529381,-0.407009488637766,-0.308749209724033,0.0671926907277732,0.343549725172647,-0.433139979476345,0.283341220936291,0.261184491377312,0.147510835379072,0.191703877488557,-0.316455898266287,-0.276477451453346,0.0952498537019151,-0.0732135411514088,-0.417967436408783,-0.0893494202867522,-0.24023193190306,0.279969544699055,0.318502987410323,-0.0143296240082527,-0.388585686341441,0.255524891979095,0.408454492739439,0.114155324032131,0.29393791768189,-0.037208855618068,-0.303330444342761
stable,0.122870740424365,0.143326476871562,0.160947341776111,0.229774032396587,0.151791744396742,0.129156468406296,-0.0930415591094394,0.322247289770772,-0.0500947740772638,-0.200625984088573,-0.139691887357715,0.165671825649415,-0.231804542239731,-0.118970461694446,0.114116859521917,0.247385859020191,0.349724751157815,0.205802540575496,-0.303759655988759,0.26903553199322,-0.27128096717374,0.229068253651158,-0.216191874630126,-0.0208921789509104,-0.144477351311986,0.310193213097136,-0.213759603005394,0.0051039331066926,0.110342074717912,0.206843007543917,0.292487447247764,0.268370142357881,-0.0737891146016852,-0.0506389057729972,-0.242384676896881
