group,AHR,ATF1,ATF2,BATF,CDX2,CLOCK,E2F2,E2F8,EHF,ELK4,ESR2,ETV1,FOXD2,FOXH1,FOXO3,FOXP1,FOXP3,GATA1,GRHL2,GTF2B,GTF2I,HOXA6,IRF2,IRF3,JUN,JUND,KLF3,MAX,MNT,NANOG,NFIC,NKX2-1,NR2F2,PPARG,PRDM14,RBPJ,REST,RFX5,SMAD3,SPDEF,STAT2,STAT5B,TCF12,TFAP4,USF2,ZNF143,ZNF384
progressive,0.10292144313738,0.0337869501382265,0.208627473289775,-0.0382451139644631,-0.171385093110938,0.0036649213714099,-0.157273851221662,0.109149691017117,0.0356558952691831,-0.0462481535680559,-0.0033636304686864,-0.0047453317178949,-0.0388971263086382,0.134566403264057,-0.157182051649739,-0.0026221723877653,-0.0349968214194755,0.0612797450117451,-0.0586104959204291,0.156099287468076,-0.177309696252774,0.123708161590123,0.0549549898897293,0.134943016892461,0.100021518198666,0.172660871777158,0.0225050181323383,-0.021017394300141,-0.0269514127826873,-0.195596641746984,-0.115768675536324,0.0240185341514883,0.0461045696222267,0.0819558332111446,-0.0106722886949087,-0.196107423980507,-0.0562872606002097,-0.108909599829009,0.112682797618586,-0.019160218345072,0.0322663726135439,-0.0699112586077376,-0.0563272757982277,0.142303459492589,-0.0058940032845283,-0.0318497437871215,0.0193132176316113
progressive,0.0115462932591401,-0.0239024621507775,-0.007405564195926,0.0172085137949699,0.010539898041885,-0.0575602793136653,0.0576723568893474,-0.0375874412034129,0.0418233594404939,-0.0339725555603512,-0.0278934985615393,-0.0614876003903065,0.0299569542014947,0.0601894964144268,-0.014415786258453,-0.0251859806887259,-0.0755034385875925,0.024138899776189,0.0137195235108936,-0.0428105632920499,-0.0102121095157463,0.0159372777310689,0.0610139574848554,-0.0878657487162536,-0.0399610293130639,-0.041782673745212,0.0082645697246128,0.0454712542325578,-0.0269953426468266,0.0744509840926599,-0.0038206170833548,-0.0197248856654214,-0.0018868950755246,-0.05807767853291,0.101169203418793,0.0346004970460222,-0.0502967312239117,0.110942214487347,0.0102297655721894,-0.0194231973966333,0.0371391309006845,-0.0902861637582102,-0.187392171231213,-0.0024541918455867,-0.0570858687535863,-0.0220646969714422,-0.0504341414023165
progressive,-0.0388098186033399,0.147342153256294,0.071910453153456,0.142847559678803,0.0171100486628408,-0.0626853493020591,0.0166983359765179,-0.0379110520921619,0.0228101004568486,-0.0439139904835015,0.0070911992812503,-0.10260625944335,0.0847542147192063,-0.0369848888033358,0.106273622540189,0.111699706557716,0.0319172459600384,-0.0117029901853474,-0.0979906634312461,0.0613703039749503,0.0524351493536625,0.0197568817922879,-0.0033949173635605,0.0203771143973769,-0.141259307596815,-0.0632233915742038,0.12400466482972,-0.0910326429302296,0.0666137428081564,0.0029733113964203,-0.127850868002873,0.0354506692550421,-0.016986002141823,-0.0420099144369585,0.0872815674572437,-0.120565608213282,0.152128218107098,0.0047229000578921,-0.0065113008210321,0.101967762319829,-0.0037662959050126,-0.0776264864010919,0.0904801412476596,0.116044378879744,0.0012252447781512,0.0062434212173618,0.111738518659384
progressive,0.0776024529991897,-0.196685809695373,0.0912185974333818,-0.0269368586183604,-0.12874517416879,-0.0165399330118916,-0.0637879680685029,-0.085420952151226,0.0670585057659486,9.70897535289237e-05,0.0712819100444568,0.0216732069806137,-0.162232817157394,-0.222857046257333,-0.014610620909624,-0.0947928873597251,-0.0398151209257326,0.145583311423663,-0.0469664747713773,0.0373795551086356,-0.153362974674288,-0.136473518549692,-0.265110506993121,-0.0525616185676013,-0.125098760425539,0.025527670195712,0.0263473851147919,-0.0159726514519869,-0.0057393914300383,0.10682092082548,0.0223250953257365,-0.0871755026971416,-0.156605772442154,-0.0934322438138412,-0.0479623382432883,0.0881394652500359,0.117037536889681,0.13590207600035,0.0452646300916632,-0.0621346682655532,0.0812793806649779,0.114241351988048,0.147311509036478,-0.172583971880057,0.0750822803968746,-0.214740342862315,0.154512794755366
progressive,0.371040761157108,-0.077472142497291,0.126019235070389,0.0553100296025742,0.325192493220186,0.268644179372778,-0.111636087303473,-0.386979701949583,-0.222891164070075,-0.387995730047908,-0.119637308577784,-0.195394903659151,0.074011296787371,-0.136274768687858,0.353482525582927,0.122907649019268,0.245910550672754,0.0761068547401666,-0.149292628697649,-0.296521450320574,0.156436576263997,-0.218668297286411,0.409427572746954,0.372818810329177,0.276105635719854,-0.0151134179625863,-0.158405130704502,-0.136592277468584,-0.0732175248355545,0.416317513288721,-0.0133353687905173,0.120621585798036,0.327256300294909,-0.362499774955562,0.393520382832551,-0.0670578544894585,0.198919251125216,0.147609832159798,-0.219303314847864,0.034767211489563,-0.42943062593273,0.134909480930733,0.184091591065284,0.424858499490267,0.261722487952938,-0.0978562062199389,0.0905852551412997
stable,0.0755612709385477,0.0471121712845747,0.0542513115445495,0.0208503063383991,0.0171061838046118,-0.0499348654894884,-0.16671201529489,0.0117400599479764,-0.0248916358111792,0.0974278301501339,0.0527415948296168,-0.051590195276284,0.0375071587824693,0.201853046065971,0.0004986729214941,0.18520574360144,0.100036469763154,0.0072240771992098,0.0594224807683694,-0.0150981800259442,-0.0325826008989724,0.198965913615278,0.138403030239712,0.179265511631395,0.0250426991238903,0.0703047789177335,-0.0293510903982289,-0.209292431894792,0.0702631545119642,0.0719220052508121,0.133040764960668,0.0072131284852936,0.0062665711698547,-0.0683525315852645,0.028098210254237,0.0966565487217934,-0.0523729559729595,0.203286025319051,0.126544656656333,0.0665726179744802,-0.0490882453336719,0.0513549185076363,-0.0179500064916744,-0.0877574629900709,0.213024930463585,-0.135815998661205,-0.0334060695892393
stable,-0.22472164632016,0.0702967025764614,0.0942852356712398,-0.209403823977305,0.0911114844022233,-0.328157957671109,0.0160779874605357,-0.149242449960939,-0.23236105814207,0.0620939762129471,-0.0866928698989582,0.0304208423275365,-0.18648806461945,-0.0054684842423429,-0.297636832974628,0.0774254171491149,0.244199329893322,-0.0824426307312056,-0.0098425288038546,-0.0812367661959912,0.0513111454434914,0.28476788132033,0.0968182940275526,-0.0361524130316176,-0.0850623528631498,-0.0605761220854595,-0.143551735036798,-0.0644883725282496,-0.0534740256724643,-0.0544985153058215,0.0812299568993344,0.151379950084191,-0.0230469930752398,-0.215084015442976,0.132149258271578,-0.136788246375734,-0.211206430510439,-0.136313452690668,0.155458099754619,-0.0360669873099238,0.121060628179537,-0.0237737307366062,0.0141608609381748,-0.207526315180947,0.154885499808482,0.0108732087068998,-0.0794731583618917
stable,-0.0880228331204243,0.0681549160045799,0.0690658366158392,-0.142152854308409,0.0012145608150123,-0.0423537051775601,-0.0469329277098365,0.0525707877092521,-0.193968644754275,0.105880159697904,-0.121907438560871,0.0547619210714704,-0.0148127180479551,-0.173665783562784,-0.282869572517985,-0.0595545123955733,-0.0463338537943237,0.0079438842495404,-0.0185712913808988,0.107529664588562,-0.06376444278815,0.101809739669213,0.0488368338522884,-0.147741475355864,0.209716902889469,-0.0644045491636295,-0.0579132139969079,0.0740143512878153,-0.009667247568139,-0.0918470583893146,-0.112445353292565,-0.186796170752107,0.218703011622162,0.0551148002271834,0.15752361381191,-0.164318589182384,0.0501991115231806,0.0467277654100034,-0.14496768106212,0.0094210528083392,0.0055065561275223,-0.160157897741768,-0.0889173407476969,-0.0240942604924078,0.039062901888236,0.122925043568044,-0.238981253337673
stable,-0.0990843708800445,-0.0326964963016414,0.0076531265343188,-0.0186359872067704,-0.0453668628088908,-0.144137962119894,0.0169337967671737,0.0336558904818311,0.0265877007053319,0.113228092735442,-0.325623769111456,0.176944592957526,-0.0292333770032528,-0.183474347224735,0.0065811503840049,-0.0017927455025227,0.0267015063925228,0.0433232553077216,-0.113137537672516,0.194907535777684,0.0064502126578821,0.0815215835406546,-0.0111945637249679,0.178009226805441,0.0201374880474498,0.201199888933979,0.0766744402399771,0.0439302189727395,0.0667146070351768,0.0568416577421028,-0.176146729430124,-0.0469234309175658,-0.12475061263425,0.0376892619332406,-0.0759977247021648,-0.04662239651919,-0.0641545909319157,-0.0148338982809423,-0.0415721161854622,0.0408513468332534,-0.0492399273245798,0.013380122405859,-0.0132956859282658,0.0364839006226707,-0.0825960071251017,0.106709351921832,-0.167209923692975
stable,-0.0045520762790457,0.0503271879546745,-0.0064554740826546,0.0175401822521308,0.0474495673570156,-0.0083633719771179,-0.034734654399555,-0.10820693464157,-0.0137071361149286,-0.0397610683802315,-0.0754973211265347,0.0129386518496321,0.0607632736538014,-0.0124743924764775,-0.0214078228377769,-0.0996201050279594,0.0851563442621737,-0.04414509439143,0.114151039024938,-0.0535496280140585,0.0485706524911397,0.01650553636317,-0.029356014557622,0.0289547095804839,0.055535058723869,-0.0097533375397976,-0.0911920911207546,-0.0779336984407219,-0.0311141438033345,0.0260603542699598,-0.022628284978271,0.007396883714224,0.0467808819816066,0.1102324911615,0.0649214513552403,-0.0188648496214741,-0.0419843476420802,0.133095718383132,0.0026141777788858,-0.0435245506129748,0.0431650121040798,0.0052150896649401,-0.0773998282871619,0.0048963801053604,0.0666755961455087,-0.0206337134589123,-0.0469610731195717
stable,0.0904208671348441,0.0296979432268936,0.0472714385358214,-0.0857927144096496,0.031426810887615,0.0715989467522684,-0.0131690855128927,-0.0117858099711298,0.0649667830345483,0.136906181865511,0.0932744965475564,-0.0518463767265132,-0.037664703281519,-0.0419856630120838,-0.082381239450587,0.134764599207083,-0.0495645012043963,-0.0145405691975783,-0.0568530782994208,-0.0124222678979956,0.0327982945723006,0.0868016740780349,0.0220008841084982,0.0347200649205946,-0.1493251238551,0.0178743388420544,0.0795826387042357,-0.002872375441912,0.0416201154426868,-0.0345843073865506,0.0119799220799411,-0.0187944060493953,-0.0941564669858782,0.141921349387089,-0.0475544431056772,-0.0687791811342398,0.0730829066121531,0.025240016541046,0.001252053337364,0.0374902442678366,-0.0181830436132325,0.186287758107554,0.163664324416435,-0.069831982322528,-0.0126614309479485,-0.130951294041462,-0.0347666276382846
stable,0.158984152947501,0.169728855995533,-0.111611093857389,-0.0729349320738183,-0.0624122768707611,-0.0373664582279644,-0.06456276045339,0.111911552785965,0.12853021386062,0.0265279143661061,-0.0033151476741145,0.0386158455654163,-0.0573058777877253,0.219606440841814,0.150800785116924,-0.133293231310998,0.1095621659537,-0.0062204256053264,-0.0042239587844043,0.150949050797365,-0.17706597325837,-0.0313951526306445,-0.0488581004891914,0.211357707063191,-0.19209256671429,0.155037789036883,-0.0325405996944856,-0.0488583810297409,-0.0450095049600942,0.0138119931466126,0.0513630470561855,-0.0869083763067009,0.0673342205424632,0.141337170488445,-0.0418567902641731,0.107000129384871,-0.0216511377228827,0.167791583230567,-0.11225311090505,-0.0938551213948303,0.152538172740331,0.0204697814686983,0.0998553226687545,0.0433171440948919,0.045418673351623,-0.0798488539176496,0.0741493921128504
stable,-0.0127468995427874,-0.263003812725151,0.0912319942837687,0.0304818049900285,-0.0559924333937415,-0.172133994434018,-0.0673350311669747,0.117510572239674,0.117634587881685,-0.0027505112261272,0.000274992191667,0.0600626351508906,-0.0682660494455583,-0.0505033784566076,0.0211280133043968,0.130568785835834,0.0236772980168113,0.0831992757398073,-0.152202256660962,0.133370034339608,-0.262519162361391,0.121050576811784,0.0200954524732751,0.0484801204315378,0.0236676424080208,0.167462538370802,0.124318116423168,0.0463980674552885,0.20899400900259,-0.0236010844380369,-0.24615751794136,-0.0613049221513504,0.101381399067434,0.0399601902942543,-0.07139616662479,-0.0495065955092317,0.253924072602631,0.0016775373657252,-0.0392335377355278,-0.0225657697184925,0.0035102897760445,-0.114722741858914,0.21640207085533,-0.264877125492115,-0.0632589816467553,0.003387237428337,0.0017932686767207
stable,0.0809407436659337,-0.145706642003646,0.0913921395987787,0.163074560137039,-0.0401857544123709,-0.148614421124481,0.0008250987783913,-0.0506977239883883,0.0796173235452793,-0.0479316633104953,0.0610865651508425,-0.053046960927265,0.0219982738013065,0.0930706428499291,0.0137889439664386,0.0494528162107885,0.0594778084332732,0.0074505852489301,0.0526631921601949,0.0688478617083213,-0.0533190538244183,-0.127377660059472,0.046514017522684,0.0612471992879112,-0.0883879637124653,0.0646771004163594,0.0694951203954454,0.0587753224325937,-0.116671024380195,0.0512034813424027,-0.0014755869742687,-0.106967029044557,0.0248682215338876,0.0164922056253796,0.159134125238269,0.103294019181549,0.0023313525164525,0.0702172005584772,0.0151224868330174,-0.181912528943981,0.136381476186397,0.0245999551975261,0.0703011677860648,0.0554896365101571,0.061302833682402,-0.0633834243427109,0.126785384437342
stable,0.283364712560461,-0.491222796774006,-0.414365643367226,-0.445427719744087,0.446655469798509,0.380602516870637,0.358871340907378,-0.21387405948021,-0.423450993769944,0.0764888283904538,0.394476092485599,-0.3796203168271,0.399387092703285,0.539350598907325,0.0466545020680136,-0.568816600213439,-0.52817807341209,-0.367097266272002,0.534685148700524,-0.576674200561736,0.359116890918262,0.40601694299716,0.230571460220341,-0.128422655692479,0.394967192507368,-0.402088142823012,-0.365255641190369,-0.447023794814835,0.628853577874646,-0.212523534420346,0.458564645326397,0.360590190983568,0.612278952139957,0.369061666359076,0.47882252122435,0.358134690874725,0.547330974261064,0.381216391897848,-0.360467415978126,-0.417557793508721,-0.12154725538772,-0.432168019156336,-0.395826617545463,-0.457950770299186,0.419399418590354,0.406753593029813,-0.402333692833896
stable,-0.0184125920264591,0.005399605666724,0.130945550313134,0.0773422325405644,-0.0006296116113841,-0.0499231758637602,-0.0208263355211969,0.0621615157738918,0.080596615964152,0.0860260877934021,0.121775450169408,-0.0480033323206958,0.0694801194993547,-0.0899000741220339,-0.0209037773152295,0.102876247637217,0.0419947722812437,-0.0067649028959542,0.0093552840619438,-0.0097712166482471,-0.134747487666674,0.0239643163189946,-0.0553429588996582,0.0270371948237268,-0.103289415261267,0.112285094273729,-0.112534215087699,0.131615059644312,-0.0257736299246923,0.140914084722216,-0.0511851183469268,-0.0048771192044767,-0.0488250973832515,-0.124465986951581,0.0703939052478264,0.0587561791218062,-0.0352955886534033,-0.0492830071237708,0.0338810933767985,-0.0008111393811673,0.0695641423605698,-0.0381998044606569,0.0847091659781485,0.047159538963821,-0.0517340204816149,-0.0157303501310475,-0.0161631238510782
