group,AR,ARNT,ATF1,BACH2,BHLHE40,EPAS1,ESR1,ETV5,ETV6,ETV7,FOXK1,FOXP1,HEY1,HOXA4,HOXB13,HSF1,KMT2A,MECOM,MEF2A,MYB,NFYB,NR2C2,PAX6,REST,SETDB1,SIX5,SMAD3,SPIB,TCF12,TFAP4,TFDP1,ZNF263
progressive,0.161851183242994,0.0195310305859333,0.0065241268953247,0.157509422738711,-0.22915995719828,0.20720305407662,-0.08475392171694,-0.168418957466139,0.25739977829836,0.050957106616934,-0.0289634478507936,-0.0537735078752678,0.038556671060257,-0.188937795997491,0.218068941476228,0.226832865457096,0.0661555656097045,-0.0796678594119227,-0.237413896611978,0.172317353008874,0.133494203526132,0.0802536524958339,-0.0326022566543831,-0.0898997119442383,0.0892771632158464,-0.126124696807751,-0.14755553476778,-0.122653585632104,-0.0020766939131596,0.242123213561068,-0.191009895455091,-0.109267639357789
progressive,0.152828665447484,0.192988651347164,-0.109738600450169,0.127435401971023,-0.17129896554941,0.0797300280573508,-0.233980299295438,-0.142369061099727,0.146179145907273,0.222667127177552,0.100214899170721,-0.119214713438009,-0.127802511649149,0.112161826473684,0.147019117022655,0.111083158530548,-0.115199923439574,-0.103505289619109,0.141009395625186,0.158393474086895,-0.135629652564254,0.0755331939592689,0.111946546106881,-0.162505706777672,0.108629717718711,-0.0585048946300644,0.141158958827386,0.168925593926628,0.0525729763125272,-0.114125032344979,0.178286135349132,-0.16586710197862
progressive,-0.0593945385428848,-0.0562546396366496,0.0368475042866964,0.0662925274829376,0.0331293218408956,0.122095383104302,0.180595389296921,0.117448784507089,0.149283745144191,0.0887635114298863,-0.0884849112871268,-0.0134157263339069,0.141051487412328,0.0146182247879255,-0.0684806680636377,-0.108060712669453,0.131579835531865,-0.0194688791653756,0.0399527664184263,0.110521429606042,-0.181643528212384,-0.0158493362295789,0.0475246665146136,0.0123261738837097,-0.007959681375974,0.0971380811265644,-0.117915627989551,-0.0187136468864898,0.163856038557229,-0.146268839815518,-0.107408637740724,-0.145822326613744
progressive,0.314250673825226,-0.289505881467297,-0.168892420603395,0.13262417088871,-0.0744377402321614,0.0445733827261579,0.131210182753971,0.129011403907384,0.381128491008818,-0.101785308046603,0.383937359330529,0.0757739317224213,-0.0327646710063123,0.172069799346322,-0.367993141772596,-0.0331236274536446,-0.362820347341457,-0.366358047385127,0.239161898515584,0.162461231326475,-0.0421944432291987,0.211039093963177,-0.041143506102028,-0.0489859538068631,0.0459641683528943,0.0367486781156777,0.350836934384887,-0.094742664441147,-0.0413182073387525,-0.222263648422725,-0.0674701635643607,-0.2199229248213
progressive,0.0294923981097906,-0.171291105496003,-0.386186396654855,0.439012759271237,0.0245408937052087,-0.154455990520425,0.172281406376919,-0.0653289112379516,0.270166459074997,-0.407385024886971,-0.0794097518884812,-0.119114627832722,-0.11416312342814,-0.111037486272748,-0.0597894156853257,-0.466431714911609,0.104322008424034,0.147647671964125,0.152630123271235,0.439507909711696,-0.0989372473840509,-0.0313492122615088,0.102155725247029,0.0702185218374762,0.0394882476265402,-0.0499483006812193,-0.395191945290688,-0.0449349024715802,-0.0317205750918524,0.197534078840287,0.0747986634117144,0.0868679553978826
stable,-0.0265228476240204,-0.4539932229848,-0.0071415168733573,-0.145324932715227,-0.0772859436093161,-0.0422597647400552,-0.361907947369431,-0.0584063888946845,0.184961015777805,-0.168914860730173,0.0385336280056401,0.360503420576056,0.169075744184457,-0.0169765739624527,-0.0806615537380253,0.0260843334300423,-0.0642176985880622,-0.119383258772966,-0.0013332919659762,-0.0564700924537423,-0.0045550424608242,-0.456923247640862,0.31900426914627,0.0143227562987016,-0.0914104668140516,0.184723107590098,0.256231294486031,-0.440096831569075,0.0429572111247632,-0.0798456041128018,0.398995570074604,-0.38668841294608
stable,-0.0216405192824335,0.092146511761581,-0.0459539147818065,0.138493978869808,-0.02405710062013,0.145790487588352,0.0408213365247385,-0.0710896402965706,-0.0337428606537023,0.015036978471985,0.06997093136869,-0.201195124208785,-0.0816536050585443,0.0670751636335462,0.130310762749144,0.0897250717531879,-0.185002996778695,-0.0924064506438464,-0.0650903966540055,-0.0298595680994848,-0.129839471691578,0.122125117293131,0.0248308439285556,0.0595569780644722,-0.0069321084163026,-0.13005264586839,-0.020187169410328,0.111178532213804,-0.135832641995773,-0.131711881911261,-0.05754973973296,-0.0003990183309541
stable,0.144575308311756,-0.0321920057449042,-0.0587860991804055,0.0009623918010434,0.115583255305321,0.0252387249823651,0.0456013315061099,-0.0116289009292753,0.186896487762643,-0.0743046669722315,0.0798303998965561,0.103144341276834,0.0646326293717446,0.0219986725855187,0.0064801047936927,-0.0749703213012866,0.181659472378631,-0.341472650873575,-0.330733962360265,0.0284867973108868,0.0267705319323593,0.114099567945379,-0.0303634613229216,-0.128350986532498,-0.0157511458104115,-0.028358478404081,-0.003897686794226,-0.0098244163023187,-0.231439188287605,0.174625992299338,0.113153216007686,-0.057735488130933
stable,0.0965783139280898,-0.0573105130535469,-0.0804119859323854,-0.0686761434697422,-0.14443214011439,-0.12965621762212,0.133159364185414,-0.0642938940339381,-0.0750035135274373,-0.185409910636695,-0.0938385036038887,0.127910070901415,0.149767052471021,-0.0839609567880738,0.10986735872241,0.105938528600823,0.0481456545747051,-0.102349762964897,0.0992722999598967,-0.154659398635318,0.107261403568098,0.185930860487072,-0.0899446446528123,-0.03412583290694,0.168176358989179,-0.0214735045964126,-0.0254566003274145,-0.171111525507271,-0.102139935941829,-0.144192165530536,0.0118359323644516,-0.0757752910835503
stable,0.0903198192440542,-0.0562034222306601,-0.135962017381784,0.103452469019898,0.123540989700198,0.0633493648050237,-0.115581692656129,0.0010205344245727,0.212659422059631,-0.104129140676784,-0.0950236802738098,0.0202347896367032,-0.0682993466312851,-0.059497707353181,-0.124103590835111,0.0885057447709631,0.0659406049091242,-0.0827501599499513,-0.150018285211903,0.0922296175528345,-0.150835354885581,0.163446591837221,0.109630073492168,-0.112404688725682,-0.147741232110424,0.138509638239243,-0.0002968493840824,-0.0979398860587238,-0.0903176176417001,-0.0191796717084842,-0.137192208563872,-0.0422649401264874
stable,0.118398477049557,0.0040710784006224,0.0505386611309938,0.090377643659812,-0.0345603833893163,0.0556272865062669,0.129496210054594,0.0711543765579009,0.137176196307551,0.0328431986610917,-0.0529076933377286,-0.136215344628162,-0.098430453425068,0.0132111911320819,-0.0117656095199032,0.0558178539385089,0.136098688863565,0.0825905003304697,0.0281030564095758,0.113715920595324,0.125290072180965,-0.0748487726041384,0.0565163043560565,-0.0562631049484202,0.0609640651110639,-0.125873944671962,-0.0147476039502826,0.107989102105844,0.077643761610355,0.011483617213626,-0.0375643435361846,0.100857071429085
stable,0.136613396959124,0.0751026276862729,0.0656875526660659,0.0106366205811273,0.0194115462927659,0.0984581262353209,-0.0255909773631904,-0.0759473903066303,0.15506662774098,-0.111414333834038,0.137576074645902,-0.137155669946664,-0.104912510703399,-0.054096706113904,-0.0554172185398201,0.0630555248019606,0.0625800476323937,-0.0425734732876897,-0.192793587321785,-0.0601651743356967,0.0841178820246165,-0.131370470520272,0.120551456460682,-0.0409454274631088,-0.0736418440426148,0.107787184600139,0.117833684577179,-0.0685674066466484,0.0294618631736903,0.0350022354795133,-0.0466596052136559,-0.001765318046414
stable,-0.0737793689290719,0.0765163931933735,-0.352219672881763,-0.0042388365075076,-0.0054599147337712,-0.0474491462974939,0.0082183658751716,-0.272434930659118,0.148367144582219,0.100758124212036,0.031178776263369,0.143527594210836,0.364337333186255,0.154221558796252,0.0178205086015807,0.0817500568757603,0.090860826805261,0.0213390070425843,-0.147964105244658,0.0787634679703165,-0.275858475596357,0.0742110399587394,0.333612978838536,0.377002537364541,0.0088198079439326,0.0282410322523208,0.0613361127732993,0.092572946826212,0.403975356674344,-0.443453042686634,-0.0029473982424906,-0.10336719405115
stable,0.0030654478162812,-0.0339786101118193,-0.212142649053146,0.0118349637636581,-0.0739984973642583,-0.112917007343034,-0.0810547480634342,-0.123349010874991,0.247183742909047,-0.0412840060157345,0.0992853522372344,0.160786536407234,-0.201863979835983,0.131110088220002,0.0344872036175489,0.0567347241483735,0.0008159736023223,0.111440001841601,-0.0062403824993727,0.0536796584802327,-0.157362140311846,-0.0139247795116714,0.370706957797632,0.0810140099897666,-0.0989489600972342,-0.0003184737117376,0.043644231926734,-0.0513746634892897,0.112491576424946,-0.153549019725678,0.0841902358537183,-0.160790594404223
stable,0.395614908122828,-0.0705387717716738,-0.0493771402401716,0.0708974434925467,-0.533703520658901,0.363334453244265,0.0814184806381523,0.363573567724847,0.1205136982133,0.0850051978468814,0.131034735358906,0.0540398726115196,0.364290911166593,-0.389637046108279,0.078070877910005,0.0107601516261875,-0.0530834146891918,-0.181487890761696,-0.386767672341296,0.0309653252353619,-0.383659184093731,0.120035469252136,-0.0699409855702189,0.0049018468519298,-0.356161018826807,-0.447383193168819,-0.0985151659997613,0.166901907446198,-0.0883528005750287,-0.0016738013640736,-0.440568430472234,0.114177164477879
stable,0.0538856286523565,0.0376835234527859,-0.0395952766781124,-0.0137812597225485,-0.053769069342103,-0.0681312074084897,-0.129829762621201,-0.159229360604765,0.16891802322507,-0.206864657035696,0.0072457013399824,0.0982861729105057,-0.0347654560429826,0.0368306207283484,0.0076137940620626,0.085779121965274,-0.0035078597764004,0.192765042581348,-0.0690191343438687,-0.100778962449694,0.0484993021913118,-0.137399009136615,0.188741297842238,0.0711012018217573,-0.072352866019995,0.0337699289544015,0.049639913462975,-0.0580243981357765,0.0112598776090928,0.0550533430666363,-0.069338549731541,-0.0486485161621532
