group,ARNT,ASCL1,ATF1,CEBPB,CLOCK,EBF1,ELK3,ESR1,ESRRA,ETV1,FOS,FOSL2,FOXA1,FOXH1,GMEB1,GTF2I,HOXB13,IRF3,IRF4,JUN,JUNB,JUND,KLF3,MAFK,MAX,MYOD1,NFE2,NFIC,NR2F2,ONECUT1,OTX2,PBX1,PGR,PPARG,RFX2,RFX5,RUNX1,SETDB1,SIX5,SMAD3,SOX17,SP4,SPI1,TAL1,TCF4,TFAP2A,TFAP2C,THAP1,TP73,YY1,ZBTB7A,ZEB1,ZNF384
progressive,0.0540101314993998,0.0919582510878604,0.091841134792596,0.139617263491988,-0.120644423659167,-0.141139775330425,-0.0787167899545372,-0.0514750516914906,-0.0917801367221459,-0.0045919347434889,-0.0174161690749329,-0.0833209243121161,0.175169378873166,0.125324195624104,-0.0486789001420548,-0.0802100227191574,-0.0394828310409869,-0.0707724012591068,-0.283399475234314,-0.0173527310816648,0.0728878143423188,0.117045537502607,0.204736363581773,0.139619703414806,-0.0021007735463039,-0.152792846709225,-0.179129373606791,-0.0851972249591634,0.0031499403580468,-0.134991169829047,-0.0076857568767215,0.0561865426530619,-0.0912872723129085,0.073675909412535,0.0771284002000147,0.026336526897566,0.0325827293116635,0.0354032800892795,0.0369306717733518,0.0111675267380174,-0.0934978423860227,0.189013500942537,0.017081899648866,0.0382360304809854,0.071540976946779,0.128235023545986,-0.116213523821667,-0.13327346416517,-0.13378828787977,-0.053734420220965,-0.0244675460189727,0.0927951446144367,-0.19635522870192
progressive,0.0546484883080289,-0.0798164068885499,0.0497454522675674,0.0476238552172195,0.0162324274320882,-0.0051216678793552,-0.0226280006831925,-0.0613968717829075,0.0375154871280066,-0.0415510993744457,-0.0448147912655127,0.0291230237960318,0.0881323096126811,0.0259864067282929,-0.0165331448711442,0.0114446269457006,0.0177896859813204,0.074489525008789,-0.0433625075703342,-0.0021002863656903,-0.0069930617061315,-0.0092488371413599,0.0318563164245119,0.0121005224623818,0.004780696924835,-0.0576351412985483,-0.008531377424557,0.0320291697556228,0.028533428187174,0.0075850251688402,0.0488740820504602,-0.0106766530134133,0.0246462014487205,0.0314222098851922,-0.0250503151725963,0.0825386495323928,0.0049282931482037,-0.0368438059189865,0.009190430079706,0.0083490526780428,0.0371121626887478,0.0581576477149658,-0.0083087991625786,-0.040014362225254,-0.0713126544255859,0.12737554076718,0.0199665329548544,0.0378446188132726,-0.0066497228977605,0.0322209659175404,0.0493831706283896,-0.0029416637673535,0.0066102586669132
progressive,-0.0182629838332589,0.0192876217180847,-0.0321504449146115,0.0566795134284986,0.051196883835205,-0.0023721495146803,-0.0513120291707814,0.0072673822947291,-0.040228512612521,0.0678921794847705,0.0059400988995029,-0.147089608099689,-0.0856447893981769,0.0511159708966917,0.169888384543832,0.140412734654301,0.0266981576732603,-0.0875493554893338,0.110745694544826,0.0615529619558708,-0.0164307725813493,-0.015610751069879,-0.109762291138281,0.0496486458771158,-0.0316649672835323,-0.0190363248032793,-0.156978102796831,-0.0349061528782054,0.103341382661843,-0.0903525220034018,0.0934124314954444,0.103784847805618,-0.0792635593819722,-0.052231635837345,0.0538701228422373,0.0574015058029241,-0.0104860056277014,-0.0744305673238567,0.0368573995108122,-0.127735077605526,0.115079204809427,0.0782389214971464,0.0547243767507709,-0.0530578814210086,0.107288222441435,-0.132564957627545,0.0526260864125968,-0.0692287989882867,-0.0997493149972717,-0.0095438366994371,-0.152902891528253,-0.0093236601455983,0.0021581970330348
progressive,-0.271729917048947,-0.206601726557803,-0.0326211002263082,-0.0163575792222615,-0.191686373348169,-0.239745847482366,0.0013396170473014,0.0532084490191979,-0.116240281343767,-0.341362926142772,0.182216420923362,-0.413548333249061,-0.0579469880428971,-0.121262420146629,-0.360909934037225,-0.136283232570626,-0.246640599902414,-0.178599454895648,-0.0562582154885863,0.155245939412533,0.273326056509562,0.0929209688490932,-0.0539138856558088,0.0918107968492551,-0.0155110552583284,0.0957868942556072,-0.0607373818499356,-0.0207897164745034,0.258054422170325,-0.241250778973803,-0.152266004044546,0.214134934762096,-0.133984506722437,0.0844614297078366,0.276378673227987,0.0428064651593542,-0.0533894398330355,0.0705764415250091,0.106116196765012,0.408073004849346,0.407200828644082,0.251173920995462,0.137974855373973,-0.0745397128106956,0.0287376359136524,-0.148979666905103,0.0663765995692673,-0.245308108477704,0.0952339459424658,0.114953393903646,-0.0976310053824243,0.0248370701067758,0.19945330197348
progressive,-0.407578595899649,-0.1292957033149,-0.013854366904017,0.259751797766431,0.299767710296308,0.102958340850157,0.0702915721856093,0.0748628099965794,-0.104540692400108,0.228350910341844,0.0130807728129298,0.0954685435137215,-0.152362872576411,0.177610170640076,-0.0412466304020609,0.0717684336322304,-0.233660578876125,0.170647823820291,0.11122173227768,0.228139930135184,-0.0504945961273311,0.323467820177799,-0.0156125352928517,-0.0059426091542611,0.202857468703742,-0.0998288011180314,0.142130332553393,-0.208905567961333,0.416474927947152,0.289464843537737,0.0304163131268394,0.261298985948606,-0.0031295397321256,-0.0304514764946161,-0.288374779136659,0.366929742749791,0.0871699887184219,-0.0080524112208627,0.182005591612163,-0.263760421692974,0.0777813695220449,-0.0256692584769859,0.134253738171414,0.274590738968196,-0.171491744646932,0.0503891060240011,0.0744408495832591,0.348644791505911,0.425406423362432,-0.0746518297899192,0.196422572400607,0.406629184969678,0.292875690212076
stable,-0.235179421137009,-0.0736502549440897,0.126133364037463,-0.0965144173193217,-0.0550065216837303,-0.0335911746226117,0.0934062039493965,-0.256124789473839,0.0350197183222225,-0.0639007681870894,-0.0900005222860615,-0.0137746124814041,-0.0435911318005928,0.14410475541682,-0.0448163038054551,0.105452182238889,-0.0806008973733868,0.138155692110036,0.145987595074276,-0.0329126302326945,-0.0928081408946686,0.0525202737199613,-0.0002263663619454,0.0566231072999583,-0.186624668543586,-0.12640249241209,-0.058193602727989,0.170221705089288,-0.0273654189059378,0.0038629528083832,-0.174518379679603,-0.0454522878902972,-0.0093184880277625,-0.1262527245139,0.0031940399566998,0.226838105611314,0.0260471084135474,-0.144812496982849,0.14664470803095,0.196368961329706,-0.108330852352059,0.191644011062848,-0.0657109931060287,0.115722982306157,0.0899659294314625,0.0909420429685929,0.0818225899220286,0.150062038308589,-0.139903891939825,-0.0552839704971462,-0.0491162057174822,0.0097785830793086,0.0595474137592097
stable,0.196958439462512,0.0662414821532603,0.199176004457613,0.127879148857358,-0.393608703567308,-0.037657082342209,0.14932166585212,0.286259872645873,-0.0608818260899099,0.0986394709172683,-0.197354201500842,0.182045347309967,0.132546545748744,-0.0011126752389112,-0.0532306429456062,0.0159284488574407,0.004942483947537,0.158536433442941,-0.007110092095177,-0.205694399865976,-0.0283534304903211,-0.0924577976365997,-0.113563592503668,0.108613971863637,0.108814448043709,-0.221006498007984,0.180394176182836,0.0811234323749203,0.160770866983938,-0.106895326552922,-0.19915654075081,-0.0830081679836884,-0.0449261280429448,-0.216027681807748,-0.12729004733145,0.0172857180118444,-0.105181222773794,0.176151088099758,0.239203766288441,0.272988219767058,0.0860295840697583,-0.0476192562742689,0.00477314969835,0.203083667993452,-0.0321164138055896,0.0751668893029411,-0.125819239887362,-0.127017555436207,-0.0921548126006979,-0.175948016758779,-0.076616935459773,-0.0761089327122117,-0.14544060271558
stable,-0.0620733174635587,0.0086022063561635,0.223810067148231,-0.0242965670651404,-0.484412805861236,0.108299572330161,0.0560500763266,0.0745863888396348,-0.0707009741343854,-0.244102451373027,-0.0644062629743525,0.296665834590768,0.0338149847491793,0.283482571595227,-0.0781748832071468,-0.253306981842886,0.327621900659447,0.249234931496773,0.0388286967378308,-0.204798682094816,-0.0854621566390447,0.0030879715124689,0.205409489646733,-0.194949410320156,-0.0808726165614466,-0.0276051079713571,-0.114331296905341,-0.0041568847283236,-0.116435189584166,-0.508056148183354,0.113932575308951,-0.407043849285091,0.294010518427573,-0.0651697724142487,-0.215632032703121,-0.0739077137819493,0.281022374511117,-0.296852470231631,-0.121771272225218,-0.157741050282549,-0.113508403397897,0.328495694796217,0.283711624427196,0.0585102734107099,0.0375476975664495,0.0238045276483184,-0.0694199749630041,0.20522285400587,0.0360206786866571,-0.165757899401459,-0.05073096056199,-0.155162085063344,-0.0631422306794133
stable,-0.178126188341373,0.329212415112846,0.191778619022052,0.0165196555663099,0.0409144035043725,0.155067292208803,-0.164270667820577,0.173649381865744,0.0408589006909243,0.217080333388961,-0.224163249241499,0.16877522570293,-0.218575125069328,-0.118768452213679,-0.0865061804693343,0.0213420931984115,0.209341475195673,0.176361451159236,0.257948064072934,-0.209424729415845,-0.18258911911364,0.170113600363578,-0.148849715675026,-0.0715519565277793,-0.27099248666084,-0.146714118784848,-0.050447011714101,-0.0739171332372196,0.156859780797664,-0.110897144124662,-0.200894956130919,-0.24460089886622,0.197974751286997,0.272506199754882,-0.135709424591164,-0.184632631790596,0.127849469350352,0.104414667799428,-0.154653543963098,0.140480143692553,0.147878416439682,-0.0598812285727167,-0.234482988260129,0.132391870060056,-0.212399175645637,0.105924596610734,-0.143831756768277,0.178774562116654,-0.205897777906727,0.21788512418396,0.191253865149451,-0.20278835892605,-0.230283695851741
stable,-0.13620075603843,0.0152802290531536,-0.0955178913728633,-0.0588397399676484,0.0276874587829305,0.0025938879545427,0.0327343174887267,-0.0201222764200076,0.0100982882249496,0.0069741372952964,-0.0015316114800575,0.175273284257713,-0.0765909798971142,-0.0944296001627812,-0.0828425396765794,0.0131218326350701,-0.0418093270297494,0.162923481448946,0.166895615507709,0.0501736237194,-0.0630492645669429,0.0047156206144205,0.0179108780172501,-0.109387051991837,0.0300290767406945,0.0093002436630503,0.0174506846383922,0.0090316354398032,-0.0337004123800145,0.0727128392662174,-0.0030350200691875,-0.0281271807530289,0.112176463781586,0.0405860995742816,-0.0751185458623304,0.169674670028893,0.0539379316474326,-0.063438658964438,0.0164533720643882,-0.0246363436156447,-0.0918102809807297,-0.183806701041581,0.0169666646792681,-0.0406996891487756,-0.0450687059588324,0.0154449242110352,0.0357751240131218,-0.0431351060317104,0.0134417409444008,0.175226506359313,0.0478792699167765,0.0139208497104497,0.155487692004571
