group,AHR,ARNT,ASCL2,ATF1,DUX4,E2F8,ELF1,ELK4,ESR1,ETS2,ETV5,ETV6,ETV7,FOSL1,FOXA1,FOXG1,FOXK1,FOXM1,FOXP1,GLI2,GTF2B,GTF2I,HEY1,HIF1A,HOXA4,HOXA6,HSF1,IRF3,MECOM,MEF2A,MYB,MYC,MYOD1,NANOG,NFE2,NFYA,NR2C2,NRF1,PAX6,PGR,POU2F1,RFX2,RUNX1,SMAD3,SP1,SPIB,SRF,STAT3,TCF12,TFAP4,THAP1,USF2,VDR,VEZF1,ZEB1,ZNF263
progressive,0.083551733755191,0.0683173739642434,0.0220937373926171,-0.0519589791599933,0.0360658611440365,-0.148932335912138,0.0442266317426648,0.0372221430634583,-0.0870735565735095,-0.130692103800781,-0.147835941104081,0.180066723770354,0.127121910623284,0.214722934446888,0.0371392224477229,0.0106806359768104,-0.123372056111693,-0.107757643498624,-0.0398180190060646,0.0948496676491429,-0.0454082505168946,-0.0688770881204575,-0.106136084790909,0.0258389852033339,-0.312511677253764,0.109872119199878,0.0464954319232035,-0.148695090817117,0.146352583422591,0.116701553245865,0.134980942314652,0.0923850826814511,-0.0552688937380991,-0.0274789707145456,-0.143395081461361,-0.0355406972443788,0.0831140971721429,0.0024116079076386,-0.0159437917255729,-0.0222066015640347,0.0089277862941809,0.0876079338749156,0.0820107923127743,-0.208973771755898,-0.0966785278961965,-0.0794748034815325,0.183687590657467,0.170625290328701,-0.107886631123102,0.315059182837192,-0.120707079655974,-0.0610019329760291,0.15254629274794,-0.204498361856622,-0.0541724989300418,-0.107262423154649
progressive,0.0101139136030865,-0.0337974353394606,-0.0108218799753629,0.0034905622530325,0.0197722728274385,-0.0122090089488807,-0.0756856983638006,0.0679913015276369,0.0201126121220339,0.027287025091622,0.0006351989507147,-0.0025180559836208,-0.0644764834674172,-0.0545225065929712,-0.0336367406168454,0.0807847238309341,0.0042826659564894,0.0799592683925948,-0.0048360015579474,0.0366217208888198,-0.0642392313533674,-0.0239056139709318,-0.001002068034421,-0.0073745233788824,0.0132520086579302,0.0281306723853517,0.0387713918007852,-0.0155062827383903,0.032214743920496,-0.0212715849091972,0.0540207145817861,-0.0239313857660682,-0.0187732367689159,0.0222584930641262,-0.002716650404966,0.0099403329829031,0.0226799377140038,-0.0329090664012295,0.0153008663712737,0.0085069663769347,-0.0014477684914858,-0.0193364262920436,0.0776428388062175,0.0259158139915708,0.0616863076469149,0.0337223939359752,0.06908432883901,0.0773222073549618,0.0011150091366364,0.0012923797266928,-0.0163734278453326,0.0353081173308382,-0.0282989470477129,-0.0108590216801182,0.0589332735311681,-0.0364322223951699
progressive,-0.0177751482114662,0.0743277702578612,-0.0363287755787041,0.163805303640265,0.18220791662229,-0.0287969331162184,0.0273071762060947,-0.0132590630216791,0.219195114920522,0.115273810664445,-0.0477590543954568,0.0978761984160107,0.18450031498982,0.176870313176946,-0.153535570373872,-0.230462298201245,0.0461046918054512,-0.110001143404742,0.181264076714711,-0.194135032766393,0.142186084253208,0.159136693921413,-0.0261088770594316,0.0713497665814659,0.0379529352916672,0.0170887878306743,-0.222658629845376,0.0009702674249918,-0.131905024907925,0.124936466102283,-0.0476752414116638,0.109989817325851,0.068341560028028,0.0515872690605999,-0.046754053661866,-0.0763936470475716,-0.137614123740893,-0.0298706453950811,-0.148961344645778,-0.151712071672428,-0.121226042657605,-0.019170521130832,-0.045403229986138,-0.0211797675260876,0.137338522487879,0.0646024438501604,-0.0596106633469531,-0.0634215113577968,0.219124138159472,-0.0566303944547796,-0.120893055938211,-0.0608761638950359,0.0788763235404691,0.067049631962533,0.0411106460864657,-0.139569004957472
progressive,0.0767051159368652,-0.204588857612502,0.0030359738756815,-0.140381356131939,0.166837895007199,-0.11275167215582,0.159876869886034,-0.0720630668125101,0.328827518642977,0.133240057258373,0.138954188925422,0.387633636102702,-0.117729686000561,-0.0032503903842204,-0.0516279444095311,0.12061270032875,0.315229141728824,-0.0348051256058223,-0.0007443120837815,-0.0745418309080395,-0.0478613155525228,-0.212279172004747,0.0152112807140533,0.0174401198346616,0.136461767727438,-0.252369596260542,-0.0761001062981216,-0.0491341575013015,-0.309796346372341,0.14506710798415,0.162456696539729,0.178703185619849,0.116492352518165,-0.037177364302205,-0.0219401350934877,-0.197295964901688,0.19886926310447,0.0052115502967164,0.000208953667557,-0.124399814839441,-0.325917190109878,0.308447024649816,-0.175126390486961,0.236142227123858,-0.163901617979437,-0.233080304753513,0.0393092379953849,0.0674756460979738,0.0825749385718985,-0.16482620381562,-0.303198600176472,0.0354306208982479,0.0342533786666521,0.304512413432615,-0.0222201056938093,-0.144559063772834
progressive,0.322719700140783,-0.105905993240271,-0.272391830076472,-0.333655138574511,-0.271087033445175,-0.372270905543609,0.158377457770284,-0.3127473258873,0.302060420145248,-0.336264731837104,0.0360993734658828,0.0280841941593443,-0.349033098871939,0.17788727406682,-0.208177195864785,-0.32402449677208,-0.0053434528710256,0.344745909940535,-0.153034004899259,0.273945159399444,-0.354966816885694,-0.0675698255493073,-0.258971064725989,0.324925427779405,-0.202523077129165,-0.118829693207402,-0.351207759924101,0.132840723700615,-0.0531549294321217,-0.0843768488238706,0.311628928774759,-0.033365513857451,0.0772626005246562,0.346578838541642,-0.174097150518767,-0.318432511209379,-0.199230018964463,0.312001727812273,0.145981889772963,-0.382926744699201,0.0596789125886066,-0.237286587377292,0.0767966017277644,-0.430085822944648,-0.0747151404349812,0.0839729831998978,0.206406400436597,-0.23057620470205,0.34670310488748,0.366399320702772,-0.0226164749424808,0.29631310165025,-0.138867641473749,-0.070987150059847,0.34956123084175,0.192737102394438
stable,0.0838894732608878,-0.454756424316829,-0.0112817636815023,0.0586341092966225,0.394586289087328,0.0400934571933749,-0.0302055784543981,0.111502856423651,-0.379601633760138,0.0630078683857435,-0.0099941754795888,0.192706863281508,-0.206954809937291,-0.0296163351181339,-0.071139236271019,0.148612588828217,-0.0089482269612761,0.162188289415576,0.314180553637502,-0.226585431480947,0.0104331486919377,-0.0036479843400491,-0.0450627822781973,0.0217726720066439,-0.0650328308021624,0.349086292532114,0.0712076921325939,0.257375689547504,-0.165546144503409,0.0092990157130546,0.041959687580767,0.235406302016418,-0.245716610467863,0.0526180275340104,0.0408996200410045,-0.0669494047710877,-0.444660658437112,-0.250688978035422,0.304830338644645,0.064048112248925,0.0762267427946436,-0.147908111458301,-0.0903729088951266,0.175571552969841,0.133546642165407,-0.424225918213914,-0.223479199223195,-0.0004189118418039,-0.0204333140594144,-0.114269804317473,0.109485500214074,0.322676258830493,-0.108755114202104,0.0666443007991519,-0.0386104845532165,-0.365660977860758
stable,-0.03791998648766,0.108889373870944,0.103288596620886,-0.0816254314210213,-0.0272895418235767,0.0429801293465109,-0.0274662994035654,0.120022053865754,0.118597631574604,0.0130696992679283,-0.112387954936929,0.0442454698156719,0.0343574069875415,-0.033210311244304,0.0351150265459071,-0.0803040161333811,0.11128657236093,-0.070873694486532,-0.0334285154292556,0.0334108396712568,0.0626885995152589,-0.0271737351332392,-0.102402370685357,0.0156375602489376,-0.0289839765558828,0.175920724273858,-0.0871079639451558,0.0291296491821494,-0.0237153816544244,0.0179262661553439,0.158287631897737,0.0171290285187049,-0.073148991197215,-0.019923626809217,0.132241488223047,0.0448421790253581,-0.009351694999199,0.0199193602469414,0.016944956831958,0.0379340051922798,0.186476199343671,-0.0115824975604366,-0.033236520126854,0.0469071951667442,-0.0919627023058819,0.0360585463177092,-0.0734269272540249,0.0235221673342298,-0.0623046089104557,-0.196279540435186,-0.102939348023185,-0.110335128973473,0.0773881255724629,-0.0046767617629442,-0.0664041657484021,-0.0683960408222066
stable,0.169183612989441,-0.143828509185983,0.376063309509685,0.152274868038336,0.0927336476654891,-0.094304317812606,0.144141040490767,0.221777022048255,-0.10480216420405,0.133603125983325,0.0604547734175985,0.206783533041849,-0.0613603128391506,-0.0367584896164534,0.103608134347313,0.0514795154340738,0.190700191280301,0.178303116190558,0.159775619353139,-0.15710708282768,0.0859300815690494,0.0410217371586276,-0.107558850584704,0.0881498551953319,-0.127608935830042,0.152923971517502,-0.0271822098929605,-0.0825323053324294,-0.135710708884813,-0.0440508867280672,-0.293154363886875,0.0737573879288941,-0.309109487677231,0.15635380224692,-0.0091275168243166,0.347863369470378,0.203802465211607,-0.144718021361136,-0.0179505159670494,0.0941680862182132,0.119627367123265,-0.139573275267009,0.171996394732492,-0.0280957629377121,0.303283583611139,-0.233060203513258,-0.268504458924981,-0.179513173293694,-0.132208755546599,0.0672262850212399,0.0244255235123065,-0.0611279177663629,-0.291319244174173,0.105290995219224,-0.189890815337144,0.0475127719502839
stable,0.0593796187566584,-0.0175960629578426,0.0093214579039693,-0.0030620747725992,-0.167387786169335,0.0230126510611077,0.0358381077782012,0.0089990706940781,-0.0698747109977596,0.0603286687453268,0.0253224890106275,0.010711224490429,0.0674815594996162,0.109327902320583,-0.0628389421886366,0.0173799307085148,-0.0099191420571383,0.0828209119882206,0.0342805066517607,0.0409588724117159,0.196774527421512,-0.019294934884123,0.181944715766518,0.0327579213645968,0.142737842761364,-0.13259653124123,-0.0718983850193985,0.0873741785369082,0.0069838487715749,0.0682337963226956,0.0208706476515686,-0.0158851166042254,-0.0885949031406534,-0.116311751092158,0.013792618346767,0.230713327779643,-0.0570540840516008,-0.125450885143342,0.0053791573785211,0.109998033037773,0.051625421520999,0.0277506563480475,0.029363799840237,0.0037080566351152,-0.156433865689437,-0.0283628298140206,0.0273860086424777,-0.0145979826501281,0.0747491573136047,0.0633182969539055,-0.017650397880858,-0.15542927333502,-0.0776035519360119,0.061255984764789,0.101460205467958,-0.124255516837004
stable,-0.11255061049427,-0.162234112660953,-0.0037843111265985,-0.167408622905193,0.19276026813667,0.0147025979424345,-0.028659556561433,-0.113896578714871,-0.0903004045629993,-0.0249165857234577,0.0146780048295576,0.0943705188614446,-0.0268866959486557,-0.0632857877212453,-0.088274088063036,-0.0891420505934303,-0.0217604083940309,-0.169814847939895,0.0047617497154334,0.110463224156174,0.0192239683325661,0.0214654286875285,-0.0919627796985238,-0.002578606238207,0.0838716914447135,0.0518061722805299,0.0196641208173191,0.022835026484868,-0.0335705626130389,0.0048915976808094,0.0840752728660467,0.0689916652047141,0.0222501141659238,-0.0792818641060515,0.0312059072803258,-0.0432001427845239,0.0298040998463453,-0.0728012118016154,0.0567893976598749,-0.0269295962481704,-0.0155521615208445,-0.0268071812758655,0.0286072961965697,0.0617115073184139,0.0603000645230452,0.0675905918935061,-0.0983059216311467,-0.0057640567131849,-0.0311479115813028,-0.0451717212552669,-0.0885947161839006,0.0470314377685588,-0.103666256702161,0.0101968735438906,0.0143383353992828,0.0220510292465719
