group,BARX2,BCL6,E2F6,EBF1,ESR2,ETV1,ETV6,ETV7,FOXK1,FOXP1,GATA4,GLIS1,GMEB2,HNF1B,HOXB13,HOXC6,IRF2,JUN,JUND,KLF1,KLF10,MZF1,NFE2,PBX3,POU2F2,SP1,SPI1,TCF12,VDR,ZBTB33,ZEB1,ZFX,ZNF263,ZNF76
progressive,-0.0843139217952689,0.0709170826702787,0.050006210252805,-0.328313444607426,0.215576977778697,-0.0572393230420508,-0.0349167660788953,-0.0797932263019903,0.0366967161582332,0.335223144716474,0.1378257366473,-0.0366447812752817,0.0045466629347544,0.18607088223275,0.0528319400206663,0.115592885391061,-0.0126296192632067,0.173800085797208,-0.0540358850345421,-0.0135833325683161,0.095090410007706,0.0704945215771733,0.127521383734422,-0.0230614487069656,-0.0027879589438966,-0.0518687840095657,-0.217814899098608,-0.0415408243317098,0.324583575740909,-0.0889479297604418,0.0534882080870535,0.181960944450088,-0.0744344906519942,-0.0984118818401045
progressive,-0.271573119420121,-0.0407164166323113,0.0413204462589209,-0.210088811571753,-0.014870634140818,0.0864112190159843,0.0425362793812085,0.224130751269886,-0.040979173406821,0.0061926640998356,-0.0371839705276599,-0.0374568333319584,-0.081043362424299,0.0602754712082421,0.0404676528221245,-0.0247955327803612,0.0555544005230422,0.016532687347628,-0.0349209972418675,0.0154171371363219,-0.161376970602659,0.0886135561230436,0.0189184877647,-0.0992124492108115,-0.0166236416157275,-0.1796175769846,-0.0195730475402538,-0.075641300808713,0.0770755796518208,-0.0643077770939874,0.038509415203811,-0.0838108598126262,-0.0029766144662654,0.0227813233047557
progressive,0.112663698426308,0.127938566838712,-0.130919967495183,0.101765501550651,-0.234740280546294,-0.159965920922276,-0.0073480674930283,0.108719537774678,-0.0230846912987933,0.126908082719193,0.0950669699776183,-0.0906410445322469,0.036632594540024,0.0095744980813537,-0.009663770790737,0.0714350985376914,0.0342868771417469,-0.243472844627085,-0.0521552716801981,0.179515105092563,0.152694812661474,-0.0416280183038748,0.0112845322214364,-0.157329297626181,0.131902736890721,0.18036858297796,0.150223651714667,0.143014880431969,-0.0026974210895542,-0.139122282465931,0.0746073580900859,-0.102074877664204,-0.30335559281519,0.0231855078930106
progressive,0.359528118966264,-0.148386372412561,0.0757580385103361,-0.129129860274693,-0.0978494985362268,-0.241553132112662,0.280593103543651,-0.150528920080753,0.178255516835508,-0.0749780454916109,-0.360002232369802,-0.190487920719188,0.13379174368251,0.0351261027184909,-0.117119914292967,-0.0293477587152433,-0.231677391627805,0.108375928384299,0.100099104069734,-0.0945654637586351,-0.0196777917896929,-0.0007841641043868,0.0128983872276536,-0.0022871453044615,-0.0724489772187746,-0.198820359509241,0.0990605037399873,-0.0597939033213829,-0.0055711800820532,-0.0384893881236535,-0.0204842016842751,-0.0052611293812052,-0.106822894156285,0.0722084446122872
progressive,-0.0592663840810469,-0.105311042767549,0.0534157705939608,0.0195681535839262,-0.0984026912488993,0.0416153806793296,-0.003107105467718,-0.355069435470499,0.257559210685732,-0.13773732429767,-0.156479120044437,-0.106930704128381,-0.370704125749549,0.0233693996348579,-0.0346739748471936,0.385214969370061,0.252138303273968,-0.0458463328055839,0.0750994002410142,0.0439291826233749,-0.0971135730229312,-0.383165601933907,0.355796630367199,0.0077347093558086,0.282184674233071,0.199813325025058,0.157074097687192,-0.0657119752108874,-0.065579757956942,0.0481931890631156,0.437672164872918,-0.279408111900217,-0.0902052215042816,0.0947997710788859
stable,-0.165042560536635,0.191267391474485,0.070472178543087,0.150550124055095,-0.0582432380169116,0.107656035881883,0.0584983177484629,0.0137680374665974,0.151084523193205,0.301126789330097,-0.0727796976657903,-0.270262974286075,-0.0823940342167844,-0.149744975092498,-0.156374207908488,0.0640445512665091,0.281110008491578,0.145441282006086,0.263811058365448,-0.17172938094416,-0.205802284114071,0.0816939728149303,0.0998929739039929,0.124973741150495,-0.142023879582248,0.0840518321111861,0.127316273137099,0.114924559520565,0.0532460943491025,0.0537442563973021,0.103396708746093,-0.0329823626397424,-0.187387819247157,-0.0636765489277476
stable,-0.193897535846584,0.0248472714481785,-0.118996814382136,0.0874179987494918,-0.0861790488660943,0.0291886069597197,0.177704122633502,-0.0336063589959193,-0.0968341431363044,0.0211899264688265,-0.0003695553241681,0.0388653191683186,0.0883694471179857,-0.0574984238858667,-0.12396200939007,-0.155010293904798,0.0779849425088614,-0.241236320142609,-0.0033823707635726,-0.180980011354518,-0.0603540217212607,-0.0638034135351487,0.176848508103309,-0.141951837297583,0.0059943126309982,0.0087102310811558,0.0723313724140453,0.0602700888171276,0.0874111087349734,-0.031228677622119,-0.0145968089396847,0.166901206233625,-0.0114386768304378,0.0267282454116987
stable,0.137778944458817,0.390787303160838,-0.153392686226189,-0.207531281364844,0.161429654356973,-0.197374131457228,0.267323694575053,-0.0485751724141757,-0.113470813854667,0.353536202407419,0.200028467557681,0.431144716750081,-0.004371847694864,-0.343765287164574,0.0837636157025365,-0.173378275688425,-0.0432336291779696,-0.145388589130705,-0.140162094518048,-0.329121240938545,0.185630954096399,-0.27618243858833,-0.311905036200311,0.446618756617429,0.144155925306965,0.39172412766688,-0.0675910663350694,-0.146703430542694,-0.367867973798101,0.092942852309986,-0.202074689505089,0.193273469803586,0.0790630576546751,-0.0067632155129194
stable,0.0115715043212714,-0.051227034788664,0.0206273566770163,0.268487099302078,-0.049082422936047,0.192599501809071,0.119798958055472,-0.106006160258248,0.230631113382296,0.0418496143350642,-0.110494508824077,0.114697156502966,0.0842186848282017,-0.125270562920511,-0.055140271179483,-0.0194907371311368,0.113316887282942,0.0705211206599588,0.123849479288067,0.0052291919912714,0.01984693563953,0.0196391531763006,0.102938895324863,0.0343014216381083,0.0590052723556238,0.0715625065768582,-0.0402788778570806,-0.0620836684923964,0.0786196895243972,0.0309769022264391,0.0119907796488592,0.0543511925393621,0.0410518780923088,0.237432278651928
stable,-0.0384034526075929,0.005172509570958,0.081052724624645,0.0164904306545333,-0.0978727741360318,-0.0620925362974373,0.0804441829802866,-0.121316401996628,-0.0104702960209206,-0.0259697931709538,0.100257660735439,-0.0112731253947375,-0.0670736375246261,-0.238599728703493,-0.0930293169853981,0.0978122126304693,-0.0405166384852408,-0.0319549975519428,0.057796776067335,-0.0475611735816106,-0.143739594450171,-0.0198470391194979,-0.0288578170172755,0.127655534802175,0.0579449936257655,0.017493731356584,0.0161656265081766,-0.0360788914985274,-0.0953153132074453,0.0697720939458978,-0.0742792294074178,-0.0062140447387184,-0.05366282787236,0.0121236770461255
