group,AR,ARNT,ATF1,BCL11A,CEBPA,CLOCK,E2F6,E2F8,EGR1,ELK1,ESR1,ESRRA,ETS2,ETV1,ETV5,ETV6,ETV7,FOSL1,FOXA1,FOXK1,FOXP1,GATA3,GATA4,GMEB2,GRHL2,GTF2B,HEY1,HNF1B,HOXA4,HOXB13,HSF1,IRF2,JUNB,KLF1,MAX,MECOM,MXI1,MYBL2,NANOG,NFAT5,NFATC1,NFYA,NR2C2,NR2F2,PRDM14,REST,RFX2,RXRA,SMAD3,SPI1,SPIB,STAT2,STAT5B,TCF12,TCF21,TFAP4,THAP1,ZBTB7A,ZBTB7B,ZEB1
progressive,-0.0371392874336005,-0.132559075496936,-0.0454765381040069,-0.157410319381938,-0.254348055724649,-0.0365706300721427,0.0344014773949687,0.170860900359001,0.0023732272947938,0.187163940036281,-0.079889480365134,0.0307946305015284,-0.0123499538258549,-0.166806923685382,0.0391754476633367,0.0767618648771158,0.0221409495251495,0.132497165219681,-0.0094034832231398,0.0723570632990491,0.233138053331564,-0.0940829846692637,0.0002499340822536,0.16563292139076,0.123423870141904,0.0837325035014379,0.171697835588566,0.04105797868655,-0.0125700792560967,0.00733522136816,0.142079500354892,-0.066484758852704,-0.0702521138723624,0.0048909119031839,0.0311225256736593,-0.022370246848318,0.0675739211377544,0.0522041215657704,-0.105004416171779,-0.0030450684516775,-0.0703415398283981,0.116969150494711,0.12984190221739,-0.0026942435472297,0.0114786239978147,-0.114387262635834,0.0946906225756601,-0.187936672015359,-0.107357006707488,-0.0872407525459159,0.128860509674229,0.0098299762442332,-0.0901574144966191,-0.285266506780688,0.15733235829206,0.130004703316839,-0.0135033193613925,-0.0040791993791674,0.0923999423172069,0.155080658578546
progressive,0.156696689892633,-0.0543984269290659,-0.112973014781462,-0.0407745576873818,0.122936818648979,-0.134150988118113,-0.0618840693695517,-0.125253230013226,0.0405887331966481,0.252117942047308,-0.0752371012968062,-0.0599528488524937,0.141043797770347,-0.134242019548796,-0.108839736432917,0.0917115332728623,0.0999547678678777,0.0264442544505604,-0.006747610758665,0.0287388483644781,-0.107616454562743,-0.0887684344560603,0.0739310635805567,-0.223488933260349,-0.0815333165314219,-0.0274877304369879,-0.107731560421375,-0.0906515061172197,0.108602753782791,0.126886529484411,0.0200035926482489,0.162655110810085,-0.14957065921964,-0.178303488977131,0.187238111049815,-0.254392223162644,-0.0860247019957134,0.0874398269636082,0.133235407530166,-0.0543028815431422,0.0954927231126494,0.142464941345229,0.0362117012651158,0.104923127935915,0.243676845747585,-0.140168090453691,-0.132596682863636,-0.0189540980548341,0.148181865657315,0.0666590816881209,0.184804336849316,0.0355210661133203,-0.0653575579271118,-0.0830289403677722,0.0742207090418217,-0.0592780125440399,0.177472168887007,0.0883614261585424,0.0925270545196449,0.193923278760987
progressive,0.0850037179475556,0.123358310661207,0.0178353898616244,-0.0772623549584144,0.141995984495845,0.0436138426230541,0.0354592958616945,-0.0120861897960936,-0.109796249503874,0.075419961744588,0.0904767095533338,-0.0720866449373834,0.177292716250438,-0.0284690392562945,0.0073966668731557,0.116018089658573,0.162479061990738,0.105766014348629,-0.116416221198652,-0.0372994312406999,0.053746252687492,0.0528799967278866,0.148805614315576,-0.023671892873562,-0.14337175851336,0.149339215944907,-0.0969228279669052,-0.124347242312746,0.117956064546482,-0.0824990265196087,-0.071001379000154,0.112099993632764,-0.0126363488807779,-0.0560010770619298,-0.147310175052556,-0.037483068472797,0.0517420479781703,0.112588438565678,0.101339152876518,-0.0091630463146796,-0.089650342008897,0.0324586333847641,-0.0972095729891551,0.0454035530243936,-0.0399892651239578,0.103922868523196,-0.011811486559555,0.0278850126492973,-0.0591808611013156,0.140058762219543,-0.0488294410592537,0.0176773414241638,-0.0778268136636307,0.119301734099718,0.0674272264787237,-0.01589365191568,-0.0832222862738926,-0.136384512354387,-0.0818758641090497,0.0580564593605245
progressive,0.309449583801774,-0.268815505654019,-0.230854757977927,-0.296111545072367,-0.0033532447965134,-0.197660223344582,0.0698485932562649,-0.272354057761514,0.222849754654271,0.0936251563197185,0.331532492545005,-0.179497381760867,0.394193614731945,-0.157329994684688,0.25295129225873,0.464897891747743,-0.0569574721592257,-0.0744853636920777,-0.0274704462992715,0.365603149244241,0.099466424276912,-0.358449742018846,-0.396485430151586,0.0170796113467273,0.0262495981328042,0.111702157016729,-0.0929125407046935,0.164576055565573,0.19907182903706,-0.338645023157683,-0.105270903282661,-0.39684105668222,0.47246142765406,-0.226550450658875,0.0223758578010335,-0.46921446205061,-0.276361328361492,-0.129954927148421,0.149684705552938,0.0608516507973546,-0.350586444285941,-0.248520267440258,0.22217937820572,0.065854948193859,0.100255342902341,0.0785621245336738,0.354698631525225,0.0017604194543256,0.293458652907064,0.08069452116372,-0.145929507398045,0.198806131054403,0.340904137287151,0.0855383997706299,-0.218237510186088,-0.317740723414445,-0.427426300870492,-0.185598897485689,0.077631500317494,0.143805286090542
progressive,0.0825541722839707,-0.233393894481843,-0.366598587733158,-0.402578988298376,0.363973408292778,0.350693088770852,0.116310891440866,-0.199359215148908,-0.419534559036834,-0.0126935147058406,0.33957468172924,0.38398654096768,-0.270517020215226,-0.101053966222653,0.0992626673103935,-0.0211558578430677,-0.556043889936629,0.259800111205672,-0.395382908185332,0.0073196179690613,-0.374103512486247,-0.0319036513166262,0.16723937258425,-0.354337455523381,-0.470802769284268,-0.495510340487851,-0.369687034133606,0.282036925288897,-0.0273945195719723,-0.296552623371001,-0.486090578966485,0.221040108880052,-0.105254253327262,0.363695448116737,0.070045964362157,0.242103313331106,0.390534047336629,-0.365795591669042,0.557186615104795,0.366042667381078,0.256371935701175,-0.375060930870386,-0.340779175825415,0.425526145053703,0.369501727349579,0.135521028051651,-0.363108643300652,0.128016103298563,-0.372713711606045,-0.146176168133196,0.0105933711535361,-0.358445089235976,0.368482540037432,-0.0081226140331778,0.0009883028481433,0.475929590309012,0.16103159531935,0.381145170279268,0.072887335050569,0.513608636394476
stable,-0.0430129110164496,-0.391307509146401,0.0488494625526452,-0.124594170547055,-0.0276299523599818,-0.150270176606072,-0.0132682434230284,0.128407685392748,-0.0395964646534668,0.270241305090746,-0.418089955885027,-0.0743432953912704,0.156000890568164,0.0343168507946898,-0.0853477038847287,0.0790330127576059,-0.114692367009044,-0.0976782784912818,-0.114615699880421,0.0490777591722213,0.301832329290115,-0.0911970411681314,0.0165850556670342,0.0141005008569737,0.0233946499203114,0.085317586346863,-0.03874971670602,-0.121648902645965,0.0106834388839402,-0.161431802435559,0.0244864580225614,0.284211533390065,-0.003846663079193,-0.0209073958969516,-0.118226442246332,-0.0840991519926431,0.0975024981444935,-0.0240003155009749,-0.04781500089435,0.151284039004978,-0.114131735671321,-0.0715585596495581,-0.395827554911836,0.0935620255644955,-0.0057514079307199,-0.003139800677116,-0.155612251207687,0.0584385835395132,0.153546548005208,0.0475431853796504,-0.429962611323088,0.0112294849989231,0.0286922585344169,0.0338142288655919,-0.012772677332204,-0.0480817494647861,0.067473323998404,0.0607446114348667,0.0088549823240824,0.0674581705202326
stable,-0.093268742110104,0.085806247013368,0.0247183386525355,0.0185551470711372,-0.0038177665908612,-0.124866103579824,0.0354952720157333,-0.0225933095386656,0.132122167276927,-0.19608736505794,0.221160279996904,0.0626009290899079,-0.0144228761714232,0.0868371897091827,-0.0719261639927447,0.0655607910699411,-0.164054676195464,0.0409638826524838,0.119541994922817,-0.0256333154738504,-0.114051526843752,-0.0813503645371704,0.0532070861042518,0.0981514518626018,0.0623532114103482,-0.0198951297152261,-0.0208283210718027,-0.0039731972917614,-0.110481477932451,0.0347739764193683,0.0420500761052591,-0.0554195449873782,0.114899717035774,0.0295093685775493,-0.104361394084505,0.128832622208656,-0.0035269411778487,-0.0646555286674325,-0.0048110659138016,-0.0559022301718143,0.0597782832755132,0.212606734237989,0.0193748011579156,0.098798675015569,0.118512873680528,-0.124625064563194,0.0567989924578675,0.123360975816029,0.0132565387634963,-0.0661302988724582,0.108874955922365,0.0262119305439984,0.0215799742269373,-0.0321516904928527,0.0040029476993556,-0.116629490734464,-0.0996505081146432,0.099819296141402,0.0001967169808268,-0.0457755557174608
stable,-0.0400141242890257,-0.122268939430798,0.0105081127036032,0.0610703958574502,0.12222889326958,0.136741622094983,-0.002883323607696,-0.0910489521452451,-0.198973356627756,-0.0198148405706665,-0.0520119541899386,0.16167436206931,-0.0809012548926039,-0.0900958535082567,-0.0406548628685137,0.192477869278196,0.1221407917149,0.013896017942646,-0.240885668958514,-0.0581870722497542,0.165711015120085,0.0433219372056326,0.159543906292513,0.0130470393248244,0.285577184877803,-0.0409031490680653,0.159327657021935,-0.105257330145392,-0.274916896761571,0.11991422515118,0.121179683845668,-0.173672191970223,-0.0103559372909748,-0.11462012263816,0.161305937386105,-0.111376383579502,0.0800602855070259,0.0361777020443413,0.165510784313995,0.225043407580674,0.0038764684059024,0.317918464677459,0.059212253976935,-0.125680872366572,-0.105313394771097,-0.0179967448513693,-0.0233228842933633,-0.105361450164558,0.332695498166902,0.0363378866892133,-0.145335528292366,-0.201304043210643,-0.0383722316790877,-0.14165128146031,0.417168870640151,-0.114884427302199,-0.0755510877538791,-0.0102197803428336,0.226469050920034,-0.0170596646788681
stable,-0.0741219452280848,-0.0754726182116129,0.0192467887947174,-0.0059304303522974,0.0273556462248194,-0.0227096203332186,-0.038804437205626,0.155771994649821,-0.0204360075589835,-0.0350801462224989,-0.0105571781281654,0.0793234218292363,0.0596368510193648,0.216437815096424,-0.087185278401512,-0.0561113656047321,-0.0512207486197716,0.0344403537566172,-0.0955170390447742,0.068355378859516,0.153034502215766,0.0574909557618594,-0.0952194331331494,0.143562922979803,-0.0451372982238452,0.155721389596023,0.137622853569639,0.0119705049878251,0.112791435623581,0.0107355006986936,0.0219722324064396,0.0272484117060557,0.128286221143806,0.0415262661706483,0.0648214592692502,0.0117921824172968,0.0385032166473012,0.0605850933369711,-0.0078498077499426,0.013501910306348,-0.0862490849062387,0.0907396809897439,0.0736821632129307,0.0361657451147013,-0.0092318076715365,-0.0710976908225044,-0.0256748355093673,0.0321426433377161,0.102398121479145,-0.0973846065063876,-0.14692936393964,0.0473157253016497,-0.104688602604646,0.127933190649449,0.0113945712803082,-0.104283762174257,-0.0097595460897214,0.0169683564915491,-0.0289159687169415,-0.0426359627075166
stable,0.0165884956657529,-0.0048699646262006,-0.159425058050914,0.0271521829632381,0.0103764425339199,0.0861877950577095,0.0576470096844555,0.0211571947185279,-0.0658802451786422,0.214325917921312,-0.0271359922826563,0.0721174990590644,-0.055450977119095,0.188514862999604,0.069233408305361,0.138416872477402,-0.0544838355044514,-0.0568576911378973,-0.0307208559399618,-0.139059971798479,-0.0435220587047502,0.0671371725338694,-0.0316319704819704,-0.0179172748831104,-0.035516133048111,-0.0546960980710626,-0.0778423682090955,-0.225109642970999,0.0424669202837804,-0.0846190370239312,0.0730627329448981,-0.0766679950302813,0.116097470458689,0.040541784331658,0.097929194290174,-0.0373691427197883,0.0843818023906598,-0.0489806048801256,0.0165262941810317,-0.0319943856032433,0.0109556023876148,0.0018744600366288,0.0772303696303786,0.0488578941569586,0.132574094924715,-0.0436385492794451,-0.0116246342394548,-0.0997670652181433,0.0392199570449459,0.0666755094553575,-0.0156422555794311,0.0960273381584363,0.0562506320888495,-0.0525502383209515,0.0180462972275211,-0.136634159630737,0.0049448350897952,-0.0316774324494799,-0.0236955641317844,-0.0803516950173534
