group,ATF3,BACH2,CDX2,E2F2,ESR2,ESRRA,ETV5,ETV6,FOXA1,FOXD2,FOXG1,FOXP3,GMEB2,GTF2I,HEY1,HINFP,HNF4A,HOXA4,IRF1,IRF4,KLF5,KLF9,LHX2,MAFK,MYBL2,NANOG,ONECUT1,PRDM14,RARG,RFX2,RXRA,RXRG,STAT5A,TFAP2A,TFAP4,TP63,TP73,ZEB1,ZNF263
progressive,0.0008795343804698,-0.0298964537221116,0.242059691499897,0.0862072279758195,0.0973094207257856,-0.46309028174511,-0.0219806442978828,-0.0824499188241631,0.0312929074314541,0.015559014625271,0.304835814971445,-0.0684930969446019,-0.0881103140622163,0.0324321873453375,0.185972658448239,-0.126853546348118,0.103921359007037,0.0939275853154994,-0.0984435571637598,0.0642188684640729,0.178059420761965,0.0129487006013619,-0.0517279372186281,-0.154283703371778,-0.114810097506772,-0.112840146233556,0.118986599945027,0.11271927454969,0.198010963813676,-0.0408006226495742,0.0246346778670199,0.0064730644317036,-0.0422742284975544,-0.0813003519584613,0.0593685706817157,0.0936318354507215,-0.12257417439168,-0.0109864645420095,-0.145303194434349
progressive,0.012306359955679,0.0402946088846508,-0.0207539683638929,-0.0623119845174997,-0.0506399639555525,0.0021279363041803,-0.0724306642925804,0.0285118864340468,0.0917165147521441,0.0665335922555619,0.0012853719294037,0.0249913906574775,-0.119964825260818,-0.0457717166139078,-0.0284828930822557,0.081266607897511,-0.0196320135082206,0.0275164480225537,-0.0054024278837345,0.147173768037102,-0.0251961012928508,-0.0150501853388149,-0.0471642760862967,0.0263066345250903,0.0233967563089691,0.061273495371529,-0.0266475260552397,0.101698135046031,0.0737819302033274,-0.051907764156598,-0.0719597419725801,-0.035832268468081,-0.0602534565403343,-0.0431298072552495,-0.0404026750140539,-0.0606540919469017,0.0160807672070245,0.0269427310916578,-0.0557322508337645
progressive,0.0429526519766287,-0.0725613907645312,0.0918961376391546,-0.0457364084999795,-0.123390346554035,0.202155077965339,0.0711652792964639,-0.037479962753107,0.0352854685595166,0.0297738338371888,-0.0979022108680629,-0.0384874658743927,0.071254176630695,-0.0896940236740587,-0.0427579244825987,-0.0387389183340749,-0.0558842508627783,-0.111638965609963,0.0989774452916199,-0.0742394337783029,0.118517079355614,-0.0225850027423678,-0.0514080584239232,0.0476371181699681,-0.0853143483409402,0.0667737509854479,-0.0416183453218839,0.0951954987010458,0.0469462588868007,-0.103523062315303,0.0744367011961681,-0.0750047974939687,-0.0534755564257549,0.0166466608157309,0.0016492572103063,-0.125885398401454,0.22720719339294,0.0012056171804292,-0.305719625703284
progressive,-0.31300431365196,0.122465130785486,-0.373863464566592,-0.212681772336351,-0.195491370111895,-0.216367017602468,0.155718282782644,0.329616812517435,0.125345756759484,0.0807982986029598,0.223340384800838,0.0646733130839067,-0.115210220925049,-0.0480193237208634,-0.0792483321581032,-0.0134429212119877,0.208620148985154,0.171582470888414,-0.341810573391933,-0.106766904669988,0.0625335888521926,-0.0691083509132144,0.0361560050234236,-0.120769947599142,-0.0115432491447734,0.0649489285320361,-0.102456338333384,0.141980482677228,0.0240141072708854,0.30138104711902,-0.0984243510518788,0.367959959484079,0.0350891065145357,-0.0675702388962343,-0.331722455269004,-0.0533790069245405,0.305866466266803,-0.144932235218484,-0.235818651944373
progressive,-0.213615743514995,0.319717614231602,-0.327342425473214,0.174160371058401,-0.102349979470735,0.284780648436704,0.0704387324225081,-0.0412304607879744,-0.318507326732933,0.267029765122899,0.0035098337461387,0.103479581136159,-0.237014635155919,0.0992839178074413,-0.369904202509723,0.227937478915906,0.149188105669207,0.113363595708618,0.0310640457991588,0.401371677475105,-0.208814936436943,0.38220879207952,-0.152576910665479,-0.318870412982534,-0.104689868634827,0.140191635262437,0.343237534622394,0.0919415069821856,0.204820987691337,-0.184326786047216,0.0968633428101043,-0.12046394903414,0.310075657158876,0.375027752920754,0.0149268791502451,-0.131961680271491,0.0002824004163559,0.2168835197614,0.172102882310664
stable,0.0417138233454863,-0.132055728718603,0.0103270561947614,-0.252597122896492,0.057465711542793,-0.0125763454796414,-0.0597533343281745,0.0535046389560463,-0.0574499763941156,-0.0153240260694394,0.143428502719619,-0.080759255626957,0.0624964394492081,0.146354459196028,-0.106377026246617,0.173802194127835,0.0512926230020759,-0.0069062237126066,-0.077724380674596,-0.0006259464463244,0.0578840321443347,0.0324308668033923,-0.0104538859569735,-0.0331006149933755,-0.0417692869546543,-0.055758336314492,-0.0608868788153452,0.0173601654679797,-0.245701054492607,-0.053908061384904,0.0833418845508406,-0.0065608874176965,-0.0257413640746976,0.0528831005832875,-0.057869357165249,-0.0770799091596158,-0.22254901514974,0.0983526584051199,-0.0725759739434975
stable,-0.198155445793123,0.0347900805714359,-0.0682342069322949,-0.0103989833278636,-0.0015949488230165,0.0696168186830364,-0.0156430865265241,0.113946851169419,0.148898778238941,0.0558204421987734,0.0595491365200579,-0.0160276448724032,0.139573930003074,0.0173646076108642,0.135886734783863,-0.0304305998986374,0.040020350736072,0.158532794785253,0.015708101786439,-0.0385837901526352,0.0913879392823821,-0.244960899718177,0.0544371387963306,0.0999077049380272,-0.0071779613552755,0.313931715712272,0.168969127304983,-0.108334789265709,0.227905460417759,0.0516221163723596,-0.111491487630083,-0.0111134595352253,0.124439899128649,-0.0864080470335881,0.0657940597303858,0.130254614980817,-0.0062995636947244,-0.0182602965639459,0.12112204591789
stable,-0.0310158000916946,0.131277432290659,0.196682270593069,-0.0872724166153193,-0.361449210929371,0.18873042393383,-0.101422026111907,0.0803010578360086,-0.126285039874507,0.200325367761612,-0.165387616150202,-0.176074034511262,0.178232906907435,-0.317857979129965,0.440697818472245,0.129622296786925,-0.309141531830414,0.0235047232133405,-0.117469644256798,-0.0167582469752979,0.345500541102639,0.0006116805122491,0.282569410754177,-0.107107056755165,-0.307000650037542,0.0297204766539904,-0.137475195128007,0.0061617816307455,0.191824807701678,-0.229227271965387,0.315276327556208,-0.165720442311279,0.0834853946203647,0.0107134042660117,-0.0942977472045343,0.209392631825541,0.201989498566996,0.104507414578106,0.117028874475913
stable,-0.0431686595336314,-0.0664244354932292,-0.0181778970097771,0.0989490795358902,0.128085349663932,0.0129956780815354,-0.170325650928023,0.040244464753782,-0.120463180471076,0.0534675504805939,-0.0919128194526297,-0.0463577173356263,0.205687539768515,0.0010166459435889,0.098135762781019,-0.130810228331156,0.0247031587371811,-0.0442990092998586,-0.13399794844112,0.123917101295217,0.0414938691107716,0.0938658498179453,0.116187916739879,-0.0063005294661895,0.128825093357096,-0.0110225823357542,0.0519947515544209,-0.0718621535993992,-0.0015263066074145,-0.107328382418313,0.209014379849707,-0.0883679355703786,-0.0592544062068648,0.0840712687666842,0.0582605010278035,0.139990808740171,-0.126179138519702,-0.0911275942304103,-0.0556854438680551
stable,-0.116153381329277,0.0086558433312785,-0.0815853734271319,-0.0469509706982307,0.0051314028113062,0.069590678404947,-0.0115073264172294,0.0929410182417883,0.0282679796985171,-0.0210248828701087,0.0354420608517448,0.149733602380397,-0.119898901334065,-0.0493857388846721,-0.013068041654071,-0.0055948015733785,0.0141327067255507,0.0275774953406561,-0.0263496824547459,0.0355485328189936,-0.0133818336519065,-0.0854670683479808,0.0312412776352024,0.0104470840274662,0.0014652180723707,-0.0725841241138962,0.0262210970789146,0.0940433034083626,0.0453876346129645,-0.0054444303950178,-0.002796226864999,-0.0231656792249256,0.0620243436041728,-0.0141441183363994,-0.0646401141349373,0.0632774367571785,0.021594698998421,-0.157212302561974,0.0175934824692092
