group,AHR,ARID3A,ARNT,BACH2,CDX2,CEBPB,DUX4,E2F3,ESR1,ESRRA,ETV6,ETV7,FOXD2,FOXK1,FOXP1,GATA4,GLIS1,HNF1B,HOXA1,HOXA4,HOXA6,HOXB13,HSF1,IRF2,JUNB,KLF1,KLF3,MECOM,MEF2A,MEF2C,MYC,MYOD1,NANOG,NFAT5,NFATC1,PRDM1,PRDM14,RELA,RFX2,RFX5,RXRG,SMAD3,SP4,SPIB,STAT2,STAT3,STAT5A,TCF21,TEAD4,TFAP4,TP63,ZFP42
progressive,-0.144028464737116,-0.187270725823236,0.126188318137971,-0.0706538172537345,0.0543219067666094,-0.0344353632375262,-0.0437088211085215,-0.0473188870244282,0.0732568526262405,-0.128823689353614,-0.0078668486945478,0.0888727551581953,-0.0508273260047624,0.0487578320440123,0.135454846899723,-0.115771557241784,-0.31799068140651,-0.0389531424643423,-0.0414799576351689,0.0649326827216161,0.182600506193061,0.0539408057582123,-0.156348420972206,-0.0250025358539286,0.179052802260347,-0.247812662987502,0.0775598294665055,0.117834122093291,0.136521929723234,0.349132408050253,0.0602116496236549,-0.185118082551563,-0.11854782034538,0.103262205354036,0.0083449572323551,-0.0307282897922093,-0.0365510512599002,0.0577356479206146,-0.0306936442459914,0.144737543583043,-0.0154611524255148,-0.17236852154337,0.0319039286605372,-0.0267255743524996,0.0088946665656793,0.0407801176015671,0.118476219549863,0.088512441477529,-0.0857846821386385,0.197745229296452,0.0200135771985488,-0.0072478482687878
progressive,0.0030500378742861,0.0505409756219031,0.0353198051386102,0.0142559106252314,-0.0145537360561206,-0.0374000012251289,0.0513313584961861,-0.0434939677340932,0.098439705113353,-0.0616918652163764,0.0690229527459576,-0.0771184588814878,0.0376374979148893,0.0713154449088537,0.0034272834200791,0.0345187310950133,0.0024559143224096,-0.117815158530075,-0.0998211569197084,0.0660286616830943,0.0252380324755341,0.0075632386346845,0.0555948440876081,0.0204636617218944,0.0258291014076066,-0.0401415224992118,-0.114242780669306,0.0651046391923867,-0.0407715378337852,-0.0013211230652266,-0.060696059160275,0.0564906113451288,0.0313472720835184,-0.0480736064752284,0.065357408981167,0.0450289141855993,-0.0340635927442184,0.0154013930517284,-0.0146965395319572,-0.0621042388899154,0.0172532563078987,0.0199917229621776,-0.0756789692988565,0.0142108549831225,-0.00270868411119,-0.0357230149527372,0.0192341772507876,0.0713933377138555,0.0989406627612077,-0.0161261016002256,-0.0183636106066498,-0.0175892644863378
progressive,-0.0022885940188249,-0.0051563579336245,-0.133560525172241,-0.0496218799995437,-0.0470789977564049,-0.065381677352394,0.135112062875219,0.120659382902274,0.0243570165426384,0.134334016815751,-0.103231910239521,0.0148724453103938,0.029281099262412,-0.138092928119638,0.0041202283032112,0.098246342904316,-0.049593035365144,0.0845375508711556,-0.103874082889579,-0.0477758233979576,0.0209396864355904,0.0881993013012755,0.0644328406945064,0.170316180090828,-0.0533618145702736,0.0637291834290169,0.0089213417921225,-0.0478251629041677,0.0269811192036924,-0.123821665715682,0.149894938005108,-0.249708759068254,0.0081554408418756,-0.0409373678372299,0.0297395771355033,0.0413867368784055,0.141179304000415,-0.0575541544594843,-0.0821092880962896,0.100230550123291,-0.0297221185409982,0.0879009870560357,0.0492635992775254,0.0384764650813326,-0.0855433177285165,-0.0068657820564748,0.00904734730029,-0.113382944340266,0.030698281694633,-0.0171929202409237,-0.0893439778453512,0.0785340715693691
progressive,0.0917127995199881,-0.0797561250579327,-0.382928775424406,0.126304159319732,-0.303209812817317,-0.0397211544031836,0.178778916297499,0.264354405880074,0.223071052154405,-0.0876015313470677,0.384089069722957,-0.207510996347621,-0.141949551124749,0.400880991955842,0.0134211503026939,-0.30400261176864,-0.143299786838721,0.0119305231077583,0.104639826865173,0.178312321081356,-0.172008468308682,-0.300539621904874,-0.0991686882688029,-0.0718997076722515,0.361720027089444,-0.12384868478994,-0.0536185346314987,-0.307868883043408,0.185435124159649,0.0702700653834207,0.155959795092662,-0.0164079102408383,-0.0729553965536141,0.0478074284292658,-0.19318831251521,0.0816280114707789,0.137549241667492,0.174670400898715,0.241571070739013,0.139628962527647,0.227084596845478,0.21688006312133,0.0456506298932878,-0.111179041826521,0.0464874732307955,0.0120777965240631,0.0100063339863178,-0.0336939554312324,-0.0530418284498939,-0.0695694843656716,-0.369149764483962,0.134986408946375
progressive,0.329481958632577,0.328885809959687,-0.154590763754186,0.440051849330721,-0.0561321039894944,-0.0028866146266257,0.0358944253571725,-0.173322382581312,0.0208024510592704,0.383982497833109,0.289602750040824,-0.316178430353346,0.0422951795292557,-0.0922775393141996,0.0653253440503786,0.372090900621249,0.0599286297484261,0.137459333470081,0.0908969844927699,-0.319127797471855,-0.223963643531029,-0.171345679086992,-0.360795452082279,0.268894427719378,-0.275138300661753,0.0852178839773431,-0.431611639172434,-0.0377770001136676,0.436506333539322,0.210440481530206,-0.338800703677228,0.0514884195901399,0.364654730333093,-0.0814213582184114,0.347711557524638,-0.109252088368597,0.0646350666396638,-0.315739162910163,-0.355586995255976,0.166388232228222,-0.315394024204806,-0.392328579253571,-0.327599383876082,-0.0745185841112628,-0.364937116546568,-0.081829249415652,0.210816996481505,0.366725562565238,0.095415163908358,0.0861591713555906,-0.125504983766337,-0.353265153056298
stable,-0.043353821254076,0.0087626613482908,-0.371646331911614,-0.195872290842794,-0.0636584801500138,0.0753417251655222,0.267072322108428,-0.0754683591741916,-0.367362192719339,-0.135276025131707,0.115806585319812,-0.0427460930036169,-0.0670241754103223,0.0988273268671981,0.311876469296073,-0.0131323252115732,-0.192043564534517,-0.107824570170255,0.161292534226477,0.0500116174359429,0.346387710349622,-0.0975051681576885,-0.0299742171477835,0.275234729631289,0.0367561079503292,-0.0863448454163453,0.125438531881607,-0.0351895451249577,-0.0124137263231794,-0.0120381843784381,0.297804474701971,-0.325426164484763,-0.0386230851663014,0.139532710185893,-0.093111116587099,-0.187159890211527,-0.0775950726599319,0.0754039162148044,-0.175881366146163,0.329074498419737,0.0479665476697535,0.176254847832723,0.223174832259432,-0.357719513649811,0.0433296251986927,0.109139925236468,0.105268412636196,0.0165571450903826,0.036677099444731,-0.0288079193653272,-0.0432570370325428,0.0394592625099637
stable,-0.0683834536861971,0.144629888011645,0.13969198279472,0.0513728640657601,-0.112131981059704,0.142145291648302,0.0428718636196264,0.121728657828043,0.0936797120679448,-0.023768078248146,0.0675343965585758,-0.0326175356657312,-0.0580972247419578,-0.0320568144123744,-0.017498920164936,-0.0871295798774729,-0.146155614222912,-0.0087034490387024,-0.143322560888118,0.0043624604295631,0.0195227926100392,-0.022717799489123,-0.0498821062477544,0.0012637700020953,-0.0310433444883639,-0.0675644571071693,-0.0173657948783075,0.0206006779953215,-0.0542396588326493,-0.0339451076485149,0.0114377319995466,-0.0236073463352581,-0.0431197097753771,0.0237257480878816,0.0651197369817567,-0.0416633068700498,0.135135049020174,0.0767617580156226,0.0182841753118691,0.054066043827507,0.0541973286723849,0.0413528856947778,-0.0574291443864812,0.0752053577751779,0.0719097400803933,-0.014242565227498,0.0872209884844206,-0.0392480338126471,-0.0794248772287759,-0.0409823434223188,0.0332911373464597,-0.041296445481092
stable,-0.0748090505304028,0.0242300449069283,-0.103357801705789,0.130693433142844,0.0369758896243245,-0.0427503395787794,-0.0078448409745395,0.219291611365608,0.0593619925289899,0.114421453719366,0.275701679197993,-0.0520347493094716,0.195765175906912,-0.005742100094766,0.0772029401473757,0.0078610159043839,-0.164951934553308,0.109641761950343,-0.0788527829915057,-0.229352417728832,0.135764273649067,0.0347760991654846,0.175894274593052,-0.0584157591330919,-0.0734584438883945,-0.0131097806388955,0.0982788737346438,0.100850687579905,-0.0775183512793418,0.0879430935640649,0.0021027408797734,-0.141587248393055,0.171171195078484,0.134009293760949,-0.0833817633479409,-0.0629204770947605,0.0845463582967385,0.226562242330671,-0.0934910945006981,-0.173662134274523,0.0308051538886816,0.160552353635628,0.0046260299355016,0.0401057385492181,-0.10647956316576,-0.375290722250034,-0.329725944878327,0.0089689985987261,0.0660988508091873,-0.0653548040363444,-0.0596531412661893,-0.194657193212569
stable,0.17469854346629,0.0233958677120469,0.114561004010735,0.0816339815892765,0.0949858618381992,0.0427449745950311,-0.0229498733504055,0.0017961298814879,-0.101003747611628,0.0608569636029444,0.11466308446408,0.0872301778709084,-0.0522408872431681,0.050092336748939,-0.132798163098346,-0.0025277064637989,0.0780526590177306,0.103357674256041,-0.0895464319670626,0.147554864824264,-0.0790819702556333,-0.117097217178979,-0.0666172177560247,-0.0103976233193576,-0.0004472096051336,-0.0724005615354571,0.16044130681567,0.174290221652907,0.0441546570459959,-0.113292289804866,-0.0049265971174235,0.0055001920457471,-0.106620603032628,-0.0952301257801336,0.155969210764334,0.0885948963126614,-0.0453285822594717,0.0847097628680627,0.0133834765797202,0.0546349169228239,0.0009916386896442,-0.111588518428786,0.0479802435594762,0.131781004295365,0.124420274463043,0.0496864454225405,-0.05964536584121,-0.104893742030196,0.166656062034837,0.141244105369212,-0.154952051961353,-0.0772238629560427
stable,-0.145330546091025,0.0817661164196741,-0.145501193261371,0.0857661304765801,-0.0650617880853341,-0.0610324158725977,-0.0123306103820368,0.0178408819481651,-0.0359060879468643,0.157442796520326,0.0674339733097474,-0.0883587099196447,0.0975004235453877,-0.174834244401047,-0.109581790119422,0.0337979411916596,0.154285061019197,-0.199538739549147,-0.0220241648707589,-0.077088506879539,0.11357223387986,-0.0466244501239909,0.12915642142765,-0.0704068680124356,0.092389607831818,0.0786235454462811,-0.075323318864413,-0.221878076936908,-0.0885385112866124,0.0598237382853939,0.130254693855605,0.143686581831154,0.133544795341211,0.0839939149973813,0.0238114986443775,0.0487019904238259,0.108035146990296,-0.116473559408965,0.0613646947166184,0.0489251586414533,-0.155974703795541,0.0421927093597709,-0.109216731854167,0.0028191689260958,-0.100495464006568,-0.118263019915132,-0.116112893308755,0.0408569363861454,-0.0921921453380359,0.0277540909224782,-0.159075895950874,-0.0842462564375741
