group,CD86,CD47,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD39,CD24,CD21,IgA,CD268,CD54,IgD,CD38,CD45,CD22,CD71,CD36,CD73,CD305,IgKappaLight,CD23,CD82
healthy,0.0448066601390668,0.324136817129189,0.457575419161141,0.376607541814002,0.542972502417547,-0.141103286576128,-0.242057954861705,0.285240999941262,0.553266884236603,0.0204138773362425,0.430429963706671,-0.124938873876226,0.406588361914607,0.384091358702621,0.600987002977659,-0.151638392597741,-0.200637071264646,0.573307215899308,0.497260259743983,0.44569576307927,0.449944742208948,-0.107593475458592,0.59721867590831,-0.177276581975688,0.64878566186322,-0.147082979462931,0.483078696886039,0.319095511345023,0.497153530030598,0.489887191938162,-0.0309606466372367,0.184146450694059,0.68999094659695,0.621211447135856,-0.0153170548457227,0.358867508862324,-0.156981311959364
healthy,-0.0595261074179014,0.137411991484223,0.103874192177541,-0.0127764760244107,0.159452934572604,-0.166016255281453,-0.140065434470569,0.149884179025181,0.130558637142172,-0.0824833157004068,0.0299920128605963,0.0743130984744989,0.174450132860508,0.179319096179966,0.184093923653008,0.0072513257705425,-0.21639136509326,0.300557049799531,0.280872148799903,0.126461871630927,0.269976514435712,0.099331086285403,0.407753169764768,-0.082017402373455,0.225323709839515,0.0965785996340047,0.264160666224932,0.248250988769552,0.112921241288476,0.180059838069736,0.0477581605121979,-0.0668137857277709,0.108325616725499,0.357283938450553,0.0816409883991954,0.0743169955156227,-0.162286387284645
healthy,0.195716013866331,0.249191729545169,0.198886800537145,0.226448210801113,0.159266678657149,0.0252824973964778,0.256473256930369,-0.0082083118848417,0.0498083869878621,0.0151146372718155,0.140585873969844,-0.268741665207657,0.0948374772852722,0.235369263746606,0.376690795156527,0.109553889284137,0.0933000989450676,0.270030823808136,-0.0206770132342813,0.219637461001293,0.253144215182282,-0.0591072047663901,0.147416993068301,-0.0089036579474737,0.249584852190069,0.0714908904861719,-0.0896664379840233,0.0315288381197188,0.202875877398333,0.31923084045326,0.0033887833052158,0.0607299863394307,0.290434123946118,0.0960338520956819,-0.125943506407826,0.187060474294006,-0.083543204658685
healthy,0.288621748851409,-0.301451634243646,-0.248653000304032,-0.185013594880768,-0.309389914323501,0.16216750137426,0.0848832643597388,-0.198756498645917,-0.285080953663455,-0.004319395672523,-0.188238483281635,0.135741322876322,-0.244601869940188,-0.313086063123304,-0.398218144875745,0.444208101676412,0.269630477214279,-0.126337320106779,-0.0645243434617249,-0.339416370374413,-0.134412237744635,-0.189909118066539,-0.217251015718714,0.166081677501654,-0.262460098279174,0.276629038045999,-0.187804733592315,-0.0845206600020919,-0.24185087524746,-0.384045781948175,0.0510139581295315,-0.081236142019103,-0.215107411815045,-0.309842892283744,0.127724905043877,-0.304389363699917,0.0646804721070189
healthy,-0.0872452592322741,-0.0994652695496938,-0.143654143021692,-0.0181936064215464,-0.0851857632773211,0.0612913464300436,0.120853078084174,-0.0959657392024345,-0.115875500204768,0.060161374464028,-0.247064297306424,-0.259732817313018,-0.0190291719493163,0.0131633816684061,-0.0753596965143089,0.345996864753358,0.041728508384546,-0.223630700150218,-0.044165072975294,-0.151076168113349,0.102322735741978,0.100896126604242,-0.167748856442656,0.0403428365076907,-0.0920305488091113,0.122319080959204,-0.491510266133735,-0.203757596935669,-0.0333479114625278,-0.0826453691379622,-0.195429336724679,0.0022234821067953,-0.111753759849132,-0.154373731779654,-0.132529425716885,-0.163908051344904,0.242276517803737
healthy,-0.316495601626888,0.080627516163859,0.189597352962124,0.305388600495924,0.124594981713337,0.120661940503114,0.472945991036239,0.254440862950235,-0.103064675716383,-0.181951530529926,0.138456110651949,0.0504302682440562,0.204288097380625,0.141793874330064,0.0285251898849487,-0.0069310207040237,-0.183900262880435,0.145530776754384,0.315873887801453,0.0439264456032709,0.277626034564751,0.43996048187782,0.155127816038073,0.0922985471761671,0.1152349163622,0.332720803182611,-0.148736246154418,-0.18834585705451,0.166429874311219,0.153007573341058,-0.343308939333351,-0.08576137439314,0.129454657640928,-0.0667740589595705,0.0350009202638685,-0.125016330015059,0.493362947188773
healthy,0.115919072518442,0.160467311015137,0.396640561073808,0.10536196749684,0.144255396335933,-0.0043797812521578,0.123393989757278,0.333310357337203,0.174830056837975,-0.152357964186112,0.292208569595863,0.410820827961152,0.228452748050063,0.424584634992,0.316726979359675,0.0720078650044964,-0.109711320237649,0.203431888264103,0.35476003700197,0.132256220266623,0.0172460895845567,0.0993767598567789,0.355880122912274,0.0133305653030825,0.371037884126657,0.20009874077247,0.331704342692511,0.199885113825219,0.292479593687647,0.325806727846813,-0.0425942769323049,0.0227770045370089,0.365388490118499,0.376235236930179,0.286032476038107,0.131086456256002,0.053543839234683
healthy,-0.146711278337467,0.340062449131227,0.387503754331203,0.231664009550507,0.310043899084995,-0.330162347898142,-0.124544996048178,0.216658229378386,0.0992185079154785,-0.464436565873307,0.387562795679396,0.123954283658467,0.226348731713914,0.349520509580203,0.469929768056129,-0.354744530554547,-0.281593512636663,0.421657889368261,0.25484232915553,0.522334076188888,0.201369396322124,0.0220370821897663,0.33063274594356,-0.435271371926867,0.440400418968624,-0.0628192620435522,0.386027775182744,0.406954779841634,0.259767735305896,0.360463798844897,0.0152304919590677,-0.362831219849807,0.456394222949843,0.473424461157596,0.0712147590211702,0.170605508550977,-0.18257410745922
healthy,-0.240149306420633,-0.211390976609445,-0.0636882630392206,0.0425145281228487,-0.161859103566755,0.0224300466571473,0.426425849932224,0.146676672517195,-0.342120634215052,-0.0624785125679797,-0.187251678604239,-0.0973288657336332,0.0551913618913538,-0.24047397153819,-0.236069466210068,0.166928662902417,0.0817089069707662,-0.292723844727392,0.164024100944422,-0.461901085344609,0.0307326895230352,0.0851178350131779,-0.218384174825381,0.261112028379062,-0.233703488932117,0.45470787932319,-0.552796423651864,-0.491459491531452,-0.0773355081586961,-0.151437709811027,0.186581901834997,-0.0789644536096926,0.0486788094399644,-0.511508942782167,0.0336112124446245,-0.438680001013728,0.304901460249242
healthy,0.162129659677525,0.0973807231395784,0.244835322865598,-0.166754752851819,0.16793778168745,-0.0895188469288895,-0.171009126073538,-0.0839106299033646,0.0464133196342695,0.068519684686037,0.0911205583341813,-0.45837689019469,-0.0308051658433745,0.121290493821653,0.194284040822365,-0.157430291607846,-0.0176791719465585,0.372745179586946,0.097319568809547,0.210969594308582,0.0411362721987637,-0.458021947550028,0.230029268597664,0.0164113831565463,0.236318831718803,-0.0121912486574482,0.268562597093128,0.206038349237306,-0.0752056732394364,0.338240263524189,0.0844643415196674,0.101657846279763,0.419616830436326,0.275814446772121,-0.140292975141992,0.349045135422278,-0.346953978700786
