group,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD58,CD21,IgA,CD268,CD41,CD81,IgD,CD38,CD45,CD22,CD49d,CD73,CD305,IgKappaLight,CD82,CD224
healthy,0.159778520010624,0.210850316621375,0.153318110741014,0.235543331260767,0.146506057086446,0.272670266188835,0.179477361152051,0.202611286096755,-0.0324061413918466,0.188435221818886,-0.23230672912391,0.24100721193802,0.148138124245456,0.007237654832596,-0.0936728698464482,0.174992637250448,-0.0888307228202268,0.177877822838184,0.360707707312009,0.0165127535839349,0.127035129895512,-0.206574326016811,0.190094315883158,0.114050892240061,0.164771107594279,0.0634943019905921,0.202433419646221,0.0448994450013571,0.183079247286499,-0.10450912131592
healthy,0.245421310203588,0.302646693484013,0.346734988605066,0.332276273996144,0.319309600162785,0.240170569647839,0.328408412425391,0.552428041715651,0.284565316813726,0.353988621210581,-0.292194869561383,0.21582937052398,0.317387424524112,0.190235687210582,0.0255470606871627,0.493092192993383,0.021988922004447,0.403029369005018,0.123191829457173,-0.0007399604581888,0.459568190699265,0.153004713781153,0.44106083443077,0.0920361524292247,0.000936609539137,0.103610930427063,0.377636019386603,0.16988732928412,-0.127811206944776,0.0161407477937738
healthy,0.146610559149561,0.183168009553452,0.116318914153563,0.0794875929520774,0.157914648441134,0.0418869030373033,0.164712398680026,0.0736484349319954,-0.0101962854475607,0.0845902191910896,-0.350644909675228,-0.0010698404232226,0.202638451930563,0.0264631695265722,-0.105765545008892,0.185516306813876,-0.152582914109382,0.297472211076137,-0.193723940679401,0.103019716650681,0.0730235794415594,0.107266626744122,0.203334826992967,0.101415822813372,0.156370920684758,0.126877713081497,0.202638156833965,0.0765527019123002,0.340706084976588,-0.207237194565655
healthy,-0.141040871500721,-0.135850854586743,-0.192022146101843,-0.141746551993231,-0.047725874406215,-0.242360517850064,-0.0031344981451895,-0.134758158188158,-0.147119527628627,0.014880657309501,-0.0213858733116475,-0.107614838670911,-0.0490385010309109,0.0605093255854873,-0.0896110537806729,-0.0650305659928299,0.0841825067995549,-0.136305761784784,0.0439229063039797,-0.0749282948391706,-0.0117048114427156,-0.103488423650985,-0.0833813877457141,-0.0415725167032944,-0.0911552422883289,0.0314496606477509,-0.0568264125093628,-0.342148043907968,-0.122177542293493,0.201182416962557
healthy,0.302284605304636,0.279096431985791,0.0632746500524791,0.214120332855745,0.108953964546594,0.10117553777747,0.117829306624532,0.183532946362917,0.192108004767518,0.245369493416411,-0.137863715201078,0.22972489933121,0.261122079330424,0.201636700459766,0.0418802577153013,0.270501698289497,0.0543319678468561,0.270630864774344,0.368594752800881,0.0431454438396773,0.213095392383459,0.0514256054713752,0.107764329528337,0.159360850831477,0.0799091716615051,0.189610716881275,0.135956256582722,-0.0541001499726215,0.06960110943576,0.0866636405999806
healthy,-0.226752426655514,-0.307773904890992,0.0266860272086736,-0.207529284154804,0.0318498684993567,-0.142428563839233,0.468351665480627,0.0667359273446715,-0.267814043675642,-0.212397651226257,-0.0945601980531467,-0.313888592738179,0.0238702813969679,-0.286024473801904,-0.0742316687719491,-0.208237047722459,-0.0945141171107322,-0.294785701471565,-0.148547912324144,-0.25562135600099,-0.227870184755889,-0.497302149855209,-0.129156517043602,-0.389968898133696,0.0021393423459832,-0.530516663675951,-0.354013535458116,-0.0818003440558899,0.418874135587709,-0.0668165205965811
healthy,-0.0587112694864555,-0.385412198114492,-0.123535392286821,-0.299405042626519,-0.41788137130419,-0.295415546584736,-0.326362970935367,-0.256212588427354,-0.395419106484278,-0.273611585930375,0.243600359428623,-0.358131688735716,-0.405692181617747,-0.0964760998075193,0.0207535372690449,-0.431541561916723,-0.0398072478358715,-0.423570128396808,0.0239440811678895,-0.207428495082525,-0.494750952976991,-0.0968549096641213,-0.280790857972066,-0.329813842443505,-0.238709787334077,-0.333468637908565,-0.42107137247175,-0.156772817923394,-0.0371874868698071,0.174936421592118
healthy,-0.158351766470792,-0.280707454427121,-0.0212279654549713,-0.269560026898579,-0.168312567529789,-0.0966460802935099,0.265374386198427,-0.253987803069841,-0.395353154341666,-0.2837185247658,0.123085771939681,-0.203771845650515,-0.155090537483587,-0.626786139111841,0.0378653329628539,-0.29927407154082,0.0204050236037761,-0.408004979264267,0.0785515398762348,0.178228787531208,-0.257711026618297,-0.0563681993173133,-0.200700420856977,-0.234241586521016,-0.507142580547284,-0.392406000693903,-0.549849278850815,0.0183400880288237,-0.171357210732194,-0.171742143903822
healthy,-0.178298192074982,-0.0912933325481865,-0.0369823677894306,-0.160950514453699,0.0699458567716247,-0.262486326576098,-0.226553524856069,-0.0586768709803459,-0.21484336121846,-0.155093015354903,-0.0153095959648489,-0.256969467684617,0.251469097022082,-0.429649507629537,0.122825152371153,-0.0941474170043676,0.25907213815852,-0.207431847853712,0.22227629221684,-0.18552616713338,-0.47597084653834,-0.539985510235713,-0.0829824050012714,-0.153633582966171,0.174038027700357,0.219862680142145,-0.432107547923615,-0.0187445136262133,0.225610455504818,0.126090144243218
healthy,0.191469020464994,0.269071649922976,-0.0367064841092565,0.309001528928617,0.227998268609417,0.123717856990415,-0.209331177615329,0.170918843120854,0.478628490025399,0.278405114484574,-0.280789774684796,0.352200091157423,0.353737139664993,0.334020014782098,-0.18423575685364,0.402239536189768,-0.0972351987464055,0.368976944838271,0.0415400869884984,0.0833834611398028,0.261189246428823,0.198838839673454,0.202326136202683,0.351197573823665,0.304947316932594,0.530427241162873,0.449659412186674,0.0863905718536583,-0.028529171396971,-0.18541520400531
