group,CD86,CD47,CD40,CD52,CD19,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD58,CD21,IgA,CD268,CD41,CD81,IgD,CD38,CD45,CD22,CD73,CD305,CD319,CD99,CD82,CD224
healthy,0.076116468722068,0.333829746384134,0.171623506020834,0.252821207025322,0.328368436665885,0.192526552294956,0.264684246031006,0.0036181324212459,0.252615632864253,0.288260412976218,0.310968647375108,0.0862946422982806,-0.121441185675286,0.409951353346012,0.170682387523484,0.242049525005507,-0.0739505374526508,0.319467869421389,-0.124540311046127,0.42216018733295,0.234479029141269,0.07335494401612,0.311527464212002,0.373167740274215,0.348600524942313,0.200547058866505,0.271454719802585,0.365804147065299,0.0983182361525267,-0.0649014054521904,-0.244520307354801,0.0090167338694765
healthy,0.0082175737853575,0.461444245732275,0.338719574916598,-0.0649348933872286,0.331751466367451,0.0711127020824174,-0.0054235447997058,-0.0313996355348911,0.280366693722592,0.273819450680885,0.329228396561258,-0.125014702115192,-0.172651845463093,0.597854616190287,0.367660482804792,0.363797944187175,0.14997795669326,0.540654148222786,0.0060802313301206,0.463139352849146,0.448613564046656,-0.0550256392190229,0.500443657631097,0.425890452588484,0.256223796434273,0.296047454006782,0.361749400301819,0.582221685094497,0.128953037597464,-0.10979787226332,-0.4386878403509,0.0297405524376572
healthy,-0.0104555666322418,0.237816397980669,0.365239864777145,0.127570931749036,0.323160029521394,-0.0291151644453265,0.175103224901417,-0.233652717365587,0.111037031983577,0.223159762803014,0.235565999612657,-0.136396552531605,-0.163293450484176,0.419898411674595,0.0723013053522148,0.149782659786277,-0.158638737300928,0.391400210297209,0.0152043713182345,0.39449508568503,-0.194720744021785,-0.0203710045604996,0.167260416804429,0.0315138576771532,0.088786589991675,0.255743276104049,0.425311214734801,0.395855836761219,0.0041906656040157,-0.147314729956889,-0.365540632368947,-0.0297176785745213
healthy,0.101682912948672,-0.360706512329899,-0.257257041101618,-0.300097751710655,-0.409674955025999,-0.15738202632075,-0.42724748637835,-0.345252850633139,-0.341857748616477,-0.300343792811753,-0.41317640019851,0.347427895489359,0.146196648649464,-0.440334822910302,-0.119702309076123,-0.460739429362414,0.347953526578328,-0.332749559296207,0.357680256364145,-0.389695457243393,-0.0135607424009664,-0.42385587138551,-0.61764180635565,-0.420254720670932,-0.303820531145009,-0.391191186645409,0.0143156041816489,-0.520850373806827,0.106318281216395,0.214615973021192,0.0759821808778789,0.104644717595136
healthy,-0.0067516420740966,0.0981936294100698,0.245225678275496,0.100725550499077,0.1581145362772,0.13009010015365,-0.0101980007942817,-0.0036086407100026,0.197256355732742,0.187547834701593,0.134131268183795,0.0907995775259331,-0.0631573720652664,0.0410612427928017,0.2081208002097,0.0694888066265057,-0.0433862301595118,0.173010070032531,0.236404891356667,0.127803316704164,0.18095548891872,0.0074294212448394,-0.0926642746058898,-0.0619869118621528,0.0879550915438055,0.0184513527091501,0.124007881877185,-0.0570313044598132,0.0849326162823611,0.0502437157101998,0.201033528624248,0.120862970795237
healthy,0.355901335419223,-0.13018906996154,-0.179035562804454,-0.239947110027754,-0.0579564364880337,-0.242814108087258,-0.151400788813898,-0.299895192108817,-0.189313421178155,-0.0822602892860278,-0.122270437250069,-0.0634834506517704,0.216338262212585,-0.0533836119982756,-0.275805004920515,0.192313304139577,0.224814854735036,-0.14330116997049,0.110785725341421,-0.130048151702972,-0.223227982121227,-0.0553385818871534,0.0018531767249534,0.4164097448141,-0.198481438647363,-0.14812365551162,-0.149098353420142,0.0991555642584116,0.320512502272482,0.149670390435008,-0.296065595700796,0.105929227863804
healthy,0.0843315721589382,0.243055657778219,-0.0579956737536725,-0.051692410386753,-0.171456557228369,-0.216219844005079,0.0444913640175756,-0.0695017020135572,-0.0606929076727734,-0.123510699672377,-0.112728104785925,0.0553314206998073,0.12699517802412,0.179125702884092,0.0551640946616707,0.0150187260527243,0.0694130843102225,0.0824671956007444,0.0288388754725019,0.0399692000446383,0.379055222321244,-0.201333363439082,-0.148707480548889,-0.0333141856375365,-0.0996952657355342,-0.0362672908062938,-0.0179609454050877,-0.0810534267358143,-0.04929517025677,-0.05158852006853,-0.185213572532262,0.126537666338427
healthy,-0.175566531118294,0.347810975268209,0.474263823924469,0.256775646208132,0.406123204557647,0.257296995066075,0.448675895431876,0.258140203298987,0.269541392021775,0.343639823458805,0.602006090402926,-0.275543925999508,-0.355301760293367,0.384411669147481,0.269406151186107,0.398497849851348,-0.223544318728606,0.360385801814745,-0.37724362717094,0.393395863773101,-0.0927278917695493,0.54974438447994,0.438520474940214,0.433787587050903,0.316054522512448,0.415431231785127,0.458431883324425,0.404560281328817,-0.126211958179667,-0.252549147764411,-0.0992556527947571,-0.163062783200066
healthy,0.0706114800478516,-0.140550523313528,-0.0050112101018298,-0.0395840956592388,0.073115065213751,-0.0456217168302954,-0.107833796285202,-0.175569446532417,0.0139389353692345,0.080901851367654,0.0476312896296205,0.214182666087957,0.197408349779025,0.237005315091262,0.180971045997949,0.0425250153988581,0.0193673322733835,0.106656991450864,0.204344710810984,0.086483687209116,-0.261546915942232,-0.033226391160995,-0.0130539803140241,0.0057924363084643,0.0355652168520023,0.172419463899371,0.405658305251304,0.0480057438687193,0.0893790992176098,0.169793185242773,-0.10723801358963,0.0814740058279062
healthy,-0.0495601030809209,0.329661294476743,0.331816011950578,0.104016632555044,0.337058213976349,0.248857541225753,0.248272099649884,-0.0216080070953135,0.381149199681438,0.455641431408929,0.52308335885749,-0.232939987221169,-0.386531456487497,0.425754814928059,0.362776869142689,0.373601032132584,-0.154761829277251,0.483700231443348,-0.124214319991785,0.448204747488341,0.145833527539851,0.109382762205635,0.483337918191465,0.320442609856233,0.349200086495521,0.260397812189931,0.469026115652358,0.557246381129116,-0.0499250496277137,-0.269185997107839,-0.280728690587099,-0.223029084625704
