group,CD47,CD40,CD52,CD19,CD45RA,CD123,CD49f,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD39,CD24,CD21,CD268,CD41,CD81,CD98,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD82,CD224
healthy,-0.372864605594532,-0.512338560580877,-0.402120107220253,-0.549814839149941,-0.351738607340482,-0.543016957716711,0.0594932128562339,-0.525347943982553,-0.0756633561392572,-0.452742770893977,-0.323445568220866,-0.529254663567388,0.182063127304048,0.309066038498293,-0.567908150203073,-0.169675722497747,-0.433634010068065,-0.476967924114571,-0.278936296599342,0.113603230125422,-0.599024881928979,-0.625508703424062,-0.202420748763594,-0.197097215316404,0.0417585151097891,-0.611662094069414,-0.16922526834953,-0.479188040134555,-0.552622245681413,0.0774513070382123,-0.621259527682078,-0.679305288856902,0.175239447557137,0.206813365171431
healthy,0.437532850069206,0.271712357126227,-0.13808084224202,0.31129048241828,0.0449366218168947,0.432743480537399,0.23686612229632,0.0145773357275269,-0.121788086700107,0.24209560774684,0.244874295930914,0.291576835974522,-0.272421481039298,-0.230013097219548,0.608806160348337,0.0130287691682735,0.344123221911064,0.31321441335131,-0.0944374690435269,-0.152024184991356,0.437165338162722,0.414192359254971,0.578258092398483,-0.0523664547999,-0.019561044467173,0.390746027911703,0.179461386621292,0.216063696382741,0.33208997250533,0.0843440349175879,0.341582503730714,0.63783159638455,-0.319297316290609,-0.0063103342576461
healthy,0.252442710586783,0.388912761470977,0.0912038278904408,0.26678409069766,0.129441388249741,0.302952229138789,-0.29029537664831,0.190431521160043,-0.0132202342907053,0.129980959941453,0.258990324500205,0.317183707413683,-0.182673733188716,-0.24010109496415,0.252345896464255,0.172688200398333,0.262706012878936,0.22121205693032,0.146554790865048,-0.0919065785095893,0.450313669725699,0.409396992962155,-0.255110708793097,-0.0667391850574205,-0.0662462750230075,0.377679485684625,0.137428915603135,0.259022778482428,0.282673713941668,-0.0716968376502399,0.341889580549095,0.396500755586076,-0.203094469212956,-0.154658987545786
healthy,0.406889301628046,0.528094567449149,0.356593311811528,0.528012025924739,0.261337359502425,0.365027430271595,-0.33806875707339,0.446581126386888,0.198101954508326,0.46768350685256,0.440039043365537,0.666578491086875,-0.48596783006722,-0.446157753408629,0.45237234673275,0.159682536900701,0.288462833813877,0.494416198511236,0.287913975384443,0.233882812504332,0.52158348434524,0.56725257646733,-0.254578020828284,0.403257784670806,-0.232405373839563,0.627382856500486,0.547320160784754,0.438547031715912,0.513110065136297,-0.196888552429238,0.27771005392271,0.600271450984857,-0.179060930025429,-0.134478180517339
healthy,0.189981825773977,-0.119468162589997,0.225307467418407,-0.152254925770917,0.109735484141434,-0.292393204696241,0.169263747269222,-0.0148596590546702,0.204686076846241,-0.0003518822915339,-0.113998201002306,-0.101510100654873,0.131169615042456,0.0450394402998144,-0.181624768717681,-0.0054960031434119,-0.0246960172975576,-0.350390186607715,-0.0509410904132205,0.467516235987894,-0.206891200435996,-0.263020601046722,0.220639951699553,0.0364793743342492,0.0895312289621989,-0.176844124843485,0.0269212141760185,0.0798857548581136,-0.214250198099611,0.0599834804422704,-0.381898953211012,-0.426337035776114,0.246447543537619,0.0546063216570668
healthy,0.312802023872722,0.330718083641503,-0.0525365226465702,0.201918129522415,-0.0687210395823152,0.172832919753513,0.112991288093711,0.138075794059588,-0.160810704486565,-0.0926177117670494,0.168822070157394,0.225539214587797,-0.283760686619821,-0.0833293982843721,0.249243270554533,-0.0190340939866691,-0.0947209107807828,0.265963949836635,0.109580835539582,-0.371304220893715,0.215845272262751,0.25383487169148,0.181616067361667,0.155728145017859,0.26382906123482,0.392802913276748,0.567285044368878,0.0756244480963231,0.2523552652186,0.202499260524526,0.182530423831825,0.4546349773183,-0.386447635737075,0.0037098508208604
healthy,0.100917931081804,-0.0455301955216183,0.0616996750405433,0.124600036277889,-0.0937420642118629,-0.173835228607107,0.024040463712186,-0.117148982946474,-0.113010184242969,0.156756756756757,-0.078904488720252,0.116186022110647,0.124570687877346,-0.0293364610436239,-0.0144785053509886,-0.160961546403926,-0.0706371053309696,0.187460875451934,0.105864626134971,-0.0119627204427227,-0.0392528178954801,-0.180121694287843,-0.0047591181484084,-0.0001976799451927,-0.1130213004872,-0.125654908086719,-0.263867719390049,0.0223109015055324,-0.2781097233947,0.0518052556178648,-0.147167280295574,-0.146491322007818,0.110897092676831,0.249560339278541
healthy,-0.0319688094447296,-0.362278542719,-0.0445639936833675,-0.186087541273451,-0.0959357456422036,-0.234902948913512,0.187720860529365,-0.239949149548979,-0.0824404137933374,-0.0028390872230698,-0.0965336953756794,-0.331111686916294,0.416841452308535,0.233353755993465,-0.220209446236844,0.170565688012696,-0.188793223951751,-0.208635558063209,0.167909224727813,0.0974375738070903,-0.187840367525015,-0.224824351548234,0.106772714738368,-0.391723953547984,0.0413848720471465,-0.360106574553443,-0.42377969563303,-0.149895352439384,-0.320487827442012,0.116147100139996,-0.29568821407712,-0.179198458344008,0.288554573212058,0.140790150417977
healthy,-0.286886314132353,-0.340669257033922,-0.0705195393174108,-0.254404951655617,-0.000424835182555,-0.203037912009282,0.0168320900530389,-0.030099751068106,0.283356767541278,-0.095733662451392,-0.369039819355359,-0.421118818587789,0.179017780370641,0.2796868445333,-0.364638828075094,-0.228326343414208,-0.28478930280436,-0.398531143802221,-0.502420629156161,0.446886555660018,-0.432978885105989,-0.429323641688138,-0.10931527446502,0.127861580699645,0.0154365355895264,-0.291463978441341,0.0934492352005759,-0.260814691234751,-0.462684120458128,-0.113209054450797,-0.533268979001408,-0.46478161443112,0.140216296530863,0.218110169706087
healthy,-0.0026443984989792,0.080098005523062,-0.121292595464003,-0.0377027974504084,-0.176433134994995,-0.0357101286988505,0.104925147266966,0.0010462301059365,-0.0725997996264799,-0.0412317997173732,-0.135585378911637,0.0362632514343177,-0.252079216783763,-0.135175313062554,0.0549009986406473,-0.0487031936866629,-0.0699237048510383,0.0010786472049644,-0.284396622022824,-0.0782788081255339,0.0102796826615637,-0.0067945563763261,0.101712461952277,0.123804287460581,-0.055916577899713,0.137035731984664,0.156192328223909,-0.185885043204053,0.0113794769306032,-0.19901730347185,0.065635164482009,0.079465582461746,-0.323022452730106,-0.0225213609052089
healthy,0.0626867244987717,0.425275162944229,0.195784407340412,0.402332471658892,0.263558115934507,0.0236900699906495,-0.0908816467188106,0.416282259144211,-0.0985653016149434,0.300832465997917,0.382724613993209,0.467943146604621,-0.335415511720307,-0.349302410398563,0.432954092552051,0.204966633265891,0.4102498250545,0.488083703287484,-0.0479351114730881,-0.0702169384647133,0.507915309691207,0.589187211909871,0.0768010532323991,0.216575474865438,0.0339352496376168,0.494907218416563,0.316165472394698,0.283302023187467,0.325711208929743,-0.192572557533848,0.469373556723367,0.619520782797768,-0.177963889498806,-0.285505749286415
healthy,-0.202627000739508,0.0432971285707023,0.0517699667630843,0.189918375623371,-0.27153317221577,0.0,0.0107911658172633,-0.0648601508525752,-0.219452456704212,0.167644833897573,-0.0121387638865014,0.0013959709235288,0.0,0.123000236425842,0.0852208395461269,0.18869023901532,-0.0277455786161397,0.079657865049941,-0.0640009846381071,-0.139662346270451,-0.15263417406371,-0.202622717126502,-0.353779094458836,-0.117954600942488,0.0,0.101341237966389,-0.10180896183438,-0.0185336263413327,-0.0061875172947024,-0.108347267777192,0.129087049329482,-0.0640083585841491,0.173637361028573,0.231081266457778
mild,0.100382397025171,0.0657178686537158,0.211164542864901,0.0906293902033932,0.224726690230738,0.0261135095061401,0.233327261406116,0.170232932098853,0.0006342556864133,0.220365127730814,0.037138888562088,0.150633509854229,-0.068569384348724,-0.0698620591707998,0.0621623800693381,0.163171753708175,0.242294150082478,0.363574714416636,0.308845254819869,0.155850293590765,0.212837440699597,0.132932246547608,0.199044456309751,-0.0888755601740044,-0.100469503755528,0.0833324088399217,-0.263393776523511,0.0046717384921955,0.0507626806770557,-0.139752224516705,0.0579625488054425,0.136665194639351,0.240925933437784,-0.035039158415686
mild,0.117693247572725,0.169098902093727,0.165242729144459,0.0732340403533119,0.146332743448472,-0.0008729459588264,0.340347194656676,-0.0340777804837246,-0.0017410276099484,0.241088719519344,-0.0894790491447356,-0.0606492069758178,-0.147412915054671,-0.0524280247983139,-0.0688155738823688,0.162674488857575,0.0204748054216297,-0.0562007857560353,0.122581625366383,0.148858426218631,0.0370398238444143,-0.0370866675664797,0.321293971292239,-0.113353792788928,-0.0306211094365038,-0.0940096588974793,-0.174207082643358,0.138231664099311,0.120176546889759,0.0856884152225007,-0.0595024389364838,-0.0904409054754112,0.275992164168505,-0.104851125606297
mild,-0.0994517869931314,0.0777863864839591,-0.174275153713862,0.013260576189638,-0.0504539320328794,0.0854957596722197,-0.121781245784724,-0.169997046232423,-0.07579250578948,0.0051007413077412,0.248145318908483,0.319098854249055,-0.274890660781113,-0.330043846636258,0.106652691320884,0.231254431228432,0.167149183814076,0.356849278736844,0.179626137071632,-0.417896109333945,0.197333432939477,0.246813413865638,-0.0570367304424225,-0.139789772891254,-0.0627892061533451,0.356893814367821,0.102396612635901,0.0086519125420727,0.174016786298509,0.0908341139439713,0.471112601388454,0.269398321869871,-0.249142568997982,-0.238605604472045
mild,-0.222462332475337,-0.37484010513292,-0.0894808303976326,-0.326944056719196,-0.129218332333958,-0.0234865057127856,0.107095501086632,-0.233791174168841,-0.216513086060484,-0.231604270044783,-0.304384032047606,-0.407421058650387,0.286179815854365,0.290075475147529,-0.463882316161095,-0.235857366163487,-0.330001836755466,-0.315943574779797,-0.313471729248286,0.251143849805256,-0.396873847772375,-0.433338800349143,0.0294212136802988,-0.152323991772598,-0.0095812371352605,-0.360923295415429,-0.123142526115237,-0.320125344786344,-0.494700193217289,-0.295379726364931,-0.426955454730877,-0.360574683777693,0.125237122625276,0.157499724860451
mild,-0.431447098310709,-0.231379793435959,-0.173950573669771,-0.316442261423785,-0.164803634063596,-0.138461942377669,-0.139796658921302,-0.140105875160088,0.216046724539892,-0.218860027418901,-0.249854387893093,-0.337425269552484,0.308446305851977,0.237199866599836,-0.424413396463427,-0.0095711930808528,-0.115295442130578,-0.362284035891958,-0.218968487010196,0.218116430797148,-0.302649741169767,-0.270173278723809,-0.158462906502599,0.11631123811558,-0.0005914481979618,-0.325743025560738,-0.0296193150833397,-0.280193445783599,-0.2668095775372,0.0088895716117791,-0.398303777260063,-0.470561935138518,0.336760371996445,0.100640355764271
mild,0.292126215592376,0.240392196382493,0.306554003666195,0.369969750149674,0.215111135951175,0.0146861579537546,0.0393995454994401,0.225164197619524,-0.0391742519282589,0.387860705475592,0.219262084987319,0.342232451620954,-0.120059262439433,-0.123926213273235,0.350759132047174,0.111403894157025,0.283083848987016,0.25802390599083,0.23780465641768,-0.0976531417556568,0.40681028297874,0.480777572926078,0.134146982002404,0.116653632031148,-0.186476948660798,0.179687753127611,-0.385110777837794,0.358516497990682,0.333481933916572,-0.108855835366421,0.323197890916321,0.405074461944162,0.0500473004383897,0.0206396085751584
