group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD21,IgA,CD268,CD54,CD41,CD81,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD99,IgLambdaLight,CD82,CD360,CD224
healthy,0.116038615403938,0.151307129653958,0.290267487918113,0.115005070583877,0.425659894534472,0.237224522266982,0.219112002330353,0.399144594352719,0.204610405728845,-0.191615642171169,0.081230175207046,-0.165124039214706,0.0261141694895839,0.269744742764488,0.0512265901408623,0.137967597970554,-0.012781754545157,0.046179847788587,-0.0438728869112054,0.020476563101206,0.184645150308538,0.017318454522572,0.113457229059123,0.0991639058298875,-0.186766182570326,0.176027970630198,-0.126929252116133,-0.171648527370532,-0.166839072987345,0.0031649521812566,-0.174335101279207,-0.0385425522839698,0.583589856104288,-0.0493689779443239,-0.0545117406229896
healthy,-0.0545487414860008,0.0144368825162084,0.294994858703664,0.0741291706038951,0.28555445164773,0.205589536864687,0.176710497373735,0.0611490582240515,0.137775276752822,0.0522757538626503,0.103849754121663,-0.0412006207808789,-0.223868604546775,0.112465434886976,0.021776549090482,-0.0944820101906229,-0.0819282889628927,0.0099642002158357,0.0416951311302383,0.0216703959559311,0.231367698911905,-0.167558680141796,0.153683543264683,-0.0890548803767395,0.0166019960098905,0.0971894949979243,-0.0709969915772114,-0.0601187398232753,-0.139867659724915,-0.140155884835987,0.0400467666114361,0.0654818011186482,0.352751409937532,-0.0461972321957764,-0.0573776601227657
healthy,0.0874414633597355,0.401538720408095,-0.0180695897833327,0.304247111430857,-0.172258724038596,0.0085184105582396,0.152732533173776,-0.0466220734891243,0.158035586923759,0.116726434779835,0.211454225499634,-0.171065727634265,0.334366995577993,-0.035438715884309,0.0853539413692949,0.152046530415461,-0.152219994986077,0.265085759149682,0.092611180544335,0.333169496607428,-0.0644454022123525,-0.274475653441041,-0.0058616559244614,0.23960170758616,0.0526962034649023,0.0550382897321916,0.32952871260052,-0.0203987763859926,0.316678850806826,0.326572906716366,-0.145945504476751,-0.24400750118804,-0.0910652220369427,0.0487024932082076,-0.13313207396012
healthy,-0.440966114280799,-0.534893024737751,-0.351493793998538,-0.425265942153988,0.162756311578498,-0.258312804088248,-0.475985739649364,-0.415880198706723,-0.349967060031494,-0.495620703639461,-0.544092503682319,0.456147367251969,-0.566935006919305,-0.250043152868532,-0.23026852969927,-0.398971112751074,0.442768221364001,-0.500334328380526,0.24387952983305,-0.525378563228686,0.303337274445758,0.32486710692926,-0.211698538191821,-0.683466688006925,-0.576096892098875,-0.450934391351849,-0.4378893972886,0.0813078300910604,-0.248455485917552,-0.554785970796263,0.283717879264247,-0.215389944204156,0.257990445286316,-0.531203401237852,0.205424831891378
healthy,-0.0007129258687542,0.15384519485064,-0.0609226476433778,0.19913001459738,-0.103849698218654,-0.0197617941041342,0.0174021278688299,-0.0158934222275505,0.0950501094631709,0.182053848297533,0.200901377971982,-0.127654028774637,0.109689601165976,-0.0158193132795197,0.156279250704976,0.266071578867065,-0.103287625404187,0.246537006027033,-0.152738898404922,0.337266205503197,-0.04111814232543,0.0411058174446237,0.0547861561016273,0.33121834329394,0.0795665171185216,-0.0319501521582713,0.0727738813686014,-0.157074434396135,0.286951258830841,0.409111345432975,-0.144232097859947,-0.0802471845666827,0.0848702596550633,0.106870119922116,-0.167247990102817
healthy,0.259917894856119,0.476692970403448,0.294055035006049,0.471988263161066,0.134776345890616,0.353849443200992,0.330209881317527,0.194510807086683,0.311450551526346,0.57056608480517,0.370938058327997,-0.522372655911794,0.474305964372297,0.327819243713387,0.349327974769492,0.585605528996042,-0.383843541449572,0.515671900128983,-0.183321244129004,0.542533005713144,0.190697154617046,-0.0759586231338039,0.117253829729672,0.565661029568028,0.240688700247136,0.394580274927415,0.455499088032137,-0.409310802489372,0.361367491248012,0.569400441688798,-0.473892350726558,0.10031371189732,0.206832350757194,0.229723292425503,-0.3508871980486
healthy,-0.0115702779874124,-0.252803236217763,0.0603991115537266,-0.171115545075277,0.0787091841354098,-0.168819154725195,-0.125278887281388,0.127410647355451,0.039441320515146,-0.123184137264364,-0.207664814365499,0.153130732830992,-0.321810266642481,-0.0350440602722144,-0.136962446727482,-0.103315211659081,0.0347699350960005,-0.2420650900255,-0.0422008807880917,-0.26794510062146,-0.179513228723604,-0.0663306732260231,0.0354249783264845,-0.0450091372934579,-0.0900499339751451,-0.0919535643025576,-0.238093021919581,0.006516820378828,-0.373865750600503,-0.149906198862907,-0.0713719971320108,0.0624316784459893,0.0963686741926972,-0.245012676709101,0.0183945033175868
healthy,-0.010461076973819,0.139681256393286,0.19538870713039,0.158478719144081,0.453551344867422,0.161459474571021,0.0549135759559969,-0.0841947886793552,0.203001347763719,0.182770513700957,0.203715562494962,0.0938936777414463,-0.143858283780006,0.0042509281045987,0.160096261009012,-0.0270364538990642,0.0080998311198188,0.198669792279602,0.373542339994691,0.106249486442603,0.243526221480771,-0.108030460078859,0.0874763379343072,-0.136679889724309,-0.0621518824060089,0.136903187783814,-0.0668306358704879,0.159788234299336,0.107150607734642,-0.0621711251592845,0.0048722381246787,-0.0015068503818613,0.20041692283612,0.0410401962201912,-0.0165491498017386
healthy,-0.024477682347532,-0.176238925567632,-0.0648540365544316,0.0829358902002617,-0.374642201149874,-0.0572504170827157,0.0870788759844933,0.282331952990621,0.157877436600326,0.0608983052898311,0.0308113013706673,0.105839416447791,-0.0039754649929607,0.0532202284776098,-0.27104568698053,0.365487868713512,-0.0256754478171388,-0.0344276885237974,-0.173001539165995,0.0028715226202316,-0.319256250602933,-0.216300162449529,0.13382998482566,0.464227882898608,0.293171817943631,0.0056127859885015,-0.0831919571192409,-0.167175227747036,-0.245340825197037,0.267579814929555,0.204578988740578,0.0066366142428466,0.0674253229167109,0.12639166843869,-0.113446472965671
healthy,-0.087661910029783,-0.112009644966134,-0.0024045038092579,0.0464309543685397,0.0052941921152282,0.147490979014159,-0.029864533651213,0.190738692471364,0.0698378218803674,0.170572913252806,-0.0049168844290976,-0.0432450401996136,-0.179806774559438,-0.0045225248692886,0.113428587361101,-0.0314159508361497,0.0499468663299409,0.0835372577767572,0.101023132230572,-0.0394280947529614,0.346074220168134,0.049710440321538,-0.101027173887511,-0.0240292447247417,0.0193877809094307,0.0076105680659724,-0.0776368560794364,0.107229012875166,-0.112985998295777,-0.0993710189169565,0.0213118194857633,-0.0170781006389424,0.244981531721074,-0.0851768149165468,0.0269145841895361
