group,CD86,CD40,CD52,CD19,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD58,CD21,IgA,CD268,CD54,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD99,CD23,CD82,CD224
healthy,0.0527290389901347,-0.539079059527257,-0.364956276476438,-0.523273149831318,-0.307928090352842,-0.527112744887751,-0.452834880949464,0.117926673532727,-0.406607637172768,-0.352734345752139,-0.467949080501626,0.314265305046248,-0.546681266120412,-0.510183948294228,-0.382945485065438,0.0967704082695229,-0.638454870921806,0.152275105238851,-0.624102210963655,0.0711559516661136,-0.484491038370448,-0.119541238234281,-0.444043025939411,-0.60927494444642,0.0252884706622998,-0.641804561591339,-0.594511405405249,0.19274145366175,-0.432068255387782,0.194809916476757,0.171943394304475
healthy,-0.0690705906030147,-0.413456922594756,-0.115505419318858,-0.477109687120723,-0.0863752584739592,-0.407137127720538,-0.240020525812164,0.346293944540398,-0.149106052218887,-0.30662999035835,-0.289625724344925,0.143761579333607,-0.607221501852478,-0.404895601384403,-0.365898106808061,-0.191339851373938,-0.424195621536213,-0.0702097838277907,-0.558207859056832,-0.090528260317414,-0.278039548920006,-0.130475715376481,-0.175431416879453,-0.469924793804548,-0.22788604128787,-0.600268937853589,-0.495867545907155,-0.0501278656864669,-0.298521036110946,0.0900726380357375,-0.0287411827156572
healthy,-0.0193238773380743,-0.434233929864298,0.14116886399546,-0.168095187888786,0.0916372589758061,-0.275838792673622,0.0383610537866342,0.529195204457183,0.109415215921706,-0.28832384249047,-0.389408468755247,-0.140148047787138,-0.281259496771873,-0.279958570276037,-0.191097131825263,-0.0327403759119465,-0.301988073456401,-0.116163586519746,-0.348643540372458,0.172530247354831,-0.0265594101599596,-0.331562135304278,0.0571872901989583,-0.302639824216009,-0.223036690628521,-0.559010175473385,-0.434389348041128,-0.0103181697549377,-0.345092894945514,0.34259597619808,-0.0470496297282228
healthy,0.162017587436888,-0.237513913688101,-0.26869234497318,-0.204406219965992,-0.224122677676277,0.0050299857520667,-0.236132286266756,-0.21370757594051,-0.258155723095352,-0.203708685372802,-0.148349240123221,0.203906917812002,-0.251529539339498,-0.199001125376837,0.0182429619475371,0.0775240568425228,-0.164034481003312,0.141991861201726,-0.224400878619474,-0.0773887108277292,-0.142871492774767,-0.0422031082586634,-0.214759686865949,-0.15032465590388,0.0897486128245438,-0.0326997134054919,-0.0282462100802207,0.309911946882229,0.0598025354885367,-0.128788726790212,0.14982734697655
healthy,-0.0101939783743165,0.16415123739134,-0.183737470640755,0.0613354171231186,-0.125787952470774,-0.0014576178082031,-0.0447365599635701,-0.202804236945287,-0.0266556820229715,0.193998629897902,0.0524119046387095,0.0459063092239952,0.177115556008676,0.026338269435246,0.12732932109717,0.0417779464142033,0.154679998693891,0.0468520848391707,0.171098573652794,0.203191778345032,-0.0327299822795896,-0.262796839397174,-0.0610409428622744,0.182362430371601,0.0372399907371905,0.410241045869423,0.211963335452854,-0.0251145241616725,0.133095030560867,-0.0215190135607065,0.12073025984235
healthy,0.184886445781428,-0.261034388631106,-0.211793977102293,-0.40071199781209,-0.255090978516679,-0.160195528635688,-0.403842884004415,-0.357804857307176,-0.341046454291776,-0.254567097222954,-0.45603867379279,0.437788857653248,-0.381975701220502,-0.174446120946129,-0.197655997329573,0.134564156993082,-0.374157764772527,0.40650106124069,-0.385014300209209,0.195364429366611,-0.661788692807207,-0.017319323115207,-0.351874213429273,-0.301512858098219,0.0860129025064626,-0.298073867935107,-0.48476209623357,0.446841340802514,-0.293311655149167,0.25953625623346,0.0770198355358566
healthy,-0.0341046443924345,0.297330316276296,0.203201707964629,0.201458371122801,0.376978051877381,-0.0728557612791834,0.128054155829451,0.137921267169715,0.154692544893887,0.367694511539596,0.101221177794002,-0.283249125192913,0.085619444948304,0.337226376846115,0.032574571362233,-0.0176319814211203,0.311566521193856,-0.0363760944709115,0.321638238380541,0.0233346106372679,0.101641053184175,0.0680534392359139,0.246976237982949,0.224245972837715,-0.0913953245741141,0.338224129887843,0.25277346701842,-0.0132364407564433,-0.0209778371691545,0.172845771895164,-0.195336797707669
healthy,-0.305989088927609,-0.236231821103075,0.155592410974016,-0.114077174742537,0.0286552977355326,-0.118113835489003,-0.0472142283038128,0.1967769976433,0.0218740053513964,-0.219104752951024,-0.0936380652148228,0.117707234006182,-0.265513906414102,0.0640997064572741,-0.380583243951947,-0.103865181366385,-0.0632141460687708,0.335720171243406,-0.226955083675728,0.0309266418212948,-0.282860942981499,-0.197209209819456,0.031632275272197,-0.0959899353022493,-0.0051345055255363,-0.219053229012612,-0.452632707030388,0.0308094584373174,-0.411618559891064,0.159748540399579,0.127196878339643
healthy,0.176869459524729,0.0049770991419782,0.159564373383611,0.207623465786813,0.0592288466189942,0.178713955947469,0.325013121060388,0.40355592947323,0.167958744472491,0.101802375694738,0.178032748419512,-0.0223216834077737,0.183810988656591,-0.188667718939002,0.362594292430258,-0.109736403265384,0.0831821578960855,-0.352119708918771,0.158150813857252,-0.645374894610867,0.648631742542627,0.618408575537978,0.144999038694112,0.167196511366515,-0.110105921735165,-0.373943606964951,0.310890795016142,0.116811587054356,0.168184800850774,-0.251951206657253,-0.148048604843776
healthy,0.0557665830863314,-0.463409953037054,-0.10468368587661,-0.452935233473486,-0.251490133265748,-0.0438296240322216,-0.365311039073649,0.192190559121653,-0.333347894556961,-0.549938684913473,-0.532979920356197,0.254921565845942,-0.583421548416857,-0.436720049002566,-0.583136575211063,0.0983168352885247,-0.568340600723772,0.201497720718505,-0.602948809163601,0.0766964668888182,-0.585719788177103,-0.338638356866539,-0.361647795506082,-0.491247217863822,0.043241311682146,-0.639947742773682,-0.737762437558966,0.211833748205124,-0.60079927044576,0.37782813553581,0.183440191319099
