group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD24,CD21,IgA,CD268,CD54,CD41,CD81,IgD,CD45,CD22,CD71,CD73,CD305,IgLambdaLight,CD82
healthy,-0.217618591639643,-0.431947530618552,-0.194845756948046,-0.370884232574658,0.32090300255495,-0.237740236301792,-0.316760103392409,-0.37601566143127,-0.293084003245852,-0.313626938786714,-0.239313256576129,-0.417327273641575,0.236544621857338,-0.453989634197995,-0.331636404560805,-0.419602486547494,0.233345847600603,-0.457564321724127,0.311366224524311,-0.442645012347909,0.115347923682556,-0.0332547000140722,-0.108905628882533,-0.626260847078249,-0.327933327478808,-0.335762488767471,0.138667602542008,-0.307453366117762,-0.548982265990815,-0.17405344421179,0.230404372932895
healthy,0.0461037422174317,-0.296412139558188,-0.187709430232053,-0.174847663884926,-0.218451515424366,-0.189826922688273,0.0543414167997857,-0.0993537783114926,-0.0436344027738327,-0.0634659097263642,-0.103176198966378,-0.255691940969457,0.252326304839942,-0.0971826484082104,-0.216235917888133,-0.0433399963165863,-0.22471106628114,-0.288679669791941,0.0953034646938617,-0.266775636588334,-0.252818935859338,-0.0391267071705071,-0.0727202151494263,0.124713409777531,-0.0818165827566379,-0.200419275945436,-0.0261280469399369,-0.27872904915955,-0.136442697534192,0.146249549680145,-0.217285147566134
healthy,-0.177195528214245,0.0397456865262291,-0.27450147376362,0.0923411829644193,-0.452298135648255,-0.0324363212374177,0.121729628122331,-0.154444291121331,-0.0881755411825968,-0.0975601436377055,-0.0552315488405359,0.0255932914795903,0.0695597376338811,-0.0854073766272428,0.349409264292773,-0.159575650672933,-0.0100559778673811,0.24760832692845,0.145901749323097,0.158367069751143,0.0767885129275148,0.0563424465732349,0.153507285635232,0.0249237866603727,-0.181167251471059,-0.0664471638552205,0.0866414664213198,0.30971973686728,0.0618966669736558,-0.0284733313700639,0.109573014379869
healthy,-0.0825549398137689,-0.233664521366401,-0.173644824498714,-0.141263543540583,0.0471854807841767,-0.0659980663217374,-0.0503919882917516,-0.228701452330776,-0.292762126760708,-0.0445765694132191,0.124368674540125,-0.199682802429557,0.258560905117605,-0.206111585733444,-0.0764944100807478,0.182262526054068,-0.211406265753698,-0.1652206485158,0.118680736967642,-0.178955219713033,0.140522752858699,0.238213688663233,-0.113818982273526,-0.125202604264774,-0.14044538636569,-0.174656500877947,-0.0845177052150611,-0.0087453690931554,-0.0346743288350798,0.0491972395587858,0.207555699130709
healthy,-0.309455444606268,-0.290470131343236,-0.280409756937278,-0.316931802940214,-0.0362428504001136,-0.302810717869635,-0.318009986824163,-0.286834804892988,-0.325627455541816,-0.344389831857115,-0.130411586228532,-0.301644194430606,0.0452275403376095,-0.326431015792721,-0.280084476386792,-0.277963646378502,-0.21465565847837,-0.310760673829551,-0.0749682042904154,-0.247910988861407,-0.155255297930365,-0.247607199465963,-0.312775339942341,-0.312317350366112,-0.427587459446543,-0.265000965526338,-0.328913496344171,-0.240070611704248,-0.278954441925705,-0.130301959617756,0.111468741072389
healthy,-0.236801303835423,-0.265206690013111,-0.387481624964503,-0.399439579847124,-0.218203580985365,-0.411360914380081,-0.104622900186953,-0.4834287689632,-0.507314503719837,-0.374146723319106,-0.309301370998861,-0.361353994978226,0.551968655302456,-0.476373353852715,-0.391030855940056,-0.0353057653564652,-0.281355591680793,-0.518200635231332,0.374499990766563,-0.346868480564075,0.0674890020172409,0.0601227535995247,-0.208013692940685,-0.668676960100848,-0.426091813629723,-0.39618266511324,0.11539802032122,-0.208352331594245,-0.421393599683224,-0.105096721058441,0.0645786955668933
healthy,-0.0302771934164177,-0.370204024439064,-0.0534355645162241,-0.296930890622166,0.251754975790752,-0.43244331579902,0.0271883033980349,-0.239416794548263,-0.421294889097801,-0.161215309269001,-0.486063237024788,-0.333005649783865,0.235763836554505,-0.379053147106838,-0.318769415115738,-0.0864022975036607,-0.0060553916553928,-0.381242086859345,0.0857222421014887,-0.41210449129755,0.0608038062125223,0.0948668208132426,-0.242652132724091,-0.57814584590087,-0.283032831489207,-0.479118787130944,0.0100313585559443,-0.369250393669983,-0.455056836603422,-0.255918078298713,0.0042810211486968
healthy,-0.178886683007879,-0.42946895585709,0.0375824524552509,-0.301985659128516,0.248833093131306,-0.147216828234441,-0.130726113096504,-0.140097526329621,0.199525454940355,-0.204676843683122,-0.322417887957646,-0.448662342341386,0.261280779878938,-0.382590726034953,-0.286206492708798,-0.662363805029665,0.322783355563379,-0.414895606479514,0.273599915174467,-0.519112837189063,-0.009977943562324,-0.0604745333158413,0.132661739619769,-0.433870084512262,-0.210488934559385,-0.40784482685393,-0.0055367877613197,-0.597123578159572,-0.670150368230841,0.0423537917798413,0.150490511700501
healthy,0.109450252513803,0.113434446488202,0.104301688797375,0.261193011616296,-0.390797843641888,0.0264049020398291,0.216283449205497,0.180744252898122,0.0987742998216036,0.187829867463827,0.323719139785403,0.292807445054799,-0.0037369576877497,0.296463634728571,-0.028718327198667,0.457212995014444,-0.1396064648312,0.254793424596405,-0.203770136665407,0.301295906376167,-0.283163856164563,-0.472015409776587,0.224688390568351,0.52617966369546,0.22705114767519,0.236161815713659,0.0095167344085191,0.044111368754192,0.453775449768051,-0.0754401706123755,-0.138744414481652
healthy,-0.0924292116860181,-0.0400715466973696,-0.343342358389032,-0.162941087883049,-0.392795131155818,-0.211777448432695,0.118083285914387,-0.0491383063406345,-0.305002861338321,-0.222819631321901,-0.0080051356503912,-0.143369440755877,0.0435176635483474,0.0979784832990236,-0.181556195290075,0.202597944190469,-0.337219985983401,-0.025005523063674,-0.171256745170283,-0.0343707251036242,-0.16332869909391,0.0062024517618972,-0.110621691475243,0.0820119113302295,-0.203533725946128,-0.046868905001171,-0.0694675017603508,-0.028006834137662,0.252592436061326,-0.079914137106893,-0.508434632383993
