group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD20,IgM,CD5,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD35,CD272,CD24,CD21,CD268,CD41,CD98,IgD,CD38,CD45,CD22,CD71,CD36,CD73,CD305,CD319,CD99,CD23,CD82
healthy,0.275444481953,0.235755915206578,0.173937365000869,0.36674122403921,-0.432416831888201,0.117750770869392,0.424080774383806,0.234119425826948,-0.111158058458968,0.0066767300536453,0.265840820198152,0.229170870252032,0.322923244005643,-0.214000614089685,-0.273581110591855,0.47874902173801,0.297786962768932,0.268851416238512,-0.216131948405153,0.436321922288884,0.458324157529617,0.433956777795252,-0.0021629585159724,0.277935291980885,0.0424775678673496,0.315616719450669,0.33125767571673,0.0735124644306268,0.330851698709874,0.41714341024314,0.531246694802531,-0.171327900127272,-0.212628325009714,0.391195215946601,-0.307691261347356
healthy,0.490753294885494,0.514306727826998,0.13151650278856,0.46981625684686,-0.0940500208711535,0.275706217635368,0.566325895383455,0.172140769016119,0.0004878286862874,0.0615881698389813,0.416664848350797,0.364623440812631,0.424087088257894,-0.193860443789712,-0.264201013728658,0.693734643677562,0.450075045664993,0.443820857062106,-0.0262788236561484,0.630750409167097,0.628595119355375,0.429145423971069,0.053499918261403,0.567774654060794,0.248236326383838,0.455241107363088,0.449645593536835,0.0449441720596632,0.215642112503679,0.458635774519853,0.738350975002734,0.0941214379843852,-0.102852545335683,0.44600482067273,-0.259028630804915
healthy,-0.0302499443008536,-0.0223019274683681,0.043555246834014,-0.0564720694124871,0.218730093202869,-0.187851574370965,-0.0297447844108761,-0.0788571534915495,-0.334063891138549,0.23876108749604,-0.0072128951432345,0.0731768776816095,-0.0059529199942344,0.227056574603733,0.218407794647408,0.124544930196789,-0.218789848256831,0.0889771173886735,-0.0880727574801108,-0.160072316151135,-0.0478268891759637,0.322914620132316,0.225419345045965,-0.0616334089377691,0.0078580743724629,-0.0505573291629595,-0.0380433184881525,0.0174479862433451,0.307919492515764,-0.0434059457021704,0.0534241430384218,0.14135568481438,0.117304964505081,0.13014759514904,-0.302961452849333
healthy,-0.175886630552774,-0.0741899313149861,-0.136384172437303,-0.171118065994726,0.0704718219503938,-0.124562067869357,0.101838165214176,-0.171218045612664,-0.319937807746416,-0.162150347018667,-0.207577671794156,-0.3765766615286,-0.137601089775407,0.0068775597245306,-0.0363054965814574,-0.126665899984559,-0.0471393249381864,-0.333308361350172,0.0564097463974945,-0.133565419110504,-0.133509560806592,0.0827708213520347,0.0291573588104733,-0.447183355162893,-0.302510619461166,-0.205608812439932,-0.0895262676382721,0.0182415293943634,0.0273177685796832,0.0840685480635916,-0.375928954742517,0.0591383659672974,-0.103107317999505,0.0612011187953284,-0.126363851794175
healthy,-0.208528798134213,-0.173400004221217,-0.128341130947922,-0.0233919656754633,-0.0695010285993766,-0.106516054263762,-0.133469851244481,-0.0996769054064691,-0.387642689080862,0.0612067897102212,-0.13660613142289,0.172689062074577,-0.123132728783202,0.116334701158637,0.0075329733886069,-0.0299663374888882,0.0769646361362784,0.0567451291557198,-0.192474469160424,0.103348059520188,0.075837318375129,-0.183922090655642,-0.115023758441859,-0.0843265371036929,-0.115801528209726,-0.197020618072194,-0.0652452438484602,-0.119346780268748,-0.242104260954353,0.0220660800907597,0.133337529326804,-0.0487448939211352,0.079942380303151,-0.0568098879258126,0.130017668752854
healthy,0.115069381892738,0.266871899792032,0.332499926123287,0.342720795805888,0.183793092343851,0.403991779109108,0.0070891413622146,0.322946762004874,0.418124468858163,0.0716737596401996,0.374351839995149,0.407993240453015,0.226195768909341,-0.202996674178866,-0.545781588763172,0.314213070907751,0.505169692494584,0.252378987604083,0.42896608539747,0.474370771999973,0.38334288507921,-0.108501520788505,-0.263463194575686,0.470796254528469,0.0566310980928928,0.364927536904663,0.323373424144942,-0.300836389591778,-0.0902083940169171,0.333196435660885,0.35256520627137,-0.331542979589779,-0.486486950488765,0.070322103223157,0.174785656631078
healthy,-0.238629273599905,-0.101046196873775,-0.0935389928705199,0.0436459278070016,-0.299203864897947,0.017184835842554,-0.0492131841641756,-0.10806496667935,-0.104111802111519,-0.0105504284704305,-0.113361146381281,-0.0548034450147629,-0.0819261815979035,-0.120829229906216,-0.0688712786894539,0.0524832214765101,-0.148208949206925,0.0815466191557875,0.137275159355186,-0.055077290322475,-0.0754852852215848,-0.37393230262951,-0.0194726238393013,0.0696055876144115,0.109636333157864,-0.0518411028478143,0.0738811753765122,-0.0088335269142093,-0.38028808716816,0.110857743181691,0.153408171408242,0.0579687457070093,-0.0175644322844356,0.108266701717539,-0.073450039195959
healthy,0.0911707981475936,0.447880678006569,0.0355763927192499,0.27862696355847,-0.159256579737397,0.21880407105456,0.0960409066235202,0.199244232336782,0.164947353178236,-0.197602227472297,0.188972138977465,0.363327255599457,0.569108278102554,-0.4088689784785,-0.358802583800378,0.4121640511073,0.438637385390951,0.553593853036998,-0.281178761257668,0.44169432425264,0.543854263967352,-0.169105094112713,-0.132716907005672,0.534110573468601,0.234008271984573,0.274433505353271,0.471668103000697,-0.119914711186957,-0.2258370273553,0.566257288355208,0.615254466856613,-0.177305484667994,-0.283348996264599,0.172081162736523,-0.188427889779631
healthy,0.210003194669685,0.116523038852944,-0.140744484895094,0.14792016819752,-0.241864807293345,-0.18012391542989,0.202595783216673,0.0545913632801187,-0.0214123861071228,0.0612734950012536,0.0880308114041888,0.337018626976011,0.246208008948445,-0.289389902211813,-0.271389336011376,0.306430206091578,-0.0608880633350422,0.52378077300721,-0.272265489102718,0.18467902741364,0.199118076638981,0.434428898956359,-0.0160262164906544,0.390988872829754,0.077121708297843,0.0322192521660392,0.186125062024485,-0.071582844325517,0.460512978509643,0.089373957189429,0.50444042203154,-0.130273962647093,-0.121750312242316,0.377109861904622,-0.139047540933401
healthy,0.502906916681979,0.378119859636114,0.202630412474136,0.469384229796287,-0.146483183032854,0.371502260982007,-0.0030721226590285,0.400861120238591,-0.0693117350968084,0.280588954759675,0.449493000140849,0.502180116294581,0.555880777520292,-0.247262163118208,-0.367790216329283,0.511900808148157,0.442814291235571,0.646769539906165,0.0164661744675859,0.594866742050095,0.610922633874978,0.150818284551279,-0.0519200680872593,0.643127683046659,0.151449069147373,0.480923512940719,0.446875914476778,-0.15500004105042,0.0406508439011243,0.602604894034194,0.742936596937711,-0.161932392156887,-0.228987093567873,0.511765932021969,-0.280224747506861
