group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD5,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD24,CD21,IgA,CD268,CD41,CD29,CD81,IgD,CD38,CD45,CD22,CD73,CD305,CD82
healthy,-0.15038733763893,-0.23504781871997,-0.287281698738826,-0.193479914749616,-0.185983123057501,-0.256630082183991,-0.18554239286691,0.0434702102630481,0.106996811421208,-0.237940474069534,-0.144329402955514,-0.254596417756281,0.0772853340980513,-0.114855927557291,-0.301958737301254,-0.0767742206310256,-0.0901946226263524,-0.237558590683193,-0.133065957562749,-0.355868951922129,-0.177068504554051,-0.0279141950444379,-0.151512700977289,0.0172706199856048,0.0265823818358549,-0.330078801135323,0.0197021268989198,-0.255075862291434,-0.148564907476885,-0.297832059009406
healthy,-0.505691026215472,-0.364113371811807,-0.10355844437503,-0.433297369122655,0.119078421487071,-0.23261954907881,-0.201744455026569,-0.0677053092597923,0.030892657144924,-0.412536927563966,-0.35773181961594,-0.369405074237522,0.259387978029706,-0.594595970240494,-0.392867823787552,-0.425479398782933,0.0305504110939439,-0.57563879100859,-0.0096945940579884,-0.533405639420625,-0.462655478649753,-0.070472824952787,-0.0289149826265878,-0.540493991714279,-0.338919492154557,-0.397208447404993,-0.364836005598984,-0.279394713648257,-0.662535479838093,0.246180738093044
healthy,-0.0423092847581749,-0.105996260535925,-0.0017861822061437,0.0299834407308406,0.332155652768369,-0.171081438113608,0.0491293137012768,-0.189403879767856,0.0160821346376873,0.0002046651244425,0.0121460662928048,0.0711681140939804,0.112762304458751,0.214761937248432,-0.258385118874233,0.118130480948139,0.008341106764221,-0.124723620287077,-0.0735667132837994,-0.0785315473602212,0.177196870315824,0.255128700487116,0.0080955769119598,0.0060845194184634,-0.106494301705185,-0.0609922304193375,0.184930223560698,-0.0011812633746999,0.0120032602486698,-0.156541817568315
healthy,-0.130945985438112,-0.24607195235807,-0.199142413563666,-0.150910569506395,0.0169858530631804,-0.184405878579195,-0.15947295788144,-0.29240437603907,0.0537725337990666,-0.213925803744647,-0.202658033150943,-0.141256451506599,0.358459743446638,-0.197816586718904,-0.219405768172372,-0.168077783536776,-0.0765767642754737,-0.289025650463295,0.209052449629188,-0.198131046867829,0.148802401275068,0.271836019370508,0.185506112422078,-0.268902946584813,-0.289629922320793,-0.21117162407485,-0.1663344380015,-0.156611609700812,-0.231392531784846,0.0093528523273964
healthy,-0.141548080570317,0.0339769604093424,-0.0752477188047638,0.0503813603909875,-0.236783056024653,-0.0160157660308578,0.0070886328455039,-0.0749407357771026,0.250802658847261,-0.0803831608422364,0.115635909137437,0.186703023696723,-0.0851978702438832,0.0985192963042455,0.126165377181042,0.267728289013972,-0.131977813233257,0.21703224149261,-0.189760360394932,0.198452752867425,-0.210562166234281,-0.168961079938858,0.055063775076329,0.297611641832392,0.0824162398947523,0.017512890626268,0.100777132631579,-0.0442556516445512,0.224270713671181,0.0276206052307743
healthy,0.0604671592004739,0.2439578710793,0.32134598258136,0.179269553286269,0.567167946189934,0.319074634078277,0.206029556900791,0.226160620302533,-0.0599326044253142,0.27623537891834,0.0749754102399956,0.106725000353089,-0.280237527563661,0.227514821699246,0.335379887241872,-0.0465634986828836,0.423115416550928,0.240198544233766,-0.0333672783619992,0.168757291565291,-0.0955071655837325,-0.199728419748482,0.161546235049573,0.0309772129709226,-0.21207024122851,0.217185330772078,0.228352424572674,0.13607976926011,-0.0848641350618856,0.48858255291537
healthy,0.304430014139168,0.141096443364684,0.197533282725714,0.0876836568111736,0.262017679979704,0.078196988935244,0.131504195553906,0.12703774884378,0.29204641428647,0.0654017776165427,0.18450222557118,0.0375298077137466,-0.054788327139734,0.0500126972610194,0.148814809179205,0.308652487330211,-0.0338836178836244,0.148627421105354,0.0217376246475265,0.22706169695429,0.177479469233431,0.0842330987302369,0.203119804425268,0.0749800303492342,-0.040224108191846,0.174801378559768,0.0036368920524325,0.0309625660327042,0.180941296487473,0.202469268366463
healthy,-0.0213981726181693,0.0139499915947369,-0.206454147745733,-0.0407256571640133,-0.157660406020735,-0.107730319080613,-0.258506164106157,-0.457756893336339,-0.207613358703869,-0.0380679473097316,0.0141700316483754,-0.159172205073171,-0.0674863295146977,-0.0243976153956585,-0.131697752525525,0.0600967696846984,-0.188742017100467,-0.0514043495284464,0.15687320778091,0.0615192233406112,0.334083468219369,0.316774499561234,-0.498951428345471,-0.15215850631946,-0.426588264253326,-0.0917951779008531,0.0017757023494335,0.0791806389092185,0.0747028824195926,0.0070937648002384
healthy,0.340712095668517,0.256253934390351,0.099975812303475,0.258861069592344,-0.526170932433788,-0.0858663226638716,0.248798560520917,0.032749508466654,0.500143949501158,0.126644298215692,0.404385107599618,0.424765218256474,-0.248940649922144,0.277575524531906,-0.0959355240843494,0.696768201494731,-0.0738177247623347,0.26139552771901,-0.29043659032742,0.375539960991272,-0.0104620287020599,-0.217069004011169,0.198373436201932,0.613125040947212,0.671285909667525,0.185169220846073,0.272806224369061,0.062203300814844,0.64788360783486,-0.36391111786123
healthy,-0.168595472391937,-0.0207332388326833,0.141849168099779,-0.077233128179696,0.514505943586935,0.082663549631047,-0.061041193448632,0.237556888061594,-0.136429111678213,-0.115361392611533,-0.0778677726522454,-0.206868448319728,0.108385869874661,-0.284787810061947,-0.0080000518724314,-0.343945654960469,0.336835137210626,-0.243433968405058,0.129989346035847,-0.218315441521178,-0.122330905789293,-0.0182952320856996,0.252205281786543,-0.449546415187975,-0.0932641123935412,-0.0705532412645257,-0.128281018976159,-0.414981988194734,-0.453041487186227,0.651579573214884
