group,CD86,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1d,CD35,CD272,CD24,CD21,CD11a,CD268,CD54,CD41,CD98,IgD,CD45,CD22,CD71,CD73,CD305,CD319,CD82
healthy,-0.0874016064960561,0.0833404407418224,0.237287232998329,0.202768916349892,0.155343938156611,0.159236546588384,0.201542696976755,0.0130537990579848,-0.0856401674486041,0.149784884185491,-0.0068505734187476,0.220361213590122,-0.0562656857522635,-0.0706638918354997,-0.0108193736181595,-0.0513189111131193,0.346435896672924,-0.0735246935267266,0.205502068405046,0.245443722762097,0.0715369133205571,0.18701117178038,0.190777093063172,0.114184400171133,-0.15045420657328,-0.0767538427432714,0.145007899002383,-0.0152381405026168,-0.0087809781893816,0.250162996861028,-0.0228650036635925,-0.295698232759251,0.464902430476426
healthy,-0.0585270915121398,-0.163053461791102,0.107404759701228,0.0635702002943744,0.0447210540444897,0.281046144230385,0.0139828216101216,-0.0817390787838695,-0.12503836177896,-0.19141991555549,-0.0307066178640106,-0.0002507374393586,0.246547007882092,-0.001010079080499,-0.0906817334842719,0.0656499364305184,0.0567635545125814,-0.0882770448101317,0.040467092023211,-0.0614978403717175,-0.0070400058848084,0.0123516967034332,0.075475814477643,-0.0191484002638621,-0.0627242547129877,-0.372727442796364,-0.161294323148084,0.0105451372280635,0.148378846890691,0.147801934046892,-0.272076581992745,-0.0514316440043864,0.296658695185689
healthy,-0.181521811310295,-0.0775861515570578,0.0172822858988029,-0.187482459913441,0.167723069480709,-0.157582056853063,-0.152084793381254,0.0945901316562549,-0.191733436471064,0.0407686725916187,0.139499474412387,0.304429706630068,0.11101075584723,-0.0651857834154561,0.308368322800315,0.0896080993815705,-0.0093459107223056,0.258482680333395,-0.266462059726651,0.0668676137307371,-0.124236139183703,0.0750460112496213,-0.306384990743769,0.1200491769144,0.103006935272138,0.208060655567459,-0.0726272228454683,0.153614720364284,0.161066321829797,0.151831510206458,0.416689045836008,0.202077092806526,-0.349967803545491
healthy,0.057911732243497,-0.323468475591133,-0.312260799333884,-0.183817573950401,-0.388038147810444,0.292571009870427,-0.0968892751499667,-0.27553394231067,-0.0713043996729449,-0.325711413003271,-0.483386331558382,-0.518646959418031,0.433809713279855,0.183908790855889,-0.457028323600883,-0.281716210205645,-0.16094531654304,-0.59181346483711,0.133070884578774,-0.385233364495584,0.0264467602958695,-0.412314784545247,0.152041423283913,-0.0719514886421066,0.0883658561030993,-0.642682658086667,-0.301139341367045,-0.374267686743818,0.231433437461834,-0.20755375968427,-0.716602795924983,0.0718622498450092,0.204901937165141
healthy,0.193710275189067,0.0771049915517151,0.181277666522782,0.254823002993994,0.119409311527411,0.0036491841248136,0.236577430879471,0.304165521822271,0.164139422892905,0.125927182106008,-0.0747783181770229,0.0769082518582991,0.0490454927643384,0.13670974621921,0.097662374345567,0.099406988262108,0.07848181939381,-0.0967535565538565,0.314408245300699,0.009139304074192,-0.0962711383606426,-0.049438885668113,0.0227587294644399,0.0405505068072892,0.110763894523411,0.0383395041671683,0.0861850486452381,0.0878102524601949,0.294665302836869,0.035489361554529,-0.0542358091148433,0.244061228602621,-0.197099575740032
healthy,-0.288872389758417,0.303056885250858,0.518485561233754,0.424167379843128,0.535073772429554,0.254633442730691,0.419708120128912,0.549187594885685,0.278408746556745,0.410528859163135,0.419067668857403,0.487349563130672,-0.347452655267349,-0.532362122372792,0.608869378995137,0.222258181912294,0.462875790666069,0.162205962701488,0.171529645162395,0.620947013189178,0.0743427350992538,0.506457329911407,0.0743173748584647,-0.0099119911485088,-0.238329461759819,0.631629887831569,0.460783245763891,0.570800287143519,-0.251337559058953,0.512609091089898,0.477445577062395,-0.329082334649766,0.0440410526855724
healthy,0.0420474175021048,0.049611784634643,-0.0397690839289227,-0.0201215491760913,-0.105989479412298,0.353566594891241,-0.0350371848358426,0.0339090655146999,-0.0021898647891284,0.0474659894794123,-0.19014050081913,0.164615112241577,-0.067905638063236,-0.0606203990209347,-0.217134046798476,-0.065396588414894,0.122456272481012,-0.183452117746131,0.0374542108942181,-0.0372684101885644,0.0507501829209277,-0.112978517121865,-0.146829501061493,0.354647108572582,0.0696209525059694,-0.170762358357034,-0.0116415744603664,-0.165090217677489,-0.31864632599362,-0.0825140646186314,-0.0776784687387556,-0.0915177637810427,0.0369827582751641
healthy,-0.247011314273949,-0.0724606198475436,-0.0384215069785984,0.100314320470876,-0.155837973841888,0.214047839885933,-0.0735026331895216,-0.0156348136695603,0.16616001967583,-0.161242398169305,-0.2032961517463,-0.0989814490811428,0.0878781910469285,0.0560290889462982,-0.111307981170995,-0.173888816907552,-0.0565023404122704,-0.443473496841187,0.153598900659139,-0.14222002263612,0.0048632634874298,-0.220625222541658,-0.0846381075129139,-0.0437292571159679,-0.070828411294748,-0.22172910328267,-0.0439670870199246,-0.0996697950646923,0.0460029201887773,-0.189532742804483,-0.472027633312141,-0.0768628539519484,-0.156302454121286
healthy,0.0554577088563379,0.0969105960368937,0.228766702742691,-0.0063198109638487,0.181649600903007,-0.0122884601928412,-0.114674489422534,0.0766580019862066,-0.274204728032366,0.0746779625276763,0.309106774396048,0.285679121617379,-0.152182220556745,-0.164064373047137,0.339434007901314,0.0934401168818199,0.0937772306246504,0.424917951561212,-0.514130860888763,0.124032089523178,-0.0698335253698387,0.202919898164256,0.0502852154529513,0.233354181620111,0.0207174556596276,0.049871698583731,0.078954223233833,0.224804065015726,0.129001166377788,0.413707483509018,0.406635429029017,-0.189218601108035,-0.184704009593632
healthy,0.135037994852684,-0.277611748504269,-0.34999500290236,-0.214727336690565,-0.330439439772052,-0.136878108778159,-0.338087610780776,-0.316746214440273,0.062168347925294,-0.216709103657069,-0.551637206372198,-0.440476330108839,0.139232312342744,0.276491111740544,-0.212739674247585,-0.222343341585529,-0.406050557035618,-0.296416985296126,-0.214746426269907,-0.357752425642806,-0.158651312421634,-0.39157413573891,-0.129131237260906,0.0730728156931575,0.0661037981313925,-0.0790369540481057,-0.247316533730598,-0.191414793025424,-0.0623775302910053,-0.234297333732112,-0.344237961743002,0.165515707077503,-0.235767613804055
