group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD44,CD20,IgM,CD5,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD24,CD21,CD79b,CD268,CD54,CD41,CD2,CD81,IgD,CD38,CD45,CD22,CD49d,CD73,CD305,CD319,CD82,CD224
healthy,0.201604734853817,0.159853964640978,0.352395112539179,0.2308016084269,0.255451212765709,0.341605278937203,-0.0290189101003275,0.0060326941487709,0.408458573272446,0.457516791257155,-0.158307777731052,0.369715579798514,0.0807114875853465,0.204333962739204,-0.275238101306505,-0.376870201165703,0.210836170716176,0.2119897826428,-0.0964221722496086,0.210219825938171,0.204012381972839,0.0987784530194788,0.273174691058956,0.201905731620599,0.243054880165684,-0.00862284342503,0.283728434240856,-0.190689102489864,-0.0067452259583187,0.35484114642151,-0.230967729581459,0.346058528101757,0.119894819556384,0.194394643750995,-0.019487158461599,0.271541058178576,-0.12445657039485,0.213989071460408,-0.185173748702443
healthy,0.463757365622216,0.394758488798172,0.120574571905341,0.457066316050556,-0.101961217178881,0.19748569754862,0.439594506288987,0.0843081498372477,0.146765954957428,0.0151863191035578,-0.0073211173852736,0.432437319065341,0.386050061749596,0.442063363867526,-0.118149391126308,-0.205284047357262,0.640511519946249,-0.0046962860491444,0.123577906706682,0.421793298278087,0.514908802461606,-0.0163373662086112,0.608003900914835,-0.0199828935219932,0.546966794224565,0.15696204927654,0.336028028385467,0.126577053213368,0.0205076279133557,0.528593712078779,0.233504221511029,0.36822971310953,0.403569757972259,0.0883933047557047,0.390414273319598,0.660831448413623,0.106473839166034,-0.26458543185351,0.01258388016364
healthy,0.18982720264311,-0.100366436740303,0.147206531973519,-0.0237442554220753,0.280731975736708,0.06071421926457,-0.25468248286433,-0.0391350973656821,0.0244979851189855,0.0543878691552091,0.147378753307903,0.117319631106618,0.0094484243014396,0.0721536864145965,0.0352454403649098,0.0511639198057269,0.0706869926010456,0.0961275575254458,-0.0016071468055492,-0.248514993444967,0.104654615986377,-0.0792552976316786,-0.186356687248929,0.0616177272645134,-0.0812402802717951,0.0157816394983255,0.171400512090006,0.0128650597577388,-0.100144577601956,0.0027945795792942,0.22865814633398,0.255622520168128,-0.0558264844184289,0.0656205768812276,-0.17326658380413,-0.0017980026032769,0.135681644143527,-0.175440729783239,-0.0174428756410852
healthy,-0.0363130007925984,0.0719161118641824,-0.0238892037753518,0.119156870959528,-0.0296032581821692,0.0631065847742352,-0.0500783893209464,-0.0510357429187597,0.00207005323001,-0.128840411759873,0.247412753552068,0.0032052809097847,-0.0662110075547859,0.173791482344392,-0.107060195035347,-0.142330398102528,0.052293487548587,0.0182020341807421,-0.0476118496143081,0.178244905000123,0.0619784241807003,0.19076609224708,0.109188198126708,0.0905685935578652,0.126560130643399,-0.0716436168803752,0.0309272710374568,0.0760342157933867,0.329998582759579,-0.0175679707010879,-0.100429962985668,0.0325472124333604,0.17102135019021,0.153627003387248,0.094562324280574,0.0612670299957629,-0.0676158266887233,0.0054783598576681,0.200308443071641
healthy,0.0944574295712698,0.213838005247079,0.129036956597027,0.39056689677352,-0.308955808715411,0.240011489415654,0.471314798863383,-0.126859119670958,0.438940106128617,0.204185274369921,0.544610346414185,0.219309241840263,0.186450650926332,0.335248844463157,-0.221627415602904,-0.0982720603708917,0.419942824003237,0.0672540870472408,0.168581943972175,0.303391371385447,0.498763174708856,-0.159243381269937,0.396078664484528,0.0350094468155039,0.404182026213205,-0.0672673588050765,0.0880742718127885,0.112740915950486,0.348668540493536,0.711457516100184,0.415554475451524,0.188329611675959,0.333247936006734,0.144016422760212,0.252532824866435,0.635194931836452,-0.0005678300385069,-0.199373411834822,-0.151208600809638
healthy,0.204114629621355,0.295189742968393,0.27084787933118,0.135615650972739,0.398127174235921,0.213477788007895,-0.101996971296059,0.242468770435692,0.184251793980894,-0.0042693973455209,-0.121223819275013,0.159799796853398,0.118708222089843,0.0778075076199838,0.0023876778950726,-0.172463663115897,0.147869337276516,0.253988625480351,-0.0343596096610969,0.368319438578284,-0.0565724750352791,0.320303962759869,0.190841853457449,0.064721606959704,0.170461161358009,0.354282985110029,0.184093744869902,-0.0627176379453681,0.0919305050685005,-0.154608558695293,-0.11016182352936,0.162200059797266,0.282098933533645,0.322808912840876,0.18945736818944,-0.0791585603900243,-0.379490844627762,0.482826855053082,-0.144488152908098
healthy,0.0672665267753606,0.259074068326059,0.0218864700584799,0.121723199709777,0.0227591946374009,0.144037729004172,0.0469286007490408,-0.205880192987927,0.27232821450647,0.0145466978229417,-0.17874035538039,0.114863050970434,0.18389707037441,0.177685857253176,-0.104850002038184,-0.123711400428488,0.128917105024488,-0.0704221324233395,0.10182525929895,0.228327581708871,0.209081939843383,0.0279819838219892,0.235110593546236,0.030046935291542,0.175606906953552,0.128636722969199,0.0965076400188561,-0.191870891306154,0.167189644016624,0.145776297350019,0.123159749401243,0.0605224015962271,0.157722063120165,0.194112259662772,0.0981764312369499,0.102137841749697,0.0963837205580003,0.0659116398717807,0.0925971248364118
healthy,0.0104761886776454,-0.0649576588977406,-0.259828181550295,-0.0796832616793478,-0.175919122168971,-0.182143423826398,-0.0920956014771924,0.0048528970211247,-0.283519599241148,-0.33299099746083,-0.220899986384377,-0.0804823614859193,-0.205651831997633,-0.156864317998995,0.0272690570094537,-0.0462904344631586,0.0605104685339519,-0.118749903519835,-0.0620914439035425,-0.12226432487044,0.197423798796776,-0.162163791551748,-0.0496098346990625,-0.501768924551879,0.0567836334083184,0.0573913834095719,0.330112938811152,-0.0920117872190926,-0.508700411147653,-0.184473048585889,-0.392105703430016,-0.17326160378998,0.0078999864099265,0.0220969010881377,0.0602863146172813,0.135764483972271,-0.0187675774244858,0.124135178563315,0.0537706164206662
healthy,-0.204833513119788,-0.11427481649909,0.11154559380795,-0.0872648676808961,0.502263868805621,0.242646009960369,-0.0787516140080006,0.421961225524457,-0.116763094508106,0.142035732148738,-0.383389900158208,0.186062305025459,-0.218266776474292,-0.226312631692329,0.228107960832014,0.250068279790847,-0.178545513182295,-0.0064184796700563,0.215414487386274,0.13019533176072,-0.237971811733013,0.259427217382066,-0.148858974257597,0.371141775256493,-0.170809080958533,0.269211377038821,-0.297091962586222,-0.0572636876563335,-0.143440232217758,-0.344510210257822,-0.474725096448339,0.0025707180024683,-0.119913903668539,0.262813764154321,-0.0691714557135276,-0.424610820033574,0.126883375908774,0.419545759309423,0.124907555128775
healthy,0.551212193957143,0.286316164808668,0.388347312961947,0.456310046346806,0.101537756227806,0.461678611537009,0.0040300727554828,0.359674765924653,0.413196462421836,0.0568440669799452,0.263036420596545,0.532116972502491,0.320312236112107,0.435809412549,-0.144700257777558,-0.300384416368311,0.346878263185311,0.117595461689512,0.0760931757735995,0.413500848455227,0.609985624437499,0.313720284524243,0.452511698584439,-0.0404589081147032,0.530550869130605,-0.0011518215639094,0.280999870974951,0.0363230404844673,0.120815638742259,0.443254537621761,0.178099978261868,0.528338265563089,0.161033986228168,0.404894646921419,0.309764275009695,0.582570406568612,-0.0581796876733052,0.0097915593826347,-0.296339007629523
