group,CD47,CD40,CD52,CD19,CD11c,HLA-ABC,CD45RA,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD58,CD24,CD21,IgA,ITGB7,CD268,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD319,CD99,IgKappaLight,CD82
healthy,-0.207977660542125,-0.163792652781965,-0.139656650053496,-0.185738326449425,0.173401944304737,-0.141569779422948,-0.221649250341538,-0.132941664627352,0.21518000211666,-0.113545825353006,-0.142588969462299,-0.0888075014854052,0.091618149597609,0.086580223402176,0.161882517908469,-0.171033353642069,-0.0977418301631692,-0.31743254302601,0.0891355227409925,0.0952781901128238,-0.112045986558528,-0.332670094256563,-0.143705474303398,-0.0543564377928345,-0.299191043300133,-0.104292088805169,-0.02371905240717,-0.138313423262272,-0.190354276319395,0.121828373858003,-0.312695629891152,-0.151162378207188,0.0879415114932908,0.170048353834932,0.227165196542685,-0.0281205193498365
healthy,-0.0326069922633892,-0.265267937110359,0.011960936474582,-0.24762852552787,-0.0279917675523269,-0.19399673232736,-0.0044546457639006,-0.0814172105557275,0.544312944643826,0.207717297817531,-0.10684788249266,-0.0892775414620797,-0.71211338286963,-0.177202247932701,-0.0309237448510789,-0.172807613804879,0.32674563212415,-0.205389702413554,-0.122625559354068,-0.0927398875664882,0.166863294894767,-0.0853480493622986,-0.0941361163025822,0.0311804925938813,-0.266330081045884,0.279583163466975,-0.0658259552980311,0.132216388360786,-0.260639506505388,-0.279843261422428,-0.443080457310332,-0.0135031100371263,-0.0263259716739034,-0.163618976927737,0.047234245594166,-0.167670537653435
healthy,-0.121938156750254,-0.0739050227996603,-0.179320599554812,-0.103182232586409,0.122275110709246,-0.138572910881886,-0.0250435688636124,-0.0729078643205655,0.210287991618881,-0.115269878875458,-0.239652772007647,-0.186966543995094,0.0434945573704932,-0.202698426004939,-0.149866545488596,-0.030944746618374,0.230089614428436,-0.0186390897876983,-0.189900625630182,-0.102000521531674,0.0391003752295229,-0.0307808715805452,0.0580174723371046,-0.101528830905901,-0.144783092053204,-0.099411638568229,-0.296497912739079,-0.0622248822022231,-0.129442526990689,0.0673943099886317,-0.16750126653769,-0.150031428980784,-0.164437105686529,-0.0608641405797592,-0.137629355705309,0.12883175687703
healthy,0.427594990781855,0.432904664876813,0.314302143144648,0.456819208621865,-0.122418724276429,-0.136693484129587,0.219486449876816,0.361508510231031,0.295099208577761,0.447196652447118,0.485753203704308,0.608624332329734,-0.141053824968582,-0.574642860160911,-0.430765648402986,0.501322534024932,0.352293236423595,0.287992968448376,0.593964172240011,-0.408247183530297,0.0850968743715847,0.534953333675752,-0.359510648072704,0.341449296644091,0.499519454299925,0.653413033636837,0.402633741219565,0.414045031502337,0.453734841651693,-0.331303424204313,0.172978967142166,0.673094945309806,-0.177453561879757,-0.359608744717146,0.496269697178906,-0.219043171239158
healthy,0.185674397110552,-0.0966401106675586,0.266121392174813,0.0807437811706886,-0.0369564256628056,-0.0964636401388668,0.190123092328601,0.294981037742625,0.382979419645566,0.121922825461873,0.0934195511939705,0.153464432166132,-0.103050993806507,-0.202545200508057,-0.132950220463805,0.0771433221934872,0.190508740907211,0.103691077885376,0.148307633852848,-0.0354951591376318,0.145922398112813,0.0808231397665087,-0.246598605371663,0.143700419843882,0.0793313488658181,0.481125516416917,0.380317068868265,0.195658371350889,-0.0384580396005634,-0.127705525135304,-0.130702081444648,0.201496025057447,-0.0530209564729599,0.10191854930923,0.178090996309954,0.035405980519117
healthy,-0.243601801474711,-0.305315517195092,-0.351835359681421,-0.299456267295845,-0.0689040428740851,-0.393740659985163,-0.312369520589073,-0.278744234157344,-0.146260500467188,-0.381485728456874,-0.0956296311217185,-0.208825017870196,-0.0487048516768496,0.14402719760425,0.220333395463664,-0.280008436432409,-0.0890874441689443,-0.34329029314612,-0.0670213544126145,0.296082433130154,-0.0957957925658466,-0.30510544931041,0.0571855587352201,0.0099112126403228,-0.309285981136124,-0.196377939167245,0.290803076350315,-0.323519391092995,-0.21131958554623,0.546085417950468,-0.335800620450625,-0.137448545632076,0.30969800632923,0.0933643156285333,-0.0531128689214606,-0.134451226479223
healthy,-0.180335245245012,-0.332435729580275,-0.090074451364495,-0.176564483947034,-0.0523396185471282,-0.128796846767034,-0.397467803373844,-0.280563325100069,-0.491432712101857,-0.155907854162888,-0.36623328313764,-0.142542833634805,-0.0697184792066432,0.161993374756513,0.183275189623699,-0.238276800290223,-0.354192410571303,-0.26072476465772,-0.0669085520583166,0.106368982885162,-0.109061590021611,-0.316558376778346,0.168834963164874,-0.0266180763566458,-0.299652004037856,-0.402646258547898,-0.222487354506462,-0.223043714855795,-0.330263916909075,0.124110379123621,-0.232331171290718,-0.332197478549203,0.1595692036599,0.142960393840421,-0.241705718568566,-0.0197526535152937
healthy,0.109331288220959,0.209338655181034,-0.0985953803957718,0.103593529229537,-0.200980227841519,-0.276187166020052,0.162369946127285,-0.0071515530449384,-0.179299774374683,0.118916764498429,0.211524949668424,0.246216307218918,0.362446231016431,-0.0424477822436419,-0.137685797247329,0.216654451488111,0.187055964460366,0.260354291890319,0.500332322554203,-0.0674434917731857,-0.171620195251023,0.308142752723933,-0.132114856772945,0.253679343146645,0.405927137650577,0.228810551470926,0.0432375732474933,0.137182751664161,0.123483096997627,-0.0607921993731148,0.341587698700842,0.552733662196099,0.091455848449321,0.018979625830849,-0.0191111605470248,-0.043756927754393
healthy,0.245994040037009,0.0837486084282905,0.0369513579220908,0.238326335439937,0.0065413713319805,-0.491936910460596,-0.115499351893773,0.263126680833098,0.122890414056286,0.0678123778986474,0.300434950076198,0.219980309544285,0.0244644285100741,-0.194486528476993,-0.0047722219699378,0.377861435508779,0.0691532170406068,-0.186593152380757,0.498815915825183,-0.109860439245176,-0.0602828388805842,0.173875022115774,-0.288864871632904,-0.0307274813349394,0.2496767211317,0.523080045701241,0.59700917276837,0.135630957770763,0.229847129634743,0.0491248715873304,-0.0565517169335074,0.488463331010919,0.175444583018997,0.159084834031828,0.0188351004950389,-0.35703608493498
healthy,0.184054326651101,0.0896223196552384,0.205421703481515,0.167252406840667,-0.0832271887572206,-0.102037812155268,0.29603595229558,0.244767976814614,0.273211924418327,0.327676597221762,0.223312205317096,0.317849124114793,0.0214097410634916,-0.152451580405535,-0.329609380941812,0.138642395301382,0.507848045311423,0.325986404935233,0.192045733936175,-0.149582812049399,0.447322016180526,0.335294830831633,-0.0761242293628999,0.150881792313972,0.214835283428886,0.283457925450862,0.197751205595806,0.222081618229572,0.0201254910552969,-0.298819327131238,0.0199460110264645,0.250506796518616,-0.161751561864229,-0.27342039437754,0.0373678858845948,0.0064524556143418
