group,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD4,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD35,CD272,CD24,CD21,CD268,CD41,IgD,CD38,CD45,CD22,CD73,CD305,CD99,CD23,CD82
healthy,-0.313394988890215,-0.107028937231467,-0.187466022374955,0.126228280567798,-0.0030577003757254,-0.274255293435147,-0.177039620535527,-0.0604112919939201,0.17497145802646,-0.120461315933909,-0.0816551352089404,-0.378863140833254,0.0805121423014708,0.0077403053340646,-0.310354031201562,0.182844914494652,-0.329272766179987,-0.134838803660563,0.106620404650752,-0.325989099524772,-0.359784312192331,-0.121921086989896,-0.167590885595887,-0.219586107767424,-0.112800618079488,-0.110498973303913,-0.505948332506583,-0.226062037084219,-0.0344021004413061,-0.343913177237743,0.0690780446479241
healthy,-0.266941451136209,0.125811449014627,-0.250765088568293,0.330454883302901,0.0100594988740628,-0.504125997484428,-0.0132937684202558,-0.0247734286850573,0.253558920442117,-0.12185196724755,-0.306165471926194,-0.244625373068558,0.253148214790448,0.181907859001437,-0.593911487099241,0.156879770015363,-0.264299386142395,-0.286060530382594,0.329494047059519,-0.379493275731759,-0.393804098692499,-0.621129297535436,-0.404460546950961,-0.185564337644645,-0.156174516901087,-0.334161686042624,-0.274328166581969,-0.627968145187797,0.108699239794937,-0.424455402594239,0.38685287329803
healthy,0.157633513650864,-0.145476167961317,0.0422013284627168,-0.247735564313773,-0.128873907677423,0.116545225895533,0.0095981056312475,-0.16708246053303,-0.0729533441000721,-0.162076172638133,0.0957028560426744,0.265959217826786,-0.048996940048268,-0.143601832962494,0.0530764889387803,-0.257650890022488,0.109700457552294,-0.0811881576844155,-0.141608273758073,0.277003035946381,0.265579865765224,0.05289442931773,-0.0268834193865445,0.216074574578882,-0.0191316859736178,0.23929288878501,0.39194444105528,0.233395345705233,-0.14047077938526,0.111412276660981,-0.376542052128495
healthy,-0.0489774795143842,-0.0240469208211144,0.0832138133845914,-0.338335389687426,-0.0973295689310636,0.325914374455242,-0.0439703864578645,0.0478938029851212,0.220646936900874,0.0348243667066674,0.0938267289881049,0.307639800116637,-0.329011572771846,-0.053865617780669,0.155551357040143,0.0202552420921313,-0.165880545766694,0.208319173435379,0.0153113823183509,0.0356589554827672,0.0817091983844932,0.0399653275371973,0.326019117644645,0.116538298116662,0.0290807231983703,-0.0025850325641096,-0.193196487077363,0.252412661094311,-0.0384020710542543,0.175203795546348,-0.246456532343469
healthy,0.12016968578634,0.0610096258495159,-0.0003488718265077,0.005207086474395,0.0943907318719452,0.0580610452342767,-0.0088603782029639,-0.0418087114421331,0.422298663987052,0.118938209336062,-0.209013509187059,0.0881793369994343,-0.246055998943562,-0.0833471886220241,0.0082616372636275,0.082788069168202,-0.0107313886500061,-0.0335179085554145,0.196711721383492,-0.0890400958106893,-0.0759617988219568,0.174381172297512,0.159302737056545,0.0730230376914594,0.13420284900899,0.0400415137137541,-0.094965336017747,-0.152106940990628,-0.0603856316811172,-0.0174264767019617,-0.103499695009732
healthy,0.460820135129164,0.403546780218708,0.550479532380604,0.0008207325818013,0.403106416733417,0.181138828166162,-0.0073455874882548,0.596662236829688,0.347771161883691,0.411621655917425,0.386439884257695,0.480467383788531,-0.454075836055308,-0.585027321288495,0.653410960872568,0.331759802535177,0.377615845868627,0.293632904077343,0.0355036393515733,0.595339803830107,0.521750430622374,0.0534904183047295,0.822072017285892,0.309547858158131,0.506530138298912,0.483816914564761,0.42667099302847,0.707935819158102,-0.507165366728779,0.414920453321583,-0.178651703789902
healthy,-0.0817330497933497,-0.0797824050267016,-0.194576455650281,0.263477813437131,-0.270948666787593,0.221003732624211,0.0041831386723045,-0.0266099278431929,-0.210574327193671,-0.120475240341012,-0.181690467888628,-0.0582170946321472,0.128770200833024,0.101817823304301,-0.0792853255940504,-0.175150391898044,0.0058681347614516,0.111640532637374,-0.138774770454797,-0.0261637081942886,-0.0763251191049825,0.0964816541943328,-0.213350083442729,-0.118680175307282,-0.0895592236531834,-0.189913276306817,-0.155029402511601,-0.191784709923184,-0.0404496366096444,0.140686449501478,-0.0306361718412292
healthy,0.381793419247805,0.148629759197274,0.0956712933229567,-0.120062486900674,0.0501326039486509,0.0858587291866185,-0.152217751501299,0.26042722312536,-0.0607625746004521,0.0002890088789951,0.243895212913237,0.287254253239045,-0.289079738731575,-0.121001190669597,0.374407815699401,-0.275081188334507,0.0763854520457137,0.113307234462332,-0.219813626393497,0.130650124394039,0.332951451230845,-0.190848469443427,0.260867998981988,0.283317198422032,0.182615660110768,0.367540161611895,0.251339246836103,0.187449004413578,-0.120364462547536,0.245089415207253,-0.635095443678612
healthy,0.0552225430033324,0.0175019691265761,0.0992346764740541,-0.0962019744207261,-0.136217044263485,0.0448382738743519,0.148316174506102,0.163870220503634,-0.0882285125237973,-0.03385657316158,-0.0261551408530354,0.0378899717062157,-0.0808374194478934,0.0769097450380949,0.287207189327644,-0.329454122108605,-0.0734470985531181,0.115358069077898,-0.447868360853513,0.0490893811323827,0.0593530701417218,0.330272408266302,0.254124974970189,0.0060626464740602,0.0589776666935419,0.230219311525445,0.0195208171932229,0.222832168860729,0.146611985542009,0.19168267085061,-0.19852595079036
healthy,0.484504293850869,0.0129397173634431,0.36011561212509,-0.174009861683054,0.136771514229394,0.029502137275247,-0.0440538933454769,0.261511847419461,-0.139346862867607,0.233586160055888,0.449338029550992,0.447190929718856,-0.213943379949351,-0.302357382498721,0.536726696806672,-0.0510299809681471,0.325818644216501,0.31446677640129,-0.255183934570453,0.457149354886201,0.471116303560841,-0.0440418152528082,0.459301826151018,0.298556981655616,0.267214038205015,0.464502601606516,0.589688665916069,0.547020676569178,-0.222900748150483,0.507052958115934,-0.294724702361947
