group,CD47,CD40,CD52,CD19,CD45RA,CD44,CD20,IgM,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD35,CD272,CD39,CD24,CD21,CD268,CD41,CD81,CD98,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD319,CD99,CD23,CD82
healthy,0.267951232327398,0.222982580032232,0.337757271253112,0.430865020218792,0.377425572068965,0.0285178088744612,0.446713576828487,0.250354733541975,0.419542908889026,0.288134647385799,0.208670776261376,-0.127944565005419,-0.169907305533891,-0.316961712021909,0.439717218781545,0.251209753184745,0.333752789659416,-0.0340681567562393,0.0837216581816703,0.357741729157412,0.342738803845589,0.226044030459763,0.147986750334265,-0.0120444814248095,0.483008723247574,0.155943500321409,0.429516430562116,0.251094539726782,-0.0872298267456012,0.194051927213047,0.180901848399384,0.464003299924073,0.0458232092298429,-0.303828293279616,0.159501313304659,-0.138829753734396
healthy,-0.126661534138241,-0.337555602313993,-0.0987679639424141,-0.295533784723757,-0.0645588185762905,0.0556434750041116,-0.258088149225888,0.541831777774155,0.0070694167854005,-0.277488541278148,-0.184418556496346,-0.313775238426929,0.0892237163366006,0.0748550805538043,-0.401258142543937,-0.257531039501209,-0.23554474058986,-0.0059941947488524,0.326344440631949,-0.210354231593984,-0.395895362206593,0.0313671839641192,-0.305266362833404,-0.0016026308334712,-0.0541335502436108,0.0785446524371654,-0.0559779255681129,-0.333424301447904,-0.20531270674616,-0.21638612203464,-0.383946673713604,-0.314010759319744,-0.0205687387100183,-0.104568585478725,-0.269842831916205,-0.029888074038248
healthy,-0.0414050281039474,-0.127091797190945,-0.145800223587258,-0.0466636483729123,-0.106469278524426,-0.093324708816814,0.129896689829952,0.190297483159477,-0.0765044437139898,-0.0018128955461773,-0.0492217560892342,-0.085255428206006,-0.0923191165717408,-0.0424613895682611,-0.0387499302277985,-0.17378803187475,-0.214110816001388,-0.0768694629406844,-0.0418467971495263,-0.129083675237938,-0.169512102474894,-0.107112017520546,-0.318900176524462,0.0108456527835647,-0.0687896511826286,-0.159326993646796,-0.112307756716676,-0.0960048055739834,-0.166828197399446,-0.0424929408584982,-0.152771507586856,-0.156657775653535,0.0875191289434034,-0.0927416253669549,-0.169921256928985,-0.211464434473704
healthy,0.336100227552289,0.322629350312223,0.15040456065124,0.344202666403805,0.0448541075056276,0.136937325492495,0.215231320241211,0.102166250477396,0.286032302530118,0.463284516299401,0.47226315974499,-0.0799538318503015,-0.485635480458061,-0.381430455495053,0.464883025579199,0.237625372729737,0.581867270293844,0.250295512876819,-0.239084215638734,0.448179101439456,0.433931948159265,0.0427744037783146,0.0562410317523203,-0.105677487152302,0.615103971620226,0.361762489747371,0.277675645038074,0.332614644550606,-0.170824078218076,0.115732868311492,0.361473589113413,0.667474660265885,-0.0093159754388809,-0.179951870579501,0.419407726310625,-0.225883242705408
healthy,0.138309233319459,0.184345283322728,0.0735927389925583,0.258241947300784,0.0844081056229999,0.0488992059315825,0.14041704589007,-0.146856092343395,0.139830522216743,0.0969708769135993,0.183793737785949,0.0646641370070488,0.0247723531747469,0.0467867906509111,0.232823462111963,0.180656112965451,0.204418866894758,0.0776178024542966,-0.0432554855785751,0.11063468874517,0.217325105738745,0.260997603332432,0.112443318271588,0.0427249941282028,0.0450901017852945,0.0615725533028932,0.0657030666735598,0.138536497947114,0.173440753481415,0.179910576712248,0.257217882481781,0.108656784802608,0.105622212482676,0.0438645665066936,-0.0031310325206981,0.028541791030585
healthy,-0.273195443349601,-0.320522732404543,-0.436003886787257,-0.467218434068354,-0.50023205996832,-0.118518531969332,-0.504451696207404,-0.612862814026871,-0.528168487704966,-0.32828324727244,-0.381654794292771,-0.0274500900396647,0.241948423160844,0.543178055483442,-0.415591639588191,-0.465091538701364,-0.04831838064259,-0.107480444425204,-0.291516849178203,-0.516296551008986,-0.459741161118411,-0.116950477958521,-0.251589665443803,0.185069729523024,-0.609530520211787,0.135672782598097,-0.492628534214149,-0.367743091827437,0.282848015583583,0.0321411270983208,-0.350804515297174,-0.272028510354699,0.245034725664267,0.47066840698308,-0.0597587545109659,-0.0292169070304819
healthy,-0.0966947251936427,-0.276475309984979,-0.0904608112287795,-0.205514239071286,-0.304233629602757,-0.19933253382711,-0.183178607578233,-0.225837575097863,-0.15025575911482,-0.207404028795266,-0.218233815497313,-0.0908366339585126,0.0732036722650417,-0.103749761858197,-0.293404679847633,-0.169974559408674,-0.172871984391744,-0.20842828572655,-0.038581766581774,-0.274675402415747,-0.273453903005648,0.0245083447861095,0.0200022818617248,-0.0572545719119196,-0.273696045125803,-0.0170787214531772,-0.230342826047524,-0.330100583433667,-0.267282072700446,-0.206032771231662,-0.317973705374477,-0.238790979746735,0.137910749096288,-0.156965622565653,-0.260220880517356,0.0575067998881308
healthy,-0.145008131992089,-0.0960707681133008,-0.241656529327762,-0.0165887161973268,-0.0496490339934567,0.116845590230983,-0.28899187847284,-0.012151374481378,0.020957866094451,-0.0670791777270935,0.0273952638082462,0.513237079847052,0.115732491565721,0.0242193335348667,-0.0259238830667402,0.0321008549400282,0.247666778707839,-0.0376431653780375,-0.173064923593968,0.0272294013321778,-0.0608845371749748,0.18646280186727,-0.355146374662278,0.0030881310402196,0.0009073932542345,-0.205581923819583,-0.119728898593869,-0.0931336991827349,-0.0393587748751937,0.148599676423459,0.207083158998207,0.184836804031414,0.0652353772976116,0.2645807890506,0.0851536190120553,0.212482028437383
healthy,-0.0282859420615532,-0.0752921913814528,-0.0995106642933782,-0.0698249182889996,-0.23726889896365,-0.420708887733799,0.0508996357113163,0.0257950278115855,-0.0569961361705295,0.0224151450386403,-0.0055999388954393,-0.180464076007059,-0.0257178866894751,-0.0212825705594808,-0.158782924726648,-0.390496066388007,0.165331249180112,-0.122682337847436,0.0835500635454703,-0.23714543546031,-0.10118240990879,0.0220189208729401,0.0384813166232978,-0.0507440071450613,-0.0957073386916052,0.327050582154209,-0.143054720011908,-0.212202606499696,-0.066979979317475,-0.111596074743915,-0.219611533301159,0.138158861466921,0.0248578884708294,0.0449713407001946,0.105894267945648,-0.0625471745540401
healthy,0.199029206090641,0.164907494132539,-0.0003373167364737,0.213209223837028,0.0861131667502825,0.220341597736409,0.0876435636770639,-0.150876337803835,0.158560353777968,0.237451292221268,0.213799110785436,0.22660943985664,-0.0582387612382658,-0.106639659183601,0.315804612317556,0.170458454712321,0.217059999854501,0.318437112082973,-0.209081971414148,0.249722501886629,0.231856082994159,0.226444920020924,0.118521130402042,0.041569831465775,0.306477795284052,0.397282509710147,0.183755903309516,0.223245186638839,0.187713935236689,0.0810188334562404,0.237993070524953,0.355958201570811,0.041443427951171,-0.0096403175243711,0.309348426847185,-0.241375575007922
