group,CD47,CD40,CD52,CD19,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD58,CD21,ITGB7,CD268,CD54,CD41,IgD,CD45,CD22,CD71,CD73,CD305,CD319,CD99,CD23,CD224
healthy,-0.131194502592216,-0.374615370987938,-0.264931945585733,-0.291765829544127,-0.142825251423811,-0.165753369568953,-0.358443269883984,-0.0852989783251369,-0.244296982163778,-0.181319091574946,-0.390457592349637,0.22311508339803,-0.238987233624711,-0.318613575386066,-0.305320611151645,0.0235167257506851,-0.384452328780721,-0.215123968262648,-0.378231591905906,0.0544177747685948,0.261074941152235,-0.385803274999997,-0.250760002784579,-0.505162076429774,0.109635318437009,-0.272094116826527,-0.272668523064094,-0.0242991481072597,0.167891465001906,-0.0286337978101479,0.0737601519588571
healthy,-0.245118948918896,-0.282641264464741,0.154279754838812,-0.340197705455477,0.148080658372707,-0.355729848155824,-0.0618541750675868,0.618095398098743,0.0281676785847607,-0.226677120070763,-0.218409077503893,0.0938509611362719,-0.538538140906254,-0.241396547248167,-0.303820671564113,-0.246871665669566,-0.291159251072946,-0.065331134027344,-0.404807031395875,0.0343840587497621,-0.217447158724269,-0.0644120304851879,-0.0366268502635395,-0.34326147127979,-0.293680840468509,-0.51420545366759,-0.395365896232714,-0.126722807196186,-0.0358016643379302,-0.358253746126389,-0.0973939066452033
healthy,-0.311732787541325,-0.546934431754192,-0.100655708731285,-0.353834990293912,-0.0922698602695378,-0.266024852017116,-0.193436400600587,0.239765983745334,-0.148096924441357,-0.297545237515408,-0.438865561824885,0.200344750281405,-0.343558320257506,-0.269021404259824,-0.242327512812558,0.111250216613747,-0.409714921918678,0.0074918398441389,-0.48440114056632,0.268262447968515,0.0392265172956514,-0.270298466331742,-0.21085632862665,-0.430484295317925,0.0346297783663362,-0.514394766475103,-0.461953023213403,0.0638506479741312,0.192490463485206,-0.266276427378526,0.0832261386817671
healthy,-0.201268433921131,-0.190576957120175,-0.0751439578764057,-0.167996582797342,-0.112953426611033,-0.172516640600385,-0.0088831569957653,0.237640096178662,-0.128761604974056,-0.159292487178571,-0.297069960097173,0.172191243807214,-0.0696950778757825,-0.201458882673304,-0.318134293427545,-0.0179439891289961,-0.174706702833123,0.0570290017277602,-0.19608729010116,-0.0705445262914384,-0.225404593615847,0.0295589916674204,-0.153371612574649,-0.326879257615614,0.0083345074067067,-0.297080871456663,-0.13713265167616,0.175857306798363,0.143598610429646,-0.197782653427176,-0.145220776259847
healthy,-0.0029744268408728,-0.138109833912744,0.130848736569839,-0.122875290290932,0.0722720119044545,-0.193514058481668,-0.0556985381278684,0.0520643044634775,0.0240863827514534,0.0849809171577785,-0.112718843955063,0.199255174411518,-0.185943288365118,-0.0060513789749853,-0.128255908016217,0.114797646777709,-0.228695236586635,0.0427540270293554,-0.179412431188047,0.19750641494271,-0.111788241231667,-0.307398037211374,0.103207546412548,0.0672037830410129,-0.0142036379635419,-0.0175261650391076,-0.231896137096438,0.0907110566986479,0.174111893039771,-0.155896462564368,0.0745637900614387
healthy,-0.325032717717674,-0.427875420770424,-0.275478649034404,-0.531455840838823,-0.319375935410319,-0.200685098860953,-0.471760702289633,-0.199734396389082,-0.384156880650551,-0.45803529892092,-0.551608071196668,0.530493589077929,-0.526208565296596,-0.310225584493907,-0.438869489338273,0.242232737167704,-0.536706062414788,-0.11818468201987,-0.599720439613225,0.156595956235232,-0.0836081641894775,-0.731553270910944,-0.438187924286338,-0.445457322178608,0.255506097784596,-0.46154671304956,-0.569295151198647,0.244240222752602,0.509537121520956,-0.360653838368758,0.209819753030807
healthy,-0.0717473337099653,-0.0561381868925515,0.0438999128423116,-0.17396698712135,0.064712497732632,0.123715254108601,0.0559080569858821,0.0025773867718456,0.0482459640848903,0.0584657409464322,0.067284319532697,0.218847720423065,-0.152399782332668,-0.0192333331918613,-0.1189003728079,0.0216016910988732,-0.0673827947865663,0.0739647114287685,-0.0143406623804361,0.2183315189765,-0.0655659475329091,-0.182792953747179,0.124139307092327,-0.176469116464291,0.0322913841939094,0.113019826791099,-0.189110146435192,-0.0777533721833763,0.23323318555323,0.0035236680108524,-0.0270824267737624
healthy,-0.133738578863558,-0.383844833042238,-0.153847025666987,-0.455148886655736,-0.362156117537722,-0.133115807801083,-0.338251836292677,-0.354733461514088,-0.396567405654362,-0.523990325078273,-0.651699560359702,0.231165741301583,-0.32806443569653,-0.526443442883729,-0.547851798190019,0.0231644149848425,-0.522921621282468,-0.545848345694094,-0.485349799913514,0.132979193284896,0.140838706182784,-0.663285564819344,-0.391468768181097,-0.461036557444727,0.172847267308261,-0.568522408492534,-0.64692597887075,0.0767726252143307,0.233521472247914,-0.0543741937660092,0.0657823997807449
healthy,0.199925882014382,0.213782688378804,0.0796054304479686,0.121006704333319,-0.0970019660255893,0.296375194527884,0.180204680788109,0.132562881128315,0.0327991366852933,0.288758714180966,0.235391391037636,-0.178827472625106,0.178139283920143,-0.149508337029406,0.408621404446617,-0.142038916288602,0.20138120093095,0.0138558091447239,0.235666419621757,-0.187880946813112,-0.0944966015432791,0.318211840065174,0.118420481397181,0.166501771837204,-0.0711612605935492,0.009003848237117,0.367246578103446,0.0328552088365801,-0.0204177542269723,0.329169283810672,-0.210850470977839
healthy,-0.463985761476399,-0.42560117908554,-0.185263886703936,-0.408428355290066,-0.253162880412846,0.0153799569409635,-0.376340039795735,-0.0045611617260432,-0.42003045888819,-0.459186241677873,-0.595725416233905,0.396737389338908,-0.496935660336771,-0.369031890376047,-0.477208124725165,0.124067077929489,-0.550844214991748,-0.341776572039017,-0.548444750140824,0.0763465057725363,-0.184209389083528,-0.633707387769877,-0.435129252402219,-0.361865683157177,0.097199247752526,-0.627041998443307,-0.644685081589926,0.116526586621411,0.283619083398438,-0.512274697925642,0.299881521155675
healthy,0.153360539179465,0.510560018650105,0.177377552347987,0.294396155615357,0.227489405153028,0.0916746442683833,0.328350201990631,0.0928934911641507,0.245680413920526,0.410436463229022,0.397274553432181,-0.222750997293184,0.427415653099679,0.307339763486906,0.398825181057485,-0.131451309952747,0.466525237888664,0.298579573355061,0.466093372800913,0.031951359692997,0.115578540457321,0.452310762482577,0.282657871601812,0.482693339017338,-0.0750068653307547,0.274300250183533,0.539953462291884,-0.0785766325985386,-0.116897006195279,0.264217619910295,-0.290595156211829
healthy,-0.289436321665388,-0.283828981774193,0.0441682200658421,-0.424511248594519,-0.0184504636506625,0.0,0.0290428102367638,0.522275560833277,-0.0912761298752603,-0.0840034723441278,-0.0557009632696936,0.206665110512067,-0.670993591070618,-0.284850357372131,-0.118011082591354,0.0,-0.584172611643837,0.235125657198694,-0.537401459010779,-0.192282771194866,0.0606841218657949,-0.488214672851895,-0.127226689111082,-0.213917717485692,0.148475885472449,-0.42570519596999,-0.635939626480475,0.046095040273326,0.145421290886184,-0.248255476881181,0.145421290886184
mild,0.30887722452892,0.0962080837335168,-0.0644439407823931,-0.0226786449098997,-0.230320289461601,0.199958737327078,-0.0093410029141706,-0.185918100846959,-0.118439087317584,0.0503674826227487,-0.0597168715962215,-0.020914719904411,0.255998624800147,-0.0834284767041702,0.0977925327131462,-0.113233085775194,0.11110537184771,0.0631946038080395,0.0982163508823911,-0.31465157039657,0.199378322973382,0.156142917560355,0.0926391595438732,0.0668206402483766,-0.131305808534497,0.121997116311159,0.154581175609554,0.18369672597469,-0.0933618460475558,0.15698831958695,0.197414504526055
mild,-0.257252944947155,-0.36814158197861,-0.0584218720443147,-0.446383004785607,-0.185887180570558,-0.34869538067035,-0.230942780282171,0.138555411549772,-0.171622247102305,-0.40494658739471,-0.417298283361356,0.190407723041003,-0.452844369793878,-0.467922827669198,-0.472115164808795,0.189014945905046,-0.62616810583347,-0.149755780629663,-0.623334276313486,-0.0788026363931293,0.0317202361302702,-0.559741914176158,-0.286909084372259,-0.374607677965976,0.0506497036079295,-0.469678839764983,-0.675293401682518,0.059674633316684,0.0476663989918743,-0.257895180798639,0.134278113471516
mild,-0.0403071913118398,-0.138475530316312,0.0253096530265882,-0.0231273303355683,0.042228747606322,0.119635601098231,0.224941808094309,-0.108754108057794,-0.0313872282772042,-0.429779315911078,-0.450790402549478,0.378527905265249,-0.158205448251215,-0.0425650798063035,-0.469150817145637,0.283296649249402,-0.12838221686298,-0.276621066160658,-0.217097279406454,0.0617735695600371,0.142965984284076,-0.384912137693876,-0.0399844244237837,-0.206613757844784,-0.0543011544153127,-0.462707665083232,-0.318062044003581,0.112571812080418,0.315544550438528,-0.331023101751263,0.220114737234605
mild,-0.328617338901515,-0.655118471393916,-0.202199782321694,-0.471456857932731,-0.237795051936164,-0.175122426873224,-0.328360504977058,-0.252760111051003,-0.464739071907424,-0.660622398690068,-0.699022068111979,0.560165709688245,-0.535338279505495,-0.569509875448767,-0.703189423302559,0.196746557428482,-0.684947073238307,-0.201702170823557,-0.631797951029805,-0.105270345372066,0.145076449902923,-0.671306886105766,-0.430872469977378,-0.526245378168777,0.09237413008854,-0.659501133235751,-0.709663621081232,0.200406606693567,0.352399424243131,-0.454620318620948,0.326805417018901
