group,CD86,CD40,CD52,CD19,CD45RA,CD123,CD20,IgM,CD5,CD32,CD196,CD185,CD62L,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD24,CD21,IgA,ITGB7,CD268,CD41,CD29,CD81,CD98,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD99,CD82,CD224
healthy,-0.0343336556323908,0.530919390882024,0.429851361819017,0.576494995901576,0.30859840058573,0.565044744861547,0.44781981765035,-0.098131763267487,-0.14299858185791,0.448045508492011,0.409743482193525,0.543938113045238,0.370162792306614,-0.160647131297254,-0.304678080243899,0.560415938527263,-0.0247054458364013,0.231016896449935,0.473849696247154,0.466105129039831,-0.0291669408158902,0.616850049755618,-0.192100378369594,0.142273781171787,0.634296232262007,0.30838797230215,-0.0462041811781716,0.268384139935025,-0.043126073337956,0.449680359676415,0.217222601189361,0.459246228337096,0.498603682660777,-0.0165219563583524,0.685621667614764,0.609419435149804,-0.17805114245009,-0.11204463295873,-0.176846209294893
healthy,-0.18963642757551,-0.306641057598151,0.188283714530437,-0.230228081953761,0.0493694005209805,-0.397259265666391,0.0039185455571294,0.451955735042118,0.0200913925783778,0.106908132826298,-0.259437337718364,-0.243580308780096,-0.459493527784876,0.0600365130445581,-0.0482522718345765,-0.534979684640921,0.318261977414105,-0.0149796074683409,-0.28613251026598,-0.323186998546383,0.441697932483206,-0.394173212058932,-0.124432497105422,-0.141043731637654,-0.379146735807928,-0.234352751871555,0.012460716281985,-0.122492057551319,-0.0978401618065364,-0.253963880374561,-0.226922169751822,-0.106881085262633,-0.448586378926155,-0.351668277935036,-0.475092919747819,-0.438244559710108,-0.134498424351942,0.277266300740975,-0.0243804896019213
healthy,-0.186704044235592,0.375529120787509,-0.0602976040058371,0.200959445295493,0.0514267639963036,0.324026841211087,0.137261590419521,-0.012421269140152,-0.0564159356124364,0.0190307555864276,0.0847119681273601,0.312203724197492,0.239614159688622,-0.139586801407726,-0.37051551898337,0.18121546276025,-0.0282155588578295,0.0873234840485961,0.240977468368564,0.211873396094332,-0.122232201408575,0.337761611090208,-0.16259781863745,0.0552866661056655,0.352704313981738,-0.12066641457125,-0.105558007263944,0.0530349389994979,-0.130287017495754,0.391122753114564,0.183856636101146,0.125767693983632,0.196819759373176,-0.082848672181666,0.183255622633158,0.493819783267679,-0.401061163253055,-0.109939102580058,-0.250278416681604
healthy,-0.273153387734675,0.287191282715522,0.094388723231228,0.291272168691524,0.162701695213256,0.277875264317328,0.170248734973215,0.0073990873549915,-0.0407620027453979,0.249431970337301,0.502737918058626,0.425895870287536,-0.0372668981045883,-0.572681997466874,-0.450013204373032,0.324472629307129,0.22099503965668,0.198465412443414,0.277948364096372,0.559675278676517,0.0157646852632702,0.394384268989434,-0.333782786311558,0.115804137224484,0.390763336582891,-0.0538351414777137,-0.128423344923739,0.101199653082353,-0.209240115363165,0.385137100979486,0.215427420561073,0.222034385601748,0.481376448599134,-0.225417173200239,0.209047156045517,0.496835830334617,-0.386481708256112,-0.116030766140747,-0.118300559640697
healthy,-0.0550573576521304,0.0222047862938148,0.280357490217076,0.250444891368045,0.284392148102319,0.256533426318924,0.370251758519587,0.36581524137605,0.552465314270563,0.183785088775898,0.0618432475442041,0.13256792663394,-0.13472449398477,-0.0099593608455651,0.0362098760256823,0.133975040753755,0.20477134277054,0.0200966157639876,0.160392959661073,0.147097978839968,0.294803664917709,0.142599712925389,-0.111194811801653,0.148661556077596,0.119004504094811,0.0401515652302872,-0.0762805247344636,0.510962343225347,0.130665157802912,0.378778107581985,0.450344874600718,0.173644560098868,0.098252176829357,0.0718194773084842,-0.181959859421625,0.324568607457306,0.133025050224575,0.205319854293547,-0.0866568638704715
healthy,-0.394947367955174,0.239312446027519,0.404908430469281,0.218610213645698,0.427390145244697,-0.0392780030340209,0.296444029225613,0.641158275517387,-0.0060462870387718,0.304601740478784,0.18305053343147,0.0816304232085478,-0.0395747600664572,-0.0247196615532916,-0.52211458925044,0.185476357129944,0.60266038203476,0.176704614755381,0.448904525857746,-0.0089636154006566,0.571535679293099,0.37836923285774,-0.278724480658827,-0.0387109332848946,0.252872822760898,-0.105654881996727,-0.325801790571035,0.0742093286298534,-0.204267929127762,0.328440298291308,-0.0070869054667575,0.330905921972979,0.120215553629116,-0.176916479757543,0.0583695380568329,0.19807013028381,-0.503202174738389,0.223475812722319,-0.269789957119143
healthy,-0.102608646778088,-0.122309342367974,-0.142260241484043,-0.159506620714674,-0.229660801741339,-0.115734618787523,-0.242562098902735,-0.121495453317371,-0.0388133520933595,-0.0378450934155632,-0.137875755654229,-0.0090416782817919,-0.389806253046298,-0.107334848989758,-0.0028538824214401,-0.259658987846907,-0.0700415142357437,-0.237960634707721,-0.21340782640348,0.118463252476509,0.207701832021872,-0.224793124591084,-0.157223118545522,-0.0900058976356364,-0.261124851373998,-0.177776450085125,-0.129397897461089,-0.150928638154658,-0.0461905810941348,-0.0252373052812035,0.0246551486610065,-0.127640123344821,-0.0912054126681896,-0.0124905723927538,-0.265457640868528,0.0783534603381673,-0.183592261672297,-0.0423678514878288,0.0129469971504938
healthy,0.0271832537693832,0.480374619159265,0.142116676363252,0.44187715811982,0.268944230783761,0.151881260662402,0.308865489034329,0.0623021668622879,-0.134839162697099,0.359770719622824,0.336016501585216,0.549080062688724,0.284305665539518,-0.255412959503562,-0.321272164521808,0.275657541802356,-0.183364767102636,0.216281575882756,0.405493828795815,0.464402870667493,-0.10016584179356,0.476925372760892,-0.180277616433212,0.314259116378486,0.423535900853143,0.22464318248107,0.273160603072098,0.224506226437535,0.0628395505602668,0.482105597585282,0.156488749958077,0.322416489735472,0.322414653395653,-0.084881551750294,0.569826511132266,0.481678787546098,-0.229014411734158,-0.156264417848899,-0.0140827804911269
healthy,-0.113650925739778,0.261165912608977,0.0746469526603365,0.180589063439987,0.0132412133540893,0.0665186204715453,0.160511849267168,0.127328306632176,0.227937963436328,0.103780723026067,0.301806799163304,0.223603434321468,-0.0361572524354276,-0.428114425964309,-0.388866816360047,0.144198984116746,-0.0512306121875924,0.0948918424012939,-0.0248513847500396,0.354401000787008,0.0344613622916695,0.0901780924402836,-0.26260774520247,0.0615089876137917,0.215934779845802,0.290344106137764,-0.0466759372921126,0.238351506978453,-0.13823430724441,0.331721554746928,0.320807795569752,0.123270424649123,0.200897581569612,-0.0749624253899802,0.0849500289842205,0.389805026679852,-0.313483013915536,-0.0120094325161717,-0.231930349948388
healthy,0.129829549730917,-0.367352237467245,-0.0131579459321612,-0.301873111903152,-0.144834849630572,-0.0683859427736863,-0.227408934875791,0.27668337776765,-0.17263489434998,-0.0612961683038374,-0.3447344048216,-0.485299642814738,-0.191451609737998,0.15003808168015,0.234164075755506,-0.41729175206446,0.201011440886816,-0.0170311170290502,-0.254156092534096,-0.341662805855429,0.202410583467979,-0.373415811084199,0.0692651861237789,-0.35725678355203,-0.427038157484012,-0.0377187070823636,0.0509308289413405,-0.0645878396363605,0.05550153817127,-0.228559773178776,-0.31070120932651,-0.206248907906447,-0.531458924467647,-0.144970950863187,-0.627253085477408,-0.452921269357358,0.0960129879328853,0.186743609824896,0.127407312456849
