group,CD52,CD19,CD45RA,CD20,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD21,CD268,IgD,CD45,CD73,CD305,CD40,CD19,CD45RA,CD20,IgM,CD32,CD185,CD95,HLA-DR,CD35,CD272,CD21,IgD,CD73,CD305
healthy,0.294896444607529,0.175021261833042,0.236626199576711,0.137631779520044,0.211584115456845,0.0220852490684462,0.186049062119838,-0.159081648361677,0.109412410536927,0.258900233056288,0.251386194431943,0.272299920692083,0.208733710160498,0.256279657318173,0.17392026108645,0.163988114492354,0.188603920364431,0.383263925848869,0.410664509934675,0.29580586022569,0.478438140255466,0.223990659556246,0.37494271511359,0.394449332910013,-0.355050250203763,0.344117762186882,0.444094132782643,0.322134033689601,0.508194755589788,0.563726934542471,0.272410450091004,0.436789446754564
healthy,0.241344791394994,-0.0952950158628792,0.0773732878330702,0.265546221420253,-0.035915358137349,-0.195921332589786,-0.23648128065642,0.0290682541915236,-0.441918544086913,-0.238751106144357,-0.119447058274129,-0.420924252920045,-0.283996153579264,-0.34211115361272,-0.128774149905828,-0.356302378146629,-0.269197588149211,0.0930388283542515,0.123497563692258,0.274511066502338,0.201047011812726,0.120604690821547,0.163184122229944,0.068034660052282,-0.213611934978382,-0.133645984686612,-0.0098769958285261,-0.0465327686837015,-0.0850088714522425,-0.262685877740244,0.0831610382207678,-0.103411809134872
healthy,0.124085395638436,0.126963699849292,-0.0837452477378302,0.0693106918220816,-0.0127326515297168,0.181229458632773,0.343314009452583,0.0036428610061234,0.117093259075038,0.155620425137098,0.264664369687174,0.128116152375443,0.269411164577187,0.0309553430321829,0.0596107301192732,0.391787774825213,0.36055779775445,-0.209534713275802,-0.0228852820967632,-0.0288422776127364,-0.113024090205598,-0.0114057280148472,-0.0088409131785734,-0.222410820352381,0.15737411647561,-0.0611421554338591,0.0212136353899265,-0.25772183309101,-0.0132662269415245,-0.0917008420701762,0.037060963384485,-0.229225906651999
healthy,0.336057238144525,0.438980753591759,0.172968097594132,0.423629821923999,0.335887481663039,0.519344198437299,0.658019595326034,-0.517432298233043,0.501118814500708,0.211424628502427,0.453228497355357,0.516464235080817,0.541166748540337,0.598129927040401,0.400931516301535,0.311144798349754,0.600297775504969,0.406011492485046,0.442006949407329,0.204721822224883,0.335887494261185,0.20215924890746,0.410809896122201,0.463836345708854,-0.415519337761542,0.450377866874629,0.288035683481604,0.694604043573336,0.539159135382082,0.583723496221579,0.212617306721625,0.741920403142739
healthy,0.186292954174308,0.398233499776278,0.209446453541091,0.311238595859717,0.261788855075381,0.351054436680573,0.376734941849043,-0.103826580236966,0.472800706608945,0.334925285352501,0.593558910438088,0.501068359879931,0.504498304764296,0.646938308645408,0.239942961309096,0.29901092189925,0.704658391989217,0.0085268806949941,0.251891642287234,0.0530268425452503,0.005873848985608,0.0356960876176771,0.208791871126636,0.291380569424232,-0.144082772700679,0.179537118526916,0.270695334139616,0.322336775291457,0.293838459842949,0.246563011482199,0.206533056779714,0.249511757047781
healthy,0.355816013818202,0.514949172812438,0.369001423648856,0.530031465549107,0.439985699775315,0.416466766968594,0.568889186273474,-0.468149257028173,0.559439765263221,0.364893836490245,0.264095544515654,0.530322802587228,0.529861778111789,0.708256864010704,0.469618343258242,0.621134339077434,0.566917925909899,-0.323094762550537,-0.436877407512133,-0.408556494289539,-0.413572263658385,-0.200282445102777,-0.46783521366618,-0.379730531361013,0.450969857381871,-0.458281378197848,-0.454701163761797,-0.332488639543672,-0.465079814476816,-0.463385899375768,-0.518005813657316,-0.389827510735887
healthy,-0.0542753983996218,0.194017776165427,0.294975512425177,0.193688350040636,0.066178124433158,0.137444029080924,0.198303803349234,-0.178820854083883,0.391764919281698,0.338120655188432,0.069431100637388,0.37788274218548,0.35348118400267,0.505667334629429,0.111191728641393,0.423759287765411,0.37499049435707,0.308437144450752,0.155171413023762,0.254478505350989,0.129124357426416,0.189772439630832,0.111492835116996,0.12462735485163,-0.134334472744956,0.223754761472882,0.159725730536278,0.0835519086760457,0.224361416150274,0.144742190482343,0.127748566396264,0.0695713115716273
healthy,0.208361982334585,0.331400312809315,0.260459089226213,0.350363763953571,0.2406877277953,0.385417670807734,0.616448385377781,-0.329101278910215,0.473460320818442,0.342674831980141,0.46598590752748,0.391933372515314,0.450336279775907,0.500136257707968,0.320319760632872,0.55462840798492,0.507810242165066,-0.257174753643474,-0.0866572471269145,-0.0399323002062728,-0.194773094973505,-0.237148528064771,0.0095580714229763,-0.273001439961578,0.328600024635347,-0.271630310769254,-0.15473919236067,0.0338338666527009,-0.174113273561717,-0.177531490190995,-0.22316456422421,-0.021530806478457
healthy,-0.0150645935536688,0.0952188986535516,0.0876400870757075,-0.114226485393213,-0.0283275138148959,0.26989113363681,0.214102623610253,-0.268195026144401,0.246308275293198,0.264021930247458,0.125069556861181,0.324737264864307,0.310468653579888,0.094121632809366,0.181327098282674,0.533300177366748,0.232196872822709,0.255060050795547,0.289839927064792,-0.0891316616947513,0.237923391613912,-0.0576266588980857,0.0607886429461855,0.409891010927108,-0.294546158263889,0.356185538238267,-0.0857394480850818,0.673486089318631,0.307662967169115,0.571322337846923,0.221943611110322,0.739181714088452
healthy,-0.171020383302887,0.015031969864259,-0.0570533240514887,-0.134644728100634,0.0870617545476829,0.302585373975379,0.0329673399615671,-0.129975442602938,0.0702940070592363,0.0815564445341879,0.204676616490999,0.212163649702297,0.0699584184264882,0.275065130313086,0.0382754485481781,0.288901739000401,0.264442479192731,-0.060481589281747,0.0112095489710956,-0.0220744378464967,0.0444820338214967,-0.103393877421013,-0.0239127204255188,-0.153208826847089,0.102050284137618,0.100910874341678,-0.0712049499121685,0.299331619208834,0.0010713945544652,0.179499158936722,0.022955059721743,0.274311124819084
