group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD45RO,CD20,IgM,CD5,CD32,CD196,CD185,CD95,HLA-DR,CD35,CD272,CD58,CD24,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD73,CD305,CD99,CD82,CD224
healthy,-0.261449886947262,-0.402712134919803,-0.11806416227196,-0.298114089299639,0.230404454559831,-0.0370798784402752,-0.123109237320281,-0.113425090241642,0.186371588141912,-0.197668072719873,-0.183256173295153,-0.167486499410691,-0.348454676822749,-0.0693260285514109,-0.336247124194149,-0.281619959503065,-0.22964718952754,-0.0175077201172293,0.162843007491149,-0.333311513823816,-0.0021594255149583,-0.407373722261078,-0.106581449683882,-0.121286835710391,-0.39682206152532,-0.242679269405019,-0.326015533286829,-0.515304116452583,-0.364094204696049,-0.158796409697736,0.243789377462209,-0.170981790964317
healthy,-0.34347494447178,-0.412712682172237,0.0343939517840451,-0.329161764042245,-0.012352184768129,-0.0488415203919181,-0.0863470656790067,-0.0336604543318328,0.0815359760327853,0.0500074545268786,-0.216608225601381,-0.28616525005328,-0.349655113957715,0.262334866620627,-0.604037575854076,-0.373449188083301,-0.249656569917591,-0.101859534942232,0.199741156199131,-0.531849666605861,-0.0611998689600728,-0.48845282606727,-0.504631034482488,-0.478825839910346,-0.145826165098485,-0.230077022145873,-0.391842362103727,-0.492885399958146,-0.473874138021349,0.105851964798051,0.306127942573649,0.0332770449807221
healthy,-0.151414131805037,-0.487389651724995,-0.0249445306705214,-0.205074454691483,0.243833171013418,-0.106140573930625,0.0595701180710951,-0.0621985236106394,0.12925581767073,0.0709524831718637,0.0169468925011939,-0.295284960747891,-0.487155446649434,0.191919531262399,-0.123301434516463,-0.41293229970004,-0.102258491746553,0.0839945123066544,0.0629541665706055,-0.401388643438548,0.0933474498304925,-0.433636043681465,-0.189658685767047,-0.17939830090803,-0.446974793816846,-0.115207201790885,-0.363033552364554,-0.445113826215182,-0.368379186779768,0.219642052378315,0.100402035621269,0.101707670886536
healthy,0.352103513725761,0.357098087362701,0.200939730731002,0.343318793793177,-0.260478771381583,0.133021294283044,-0.0955881981129061,0.244530787942797,0.059005464817393,0.203165307439402,0.270480693564448,0.4524609726363,0.500049852579662,-0.324330362745648,0.314917526461305,0.0903866531950023,0.479169337414973,-0.28247012971042,0.102090771635129,0.346881710185991,-0.148711570423315,0.383301324336739,-0.0857115730419543,0.579120982379369,0.380448291187422,0.300367184997166,0.343944087968897,0.25705918236483,0.602806831328148,-0.226593636769989,-0.0698188187128487,-0.210213480502022
healthy,0.170537035105637,0.0154993904148238,0.0715347867574193,0.0816170578181733,0.181086337477674,0.138184951658959,-0.0781502378039312,-0.0197154034719846,0.388292280698697,0.0225401717032934,0.240381884421367,-0.0635394452555897,0.137897754407565,-0.0653174287492885,-0.0514691743477189,0.120575177234641,0.006211460211975,0.0449389913084927,0.161329612486799,0.089594222719723,-0.0137357106172099,0.0249934394586047,0.093818629575309,0.0755661493133661,0.0523861273067016,0.20216794751122,-0.179389245669606,-0.0389471225194188,0.0592916964039864,0.0192885449766893,0.188342039943589,-0.12410733004773
healthy,0.0388762168148451,-0.0771539466787885,-0.222506398307651,0.0023547844306103,-0.428983473476583,-0.226256441040292,0.189351153816423,0.0040304282775829,-0.243854764487523,0.182188716609385,-0.192150289104455,0.0266598327996393,0.0643190414431596,0.220160262133896,0.0072381808826733,-0.315727870933018,0.0154983038840378,0.240627444978173,-0.561775216565885,-0.0863999945395944,-0.0287734946966937,-0.0295685159266905,0.13825671096755,0.207388819149773,0.326921823856555,-0.0911553999089272,0.0011963959783523,0.0973469076164806,0.175729828062391,0.201732632712913,-0.548706736898415,0.218400927122388
healthy,0.159095857556611,0.441893221937466,0.136715161178327,0.193121712316343,0.076419099197829,0.343355704697987,-0.103218899246034,0.359061705286982,0.346689595689214,-0.0458596260196348,0.27956829312534,0.432940573669345,0.310520975760003,-0.202724061660918,0.17479049519318,0.235035576252255,0.0270431778354172,0.0112183645739139,0.236126106206151,0.281644410103105,0.0651416099142298,0.368779583511473,-0.0337333124918777,0.21111801474595,0.213305424376341,0.292425176854707,0.239788060431044,0.335923731165376,0.286806107982309,0.0814592545792702,0.134945390811868,-0.165003473640655
healthy,-0.107005974794673,-0.0708531123530113,-0.118467083242034,-0.109947940672011,-0.0318630275179449,-0.129407853478304,-0.107708650565496,-0.165031625693907,-0.434212536117376,-0.0605220687491311,-0.0911908015841116,0.191073104016496,-0.153476385249711,0.317429215081158,-0.201580669291041,-0.216723272271349,-0.0415220922630329,-0.21764852328765,-0.0761944952107605,-0.180227846722471,0.305104964776237,0.0136381967734958,-0.440946609093328,-0.272395674115993,-0.149807990369368,-0.155596188864291,-0.119134515286568,-0.0208864927139702,-0.0680306195042249,0.219366034856096,0.24640657977965,0.029332850274299
healthy,-0.0979215835505508,-0.0938702605151547,0.0339278958564615,-0.18119995782658,0.357900433995034,0.134297533475152,-0.0881325332087093,0.0297338343498207,0.13112635847122,-0.0801176138203511,-0.10513895521555,-0.498155027553564,-0.353450950693606,0.237876022370877,-0.249368949199635,-0.168867857243344,-0.542132628597679,0.118991849948028,0.218705678166161,-0.381179199544692,0.104089122594839,-0.297025834402021,-0.0176660782625264,-0.38686853471055,-0.133931066216406,-0.135786007107462,-0.202637531908646,-0.345475098592223,-0.50282068198245,0.127314547047655,0.204829105977745,0.262093972553779
healthy,-0.163110890116431,-0.0909585964892836,-0.116056107203107,-0.0004025280677557,-0.0560770717951,-0.129110707297432,-0.022978021260339,-0.100878524121085,-0.427809161321137,0.0898611755678621,-0.274515764519222,0.117018491505014,-0.133157511746355,0.308127694704621,-0.0274874010510149,-0.016513958217457,0.0456694172303491,-0.0289316266214498,-0.270885683393486,-0.0913358372045769,0.127572567684994,-0.0027576767138158,-0.239080450923418,-0.336038059965214,0.0917335946982236,-0.184599261326576,0.113384380337343,-0.0089712997549414,-0.0134408325413271,0.201800360212457,0.153426068059254,0.206057098787134
