group,CD86,CD47,CD40,CD52,CD19,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD58,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD319,CD99,CD23,CD82,CD224
healthy,0.166436885722474,-0.222718213411621,-0.327346243341012,-0.370691088759613,-0.484854895820071,-0.248761519540282,0.0535323810174294,-0.453612298101656,0.106551376329965,-0.467295439497524,-0.273513433222831,-0.509240509034321,0.218630070105965,0.330628178873799,-0.289918037909306,0.244817378435672,-0.004910232686519,-0.195818914009022,-0.470579769146861,0.0202592734351777,-0.307138513191076,0.127659886852239,-0.489027766225861,-0.18509095591408,-0.282568550821095,-0.0471177305917295,-0.412585702138153,-0.156701271757567,0.264000833375609,-0.109163178720525,-0.478119090774118,-0.330358768413378,-0.089651211605564,0.381441124256003,-0.0059088959522724,-0.0067075173878222,0.236613396020249
healthy,0.0,-0.0096119180992866,-0.0652944413745448,-0.484623304381103,-0.120844117157309,-0.243280153211648,0.0,-0.121335824106612,-0.126988527018237,-0.289460482013247,-0.167563335376789,-0.153625738423901,0.0,0.288038854200239,0.277041435188382,0.0701495049978823,0.216909118229974,-0.265750371173715,0.0404745578302769,0.0,-0.154675676078356,-0.0064524990758811,-0.0506656717224038,-0.15914177558836,0.0409742404101043,0.372249104602349,-0.372404721185444,0.243061820685378,0.160514470781026,-0.0001251719451149,-0.234098866194044,0.1401647624184,0.276590405699568,0.236787750921186,0.210214326109288,-0.501419366752069,0.236787750921186
mild,0.0968870373601454,-0.245427040485573,-0.347264904663381,-0.258817856079123,-0.391790780829752,-0.16794945223958,-0.0085846535971536,-0.247985371339477,0.141926126437332,-0.293938319852622,-0.112446227174531,-0.306850368674568,-0.0197184609135223,0.195439662353528,-0.337506598373187,0.0740449225754362,0.0876335036232738,-0.345106767304957,-0.138808888848354,0.0819635247802155,-0.348662825627539,-0.123492059463625,-0.375488430369418,0.262660608893684,-0.195988170956584,0.174167625926437,-0.236886501552004,-0.196952905677289,0.0406481678446727,-0.127236934646037,-0.476191049775449,-0.362256225894143,0.270278152691523,0.0720800887790228,-0.212193927024776,-0.170898708274066,0.146822813046534
mild,0.0580057966511596,-0.240661067872829,-0.373209830351009,0.0553711375728067,-0.361837972724228,0.110189396892575,-0.383992267320661,-0.265969424111684,0.290343650654841,0.0626392638137569,-0.345335745252323,-0.306101905411752,0.200741540268017,0.257405476954801,-0.511138931934592,0.225016582017536,-0.0284420910771384,-0.146900385939153,-0.476280886430739,0.160334354904403,-0.457437663620253,0.0894270276644966,-0.506549432753784,0.0101721323401771,-0.603433628197676,-0.268205412867469,-0.0865659850056273,-0.360236684716511,0.15884680770358,0.0295133619478723,-0.419950029264982,-0.650730273524106,0.0526838146938546,0.0968741547086204,-0.348996803149104,0.395273662029616,0.0870021448478253
mild,0.180808200816206,-0.110638746164541,-0.269737973860723,0.0031391197462835,-0.0915731865388616,-0.0819531345847135,-0.0230420918888975,0.0271299971530646,0.202668471642471,0.0547706266644573,-0.397688753517941,-0.467848043239947,0.402141246339063,0.344419810329703,-0.220187707029812,-0.136623318155885,-0.230320734413652,-0.177546750381003,-0.513436247040729,0.377819247224177,-0.228487834060821,0.325373259875344,-0.378105571727738,0.304037468356281,-0.343843051434133,-0.246362426518936,-0.122944370656041,-0.392770133554892,-0.0270347539671293,-0.130450321184624,-0.474818693964937,-0.507740794536369,0.180764024734529,0.327142560312467,-0.282574071692125,0.232471089317846,0.205469731350104
mild,0.291170168529121,-0.325682376649242,-0.637471729439479,-0.185157716267457,-0.469543773081853,-0.18852822129845,-0.0623493520146087,-0.346789537269468,-0.146552361959867,-0.431266107974943,-0.540370917751809,-0.633230458985426,0.445487233793384,0.591799999428461,-0.566693299422579,0.161154189772671,-0.214992434572212,-0.434632430673407,-0.525357261249228,0.259305881003014,-0.587973980360236,0.197652980015519,-0.615301448328975,0.121364215706527,-0.575845461225695,0.0029919278398073,-0.389063268055936,-0.628323696550597,0.0488058068495457,-0.0563236606425581,-0.717832348635436,-0.624998359699633,0.20197845392552,0.38737741929519,-0.39219149544282,0.270417085195584,0.3926054211495
mild,0.113373334812451,-0.407561812572056,-0.475650037253217,-0.254777946917573,-0.395881414766864,-0.281615112474995,-0.118001676675226,-0.276273965593732,0.107595612968171,-0.322642988357559,-0.413613602448829,-0.494611519367387,0.333813920600114,0.318729687711255,-0.536532662530585,0.0647731119442259,-0.146046402465673,-0.309337723592599,-0.523498962462135,0.202296572595184,-0.497069411386088,0.297031476972829,-0.535997059922063,-0.0853798665928873,-0.458187569444817,-0.0488975857925126,-0.411801040164985,-0.485510818203277,0.0607555929999948,-0.0883911587959261,-0.640376147656468,-0.581063599334529,0.176306563835865,0.294843252118453,-0.357392128031533,0.343272601427271,0.190383133040612
mild,0.166140201510488,-0.392533688185034,-0.44599631625178,-0.202042991645409,-0.350008640225156,-0.198258913320252,-0.048727493847229,-0.236124770262055,-0.223609157866153,-0.323876894115231,-0.426971011818444,-0.332932146519587,0.191713422521148,0.201806648137229,-0.539313790686011,-0.0706500276186632,-0.164227247305958,-0.411997925974656,-0.342656526350427,0.05397921693438,-0.56079874443749,0.159431054786874,-0.527760474737392,-0.0243987170922428,-0.532603267510181,0.299064773682226,-0.34874776762502,-0.490128981265155,0.148897902293281,-0.0560389924449006,-0.35522569920403,-0.581029543722885,0.144696817471149,0.0901564769919405,-0.227963615684242,0.12983513974169,0.0826280622301295
mild,0.536213645273729,-0.546368890244657,-0.681390167406591,-0.339295031795501,-0.586042161994158,-0.486889515953983,-0.0144127969099148,-0.538921891860413,-0.400717067315287,-0.603292699655648,-0.779084339802686,-0.600878757176266,0.533017839785364,0.722405934073187,-0.579505892673432,-0.53692018030741,-0.455607238616709,-0.485751001092825,-0.567569801210057,0.595437773439347,-0.698646877663279,0.592197122501306,-0.591505906028453,-0.111781418388332,-0.761556648105017,-0.117308197187745,-0.508402978802265,-0.673796177449174,0.424224961923179,-0.0155442601427911,-0.422682506641316,-0.759368803766674,0.425403322031457,0.578909242335083,-0.445036350925139,0.32829797601178,0.580707339584369
mild,0.134141533436091,0.0438942828749541,-0.32740107617199,-0.103588963298296,-0.31119475905485,-0.060916998131655,-0.265691296456935,-0.283364898554779,-0.408674501784832,-0.317586872490235,-0.180396451973753,-0.333171187443294,0.398289206377493,0.206034255956105,-0.265872961906855,-0.290509339091304,-0.132150949345861,-0.215888261567869,-0.450778691912994,0.162620604550142,-0.295440469299419,0.193850531884545,-0.290652534181025,0.121275994424182,-0.495498526801213,0.261856235762437,-0.141859376795438,-0.333837627143997,0.0399092626932212,-0.114540699116664,-0.348218672162485,-0.407924015274356,0.112688914781636,-0.0262353248038998,-0.19012366644594,-0.0085656274567865,0.097787632848085
mild,0.205543513030005,-0.222646605176559,-0.587010019489112,-0.159483656561611,-0.190141880981046,-0.074668102049118,-0.260028682675407,-0.108589320054168,0.238350802415441,0.0440155645860469,-0.440981804815652,-0.691777051979182,0.243608127654693,0.362345539459042,-0.301563861087634,0.176727909539267,-0.20538434092722,-0.567991708361199,-0.352527275869163,0.241549025544018,-0.653782415368822,0.234853258303886,-0.564172542450073,-0.0289188824888095,-0.303028100065192,-0.32436975686255,-0.284126012334975,-0.315293881962777,-0.052151802934026,-0.158909425301173,-0.620468463847872,-0.298096365545829,0.148365157363329,0.24371686880121,-0.482096243839365,0.272210608771666,0.190565099190997
mild,0.116043352239907,-0.26749155021185,-0.289602322625287,-0.0116258839906662,-0.246738757554682,-0.0948272362013642,-0.336659387118259,-0.0635689190731084,0.238655199515178,-0.127948513834418,-0.526479829939867,-0.328468671121914,0.258807766168116,0.27118438610762,-0.44825428842904,0.078221318275613,-0.162640894285737,-0.301217166637256,-0.562649967273307,0.060599973510417,-0.48055857551895,0.239067254576426,-0.515959366106139,-0.0426276010458165,-0.272442253910145,-0.0216321346923727,-0.198525628177308,-0.343715918878778,-0.0430400863564983,-0.229859341662326,-0.433664054078726,-0.675369557274864,-0.0100612077193006,0.228256108700174,-0.477484512832361,0.28590168018351,0.165495123323719
mild,0.0,-0.0461285775694407,-0.320493478285169,0.357448379079131,-0.332244173310251,-0.133753477470503,0.0,0.0355756087547199,-0.208508425515963,-0.33434268177597,0.0,-0.0570873825051125,0.118431305092758,0.447825916266296,-0.384413457243545,-0.166458151074302,0.0,-0.129318135352727,0.0887368639975843,0.0,-0.319465095560911,0.354436470213954,-0.192726029129517,-0.230390270944761,-0.5296952178418,0.300175750525422,0.179656047871928,-0.120217700210519,0.404493238080463,0.533989551632003,-0.193461671878841,-0.492075015330202,0.344210999216491,0.271699774410551,0.0,0.411510230620244,0.197385508487931
moderate,0.233134605704577,-0.279616495846502,-0.452927961429013,-0.473106349297423,-0.543311333753944,-0.508041306099366,0.0017165587214259,-0.521485087629909,-0.456205136538471,-0.517971792219041,-0.317204586487319,-0.448680599800616,0.0599012481544215,0.340841855592137,-0.452072346662195,-0.19580005383931,-0.233180540244192,-0.618481019719444,-0.354156446735767,0.213276887268712,-0.678627277014417,0.008863473958417,-0.613208221238939,-0.215722057278367,-0.593631675124059,0.281121561753988,-0.517750069516853,-0.443984650882862,0.40995971783067,-0.0959724610997758,-0.598764246332419,-0.618750738004903,0.197528365916647,0.115840079535289,-0.249033047652315,-0.195714023212243,0.12594705277247
moderate,0.365212307814738,-0.544330379743053,-0.684578445805112,-0.745323960807818,-0.752528309962251,-0.71624493741993,-0.0762466784857014,-0.752838543307471,-0.344906996283382,-0.755804227621274,-0.384151115995818,-0.319555482481075,0.178474536521352,0.403712547449331,-0.647288486686239,-0.210195392890268,-0.281500059895025,-0.734472413553235,-0.477232656169989,0.368131628602119,-0.754831836453641,0.074735744914431,-0.542049718276848,-0.106175157483318,-0.636797166462476,0.260087099275651,-0.649188044547918,-0.49833838725706,0.603099640310092,-0.224586702986486,-0.70742862169959,-0.663058855762458,0.42819925860241,0.142290793419242,-0.222104308240113,-0.282812283108755,0.267893498552781
moderate,0.389037799606258,-0.539130965038417,-0.440507144366047,-0.295040639208125,-0.615406162464986,-0.578991596638656,0.270509604173958,-0.621693698233897,-0.4614686135725,-0.634173669467787,-0.200931946828421,-0.33874579071816,0.452735120224739,0.484458632111715,-0.713244744155986,0.0355035801248363,-0.351574033680268,-0.381767556408577,-0.420525986430277,0.236241997553223,-0.611781807881783,0.477599456130551,-0.342192714448167,-0.0138900127175689,-0.654891574901294,0.0960995065924823,-0.596820507101235,-0.455960956264494,0.145679886688498,-0.364451293001036,-0.254758048243027,-0.657571413805515,0.510931112831275,0.387805601812112,-0.335218576532039,0.0146016586757736,0.219323321488183
moderate,0.243589647393798,-0.31414049506862,-0.396321476410369,-0.247743101140421,-0.261266473250647,-0.134008525636104,-0.0087800219522647,-0.235246688535017,-0.0128047016924975,-0.297729421963624,-0.570557793297853,-0.552094347739151,0.386128607388793,0.34743629016794,-0.261130103303951,-0.0868201890043949,-0.255236160213716,-0.26844136414336,-0.664380928783396,0.317818216763104,-0.413264303583398,0.220094133857745,-0.468041730804566,0.124734211874313,-0.397056211868702,-0.0431682046361752,-0.314434854851181,-0.326538816726877,0.179226069012352,-0.147647754087078,-0.582556823153324,-0.565580823054488,0.217725974133199,0.332264146523514,-0.297193291693748,0.114951152421645,0.14620301735609
moderate,0.349173439822846,-0.401795353741219,-0.406893300968479,-0.556329270028177,-0.573422610301835,-0.4490995340246,-0.0026357900440633,-0.529530475611279,-0.410171950542784,-0.563872213593048,-0.215690020935033,-0.437565606731634,0.264658407096096,0.440757783082554,-0.519489515447873,0.0162751108737208,-0.0549422386184623,-0.512346150931125,-0.345494411329072,0.0751193821190348,-0.579450298881475,0.218968030135024,-0.414131379688581,-0.435646562158065,-0.633388341445984,0.237678943341109,-0.434977016061852,-0.471567242446571,0.392873481652568,0.0586488104167167,-0.377845136697213,-0.646112407663327,0.273249549503482,-0.0143084069547,-0.184631740635392,-0.0496780070342862,0.312125214589007
moderate,0.133925275473752,-0.181657419406511,-0.239954141516987,0.0819929154058378,-0.194733848718929,-0.0651856107541319,-0.0903243841501192,-0.250099023377901,-0.0050761969500184,-0.0701266696483015,-0.302030874489507,-0.304623472594456,0.425549225070734,0.194516388373272,-0.470380277841775,0.0985008242955442,-0.226575151446902,-0.270507299473816,-0.372672653344024,0.0297496393814738,-0.476854971724074,0.230288823602728,-0.4403008297762,-0.13045587485915,-0.619791820218419,-0.181043265810986,-0.042015146989052,-0.307725018669976,0.0215600938318111,0.0574847514891338,-0.313015228222808,-0.558022008098589,-0.0895599414665143,0.107897882119996,-0.338933938239208,0.406986925847786,-0.021336844769418
moderate,0.321418491204753,-0.422714426161242,-0.508178285635911,-0.505005620401344,-0.560503890840411,-0.476507186430148,-0.0219926767286123,-0.56396340005528,-0.564080398119895,-0.545592765167634,-0.576201495225967,-0.594085742530093,0.289649597342567,0.380073645642529,-0.524695047405703,-0.18898313237992,-0.379656144694809,-0.542803839984792,-0.661076959700394,0.399857963530606,-0.605871023711792,0.125571099284176,-0.544455210401548,-0.109938251615077,-0.576216607724276,0.344563276865669,-0.444059530625781,-0.526850415881373,0.511232999603525,-0.17277770445277,-0.549481080109055,-0.653005258730884,0.444112228423609,0.176115610556809,-0.240615681946498,-0.26104853701942,0.163907855630268
moderate,0.307601821958495,-0.352399575416128,-0.610566481659199,-0.401985643948689,-0.54412895355725,-0.512814206642621,-0.0474444188292328,-0.419130185964981,-0.433422458847426,-0.43841890342258,-0.502739870414932,-0.635223698685101,0.173861208842445,0.327076133876401,-0.481124878229862,-0.10178484291916,-0.284911772246339,-0.620256413018952,-0.592898627346562,0.41371286040377,-0.692281206466314,0.0374616658416002,-0.616830888757123,-0.0825165357055429,-0.714694997454541,0.0691161054491139,-0.517173539254314,-0.592809928456942,0.383785431197039,-0.286909684537118,-0.618679124033725,-0.688893410213867,0.328137243996378,0.152981844537514,-0.282841073780793,-0.255373040860521,0.179885288217558
moderate,0.171994725101369,-0.118057426551883,-0.440805972100464,-0.391373958615853,-0.253581906706849,-0.465953429179042,0.0689452090709381,-0.241222312815721,-0.35893397073338,-0.419216779142499,-0.0608518809249873,-0.24078015596193,0.14874176638949,0.340810472548312,-0.137773218430225,-0.0035536689744452,-0.213006931956836,-0.452632123995933,-0.105516586498305,0.0387523065228842,-0.644519238172364,0.0663340720441798,-0.243223397498292,-0.344635959349021,-0.3010556686049,0.286531264034498,-0.395413046708439,-0.024244426737216,0.465654189748651,0.118946770298269,-0.178784520532038,-0.119929622176012,0.101488881834128,-0.0722605019206684,-0.0440656052428696,-0.024320491902035,0.0641089137979249
moderate,0.36191648460862,-0.284258278823708,-0.594173142607367,-0.733506507046184,-0.78169110953003,-0.754139693822873,-0.0079102754732744,-0.784871027411705,-0.604142577772902,-0.81616230731482,-0.442971879658114,-0.541494529044979,0.458109722002237,0.351372190136389,-0.715865941202416,-0.245862618596412,-0.509528685928162,-0.770092941400549,-0.384031282464542,0.146535835355453,-0.720029143482194,0.140871317966516,-0.494669531027973,-0.665638976871279,-0.535672344959551,0.165121415940315,-0.675009008385698,-0.471535268542934,0.312418974818083,-0.297463988318643,-0.480704696918636,-0.600555391002009,0.0481981444226638,0.0161994791307244,-0.252903090883234,-0.362758957087135,0.0506256878236301
moderate,0.248021610743318,-0.190665374832547,-0.341040016335321,-0.433514001769877,-0.571999040242135,-0.483773783988474,0.186353949752529,-0.64930759191343,-0.227901835793826,-0.585192198091815,-0.168258929555971,-0.110852284508003,-0.0032018131987718,0.190778655568655,-0.327031102818629,-0.136444312652275,-0.126003799944304,-0.20008457565378,-0.262333601359125,0.0718614572107182,-0.217436455346126,0.0768798423465847,-0.379947349397893,-0.325776177348536,-0.223292998837409,0.600916722089658,-0.418431238737018,-0.362013805977607,0.381625878887666,-0.245003330906909,-0.22305122604402,-0.428543690609757,0.269277342536895,-0.0682315902956776,0.0665152094966922,-0.475793709026623,0.210614831990576
moderate,0.24681756648411,-0.22862455747482,-0.371799690891356,-0.559714459189583,-0.576533008542994,-0.515096175920502,0.0037060225067347,-0.579656811155591,-0.423965814417606,-0.544819344900224,-0.264400207115401,-0.286915087668301,0.115084119515229,0.239355314442498,-0.486416688545172,-0.382678405582759,-0.135447181889527,-0.559910278191094,-0.318444497565918,0.102356580909622,-0.598277632312226,0.0977058930755464,-0.660873422946842,-0.445854151734947,-0.659910612811243,0.212537929031093,-0.492273166001547,-0.363071379933316,0.276513037852118,-0.27592794509987,-0.427922600423091,-0.622828471047526,0.198036033106519,0.101794023165027,-0.0586082264723912,-0.288133395877383,0.1355212198084
moderate,0.092898283195338,0.0276432693809239,-0.0412793348013895,0.170212709177768,-0.12195965245805,0.157948695820004,0.0005008909558159,-0.0679727189112684,0.0749636650907487,0.110902819334365,-0.352864792103901,-0.29853799001004,0.278252118634324,0.154847346724819,-0.168248926707288,-0.0054368838877932,-0.09019265735552,-0.134095698252256,-0.502630472188874,0.134032700528381,-0.264665098556878,0.202328144523814,-0.280638744946101,0.0554564950098583,-0.45023699131726,-0.269823039826594,0.106045569251262,-0.108076682998803,0.0619725150227638,-0.240888730674522,-0.144993809851541,-0.562312111138912,0.190355109726215,0.176272804486756,-0.0816594789143917,-0.0177485049204427,0.164406609871657
moderate,0.155384883683431,-0.16369027356294,-0.364448114753725,-0.30218008269002,-0.395185669908428,-0.234947777333507,0.0872255824646056,-0.361493798949372,-0.265911366928628,-0.385238427547929,-0.262767969586027,-0.248264340053759,0.232251106113867,0.145468549468049,-0.326080145201449,-0.0792992174760013,-0.155721960062829,-0.374101638719508,-0.415830330126364,0.0364960182789686,-0.47532894881685,0.0190420402343723,-0.419576031835857,0.0469713301600755,-0.482142718229434,0.319300957832717,-0.249896935457408,-0.240831902353358,0.31561753230066,0.0154660611773063,-0.158692603104832,-0.411849507432028,0.137990616704455,0.050146165643482,-0.129176697464335,-0.21177454363222,-0.0481443414880709
moderate,0.519742180957204,-0.350533991809472,-0.395735441560747,-0.227837846334541,-0.274921192076217,-0.215589228802202,0.0333037715237678,-0.351054988221375,-0.267212494053744,-0.237763411862015,-0.369485725040944,-0.323821968954222,0.318370130380726,0.357078784967694,-0.212826739033332,-0.0820538691013841,-0.112122442916628,-0.264779908492198,-0.33463212152664,0.281916935633905,-0.316499705657925,0.342158861040301,-0.306749838958004,-0.144488524136835,-0.308076856006031,-0.0206389688833733,-0.217878144231876,-0.287832229785675,0.409413494858301,0.0859482036641681,-0.16039527361028,-0.351133445033808,0.470116832358976,0.346495912120411,-0.284011116075758,-0.079232866582405,0.265964256769319
moderate,0.234779556473629,-0.0632863581714008,-0.402163618363825,-0.277979506798842,-0.283107497741644,-0.325519421860885,-0.0960290293769864,-0.253235461806777,-0.210778463168097,-0.323443560549196,-0.530359112142974,-0.470440072004433,0.0197522160684852,0.199444003740966,-0.108356528663248,0.103138869684206,-0.345551077218391,-0.452198097888138,-0.289282537547691,0.262315310500388,-0.587299570000874,0.0052313986712889,-0.51080237727912,0.0421942086174391,-0.459390763134378,0.0372075259632074,-0.253468007388905,-0.3212984363468,0.306756967576381,-0.0637422765402805,-0.339793950751928,-0.568387973813274,0.280809732814947,0.142375002225298,-0.147500272592487,-0.178835741581802,0.0404574244514949
moderate,0.0406792944931007,-0.103782898605514,-0.0885341908382476,-0.249386887252074,-0.260095664789845,-0.229919378468247,-0.0987367654700088,-0.224959184085013,-0.0872479078772832,-0.194947626060249,-0.221006293762195,-0.342895881288543,0.0325116196162164,0.0316701309366993,-0.165569830917072,-0.0103207286862679,-0.102065527462538,-0.229993846274335,-0.271084320523161,0.0859722648159364,-0.277104880294603,0.0225203383542328,-0.15760399674445,-0.0479891107268312,-0.36617273624132,-0.0135878745886533,-0.213087824920548,-0.230330376209518,0.107556911896027,-0.125697321767333,-0.434648602105017,-0.369609947889989,0.0357300502525261,-0.0751351769943281,-0.183189836131553,-0.0594497758052715,0.0469300520376323
moderate,0.127851871955156,-0.0576717236584825,-0.182288273166057,0.022340619200499,-0.0069618379797101,-0.131790856726747,-0.0156122929877018,-0.0825842497967397,0.136245417626191,-0.0606802134129217,-0.196830768546996,-0.326011079048139,0.156815428127002,0.157907822074309,0.0079503990653985,-0.186499370531352,-0.1814342908489,-0.161080402159825,-0.41677407910655,0.102311759185654,-0.159991355834705,-0.061951420288458,-0.169216745336729,-0.350109965846407,-0.197002807330756,-0.158576228342404,-0.0707567704909015,0.125034068120538,0.23805645619607,-0.0128141573913587,-0.0321608424946743,-0.280139013762877,0.0588105561505803,0.0454611203594513,-0.0504294518293356,-0.0443199261056278,0.0367500027413243
