group,CD47,CD40,CD52,CD19,HLA-ABC,CD45RA,CD123,CD4,CD20,IgM,CD5,CD32,CD185,CD95,HLA-DR,CD35,CD272,CD24,CD21,CD268,CD41,CD81,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD23,IgLambdaLight,CD82
healthy,-0.257425544702747,-0.21988919192871,-0.280978890539811,-0.224639020911107,-0.350643431867403,-0.153164708091194,0.0342749357765895,0.0479878513152335,-0.289983800531006,-0.0008903168918336,0.216380301187999,-0.277030304246718,-0.231412274350572,0.162604741369797,-0.210164286985089,-0.24612132129102,-0.125566840699049,0.0472465716549719,-0.205638326243406,-0.284200390931211,-0.307253215525193,-0.0062138457029566,-0.0341390926237127,0.110902087044887,-0.235971418874971,0.0079440504206386,0.176635768383619,-0.240776331820374,-0.238620819904208,-0.0738577378500266,-0.09469648920099,-0.237136245197207
healthy,0.385179498183062,0.480905904770396,-0.0400952824831101,0.315235844733278,-0.277737951922889,0.148378608694099,0.51660766811692,0.0306080410700402,0.0222581466928411,-0.0340534553040974,0.069828381955842,0.260808643930708,0.303260498739783,-0.291139119987418,0.548644875053506,0.397565040351756,0.241471701296154,-0.0448233245312057,0.539285153596518,0.488375030655097,0.370745537720957,-0.11559002596097,0.434420941308786,0.216294658961972,0.325296186924635,0.354075663483237,0.0344560547674347,0.404869560646865,0.569922463647805,0.350326169229181,0.060326434580345,-0.350779947367813
healthy,-0.0412080459511397,0.201406713394368,-0.100638653172025,0.146171211679556,-0.104023764361322,-0.166197384007591,0.3079460033126,0.184609388236131,-0.0108178760870355,-0.407750681606897,0.19271262884362,-0.0665099634703763,0.305595335432335,0.152601842507034,0.129959253034316,0.243790857357987,0.102722157346208,-0.0721198569495644,0.349582755807621,0.315960437314034,0.223301685408208,0.179525146025241,0.0943894955561639,0.175229565676982,-0.172112300009358,0.170276051060641,0.0703564275406559,0.366363979010053,0.175924531293489,0.212997577780128,-0.138254807246554,-0.325055032178732
healthy,0.0728215242807454,-0.15806002462718,-0.148847104824334,-0.0040398564117729,-0.018566314485637,-0.134874471093034,0.0268933264285387,0.0462105799688668,-0.0772392718695969,-0.270703618480294,0.0909595506372538,-0.0868908775179946,-0.0292412428279787,0.170741399852113,-0.126490109749947,-0.24063842545816,-0.0163668833360827,0.0182462707281569,-0.147740285173868,-0.0923781344317215,0.319318449822782,0.0716887745750827,-0.116434335622174,-0.165603039657546,-0.0999186771482787,0.0614376620529178,0.166544244719408,-0.102579329300219,-0.0469728155749243,-0.0433419757624923,-0.0421599183505702,-0.120704704402603
healthy,0.185565803079581,0.0942241079008696,0.02284095571098,0.136088536449607,0.174488281128543,-0.0410128238629586,0.139027632481948,0.0234656750568669,0.136559458851231,-0.175568162818483,-0.0038995648965263,0.0432085122675809,0.107580437603314,0.0876444082354682,0.178587642613669,0.0705093265674853,0.128000104271365,-0.148606720072553,0.0732588486778205,0.140093167485773,0.106864219616429,0.0044041377723302,0.0542042990971239,-0.0145045649367275,0.0989372580670859,0.314421518218222,0.148239069241516,0.375209164052943,0.33718233037295,0.0507918749089187,0.0851446894724006,-0.222732571908677
healthy,0.494699685072783,0.588113594635942,0.430659264697349,0.628551297680908,-0.0357157780300858,0.381593501625643,0.117615615016087,-0.0251082680455285,0.526425414932512,0.0742336875991125,0.0989338228435465,0.45976960877768,0.502193045673236,-0.529872922424041,0.623153371559952,0.479802158764143,0.383174455282847,-0.0134050075908784,0.615161749380322,0.688124622668054,0.285583720155526,0.258098434171434,0.553018037089158,0.12023981648611,0.493196372326981,0.561570946739087,-0.3219802584317,0.672284459192898,0.532395513977983,0.34616180588505,0.0211208569128881,0.0390824779488151
healthy,0.151719759987338,0.41945282158695,0.0976964426777498,0.168372936695084,0.0011259735616971,0.303283148920733,0.0576516165472458,-0.170297175457209,0.114899745691834,0.235752288467006,-0.14596341252344,0.0781353165245783,0.177368349277186,-0.137136560567096,0.326189007799746,0.302006684565329,0.230906993722815,-0.0345650867250933,0.394280407332206,0.340912698088929,0.0555762541340268,0.0986422926511782,0.294494701563003,0.108082383081702,0.232174859423182,0.363518612502276,0.108569380170565,0.463584940648129,0.33707846619011,0.299311572512751,0.156940980133746,-0.061056647484531
healthy,-0.113281109808582,-0.267290150392264,-0.218139162366168,-0.158796061927177,-0.159422808479487,-0.113892058119064,-0.139442149337842,0.0482921395941365,-0.313268624308431,-0.285235126376109,-0.0475060805435549,-0.0840770274776039,-0.370743678741808,0.186753021264912,-0.208161754150013,-0.219413140309163,0.0404534950994812,-0.0021790324180778,-0.178949018786162,-0.150499957026525,0.196689175746819,-0.500549808083968,-0.256917057520842,-0.359004716119386,-0.198395907789254,-0.25515709334328,0.0847777369797693,-0.229886000213296,-0.0087986923147412,0.119527989029274,-0.0162705739959395,0.266607644044564
healthy,0.100311049437891,0.161856504495672,-0.0022575183423365,0.168913848386557,-0.543731413403369,-0.10182710138366,0.257497641474105,0.0648405178571613,0.135424847140657,0.10089165579757,0.45787314653872,0.0416028380230589,0.335924957392418,-0.158787988917472,0.317686787935921,-0.107117716922962,0.519316220759013,-0.0557338081507247,0.209208212805753,0.268695131747122,-0.248868549037664,-0.0217548950809502,0.561158837152886,0.565925686132922,0.115769137739629,0.195255924409716,-0.0450852700900323,0.0395735665154925,0.536211530005932,0.520120700657282,-0.0356039166315269,-0.30642021752295
healthy,0.245858010905772,0.293493515567343,-0.121300175615384,0.17260275885326,-0.49147656792596,0.0043344616630615,-0.0069988827606945,0.043935418233491,0.125980666203331,-0.173177249759293,0.0698922160415572,0.16799044145449,0.350456158701409,-0.239824563389641,0.46838987775577,0.1771002631438,0.33352982999799,-0.307618667416586,0.430025378989085,0.36774362005552,-0.0375504114276369,-0.131284408934484,0.569297911200462,0.255751015791238,0.148221168847055,0.250164538824219,-0.128902988613372,0.493930756672817,0.537874536100382,0.52104135737733,0.0673533731462394,-0.668042456218987
