group,CD47,CD40,CD52,CD19,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD62L,CD95,HLA-DR,CD35,CD272,CD58,CD24,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD71,CD73,CD305,CD99,CD23,CD224
healthy,0.380415368333653,0.513884860369561,0.227167023159975,0.478773178547231,0.265679270327975,0.509110687833759,0.301065878750023,0.0347987444061704,0.347847996101563,0.333409448545659,0.343736299864658,0.285168397913766,-0.353855028704621,0.50562397760694,0.409477531396463,0.321872840520217,-0.170250295007714,0.006141451564455,0.585422064995974,-0.247828113403655,0.545481052836985,0.358192343136692,0.393220480677231,0.0399206872028164,0.386346542404211,0.432304461985047,-0.0228212117534024,0.543593178713744,0.522733289140903,-0.285111707669879,0.307265685517366,-0.236411134609085
healthy,0.305467495616096,0.337752958592619,0.157599806852324,0.348518232645212,0.254412912249525,0.293670881072594,0.05312063719068,0.194598054362693,0.442813278472398,0.296512765461171,0.433706359104082,0.0435360465157808,-0.365240510536544,0.405871331871546,0.434734464896218,0.214290607739889,0.0523374345835418,0.216208671433674,0.605721591833917,0.0498531025365771,0.466065521193412,0.139584705411536,0.500519307807203,0.0921799914381706,0.402798106638177,0.182075942351312,-0.171079907065588,0.305283806761989,0.450833602731895,-0.179620125829309,0.216263162394595,-0.0654331771853315
healthy,0.0374017923842888,0.150884246127542,-0.102748891004109,0.279032988296876,0.0162956852870583,0.106084511487817,0.0813813762620374,-0.0372729072513278,0.0479784667481193,0.0411190083733325,0.215109056188585,0.329896951117048,-0.182400193436016,0.0535788487896849,0.340342521165889,0.0289713203542318,0.076296811635038,0.0335746794526738,0.315220189014953,0.0473593585813521,0.330519682900571,0.144160466302946,0.257344328215013,0.306611375964473,-0.0068439307794431,0.0579391143033881,-0.204967584771017,0.317224049287456,0.377139204648974,-0.227735502831661,0.043357985755208,-0.0670941888006709
healthy,0.114824399818594,0.245759795063523,0.127203726065206,0.151137287759679,0.109564150228932,-0.0079019853660506,0.0408966944878095,-0.0740243081967974,0.179901525096957,0.257519341032629,0.231930555516118,-0.0483395414106707,-0.449929507608398,0.178274298487976,0.272480839843269,0.295075401287818,-0.084829079143843,-0.134940345628989,0.307232171756086,-0.0579706770612303,0.278537432458135,0.033282798510477,0.052389577944378,0.172662046485955,0.154925782629767,0.145555574847906,-0.0878969003512146,0.365287083393028,0.20299001986646,-0.269259012566139,0.281548523355281,-0.203531221794394
healthy,0.0864900994774225,-0.0026895049804027,-0.108975313656496,0.0643972710607363,-0.0585752726243907,-0.0067863478014926,0.0388433622038389,0.10353244430438,-0.0438344797453777,0.0160640612742501,0.0294429325222761,-0.291871017281641,-0.219132522155491,0.0639615645777268,-0.0052750343472817,0.218825669653388,-0.10718356488807,0.0012508478705137,0.0660823267436182,-0.166152516153075,0.0915655425245668,0.0163991049657884,0.214702343999785,0.120811316665988,-0.0878138392475718,-0.0301129420845119,-0.231371100375107,-0.0340034545350622,0.268034813184781,-0.0495031290818657,-0.0133744383268918,-0.205980387612219
healthy,0.413216599993514,0.552487846148466,0.25888853415168,0.350943999703334,0.218479390119787,0.0585521477645409,0.311904826306537,-0.134046843419142,0.144769495789628,0.299259065199218,0.224561367725923,0.224839005384,-0.356501125993508,0.396602713564578,0.286248687605701,0.393375002307394,-0.0962250961210347,0.163854951137213,0.366537951162104,-0.0325721309140313,0.440059726369873,0.182370644431134,0.198543898258212,0.329247697289996,0.259715246569912,0.413779753514994,-0.0908830425775551,0.403503575512196,0.383492532911789,-0.259814956779329,0.123192298263997,-0.233372650052017
healthy,0.0201001379900484,0.240707804196323,-0.0507636955956091,0.130999455831671,0.198436423000181,0.0262793121162905,0.113245467969067,0.367688900111173,0.041734083076365,0.374587376829629,0.252803864952116,-0.0729549924215524,-0.150794796402554,0.276259749682568,0.233520926321556,0.20267448431907,-0.245890287891909,0.0496637027837123,0.297711945265682,-0.0562629503821767,0.224395269721904,-0.126855370801414,0.47321676982405,0.185748586947525,0.151783058226011,0.374814029734981,0.0780959269570377,0.241718399621799,0.418244391525826,-0.225740824780868,0.224645848196426,-0.0972439586849863
healthy,0.251930992415717,0.553870390718917,0.110824411215801,0.44643707168169,0.296961065062826,0.085818323720599,0.205513647169363,-0.0203112134691076,0.367060165793035,0.579181359014908,0.608069504719317,0.558373373381207,-0.388018547249797,0.397350943339202,0.405180262718374,0.724673421938002,-0.0225032042811838,-0.333397929917741,0.527984042064309,-0.292758391283651,0.622931248943648,0.0522580858137434,0.508926629858365,0.174903421572281,0.363890169173927,0.443944477808903,-0.0117613483773658,0.713520425249759,0.718563022636312,-0.191189699192274,0.362921971768027,-0.0726166903132036
healthy,0.174902390457023,0.27519792109337,-0.0828738704655822,0.169726306910859,-0.239693870589622,0.251078756101605,0.0492421570170493,-0.203595896635172,-0.0451534678334646,0.509834367179762,0.376030698769647,0.150211156643536,-0.356885232029254,0.346777144487376,0.0272980708703018,0.539235947618841,-0.231929562787115,-0.258033989059869,0.288861393081582,-0.140098809125867,0.315278298918958,0.130364784974942,0.235467959107701,0.348934499703507,0.0856120417516854,0.213409096128723,0.0051177500577403,0.457477230162737,0.617096135101007,-0.250511933777937,0.517934178783934,-0.361391937193962
healthy,0.176656397325806,-0.0105200378823585,0.0498175527894535,0.0759138414402824,0.100951267725516,-0.0532486606621137,0.0114702325608524,0.0966731622141868,0.291668885757374,0.0882576645540247,0.0345100728866053,-0.0992064208731149,-0.21869496180899,0.137825371036997,0.133125810203424,0.224811899161284,0.0761781963045396,0.127730050538261,0.233491602479968,-0.168118241731386,0.13097059449387,0.282879172452732,0.362693048871132,-0.160954346643366,0.181807084050603,-0.0376884556791548,-0.362619171302716,0.0061344271123107,0.227334710155358,-0.194954783328189,0.112626459861225,-0.142138366862066
